person_id,dcb_url,dcb_url_en,dcb_url_fr,dcb_label_en,dcb_label_fr,in_cohort
lincs:1khLATM9Htz,http://www.biographi.ca/en/bio/ross_flora_amelia_12E.html,http://www.biographi.ca/en/bio/ross_flora_amelia_12E.html,http://www.biographi.ca/fr/bio/ross_flora_amelia_12F.html,French DCB biography of Flora Amelia Ross,Biographie française du DBC de Flora Amelia Ross,1
lincs:1p2RzTUh7yi,http://www.biographi.ca/en/bio/mckenzie_charles_8E.html,http://www.biographi.ca/en/bio/mckenzie_charles_8E.html,http://www.biographi.ca/fr/bio/mckenzie_charles_8F.html,English DCB biography of Charles McKenzie,Biographie en anglais du DBC de Charles McKenzie,1
lincs:1r7XrIHiStr,http://www.biographi.ca/en/bio/naylor_john_13E.html,http://www.biographi.ca/en/bio/naylor_john_13E.html,http://www.biographi.ca/fr/bio/naylor_john_13F.html,English DCB biography of John Naylor,Biographie en anglais du DBC de John Naylor,1
lincs:1scqhjspW8p,http://www.biographi.ca/en/bio/dupre_francois_2E.html,http://www.biographi.ca/en/bio/dupre_francois_2E.html,http://www.biographi.ca/fr/bio/dupre_francois_2F.html,French DCB biography of François Dupré,Biographie française du DBC de François Dupré,0
lincs:1sk0VhC6Ocb,http://www.biographi.ca/en/bio/byers_george_frederick_16E.html,http://www.biographi.ca/en/bio/byers_george_frederick_16E.html,http://www.biographi.ca/fr/bio/byers_george_frederick_16F.html,English DCB biography of George Frederick Byers,,1
lincs:1tChX6xWDMV,http://www.biographi.ca/en/bio/tekanoet_2E.html,http://www.biographi.ca/en/bio/tekanoet_2E.html,http://www.biographi.ca/fr/bio/tekanoet_2F.html,English DCB biography of  Tekanoet,Biographie en anglais du DBC de  Tekanoet,0
lincs:1u43VDLU7CY,http://www.biographi.ca/en/bio/mackenzie_george_6E.html,http://www.biographi.ca/en/bio/mackenzie_george_6E.html,http://www.biographi.ca/fr/bio/mackenzie_george_6F.html,English DCB biography of George Mackenzie,Biographie en anglais du DBC de George Mackenzie,0
lincs:1uGaIRzSgqa,http://www.biographi.ca/en/bio/gonnet_louis_14E.html,http://www.biographi.ca/en/bio/gonnet_louis_14E.html,http://www.biographi.ca/fr/bio/gonnet_louis_14F.html,English DCB biography of Louis Gonnet,Biographie en anglais du DBC de Louis Gonnet,1
lincs:1vWuv2ooHty,http://www.biographi.ca/en/bio/rowsell_henry_11E.html,http://www.biographi.ca/en/bio/rowsell_henry_11E.html,http://www.biographi.ca/fr/bio/rowsell_henry_11F.html,English DCB biography of Henry Rowsell,Biographie en anglais du DBC de Henry Rowsell,1
lincs:1vbDqDTWSHm,http://www.biographi.ca/en/bio/mcintyre_agnes_buchanan_14E.html,http://www.biographi.ca/en/bio/mcintyre_agnes_buchanan_14E.html,http://www.biographi.ca/fr/bio/mcintyre_agnes_buchanan_14F.html,English DCB biography of Agnes Buchanan McIntyre,Biographie en anglais du DBC de Agnes Buchanan McIntyre,1
lincs:1wClCOZr49T,http://www.biographi.ca/en/bio/fortier_michel_4E.html,http://www.biographi.ca/en/bio/fortier_michel_4E.html,http://www.biographi.ca/fr/bio/fortier_michel_4F.html,English DCB biography of Michel Fortier,Biographie en anglais du DBC de Michel Fortier,0
lincs:1xdQH9BjwJc,http://www.biographi.ca/en/bio/boucher_de_niverville_jean_baptiste_3E.html,http://www.biographi.ca/en/bio/boucher_de_niverville_jean_baptiste_3E.html,http://www.biographi.ca/fr/bio/boucher_de_niverville_jean_baptiste_3F.html,French DCB biography of Jean-Baptiste Boucher de Niverville,Biographie française du DBC de Jean-Baptiste Boucher de Niverville,0
lincs:1yM3Q8k5pXP,http://www.biographi.ca/en/bio/miscouaky_2E.html,http://www.biographi.ca/en/bio/miscouaky_2E.html,http://www.biographi.ca/fr/bio/miscouaky_2F.html,English DCB biography of  Miscouaky,Biographie en anglais du DBC de  Miscouaky,0
lincs:1yU79O7fWHu,http://www.biographi.ca/en/bio/leprohon_joseph_onesime_7E.html,http://www.biographi.ca/en/bio/leprohon_joseph_onesime_7E.html,http://www.biographi.ca/fr/bio/leprohon_joseph_onesime_7F.html,English DCB biography of Joseph-Onésime Leprohon,Biographie en anglais du DBC de Joseph-Onésime Leprohon,0
lincs:1ybP7nmPbRS,http://www.biographi.ca/en/bio/smith_james_1820_88_11E.html,http://www.biographi.ca/en/bio/smith_james_1820_88_11E.html,http://www.biographi.ca/fr/bio/smith_james_1820_88_11F.html,French DCB biography of James Smith,Biographie française du DBC de James Smith,1
lincs:1yt07WDSsKN,http://www.biographi.ca/en/bio/millar_john_13E.html,http://www.biographi.ca/en/bio/millar_john_13E.html,http://www.biographi.ca/fr/bio/millar_john_13F.html,English DCB biography of John Millar,Biographie en anglais du DBC de John Millar,1
lincs:20kCLLVSAqW,http://www.biographi.ca/en/bio/crocket_james_harvie_15E.html,http://www.biographi.ca/en/bio/crocket_james_harvie_15E.html,http://www.biographi.ca/fr/bio/crocket_james_harvie_15F.html,English DCB biography of James Harvie Crocket,Biographie en anglais du DBC de James Harvie Crocket,1
lincs:21lEfnDsZcA,http://www.biographi.ca/en/bio/samuel_lewis_11E.html,http://www.biographi.ca/en/bio/samuel_lewis_11E.html,http://www.biographi.ca/fr/bio/samuel_lewis_11F.html,English DCB biography of Lewis Samuel,,1
lincs:21lOtUGvi1o,http://www.biographi.ca/en/bio/denison_avery_6E.html,http://www.biographi.ca/en/bio/denison_avery_6E.html,http://www.biographi.ca/fr/bio/denison_avery_6F.html,English DCB biography of Avery Denison,Biographie en anglais du DBC de Avery Denison,0
lincs:22ymPDfvBW2,http://www.biographi.ca/en/bio/burrows_john_7E.html,http://www.biographi.ca/en/bio/burrows_john_7E.html,http://www.biographi.ca/fr/bio/burrows_john_7F.html,English DCB biography of John Burrows,Biographie en anglais du DBC de John Burrows,0
lincs:253ZLPc0Dea,http://www.biographi.ca/en/bio/beique_frederic_ligori_16E.html,http://www.biographi.ca/en/bio/beique_frederic_ligori_16E.html,http://www.biographi.ca/fr/bio/beique_frederic_ligori_16F.html,English DCB biography of Frédéric-Ligori Béïque,Biographie en anglais du DBC de Frédéric-Ligori Béïque,1
lincs:25BCtP73p6G,http://www.biographi.ca/en/bio/robinau_de_becancour_pierre_2E.html,http://www.biographi.ca/en/bio/robinau_de_becancour_pierre_2E.html,http://www.biographi.ca/fr/bio/robinau_de_becancour_pierre_2F.html,English DCB biography of Pierre Robinau de Bécancour,Biographie en anglais du DBC de Pierre Robinau de Bécancour,0
lincs:2658NB83isT,http://www.biographi.ca/en/bio/mclean_amelia_anne_15E.html,http://www.biographi.ca/en/bio/mclean_amelia_anne_15E.html,http://www.biographi.ca/fr/bio/mclean_amelia_anne_15F.html,French DCB biography of Amelia Anne McLean,Biographie française du DBC de Amelia Anne McLean,1
lincs:26RAKzDGsAP,http://www.biographi.ca/en/bio/forget_antoine_3E.html,http://www.biographi.ca/en/bio/forget_antoine_3E.html,http://www.biographi.ca/fr/bio/forget_antoine_3F.html,English DCB biography of Antoine Forget,Biographie en anglais du DBC de Antoine Forget,0
lincs:26lei0Jbp5T,http://www.biographi.ca/en/bio/mulkins_hannibal_10E.html,http://www.biographi.ca/en/bio/mulkins_hannibal_10E.html,http://www.biographi.ca/fr/bio/mulkins_hannibal_10F.html,English DCB biography of Hannibal Mulkins,,1
lincs:273JozOu9VI,http://www.biographi.ca/en/bio/godet_des_maretz_claude_de_1E.html,http://www.biographi.ca/en/bio/godet_des_maretz_claude_de_1E.html,http://www.biographi.ca/fr/bio/godet_des_maretz_claude_de_1F.html,English DCB biography of Claude de Godet des Maretz,Biographie en anglais du DBC de Claude de Godet des Maretz,0
lincs:27YkhBb6id4,http://www.biographi.ca/en/bio/richardson_james_1791_1875_10E.html,http://www.biographi.ca/en/bio/richardson_james_1791_1875_10E.html,http://www.biographi.ca/fr/bio/richardson_james_1791_1875_10F.html,English DCB biography of James Richardson,Biographie en anglais du DBC de James Richardson,1
lincs:290Brrq7PdW,http://www.biographi.ca/en/bio/morse_robert_5E.html,http://www.biographi.ca/en/bio/morse_robert_5E.html,http://www.biographi.ca/fr/bio/morse_robert_5F.html,English DCB biography of Robert Morse,Biographie en anglais du DBC de Robert Morse,0
lincs:2Bdn430rmAl,http://www.biographi.ca/en/bio/delezenne_marie_catherine_6E.html,http://www.biographi.ca/en/bio/delezenne_marie_catherine_6E.html,http://www.biographi.ca/fr/bio/delezenne_marie_catherine_6F.html,English DCB biography of Marie-Catherine Delezenne,Biographie en anglais du DBC de Marie-Catherine Delezenne,0
lincs:2CfxK9dPl7F,http://www.biographi.ca/en/bio/proulx_jean_baptiste_1808_81_11E.html,http://www.biographi.ca/en/bio/proulx_jean_baptiste_1808_81_11E.html,http://www.biographi.ca/fr/bio/proulx_jean_baptiste_1808_81_11F.html,English DCB biography of Jean-Baptiste Proulx,Biographie en anglais du DBC de Jean-Baptiste Proulx,1
lincs:2GEWtQLy0JL,http://www.biographi.ca/en/bio/cotton_barthelemy_4E.html,http://www.biographi.ca/en/bio/cotton_barthelemy_4E.html,http://www.biographi.ca/fr/bio/cotton_barthelemy_4F.html,English DCB biography of BarthéLemy Cotton,Biographie en anglais du DBC de BarthéLemy Cotton,0
lincs:2Hh6PMGscb5,http://www.biographi.ca/en/bio/skinner_robert_pringle_5E.html,http://www.biographi.ca/en/bio/skinner_robert_pringle_5E.html,http://www.biographi.ca/fr/bio/skinner_robert_pringle_5F.html,English DCB biography of Robert Pringle Skinner,,0
lincs:2IJzxiwuqvl,http://www.biographi.ca/en/bio/graham_william_morris_16E.html,http://www.biographi.ca/en/bio/graham_william_morris_16E.html,http://www.biographi.ca/fr/bio/graham_william_morris_16F.html,English DCB biography of William Morris Graham,Biographie en anglais du DBC de William Morris Graham,1
lincs:2IvimeB9kNc,http://www.biographi.ca/en/bio/voyer_ludger_napoleon_10E.html,http://www.biographi.ca/en/bio/voyer_ludger_napoleon_10E.html,http://www.biographi.ca/fr/bio/voyer_ludger_napoleon_10F.html,French DCB biography of Ludger-Napoléon Voyer,Biographie française du DBC de Ludger-Napoléon Voyer,1
lincs:2KO8XslI6m8,http://www.biographi.ca/en/bio/roy_louis_4E.html,http://www.biographi.ca/en/bio/roy_louis_4E.html,http://www.biographi.ca/fr/bio/roy_louis_4F.html,English DCB biography of Louis Roy,Biographie en anglais du DBC de Louis Roy,0
lincs:2LKwj4kvwEN,http://www.biographi.ca/en/bio/suzor_louis_timothee_9E.html,http://www.biographi.ca/en/bio/suzor_louis_timothee_9E.html,http://www.biographi.ca/fr/bio/suzor_louis_timothee_9F.html,English DCB biography of Louis-Timothée Suzor,,1
lincs:2OF8brAAlJR,http://www.biographi.ca/en/bio/drever_jean_anne_16E.html,http://www.biographi.ca/en/bio/drever_jean_anne_16E.html,http://www.biographi.ca/fr/bio/drever_jean_anne_16F.html,French DCB biography of Jean Anne Drever,Biographie française du DBC de Jean Anne Drever,1
lincs:2R0c2QTSAVJ,http://www.biographi.ca/en/bio/shepard_joseph_7E.html,http://www.biographi.ca/en/bio/shepard_joseph_7E.html,http://www.biographi.ca/fr/bio/shepard_joseph_7F.html,English DCB biography of Joseph Shepard,Biographie en anglais du DBC de Joseph Shepard,0
lincs:2Rwgyna2Ujk,http://www.biographi.ca/en/bio/mortimer_john_t_13E.html,http://www.biographi.ca/en/bio/mortimer_john_t_13E.html,http://www.biographi.ca/fr/bio/mortimer_john_t_13F.html,English DCB biography of John T. Mortimer,Biographie en anglais du DBC de John T. Mortimer,1
lincs:2SQQAxwHASe,http://www.biographi.ca/en/bio/vachon_paul_1703_2E.html,http://www.biographi.ca/en/bio/vachon_paul_1703_2E.html,http://www.biographi.ca/fr/bio/vachon_paul_1703_2F.html,English DCB biography of Paul Vachon,Biographie en anglais du DBC de Paul Vachon,0
lincs:2Si7QSskdRx,http://www.biographi.ca/en/bio/vanier_joseph_emile_16E.html,http://www.biographi.ca/en/bio/vanier_joseph_emile_16E.html,http://www.biographi.ca/fr/bio/vanier_joseph_emile_16F.html,English DCB biography of Joseph-Émile Vanier,,1
lincs:2VH4b4kH5gm,http://www.biographi.ca/en/bio/hawkins_alfred_8E.html,http://www.biographi.ca/en/bio/hawkins_alfred_8E.html,http://www.biographi.ca/fr/bio/hawkins_alfred_8F.html,French DCB biography of Alfred Hawkins,Biographie française du DBC de Alfred Hawkins,1
lincs:2VVV00HmmC9,http://www.biographi.ca/en/bio/meriel_henri_antoine_2E.html,http://www.biographi.ca/en/bio/meriel_henri_antoine_2E.html,http://www.biographi.ca/fr/bio/meriel_henri_antoine_2F.html,English DCB biography of Henri-Antoine Meriel,Biographie en anglais du DBC de Henri-Antoine Meriel,0
lincs:2XLuUBzIFNU,http://www.biographi.ca/en/bio/crandall_reuben_8E.html,http://www.biographi.ca/en/bio/crandall_reuben_8E.html,http://www.biographi.ca/fr/bio/crandall_reuben_8F.html,English DCB biography of Reuben Crandall,Biographie en anglais du DBC de Reuben Crandall,1
lincs:2arQHBHodRj,http://www.biographi.ca/en/bio/trevanion_nicholas_2E.html,http://www.biographi.ca/en/bio/trevanion_nicholas_2E.html,http://www.biographi.ca/fr/bio/trevanion_nicholas_2F.html,English DCB biography of Sir Nicholas Trevanion,Biographie en anglais du DBC de Sir Nicholas Trevanion,0
lincs:2dWUvCs8x0O,http://www.biographi.ca/en/bio/jennings_william_tyndale_13E.html,http://www.biographi.ca/en/bio/jennings_william_tyndale_13E.html,http://www.biographi.ca/fr/bio/jennings_william_tyndale_13F.html,English DCB biography of William Tyndale Jennings,Biographie en anglais du DBC de William Tyndale Jennings,1
lincs:2dZ3UchzXrL,http://www.biographi.ca/en/bio/cubit_george_7E.html,http://www.biographi.ca/en/bio/cubit_george_7E.html,http://www.biographi.ca/fr/bio/cubit_george_7F.html,English DCB biography of George Cubit,,1
lincs:2fTF69vR8Sz,http://www.biographi.ca/en/bio/kilpatrick_robert_3E.html,http://www.biographi.ca/en/bio/kilpatrick_robert_3E.html,http://www.biographi.ca/fr/bio/kilpatrick_robert_3F.html,English DCB biography of Robert Kilpatrick,,0
lincs:2j8Bd2HMNmm,http://www.biographi.ca/en/bio/lane_richard_10E.html,http://www.biographi.ca/en/bio/lane_richard_10E.html,http://www.biographi.ca/fr/bio/lane_richard_10F.html,English DCB biography of Richard Lane,Biographie en anglais du DBC de Richard Lane,1
lincs:2lhiXerxGUa,http://www.biographi.ca/en/bio/waddell_john_10E.html,http://www.biographi.ca/en/bio/waddell_john_10E.html,http://www.biographi.ca/fr/bio/waddell_john_10F.html,English DCB biography of John Waddell,Biographie en anglais du DBC de John Waddell,1
lincs:2m99wj3CASU,http://www.biographi.ca/en/bio/connon_thomas_12E.html,http://www.biographi.ca/en/bio/connon_thomas_12E.html,http://www.biographi.ca/fr/bio/connon_thomas_12F.html,French DCB biography of Thomas Connon,Biographie française du DBC de Thomas Connon,1
lincs:2mIrtCHjSy4,http://www.biographi.ca/en/bio/painter_john_5E.html,http://www.biographi.ca/en/bio/painter_john_5E.html,http://www.biographi.ca/fr/bio/painter_john_5F.html,English DCB biography of John Painter,Biographie en anglais du DBC de John Painter,0
lincs:2ogWmh5J5sA,http://www.biographi.ca/en/bio/ferrie_adam_1813_49_7E.html,http://www.biographi.ca/en/bio/ferrie_adam_1813_49_7E.html,http://www.biographi.ca/fr/bio/ferrie_adam_1813_49_7F.html,English DCB biography of Adam Ferrie,Biographie en anglais du DBC de Adam Ferrie,0
lincs:2oyjwHeyJjE,http://www.biographi.ca/en/bio/levesque_charles_francois_8E.html,http://www.biographi.ca/en/bio/levesque_charles_francois_8E.html,http://www.biographi.ca/fr/bio/levesque_charles_francois_8F.html,French DCB biography of Charles-François Lévesque,Biographie française du DBC de Charles-François Lévesque,1
lincs:2rvX7kcxE8E,http://www.biographi.ca/en/bio/martel_pierre_michel_4E.html,http://www.biographi.ca/en/bio/martel_pierre_michel_4E.html,http://www.biographi.ca/fr/bio/martel_pierre_michel_4F.html,English DCB biography of Pierre-Michel Martel,Biographie en anglais du DBC de Pierre-Michel Martel,0
lincs:2rxShhtmR6X,http://www.biographi.ca/en/bio/smith_john_1881_11E.html,http://www.biographi.ca/en/bio/smith_john_1881_11E.html,http://www.biographi.ca/fr/bio/smith_john_1881_11F.html,English DCB biography of John Smith,Biographie en anglais du DBC de John Smith,1
lincs:2s7HaDMAMXG,http://www.biographi.ca/en/bio/molesworth_thomas_nepean_10E.html,http://www.biographi.ca/en/bio/molesworth_thomas_nepean_10E.html,http://www.biographi.ca/fr/bio/molesworth_thomas_nepean_10F.html,English DCB biography of Thomas Nepean Molesworth,Biographie en anglais du DBC de Thomas Nepean Molesworth,1
lincs:2sg2qCrSyGn,http://www.biographi.ca/en/bio/martin_carl_albert_16E.html,http://www.biographi.ca/en/bio/martin_carl_albert_16E.html,http://www.biographi.ca/fr/bio/martin_carl_albert_16F.html,English DCB biography of Carl Albert Martin,,1
lincs:2v502fOIRax,http://www.biographi.ca/en/bio/wilhelm_aloisia_14E.html,http://www.biographi.ca/en/bio/wilhelm_aloisia_14E.html,http://www.biographi.ca/fr/bio/wilhelm_aloisia_14F.html,English DCB biography of Aloisia Wilhelm,,1
lincs:2vSPKVqTswz,http://www.biographi.ca/en/bio/maugue_claude_1E.html,http://www.biographi.ca/en/bio/maugue_claude_1E.html,http://www.biographi.ca/fr/bio/maugue_claude_1F.html,French DCB biography of Claude Maugue,Biographie française du DBC de Claude Maugue,0
lincs:2wq250DtjKN,http://www.biographi.ca/en/bio/crowe_george_reading_15E.html,http://www.biographi.ca/en/bio/crowe_george_reading_15E.html,http://www.biographi.ca/fr/bio/crowe_george_reading_15F.html,English DCB biography of George Reading Crowe,Biographie en anglais du DBC de George Reading Crowe,1
lincs:2y0BwWAItZD,http://www.biographi.ca/en/bio/seccombe_john_4E.html,http://www.biographi.ca/en/bio/seccombe_john_4E.html,http://www.biographi.ca/fr/bio/seccombe_john_4F.html,English DCB biography of John Seccombe,,0
lincs:2yHedtyjoMs,http://www.biographi.ca/en/bio/rolph_thomas_8E.html,http://www.biographi.ca/en/bio/rolph_thomas_8E.html,http://www.biographi.ca/fr/bio/rolph_thomas_8F.html,French DCB biography of Thomas Rolph,Biographie française du DBC de Thomas Rolph,1
lincs:31dJPwkWdAr,http://www.biographi.ca/en/bio/jones_john_1737_1800_4E.html,http://www.biographi.ca/en/bio/jones_john_1737_1800_4E.html,http://www.biographi.ca/fr/bio/jones_john_1737_1800_4F.html,English DCB biography of John Jones,Biographie en anglais du DBC de John Jones,0
lincs:32a0Emcmwib,http://www.biographi.ca/en/bio/demers_louis_5E.html,http://www.biographi.ca/en/bio/demers_louis_5E.html,http://www.biographi.ca/fr/bio/demers_louis_5F.html,English DCB biography of Louis Demers,Biographie en anglais du DBC de Louis Demers,0
lincs:32zI2q4ozJg,http://www.biographi.ca/en/bio/gibbons_william_1E.html,http://www.biographi.ca/en/bio/gibbons_william_1E.html,http://www.biographi.ca/fr/bio/gibbons_william_1F.html,English DCB biography of William Gibbons,Biographie en anglais du DBC de William Gibbons,0
lincs:33A8xF3J6DG,http://www.biographi.ca/en/bio/wurtele_josias_6E.html,http://www.biographi.ca/en/bio/wurtele_josias_6E.html,http://www.biographi.ca/fr/bio/wurtele_josias_6F.html,English DCB biography of Josias Wurtele,Biographie en anglais du DBC de Josias Wurtele,0
