confidence,dcb_birthYear,dcb_birthplace_buckets,dcb_deathYear,dcb_name,dcb_personId,dcb_url_en,locality_conflict,match_status,matched_age,matched_chain,matched_name,matched_uid,n_candidates
medium_no_birthplace,1817,,1887,Dennis Moore,lincs:sxf1PLEMeju,http://www.biographi.ca/en/bio/moore_dennis_11E.html,,matched,63,PLACE_ON111008,dennison moore,741101618,1
medium_no_birthplace,1816,,1888,Charles Pratt,lincs:t2aUbnmyaqr,http://www.biographi.ca/en/bio/pratt_charles_11E.html,,matched,65,PLACE_ON128001_1891,charles pratt,1082003421,1
medium_no_birthplace,1815,,1886,Abraham Joseph,lincs:tCL5WfaOTCV,http://www.biographi.ca/en/bio/joseph_abraham_11E.html,,matched,67,PLACE_QC189003_1871,abraham joseph,501603703,1
,1849,,1934,Amos Russ,lincs:tFANfnQUMk5,http://www.biographi.ca/en/bio/russ_amos_16E.html,,no_match,,,,,0
,1839,,1885,Emil Vossnack,lincs:tGgiATwioV5,http://www.biographi.ca/en/bio/vossnack_emil_11E.html,,no_match,,,,,0
medium_no_birthplace,1851,,1916,William Arthur Brennan,lincs:tJqKSsPo6s7,http://www.biographi.ca/en/bio/brennan_william_arthur_14E.html,,ambiguous,,,,,3
medium_no_birthplace,1821,,1893,James Nevins,lincs:tK0nGxRjVQA,http://www.biographi.ca/en/bio/nevins_james_12E.html,,matched,61,PLACE_NB025001,james nevins,251202625,1
medium_no_birthplace,1846,,1883,Alfred Oakley,lincs:tLikqIgq9sP,http://www.biographi.ca/en/bio/oakley_alfred_11E.html,,matched,37,PLACE_ON134009,alfred oakley,870202914,1
medium_no_birthplace,1835,,1912,Thomas Hart,lincs:tN4DTtoB7SS,http://www.biographi.ca/en/bio/hart_thomas_14E.html,,ambiguous,,,,,3
medium_no_birthplace,1857,,1930,Thomas Buchanan Kilpatrick,lincs:tSQJcMUcYyq,http://www.biographi.ca/en/bio/kilpatrick_thomas_buchanan_15E.html,,ambiguous,,,,,2
high,1860,ontario,1937,Charles William Gordon,lincs:tTlSirT106j,http://www.biographi.ca/en/bio/gordon_charles_william_16E.html,,ambiguous,,,,,5
,1850,,1885,Léon-Adélard Fafard,lincs:tVf31qW2XG2,http://www.biographi.ca/en/bio/fafard_leon_adelard_11E.html,,no_match,,,,,0
high,1826,ireland,1898,Robert Campbell,lincs:tadb5YU8NRv,http://www.biographi.ca/en/bio/campbell_robert_1826_98_12E.html,,ambiguous,,,,,2
,1830,,1908,Richard Waugh,lincs:tat6H9ytLGg,http://www.biographi.ca/en/bio/waugh_richard_13E.html,,no_match,,,,,0
,1810,nova scotia;scotland,,Joseph Toler,lincs:tbRjsabZs9T,http://www.biographi.ca/en/bio/toler_joseph_7E.html,,no_match,,,,,0
high,1843,new brunswick,1906,Margaret Catharine Gill,lincs:tc2jmxf7mJi,http://www.biographi.ca/en/bio/gill_margaret_catharine_13E.html,,no_match,,,,,0
,1804,,1885,George Buckland,lincs:thix4PRvRVd,http://www.biographi.ca/en/bio/buckland_george_11E.html,,no_match,,,,,0
,1833,england,1904,Isaac Sallis,lincs:ti0YV6ntW9l,http://www.biographi.ca/en/bio/sallis_isaac_13E.html,,no_match,,,,,0
medium_no_birthplace,1845,,1919,John Murdoch Harper,lincs:tk6lNU6M1cy,http://www.biographi.ca/en/bio/harper_john_murdoch_14E.html,,ambiguous,,,,,5
,1827,ontario,1899,Melancthon Simpson,lincs:tlfslMXyzrg,http://www.biographi.ca/en/bio/simpson_melancthon_12E.html,,no_match,,,,,0
medium_no_birthplace,1851,,1926,Pierre-Théophile Legaré,lincs:tmkdNC4Kf1X,http://www.biographi.ca/en/bio/legare_pierre_theophile_15E.html,,ambiguous,,,,,3
medium_no_birthplace,1844,,1888,Gualbert Gervais,lincs:trSC1I8La4x,http://www.biographi.ca/en/bio/gervais_gualbert_11E.html,,matched,36,PLACE_QC176002,gualbert gervais,571512801,1
medium_no_birthplace,1822,,1900,Jean-Lukin Leprohon,lincs:ts6y2TEhuq6,http://www.biographi.ca/en/bio/leprohon_jean_lukin_12E.html,,matched,57,PLACE_ON104001,jean leprohon,690603521,1
high,1860,nova scotia;scotland,1937,Hector McInnes,lincs:uA1lOcCxBUA,http://www.biographi.ca/en/bio/mcinnes_hector_16E.html,,ambiguous,,,,,2
,1815,,1898,Achille Morin,lincs:uCt2cKdV68U,http://www.biographi.ca/en/bio/morin_achille_12E.html,,no_match,,,,,0
medium_no_birthplace,1859,,1938,Anne Cecilia McNaughton,lincs:uIDGumswMxu,http://www.biographi.ca/en/bio/mcnaughton_anne_cecilia_16E.html,,ambiguous,,,,,8
high,1811,england,1888,James Barrett Cooper,lincs:uItXPfGSAtT,http://www.biographi.ca/en/bio/cooper_james_barrett_11E.html,,ambiguous,,,,,2
,1807,,1890,Pahtahsega,lincs:uMWJx0gcvkm,http://www.biographi.ca/en/bio/pahtahsega_11E.html,,no_lastname,,,,,0
high,1835,ontario,1916,John Freeman Davis,lincs:uMzoMNnuRi7,http://www.biographi.ca/en/bio/davis_john_freeman_14E.html,,ambiguous,,,,,7
high,1840,ontario,1929,Catherine Anne Campbell,lincs:uQpU20yro7x,http://www.biographi.ca/en/bio/campbell_catherine_anne_15E.html,,ambiguous,,,,,12
medium_no_birthplace,1832,,1899,Hugh Ryan,lincs:uUg7ynkzhAk,http://www.biographi.ca/en/bio/ryan_hugh_12E.html,,ambiguous,,,,,2
medium_no_birthplace,1834,,1910,Andrew Smith,lincs:uZ5dydDQQra,http://www.biographi.ca/en/bio/smith_andrew_13E.html,,ambiguous,,,,,10
,1838,england,1916,Edwin Frederick Thomas Brokovski,lincs:uZhOGwQOHVJ,http://www.biographi.ca/en/bio/brokovski_edwin_frederick_thomas_14E.html,,no_match,,,,,0
,1817,,1883,George Nicholas Oille,lincs:uad2eO8rDT7,http://www.biographi.ca/en/bio/oille_george_nicholas_11E.html,,no_match,,,,,0
medium_no_birthplace,1815,,1898,Thomas Maclear,lincs:uc8hYeekJvw,http://www.biographi.ca/en/bio/maclear_thomas_12E.html,,matched,66,PLACE_ON134008,thos maclear,860809621,1
medium_no_birthplace,1848,,1904,Edwin G. Nelson,lincs:udgR2F9U4Hx,http://www.biographi.ca/en/bio/nelson_edwin_g_13E.html,,matched,35,PLACE_ON122006,edward nelson,1161210714,1
medium_no_birthplace,1835,,1936,Vénérande Robichaud,lincs:uh0bJ4Rqeoh,http://www.biographi.ca/en/bio/robichaud_venerande_16E.html,,matched,44,PLACE_NB029001,veneronde robichaud,241503219,1
,1840,,1918,Edmond Gendreau,lincs:umgJuSS3JXp,http://www.biographi.ca/en/bio/gendreau_edmond_14E.html,,no_match,,,,,0
,1818,,1896,Charles Eli Chadwick,lincs:urGEyiGfDry,http://www.biographi.ca/en/bio/chadwick_charles_eli_12E.html,,no_match,,,,,0
,1818,,,David Thurston,lincs:uvGDINIA06M,http://www.biographi.ca/en/bio/thurston_david_11E.html,,no_match,,,,,0
,1830,england,1909,Edmund Wood,lincs:uvbmho209JT,http://www.biographi.ca/en/bio/wood_edmund_13E.html,,no_match,,,,,0
medium_no_birthplace,1846,,1887,Pierre-Auguste Leroy,lincs:uwkP5Nfytvq,http://www.biographi.ca/en/bio/leroy_pierre_auguste_11E.html,,matched,35,PLACE_QC138008_1881,pierre leroy,391300723,1
high,1860,nova scotia;scotland,1931,Robert Edward Harris,lincs:uwsiZxAnjQc,http://www.biographi.ca/en/bio/harris_robert_edward_1E.html,,ambiguous,,,,,3
high,1858,ontario,1909,Duncan Wendell McDermid,lincs:uygOPIA9opy,http://www.biographi.ca/en/bio/mcdermid_duncan_wendell_13E.html,,ambiguous,,,,,2
,1853,,1933,Louis Guyon,lincs:uzvWpErXL0R,http://www.biographi.ca/en/bio/guyon_louis_16E.html,,no_match,,,,,0
,1852,scotland,1935,Douglas Mackinnon Baillie Hamilton Cochrane,lincs:v2AoPDkkLvb,http://www.biographi.ca/en/bio/cochrane_douglas_mackinnon_baillie_hamilton_16E.html,,no_match,,,,,0
,1859,,1940,Eugene Marius Antoine Coste,lincs:v5Az2Hj5UNY,http://www.biographi.ca/en/bio/coste_eugene_marius_antoine_16E.html,,no_match,,,,,0
,1840,nova scotia;scotland,1895,Arthur C. Lessel,lincs:v6PX3xYA1iw,http://www.biographi.ca/en/bio/lessel_arthur_c_12E.html,,no_match,,,,,0
,1837,,1910,Thomas Chalmers Brainerd,lincs:v7gSLvFGGGZ,http://www.biographi.ca/en/bio/brainerd_thomas_chalmers_13E.html,,no_match,,,,,0
,1831,,1884,Elizabeth Newell Lockerby,lincs:vC5sT7o3UmD,http://www.biographi.ca/en/bio/lockerby_elizabeth_newell_11E.html,,no_match,,,,,0
,1861,,1915,Jessie Winnifred Gourlie,lincs:vHDQGSUcjuT,http://www.biographi.ca/en/bio/gourlie_jessie_winnifred_14E.html,,no_match,,,,,0
high,1834,england,1913,George White,lincs:vHsJkYLWmMi,http://www.biographi.ca/en/bio/white_george_14E.html,,ambiguous,,,,,6
,1849,,1922,Bertha Lehman,lincs:vLeI2qWc3j7,http://www.biographi.ca/en/bio/lehman_bertha_15E.html,,no_match,,,,,0
,1859,ontario,1920,Lillian Marietta Phelps,lincs:vOdHMOcGVaa,http://www.biographi.ca/en/bio/phelps_lillian_marietta_14E.html,,no_match,,,,,0
medium_no_birthplace,1810,,1897,Donald Fraser,lincs:vmFDp20uHW9,http://www.biographi.ca/en/bio/fraser_donald_12E.html,,ambiguous,,,,,4
high,1827,ontario,1899,Jacob Hunter Todd,lincs:vn0RwzRXv5u,http://www.biographi.ca/en/bio/todd_jacob_hunter_12E.html,,matched,53,PLACE_BC004002,jacob todd,1241503407,1
medium_no_birthplace,1843,,1939,John Hammond,lincs:vroeBLLtIAt,http://www.biographi.ca/en/bio/hammond_john_16E.html,,ambiguous,,,,,12
medium_no_birthplace,1849,,1937,Samuel James McKee,lincs:vst3I5mQSD8,http://www.biographi.ca/en/bio/mckee_samuel_james_16E.html,,matched,34,PLACE_ON113007,samuel mckee,801004402,1
high,1821,nova scotia;scotland,1894,William Henry Rogers,lincs:vxbWTw3TqRX,http://www.biographi.ca/en/bio/rogers_william_henry_12E.html,,no_match,,,,,0
,1818,,1891,Edmund Maturin,lincs:vyBo9xfX3Ho,http://www.biographi.ca/en/bio/maturin_edmund_12E.html,,no_match,,,,,0
high,1814,ireland,1889,James Good,lincs:w0xRAJRWi4a,http://www.biographi.ca/en/bio/good_james_11E.html,,no_match,,,,,0
high,1862,ontario,1931,John Allister Currie,lincs:wE9oW6d2c9a,http://www.biographi.ca/en/bio/currie_john_allister_16E.html,,ambiguous,,,,,9
medium_no_birthplace,1834,,1905,Charles Esplin,lincs:wEBW7JnNj4z,http://www.biographi.ca/en/bio/esplin_charles_13E.html,,matched,47,PLACE_ON104006_1871,chas esplin,681201807,1
medium_no_birthplace,1826,,1894,William Walter Copp,lincs:wEdoAeYf9t2,http://www.biographi.ca/en/bio/copp_william_walter_12E.html,,matched,54,PLACE_NB029011,william copp,242000704,1
high,1848,nova scotia;scotland,1907,Harvey Graham,lincs:wGSwz5ptam9,http://www.biographi.ca/en/bio/graham_harvey_13E.html,,matched,33,PLACE_NS016036,harvey graham,142608706,1
medium_no_birthplace,1857,,1935,Thomas Daniel Green,lincs:wMDp2QjPt4R,http://www.biographi.ca/en/bio/green_thomas_green_16E.html,,ambiguous,,,,,7
,1841,,1890,Louis Frasse De Plainval,lincs:wSy8niL5QNg,http://www.biographi.ca/en/bio/frasse_de_plainval_louis_11E.html,,no_match,,,,,0
,1847,,1928,Frederic Beal Du Val,lincs:wUH45XP3X6Q,http://www.biographi.ca/en/bio/du_val_frederic_beal_15E.html,,no_match,,,,,0
,1859,ontario,1924,William Henry Beaufort Aikins,lincs:wVpGmrUqoeV,http://www.biographi.ca/en/bio/aikins_william_henry_beaufort_15E.html,,no_match,,,,,0
high,1846,ontario,1935,James Laughlin Hughes,lincs:wep2RJvzuX0,http://www.biographi.ca/en/bio/hughes_james_laughlin_16E.html,,ambiguous,,,,,4
,1861,,1914,Mabel Phoebe Peters,lincs:wjn8XAfWkpS,http://www.biographi.ca/en/bio/peters_mabel_phoebe_14E.html,,no_match,,,,,0
medium_no_birthplace,1842,,1912,Frederick Smith Stimson,lincs:wlSUbd7iaUy,http://www.biographi.ca/en/bio/stimson_frederick_smith_14E.html,,matched,37,PLACE_QC051006,fredk stimson,373903218,1
medium_no_birthplace,1847,,1924,Samuel Manners Brookfield,lincs:wq8hR1301WP,http://www.biographi.ca/en/bio/brookfield_samuel_manners_15E.html,,matched,33,PLACE_NS045043,sam brookfield,70210912,1
,1823,england,1909,Griffith Owen Corbett,lincs:wsTkrXoEgnj,http://www.biographi.ca/en/bio/corbett_griffith_owen_13E.html,,no_match,,,,,0
,1821,ireland,1897,Owen McGarvey,lincs:wwOUNj7OrlN,http://www.biographi.ca/en/bio/mcgarvey_owen_12E.html,,no_match,,,,,0
medium_no_birthplace,1843,,1912,Joseph Walter Sparling,lincs:wzAMWgiEmvY,http://www.biographi.ca/en/bio/sparling_joseph_walter_14E.html,,matched,36,PLACE_ON114006,joseph sparling,1000701905,1
medium_no_birthplace,1852,,1920,Philomène Labrecque,lincs:x5k0Zm0HtJF,http://www.biographi.ca/en/bio/labrecque_philomene_14E.html,,ambiguous,,,,,2
medium_no_birthplace,1861,,1934,Frederick Ogilvie Loft,lincs:xHhaMxPiA2I,http://www.biographi.ca/en/bio/loft_frederick_ogilvie_16E.html,,matched,20,PLACE_ON103006,frederick loft,1030400525,1
high,1837,ontario,1916,Thomas Frood,lincs:xLcao8E6cH1,http://www.biographi.ca/en/bio/frood_thomas_14E.html,,matched,44,PLACE_ON104019,thomas frood,1140305117,1
medium_no_birthplace,1819,,1882,John Robinson Dickson,lincs:xWYgxhs1en0,http://www.biographi.ca/en/bio/dickson_john_robinson_11E.html,,ambiguous,,,,,6
,1837,,1903,Ozîja Thiha,lincs:xYdv0xJYMzv,http://www.biographi.ca/en/bio/ozija_thiha_13E.html,,no_match,,,,,0
,1845,germany,1908,August Kruger,lincs:xeKvm05Aq91,http://www.biographi.ca/en/bio/kruger_august_13E.html,,no_match,,,,,0
,1825,,1884,Hubert Girroir,lincs:xfPzKEreFvJ,http://www.biographi.ca/en/bio/girroir_hubert_11E.html,,no_match,,,,,0
medium_no_birthplace,1857,,1905,Louis-Joseph Demers,lincs:xmQrMmRzT4s,http://www.biographi.ca/en/bio/demers_louis_joseph_13E.html,,ambiguous,,,,,10
,1863,,1917,Rivka Fox,lincs:xozN52F2uzQ,http://www.biographi.ca/en/bio/fox_rivka_14E.html,,no_match,,,,,0
medium_no_birthplace,1835,,1905,Robert Watt Elliot,lincs:xpOQ0FVkR3i,http://www.biographi.ca/en/bio/elliot_robert_watt_13E.html,,ambiguous,,,,,2
high,1836,ireland,1895,Francis McSpiritt,lincs:xsMsXiAFlL3,http://www.biographi.ca/en/bio/mcspiritt_francis_12E.html,,matched,45,PLACE_ON144001,frances mcspiritt,912005312,1
medium_no_birthplace,1825,,1881,James Green Stewart,lincs:xsx7Lqr6cZD,http://www.biographi.ca/en/bio/stewart_james_green_11E.html,,ambiguous,,,,,16
,1840,,1889,Thomas Howley,lincs:xxWu7JFFRru,http://www.biographi.ca/en/bio/howley_thomas_11E.html,,no_match,,,,,0
medium_no_birthplace,1837,,1917,James Douglas Warren,lincs:xy1WANIp7Pk,http://www.biographi.ca/en/bio/warren_james_douglas_14E.html,,ambiguous,,,,,3
medium_no_birthplace,1842,,1912,William Johnson,lincs:xzdzVAVDC2K,http://www.biographi.ca/en/bio/johnson_william_14E.html,,ambiguous,,,,,24
medium_no_birthplace,1813,,1894,David Fitzgerald,lincs:y79rf42fkDn,http://www.biographi.ca/en/bio/fitzgerald_david_12E.html,,matched,67,PLACE_PE136001,david fitzgerald,20307614,1
medium_no_birthplace,1799,,1882,Augustin Leblanc,lincs:yK4NpdVnyzo,http://www.biographi.ca/en/bio/leblanc_augustin_11E.html,,matched,82,PLACE_QC138008_1881,augustin leblanc,391303901,1
medium_no_birthplace,1830,,1924,André Nault,lincs:yNMVgRYOg25,http://www.biographi.ca/en/bio/nault_andre_15E.html,,matched,50,PLACE_MB184006,andre nault,1220303318,1
medium_no_birthplace,1846,,1930,John Andrew Paterson,lincs:yPS6UX1lnAe,http://www.biographi.ca/en/bio/paterson_john_andrew_15E.html,,ambiguous,,,,,11
medium_no_birthplace,1863,,1940,George Harcourt,lincs:yRDlKVAPNCg,http://www.biographi.ca/en/bio/harcourt_george_16E.html,,matched,17,PLACE_ON126002,george harcourt,940204118,1
,1814,,1899,Joseph-Pierre Rézé,lincs:yTd31Xa6758,http://www.biographi.ca/en/bio/reze_joseph_pierre_12E.html,,no_match,,,,,0
,1823,,1908,John Bradford Cherriman,lincs:yUvcJYMbOVO,http://www.biographi.ca/en/bio/cherriman_john_bradford_13E.html,,no_match,,,,,0
high,1855,ontario,1928,George Frederick Galt,lincs:yXe5cFqqHmW,http://www.biographi.ca/en/bio/galt_george_frederick_15E.html,,matched,26,PLACE_ON134003_1881,geo galt,850402922,1
,1852,ireland,1930,William Forbes Alloway,lincs:yiCTBDgKXiG,http://www.biographi.ca/en/bio/alloway_william_forbes_15E.html,,no_match,,,,,0
,1837,quebec,1902,Edwige Buisson,lincs:ynczblnxrsB,http://www.biographi.ca/en/bio/buisson_edwige_13E.html,,no_match,,,,,0
medium_no_birthplace,1841,,1917,Frederick Brigden,lincs:yqE5IjLUkfF,http://www.biographi.ca/en/bio/brigden_frederick_14E.html,,matched,39,PLACE_ON120002_1881,fredk brigden,850206008,1
,1842,england,1930,Caroline Sarah Knott,lincs:ys8ia7lYf16,http://www.biographi.ca/en/bio/knott_caroline_sarah_15E.html,,no_match,,,,,0
,1830,,1906,Salomée Valois,lincs:yxL9cqtdW4F,http://www.biographi.ca/en/bio/valois_salomee_13E.html,,no_match,,,,,0
,1830,british columbia,1928,Sganism Sm’oogit,lincs:z00tJeIP7Pt,http://www.biographi.ca/en/bio/sganism_sm_oogit_15E.html,,no_match,,,,,0
,1814,,1892,St George Baron Le Poer Crozier,lincs:z436qZxpKBV,http://www.biographi.ca/en/bio/crozier_st_george_baron_le_poer_12E.html,,no_match,,,,,0
high,1857,ireland,1913,John Patterson,lincs:z5PHbbREbIH,http://www.biographi.ca/en/bio/patterson_john_14E.html,,ambiguous,,,,,2
medium_no_birthplace,1828,,1907,George Taylor Davie,lincs:zAyRS5v0cdU,http://www.biographi.ca/en/bio/davie_george_taylor_13E.html,,matched,53,PLACE_QC066014,george davie,311400114,1
,1842,,1919,Charles-Chamilly de Lorimier,lincs:zFkQuLg2dC2,http://www.biographi.ca/en/bio/lorimier_charles_chamilly_de_14E.html,,no_match,,,,,0
,1864,,1897,Api-kai-ees,lincs:zIeSA6uKKFn,http://www.biographi.ca/en/bio/api_kai_ees_12E.html,,no_lastname,,,,,0
medium_no_birthplace,1803,,1888,James Stanley Harris,lincs:zL9j8HcCORi,http://www.biographi.ca/en/bio/harris_james_stanley_11E.html,,ambiguous,,,,,3
medium_no_birthplace,1824,,1899,Anne Molson,lincs:zQwJyYGuAEt,http://www.biographi.ca/en/bio/molson_anne_12E.html,,matched,56,PLACE_QC182001,anne molson,600101908,1
high,1832,british columbia,1901,Allan MacDonald,lincs:zVpWm2M7KMC,http://www.biographi.ca/en/bio/macdonald_allan_13E.html,,no_match,,,,,0
high,1826,germany,1902,Henry Frederick Busch,lincs:zaD097UoLlV,http://www.biographi.ca/en/bio/busch_henry_frederick_13E.html,,matched,55,PLACE_NS009006,henry busch,71215616,1
medium_no_birthplace,1853,,1923,William Odber Raymond,lincs:zbpAK7000kg,http://www.biographi.ca/en/bio/raymond_william_odber_15E.html,,ambiguous,,,,,6
medium_no_birthplace,1843,,1907,James Pawley Dawes,lincs:zd2Upit9VvV,http://www.biographi.ca/en/bio/dawes_james_pawley_13E.html,,matched,37,PLACE_QC076012,james dawes,611009223,1
,1857,,1939,Marie Le Gallo,lincs:zekfSJOcqOi,http://www.biographi.ca/en/bio/le_gallo_marie_16E.html,,no_match,,,,,0
high,1856,ontario,1933,Matthew Joseph Butler,lincs:zv6zzox7hk2,http://www.biographi.ca/en/bio/butler_matthew_joseph_16E.html,,matched,25,PLACE_ON100007,matilda butler,681607723,1
,1824,,1913,Joseph-Pierre-Michel Lecourt,lincs:zyYkTy1VaTb,http://www.biographi.ca/en/bio/lecourt_joseph_pierre_michel_14E.html,,no_match,,,,,0
medium_no_birthplace,1831,,1915,Anna Harriette Edwards,viaf:100244476,http://www.biographi.ca/en/bio/edwards_anna_harriette_14E.html,,ambiguous,,,,,2
medium_no_birthplace,1846,,1922,George R. (George Robert) Parkin,viaf:100371180,http://www.biographi.ca/en/bio/parkin_george_robert_15E.html,,matched,35,PLACE_NB025006,geo parkin,202303917,1
high,1860,ontario,1918,William Wilfred Campbell,viaf:100384042,http://www.biographi.ca/en/bio/campbell_william_wilfred_14E.html,,ambiguous,,,,,46
,1823,,1889,Sidney Smith,viaf:100718531,http://www.biographi.ca/en/bio/smith_sidney_11E.html,,no_match,,,,,0
,1846,,1914,Sara Calder,viaf:100817229,http://www.biographi.ca/en/bio/beemer_sara_galbraith_14E.html,,no_match,,,,,0
medium_no_birthplace,1864,,1900,Franklin McLeay,viaf:101472742,http://www.biographi.ca/en/bio/mcleay_james_franklin_12E.html,,matched,16,PLACE_ON122021,franklin mcleay,1170303511,1
,1854,,1926,Sir Joseph Pope,viaf:10208449,http://www.biographi.ca/en/bio/pope_joseph_15E.html,,no_match,,,,,0
,1812,,1886,William Fraser Tolmie,viaf:10211704,http://www.biographi.ca/en/bio/tolmie_william_fraser_11E.html,,no_match,,,,,0
medium_no_birthplace,1856,,1927,John Willison,viaf:10215591,http://www.biographi.ca/en/bio/willison_john_stephen_15E.html,,matched,24,PLACE_ON114020,john willison,1001707114,1
medium_no_birthplace,1840,,1924,Thomas-Joseph Dowling,viaf:102159397308219301012,http://www.biographi.ca/en/bio/dowling_thomas_joseph_15E.html,,ambiguous,,,,,2
,1864,,1910,David Theophilus Hanbury,viaf:102765727,http://www.biographi.ca/en/bio/hanbury_david_theophilus_13E.html,,no_match,,,,,0
high,1819,england,1892,John Townsend,viaf:103054366,http://www.biographi.ca/en/bio/townsend_john_12E.html,,matched,62,PLACE_ON069007,john townsend,961105705,1
,1838,,1916,Frédéric Janssoone,viaf:103214894,http://www.biographi.ca/en/bio/janssoone_frederic_14E.html,,no_match,,,,,0
,1845,,1885, Kapapamahchakwew,viaf:103450070,http://www.biographi.ca/en/bio/kapapamahchakwew_11E.html,,no_lastname,,,,,0
,1810,,1884,Edward Mortimer Archibald,viaf:103609592,http://www.biographi.ca/en/bio/archibald_edward_mortimer_11E.html,,no_match,,,,,0
,1811,,1896,Robert Terrill Rundle,viaf:103966216,http://www.biographi.ca/en/bio/rundle_robert_terrill_12E.html,,no_match,,,,,0
medium_no_birthplace,1846,,1904,J.-B. (Jean-Baptiste) Proulx,viaf:103991736,http://www.biographi.ca/en/bio/proulx_jean_baptiste_1846_1904_13E.html,,ambiguous,,,,,15
medium_no_birthplace,1810,,1884,Alexander Murray,viaf:104008795,http://www.biographi.ca/en/bio/murray_alexander_1810_84_11E.html,death_1884_outside_census_coverage:country_GB,rejected_locality,,,,,0
,1826,,1906,Sir Hector-Louis Langevin,viaf:104014987,http://www.biographi.ca/en/bio/langevin_hector_louis_13E.html,,no_match,,,,,0
medium_no_birthplace,1853,,1939,John Stewart McLellan,viaf:104021010,http://www.biographi.ca/en/bio/mclennan_john_stewart_16E.html,,ambiguous,,,,,16
,1851,,1913,Aristide Filiatreault,viaf:104027337,http://www.biographi.ca/en/bio/filiatreault_aristide_14E.html,,no_match,,,,,0
medium_no_birthplace,1852,,1919,Ernest Marceau,viaf:104042991,http://www.biographi.ca/en/bio/marceau_ernest_14E.html,,matched,28,PLACE_QC076031_1881,ernest marceau,611501820,1
,1821,,1893,Joseph Despard Pemberton,viaf:104055013,http://www.biographi.ca/en/bio/pemberton_joseph_despard_12E.html,,no_match,,,,,0
medium_no_birthplace,1851,,1893,Andrew Robertson Gordon,viaf:104061727,http://www.biographi.ca/en/bio/gordon_andrew_robertson_12E.html,,ambiguous,,,,,2
