person_id,person_name,person_qid,dcb_url,event_type,event_year,census_year,place_id,place_label,geonames_id,geonames_name,match_strategy,confidence
lincs:5Fbnn1lgI88,Andrew Norton Buell,,http://www.biographi.ca/en/bio/buell_andrew_norton_10E.html,birth,1798,1851,PLACE_ON083002,"Brockville, Town",5909294,Brockville,pip,high
lincs:5Fbnn1lgI88,Andrew Norton Buell,,http://www.biographi.ca/en/bio/buell_andrew_norton_10E.html,death,1880,1881,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
lincs:5HCLNw9s5q6,Silas Huntington,,http://www.biographi.ca/en/bio/huntington_silas_13E.html,birth,1829,1851,PLACE_ON113004,Oxford,,Kemptville,pip,high
lincs:5HCLNw9s5q6,Silas Huntington,,http://www.biographi.ca/en/bio/huntington_silas_13E.html,death,1905,1901,PLACE_ON130091,"North Bay, Town—Ville",,"North Bay, Ont",pip,high
lincs:5HEXH7cvQbK,Robert Gray,,http://www.biographi.ca/en/bio/gray_robert_15E.html,birth,1862,1861,PLACE_ON080002,"Chatham, Town of",5920457,Chatham,pip,high
lincs:5HEXH7cvQbK,Robert Gray,,http://www.biographi.ca/en/bio/gray_robert_15E.html,death,1929,1921,PLACE_ON121002_1911,Chatham,5920457,Chatham,pip,high
lincs:5Jrk0Tu4xti,Alexander Peter Reid,,http://www.biographi.ca/en/bio/reid_alexander_peter_14E.html,birth,1836,1851,PLACE_ON110006,Maidstone,6955983,Southwestern Ontario,pip,high
lincs:5Jrk0Tu4xti,Alexander Peter Reid,,http://www.biographi.ca/en/bio/reid_alexander_peter_14E.html,death,1920,1921,PLACE_NS018015,Rockdale,6049942,L'Ardoise,pip,high
lincs:5NjMtNq52QJ,Christian Enslin,,http://www.biographi.ca/en/bio/enslin_christian_8E.html,death,1856,1851,PLACE_ON038002,Waterloo,,"Berlin (Kitchener), Ont",pip,high
lincs:5SxCwAT1aKg,Siméon Le Sage,,http://www.biographi.ca/en/bio/le_sage_simeon_13E.html,death,1909,1911,PLACE_QC187002_1911,"Québec, Montcalm (Centre) ward-quartier",6325494,Québec,pip,high
lincs:5V0v4kmOWUc,William Francis O’Connor,,http://www.biographi.ca/en/bio/o_connor_william_francis_16E.html,birth,1873,1871,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",6091530,"Halifax, N.S",pip,high
lincs:5V0v4kmOWUc,William Francis O’Connor,,http://www.biographi.ca/en/bio/o_connor_william_francis_16E.html,death,1940,1921,PLACE_ON105011_1921,"Ottawa, C",,"Ottawa, Ontario",pip,high
lincs:5VkqrHzdibq,John Clark Murray,,http://www.biographi.ca/en/bio/murray_john_clark_14E.html,death,1917,1921,PLACE_QC076013_1921,"Montréal, C",6077243,Montreal,pip,high
lincs:5W2yrtFv163,John Bruce,,http://www.biographi.ca/en/bio/bruce_john_1866_9E.html,death,1866,1861,PLACE_QC037012,St. Jérusalem,,Lachute,pip,high
lincs:5W9jZSEkBOm,Médéric Foucher,,http://www.biographi.ca/en/bio/foucher_mederic_13E.html,death,1909,1911,PLACE_QC176007,St. Jacques,8674207,Saint-Jacques,pip,high
lincs:5YaQvdvIGaX,Alexis Reynard,,http://www.biographi.ca/en/bio/reynard_alexis_10E.html,death,1875,1881,PLACE_NT206001,Athabaska,5977778,House River,pip,high
lincs:5brWpO6i2SS,Frederick Joseph Stevenson,,http://www.biographi.ca/en/bio/stevenson_frederick_joseph_15E.html,birth,1896,1891,PLACE_ON095007,"Conger, Cowper & Foley",,Parry Sound,pip,high
lincs:5brWpO6i2SS,Frederick Joseph Stevenson,,http://www.biographi.ca/en/bio/stevenson_frederick_joseph_15E.html,death,1928,1921,PLACE_MB170003,"The Pas, T-V",6164499,The Pas,pip,high
lincs:5dDbRteHzqz,François de Martigny,,http://www.biographi.ca/en/bio/martigny_francois_de_16E.html,birth,1871,1871,PLACE_QC146004_1871,"Québec, Montcalm (Centre) Ward—Quartier",6325494,Québec,pip,high
lincs:5dDbRteHzqz,François de Martigny,,http://www.biographi.ca/en/bio/martigny_francois_de_16E.html,death,1940,1921,PLACE_QC076013_1921,"Montréal, C",6077243,Montreal,pip,high
lincs:5dn9Fpu9Zpl,Samuel Smith Ridout,,http://www.biographi.ca/en/bio/ridout_samuel_smith_8E.html,death,1855,1851,PLACE_ON138001_1911,York,,Toronto,pip,high
lincs:5eT6CoU376S,Charles Henry Fairweather,,http://www.biographi.ca/en/bio/fairweather_charles_henry_12E.html,death,1894,1891,PLACE_NB021002,"St. John, Duke’s, Ward—Quartier",6138517,Saint John,pip,high
lincs:5jSDX19mNVs,Edward C. MacDonald,,http://www.biographi.ca/en/bio/macdonald_edward_c_11E.html,death,1889,1891,PLACE_QC191004,"St. Jean, Town—Ville",6138495,Saint-Jean-sur-Richelieu,pip,high
lincs:5lAtkcsfYBO,Louisa Anne Donald,,http://www.biographi.ca/en/bio/donald_louisa_anne_14E.html,death,1915,1911,PLACE_NB032007,"St. John City, Dukes ward-quartier",6138517,Saint John,pip,high
lincs:5qGEgZ4dtLy,Ada Ramsay,,http://www.biographi.ca/en/bio/ramsay_ada_16E.html,birth,1867,1871,PLACE_PE001018,Princetown and Royalty,6064946,Malpeque,pip,high
lincs:5qGEgZ4dtLy,Ada Ramsay,,http://www.biographi.ca/en/bio/ramsay_ada_16E.html,death,1932,1921,PLACE_PE002017,Township 17,6159244,Summerside,pip,high
lincs:5rxvdNdwZaP,Thomas Stone,,http://www.biographi.ca/en/bio/stone_thomas_12E.html,death,1897,1901,PLACE_NT202021,"Calgary, South—Sud",5913490,Calgary,pip,high
lincs:5sSWvWbMNPm,John Lathern,,http://www.biographi.ca/en/bio/lathern_john_13E.html,death,1905,1901,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",,"Halifax, N.S",pip,high
lincs:5tmwh5IHAjU,John Cochrane,,http://www.biographi.ca/en/bio/cochrane_john_7E.html,death,1850,1851,PLACE_ON138001_1911,York,,Toronto,pip,high
lincs:5uKwPfanp7T,Joseph-Azarie Sénécal,,http://www.biographi.ca/en/bio/senecal_joseph_azarie_14E.html,birth,1841,1851,PLACE_QC098005,St. Marc,8673197,Saint-Marc-sur-Richelieu,pip,high
lincs:5uKwPfanp7T,Joseph-Azarie Sénécal,,http://www.biographi.ca/en/bio/senecal_joseph_azarie_14E.html,death,1917,1921,PLACE_MB160012,"St. Boniface, C",6155708,St. Boniface,pip,high
lincs:5uchnGgpLR2,Taotha,,http://www.biographi.ca/en/bio/taotha_16E.html,birth,1841,1881,PLACE_NT193012,Edmonton N,5883102,Alberta,pip,high
lincs:5uihiqhTVOh,Frederick Urry,,http://www.biographi.ca/en/bio/urry_frederick_15E.html,death,1927,1921,PLACE_ON147012,McIntyre,,Port Arthur,pip,high
lincs:5v81denQUIn,Migisi,,http://www.biographi.ca/en/bio/migisi_13E.html,birth,1818,1851,PLACE_ON138001_1911,York,6093943,Toronto,pip,high
lincs:5v81denQUIn,Migisi,,http://www.biographi.ca/en/bio/migisi_13E.html,death,1906,1901,PLACE_ON091026,"McConkey, Mills, Wilson & Hardy",5940915,Dokis Indian Reserve 9,pip,high
lincs:64tg2C992VW,Camilla Scheuer,,http://www.biographi.ca/en/bio/scheuer_camilla_14E.html,death,1916,1911,PLACE_ON077001_1911,Hamilton c part,5969782,Hamilton,pip,high
lincs:677WEGvuwfr,Joseph Blain,,http://www.biographi.ca/en/bio/blain_joseph_15E.html,death,1925,1921,PLACE_QC076013_1921,"Montréal, C",12626136,Sault-au-Récollet,pip,high
lincs:6A6XYoZy3RX,Hilaire Millier,,http://www.biographi.ca/en/bio/millier_hilaire_11E.html,birth,1823,1851,PLACE_QC145013,Contrecœur,,Contrecœur,pip,high
lincs:6A6XYoZy3RX,Hilaire Millier,,http://www.biographi.ca/en/bio/millier_hilaire_11E.html,death,1889,1891,PLACE_QC091012,"St. Hyacinthe, City—Cité",6138374,Saint-Hyacinthe,pip,high
lincs:6A8n2OmBPgI,Adelstan de Martigny,,http://www.biographi.ca/en/bio/martigny_adelstan_de_14E.html,death,1917,1921,PLACE_QC076013_1921,"Montréal, C",6077243,Montreal,pip,high
lincs:6AHqDNw9lvl,Emma Frances Jane Vail,,http://www.biographi.ca/en/bio/vail_emma_frances_jane_14E.html,death,1917,1921,PLACE_ON153009_1921,"Hamilton, C",5969782,Hamilton,pip,high
lincs:6CAgoVABsiX,Joseph Barnard,,http://www.biographi.ca/en/bio/barnard_joseph_16E.html,birth,1872,1871,PLACE_QC198003,"Trois-Rivières, St. Louis Ward—Quartier",6169141,Trois-Rivières,pip,high
lincs:6CAgoVABsiX,Joseph Barnard,,http://www.biographi.ca/en/bio/barnard_joseph_16E.html,death,1939,1921,PLACE_QC093015,"Trois Rivières, C",6169141,Trois-Rivières,pip,high
lincs:6KLYDIY9EUJ,Jacques Dufresne,,http://www.biographi.ca/en/bio/dufresne_jacques_12E.html,death,1896,1891,PLACE_ON104004_1871,"Ottawa, Victoria, Ward—Quartier",,"Ottawa, Ontario",pip,high
lincs:6WmTAGH7w9b,Alexander Luders Light,,http://www.biographi.ca/en/bio/light_alexander_luders_12E.html,death,1894,1891,PLACE_QC037006,Howard,6022129,Lac Garry,pip,high
lincs:6cguZsYeEAu,Joseph Brant Clench,,http://www.biographi.ca/en/bio/clench_joseph_brant_8E.html,birth,1790,1851,PLACE_ON085008,"Niagara, Town",6087905,Niagara-on-the-Lake,pip,high
lincs:6jMpgFJubge,John Tod,,http://www.biographi.ca/en/bio/tod_john_11E.html,death,1882,1881,PLACE_BC004002,"Victoria, Johnson Street Ward—Quartier",6174041,Victoria,pip,high
lincs:6lVOwiIphd6,Robert Wilson Clindinning,,http://www.biographi.ca/en/bio/clindinning_robert_wilson_12E.html,death,1898,1901,PLACE_ON129007,"Toronto, Ward—Quartier 2 (part)",,Toronto,pip,high
lincs:6lsor4Ui0Kr,Victor-Théodule Daubigny,,http://www.biographi.ca/en/bio/daubigny_victor_theodule_13E.html,death,1908,1911,PLACE_QC096021,Terrebonne t-v,6163012,Terrebonne,pip,high
lincs:6nMt7I8qfwK,James Arthur Little,,http://www.biographi.ca/en/bio/little_james_arthur_16E.html,birth,1868,1871,PLACE_ON048002,"Whitby, W-O",,Centre de l'Ontario,pip,high
lincs:6nMt7I8qfwK,James Arthur Little,,http://www.biographi.ca/en/bio/little_james_arthur_16E.html,death,1931,1921,PLACE_ON147012,McIntyre,,Port Arthur,pip,high
lincs:6oRVJG0GSY2,Nathaniel Curry,,http://www.biographi.ca/en/bio/curry_nathaniel_16E.html,death,1931,1921,PLACE_NS008024,Tidnish,6166386,Tidnish,pip,high
lincs:6qNgNkAJSSs,Jean Caux,,http://www.biographi.ca/en/bio/caux_jean_15E.html,death,1922,1921,PLACE_BC214002,Skeena,,Hazelton,pip,high
lincs:6qftI4gTY7J,Étienne Leblanc,,http://www.biographi.ca/en/bio/leblanc_etienne_12E.html,birth,1839,1851,PLACE_QC078002,"St. Hyacinthe, Town",6138374,Saint-Hyacinthe,pip,high
lincs:6qftI4gTY7J,Étienne Leblanc,,http://www.biographi.ca/en/bio/leblanc_etienne_12E.html,death,1897,1901,PLACE_ON105007_1901,"Ottawa, Victoria, Ward—Quartier",,"Ottawa, Ontario",pip,high
lincs:6zEB9x5BRIp,James Lindala,,http://www.biographi.ca/en/bio/lindala_james_14E.html,death,1917,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
lincs:6zTN9i6Tx9E,Michael J. O’Brien,,http://www.biographi.ca/en/bio/o_brien_michael_j_14E.html,death,1912,1911,PLACE_NS045044,"Halifax c., Ward No. 2",,"Halifax, N.S",pip,high
lincs:72rVVmUsPhU,Théogène Fafard,,http://www.biographi.ca/en/bio/fafard_theogene_11E.html,birth,1854,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
lincs:72rVVmUsPhU,Théogène Fafard,,http://www.biographi.ca/en/bio/fafard_theogene_11E.html,death,1890,1891,PLACE_MB008012,St. Boniface,6155708,St. Boniface,pip,high
lincs:78XFCGxdMRw,Louis-Moïse Brassard,,http://www.biographi.ca/en/bio/brassard_louis_moise_10E.html,death,1877,1881,PLACE_QC046006_1881,St. Hubert,,"Longueuil, Que",pip,high
lincs:7BPfhG3CJoN,John McLean,,http://www.biographi.ca/en/bio/mclean_john_1828_86_11E.html,death,1886,1881,PLACE_NT201003,Prince Albert,6113335,Prince Albert,pip,high
lincs:7DqMIUh81jg,Colin Burgess,,http://www.biographi.ca/en/bio/burgess_colin_13E.html,birth,1840,1851,PLACE_ON026001,Whitby,,Centre de l'Ontario,pip,high
lincs:7DqMIUh81jg,Colin Burgess,,http://www.biographi.ca/en/bio/burgess_colin_13E.html,death,1905,1901,PLACE_ON129007,"Toronto, Ward—Quartier 2 (part)",,Toronto,pip,high
lincs:7GBYRZQDj3x,William Richard Mulharen Burtis,,http://www.biographi.ca/en/bio/burtis_william_richard_mulharen_11E.html,death,1882,1881,PLACE_NB036003,Douglass,6185557,York County,pip,high
lincs:7LCQk9v8pEx,Hannah Maria Norris,,http://www.biographi.ca/en/bio/norris_hannah_maria_14E.html,death,1919,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
lincs:7MiewHMvRuS,James William Bridgland,,http://www.biographi.ca/en/bio/bridgland_james_william_10E.html,birth,1817,1851,PLACE_ON138001_1911,York,6167865,"Yorkville, Toronto",pip,high
lincs:7MiewHMvRuS,James William Bridgland,,http://www.biographi.ca/en/bio/bridgland_james_william_10E.html,death,1880,1881,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
lincs:7NGEgOY9kX0,Albine Gadbois,,http://www.biographi.ca/en/bio/gadbois_albine_10E.html,death,1874,1871,PLACE_QC107004,Côteau St. Louis,6077243,Montreal,pip,high
lincs:7NOEVYxglLp,Clarence Bartlett Edwards,,http://www.biographi.ca/en/bio/edwards_clarence_bartlett_15E.html,birth,1862,1861,PLACE_ON090007,"Norwich, North",8556293,Burgessville,pip,high
lincs:7NOEVYxglLp,Clarence Bartlett Edwards,,http://www.biographi.ca/en/bio/edwards_clarence_bartlett_15E.html,death,1921,1921,PLACE_ON128016,"London, C",,London,pip,high
lincs:7Y3yFjvlKsJ,William Sheppard,,http://www.biographi.ca/en/bio/sheppard_william_9E.html,death,1867,1871,PLACE_QC198003,"Trois-Rivières, St. Louis Ward—Quartier",6169141,Trois-Rivières,pip,high
lincs:7dasAWT2Rsj,Sir François-Xavier Lemieux,,http://www.biographi.ca/en/bio/lemieux_francois_xavier_16E.html,death,1933,1921,PLACE_QC063031,"St. Cœur de Marie (Delisle), VL",6137621,Saint-Coeur-de-Marie,pip,high
lincs:7fLii8jJ0oq,Robert Hobson,,http://www.biographi.ca/en/bio/hobson_robert_15E.html,birth,1861,1861,PLACE_ON121001_1891,"Berlin, Village",,"Berlin (Kitchener), Ont",pip,high
lincs:7fLii8jJ0oq,Robert Hobson,,http://www.biographi.ca/en/bio/hobson_robert_15E.html,death,1926,1921,PLACE_ON153009_1921,"Hamilton, C",5969782,Hamilton,pip,high
lincs:7gqE2DOxfNA,Pierre-Eugène Lafontaine,,http://www.biographi.ca/en/bio/lafontaine_pierre_eugene_16E.html,death,1935,1921,PLACE_QC076013_1921,"Montréal, C",6077243,Montreal,pip,high
lincs:7iKb8IqPBdB,Maria Heathfield Pollard,,http://www.biographi.ca/en/bio/pollard_maria_heathfield_16E.html,birth,1854,1851,PLACE_QC081017,"Québec, cité",6325494,Québec,pip,high
lincs:7iKb8IqPBdB,Maria Heathfield Pollard,,http://www.biographi.ca/en/bio/pollard_maria_heathfield_16E.html,death,1937,1921,PLACE_BC217001,Victoria City,6174041,Victoria,pip,high
lincs:7iiVzp8QWs6,Robert Campbell,,http://www.biographi.ca/en/bio/campbell_robert_15E.html,birth,1835,1851,PLACE_ON123017_1911,"Perth, Town",6101546,Perth,pip,high
lincs:7iiVzp8QWs6,Robert Campbell,,http://www.biographi.ca/en/bio/campbell_robert_15E.html,death,1921,1921,PLACE_QC076013_1921,"Montréal, C",6077243,Montreal,pip,high
lincs:7xq6PNjTuNz,Ellis Walton Hyman,,http://www.biographi.ca/en/bio/hyman_ellis_walton_10E.html,death,1878,1881,PLACE_ON170001,"London, Ward—Quartier No. 1",,London,pip,high
lincs:823EZtnzyRT,Robert Maclellan,,http://www.biographi.ca/en/bio/maclellan_robert_15E.html,death,1922,1921,PLACE_NS016037,"Pictou, T-V",6104221,Pictou,pip,high
lincs:82kyHKe8Emj,Henry Esson,,http://www.biographi.ca/en/bio/esson_henry_8E.html,death,1853,1851,PLACE_ON138001_1911,York,,Toronto,pip,high
lincs:84Np1PdPKKr,Edward Marion Chadwick,,http://www.biographi.ca/en/bio/chadwick_edward_marion_15E.html,birth,1840,1851,PLACE_ON153001,Ancaster,5986388,Jerseyville,pip,high
lincs:84Np1PdPKKr,Edward Marion Chadwick,,http://www.biographi.ca/en/bio/chadwick_edward_marion_15E.html,death,1921,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
lincs:86Em2chvtOL,William McClure,,http://www.biographi.ca/en/bio/mcclure_william_10E.html,death,1871,1871,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
lincs:882frBxPEhU,Charles B. Record,,http://www.biographi.ca/en/bio/record_charles_b_11E.html,death,1890,1891,PLACE_NB024003_1891,"Moncton, City—Cité",,"Moncton, New Brunswick",pip,high
lincs:8CF6hwJbUTK,Thomas-René-Verchères Boucher de Boucherville,,http://www.biographi.ca/en/bio/boucher_de_boucherville_thomas_rene_vercheres_8E.html,birth,1784,1851,PLACE_QC052004,Boucherville,8672991,Boucherville,pip,high
lincs:8CF6hwJbUTK,Thomas-René-Verchères Boucher de Boucherville,,http://www.biographi.ca/en/bio/boucher_de_boucherville_thomas_rene_vercheres_8E.html,death,1857,1861,PLACE_QC118009,"Boucherville, Parish",8672991,Boucherville,pip,high
lincs:8H3477hDQIm,Dennis O’Brien,,http://www.biographi.ca/en/bio/o_brien_dennis_9E.html,death,1865,1861,PLACE_ON128013,Westminster,,"Westminster Township, Upper Canada",pip,high
lincs:8IGWTfycrzi,Alfred Chipman Cogswell,,http://www.biographi.ca/en/bio/cogswell_alfred_chipman_13E.html,death,1904,1901,PLACE_NS036027,"Wolfville, Town—Ville",6183858,Wolfville,pip,high
lincs:8IKkxtQqG4X,Antoine Langevin,,http://www.biographi.ca/en/bio/langevin_antoine_8E.html,birth,1802,1851,PLACE_QC069004,Beauport,,"Beauport, Quebec",pip,high
lincs:8KKgkTWi1v1,Andrew Downs,,http://www.biographi.ca/en/bio/downs_andrew_12E.html,death,1892,1891,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",,"Halifax, N.S",pip,high
lincs:8Kh9LeHOylx,James Horsfield Peters,,http://www.biographi.ca/en/bio/peters_james_horsfield_12E.html,death,1891,1891,PLACE_PE136001,Charlottetown Royalty,,Charlottetown,pip,high
lincs:8ORU5kiS5YX,Daniel Houstie,,http://www.biographi.ca/en/bio/houstie_daniel_14E.html,birth,1880,1881,PLACE_BC188004,Coast of main land,5919023,Central Coast Regional District,pip,high
lincs:8ORU5kiS5YX,Daniel Houstie,,http://www.biographi.ca/en/bio/houstie_daniel_14E.html,death,1912,1911,PLACE_BC214002,Skeena,,Bella Bella,pip,high
lincs:8QZCyVW7YCr,Zéphirin Paquet,,http://www.biographi.ca/en/bio/paquet_zephirin_13E.html,birth,1818,1851,PLACE_QC081017,"Québec, cité",6325494,Québec,pip,high
lincs:8QZCyVW7YCr,Zéphirin Paquet,,http://www.biographi.ca/en/bio/paquet_zephirin_13E.html,death,1905,1901,PLACE_QC182002,"Québec, Montcalm (Centre), Ward—Quartier",6325494,Québec,pip,high
lincs:8ScIRj5op0p,Charlotte Anne Geddie,,http://www.biographi.ca/en/bio/geddie_charlotte_anne_13E.html,death,1906,1901,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",,"Halifax, N.S",pip,high
lincs:8Vfu2KKf6jM,Hugh Scobie,,http://www.biographi.ca/en/bio/scobie_hugh_8E.html,death,1853,1851,PLACE_ON138001_1911,York,,Toronto,pip,high
lincs:8XVUvepngCd,Nathaniel Francis Hagel,,http://www.biographi.ca/en/bio/hagel_nathaniel_francis_14E.html,birth,1846,1851,PLACE_ON110006,Maidstone,6955983,Southwestern Ontario,pip,high
lincs:8XVUvepngCd,Nathaniel Francis Hagel,,http://www.biographi.ca/en/bio/hagel_nathaniel_francis_14E.html,death,1915,1911,PLACE_MB018007,St. Charles pr,,Winnipeg (Man.),pip,high
lincs:8YPBkcuGgSk,Harry Judson Crowe,,http://www.biographi.ca/en/bio/crowe_harry_judson_15E.html,birth,1868,1871,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",6091530,"Halifax, N.S",pip,high
lincs:8YPBkcuGgSk,Harry Judson Crowe,,http://www.biographi.ca/en/bio/crowe_harry_judson_15E.html,death,1928,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
lincs:8ZABJY2vwVn,Robert Murray,,http://www.biographi.ca/en/bio/murray_robert_1832_1910_13E.html,death,1910,1911,PLACE_NS045044,"Halifax c., Ward No. 2",,"Halifax, N.S",pip,high
lincs:8b68RzAIAEE,Erland Erlandson,,http://www.biographi.ca/en/bio/erlandson_erland_10E.html,death,1875,1871,PLACE_ON108005_1891,Hope,6111882,Port Hope,pip,high
lincs:8dg1ZpNnQoy,Jean-François-Régis Déléage,,http://www.biographi.ca/en/bio/deleage_jean_francois_regis_11E.html,death,1884,1881,PLACE_ON104004_1871,"Ottawa, Victoria Ward—Quartier",,"Ottawa, Ontario",pip,high
lincs:8hEatQq2GMy,James Elgin Wetherell,,http://www.biographi.ca/en/bio/wetherell_james_elgin_16E.html,birth,1851,1851,PLACE_ON085007,Niagara,6087884,Niagara,pip,high
lincs:8hEatQq2GMy,James Elgin Wetherell,,http://www.biographi.ca/en/bio/wetherell_james_elgin_16E.html,death,1940,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
lincs:8jW5Gd84aCf,Archibald Hall,,http://www.biographi.ca/en/bio/hall_archibald_9E.html,birth,1812,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
lincs:8jW5Gd84aCf,Archibald Hall,,http://www.biographi.ca/en/bio/hall_archibald_9E.html,death,1868,1871,PLACE_QC107004,Côteau St. Louis,6077243,Montreal,pip,high
lincs:8jb07pzy2Wv,Joseph Van Norman,,http://www.biographi.ca/en/bio/van_norman_joseph_11E.html,death,1888,1891,PLACE_ON134003_1891,Dereham,6166580,Tillsonburg,pip,high
lincs:8lZVZUGuavf,George Murray,,http://www.biographi.ca/en/bio/murray_george_11E.html,death,1888,1891,PLACE_NS039020,"New Glasgow, Town—Ville",6087579,New Glasgow,pip,high
lincs:8rzNupPtwSK,Mary Christianne Paul,,http://www.biographi.ca/en/bio/paul_mary_christianne_11E.html,death,1886,1881,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",,"Halifax, N.S",pip,high
lincs:8sVetC2iiI3,William Rintoul,,http://www.biographi.ca/en/bio/rintoul_william_8E.html,death,1851,1851,PLACE_QC071007,Trois Pistoles,6942037,Trois Pistoles,pip,high
lincs:8vcDGn76VSK,Auguste Soulard,,http://www.biographi.ca/en/bio/soulard_auguste_8E.html,birth,1819,1851,PLACE_QC081017,"Québec, cité",6325494,Québec,pip,high
lincs:8vcDGn76VSK,Auguste Soulard,,http://www.biographi.ca/en/bio/soulard_auguste_8E.html,death,1852,1851,PLACE_QC060003,St. Roch,8425789,Saint-Roch-des-Aulnaies,pip,high
lincs:8yZPCu7Xlfs,Cyrus Albert Birge,,http://www.biographi.ca/en/bio/birge_cyrus_albert_15E.html,birth,1847,1851,PLACE_ON117004,Trafalgar,,"Trafalgar Township, Upper Canada",pip,high
lincs:8yZPCu7Xlfs,Cyrus Albert Birge,,http://www.biographi.ca/en/bio/birge_cyrus_albert_15E.html,death,1929,1921,PLACE_ON153009_1921,"Hamilton, C",5969782,Hamilton,pip,high
lincs:8z4Ym0UqwiD,George Rogers McKenzie,,http://www.biographi.ca/en/bio/mckenzie_george_rogers_10E.html,death,1876,1871,PLACE_NS200015,New Glasgow,6087579,New Glasgow,pip,high
lincs:918CLtP97Co,Lancelot Peter Minehan,,http://www.biographi.ca/en/bio/minehan_lancelot_peter_15E.html,death,1930,1921,PLACE_ON154011,"Toronto, C",,Toronto,pip,high
lincs:92KuHxZf5Db,Theresa Mary Johnson,,http://www.biographi.ca/en/bio/johnson_theresa_mary_12E.html,birth,1863,1861,PLACE_ON021005,Clinton,6166909,Tintern,pip,high
lincs:92KuHxZf5Db,Theresa Mary Johnson,,http://www.biographi.ca/en/bio/johnson_theresa_mary_12E.html,death,1899,1901,PLACE_ON126002_1881,Clinton,6166909,Tintern,pip,high
