person_id,person_name,person_qid,dcb_url,event_type,event_year,census_year,geonames_id,geonames_name,tcpuid_csd,csd_name,place_id,match_strategy,confidence
viaf:317004785,L.-P. (Louis-Pierre) Gravel,Q18125273,http://www.biographi.ca/en/bio/gravel_louis_pierre_15E.html,death,1926,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317005233,Joseph Hébert,Q24929339,http://www.biographi.ca/en/bio/hebert_joseph_1830_1919_14E.html,birth,1830,1851,8672575,Berthier-sur-Mer,QC049002,Berthier,PLACE_QC074003,pip,high
viaf:317005233,Joseph Hébert,Q24929339,http://www.biographi.ca/en/bio/hebert_joseph_1830_1919_14E.html,death,1919,1921,5971258,Harrington Harbour,QC086047,Harrington,PLACE_QC086047,pip,high
viaf:317017472,Patrick Phelan,Q3369772,http://www.biographi.ca/en/bio/phelan_patrick_8E.html,death,1857,1861,5992500,Kingston,ON109003,Ontario Ward,PLACE_ON077003,pip,high
viaf:317273214,James A. (James Alexander) Robb,Q3160898,http://www.biographi.ca/en/bio/robb_james_alexander_15E.html,birth,1859,1861,8672839,Huntingdon,QC021005,"Huntingdon, Village, and Godmanchester",PLACE_QC021005,pip,high
viaf:317273214,James A. (James Alexander) Robb,Q3160898,http://www.biographi.ca/en/bio/robb_james_alexander_15E.html,death,1929,1921,,Toronto,ON154011,"Toronto, C",PLACE_ON154011,pip,high
viaf:317273242,Napoléon Antoine Belcourt,Q3335925,http://www.biographi.ca/en/bio/belcourt_napoleon_antoine_16E.html,birth,1860,1861,,Centre de l'Ontario,ON089012,"Whitby, West",PLACE_ON098007,pip,high
viaf:317273242,Napoléon Antoine Belcourt,Q3335925,http://www.biographi.ca/en/bio/belcourt_napoleon_antoine_16E.html,death,1932,1921,6001020,Lac Blue Sea,QC057004,Bouchette,PLACE_QC057004,pip,high
viaf:317273265,Joseph-Édouard Caron,Q3184437,http://www.biographi.ca/en/bio/caron_joseph_edouard_15E.html,birth,1866,1861,6325494,Québec,QC062003,Montcalm Ward,PLACE_QC062003,pip,high
viaf:317273265,Joseph-Édouard Caron,Q3184437,http://www.biographi.ca/en/bio/caron_joseph_edouard_15E.html,death,1930,1921,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC056999,pip,high
viaf:317273296,Jean Brillant,Q3170989,http://www.biographi.ca/en/bio/brillant_jean_14E.html,birth,1890,1891,,péninsule de la Gaspésie,QC154999,NO DATA,PLACE_QC056999,pip,high
viaf:317273298,Talbot Mercer Papineau,Q7679033,http://www.biographi.ca/en/bio/papineau_talbot_mercer_14E.html,birth,1883,1881,6076939,Montebello,QC097016,"Monte Bello, Village",PLACE_QC062064,pip,high
viaf:317273323,James McShane,Q3161277,http://www.biographi.ca/en/bio/mcshane_james_14E.html,birth,1833,1851,6077243,Montreal,QC065010,St. Louis,PLACE_QC065010,pip,high
viaf:317273323,James McShane,Q3161277,http://www.biographi.ca/en/bio/mcshane_james_14E.html,death,1918,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317273333,Georges Gauthier,Q3102769,http://www.biographi.ca/en/bio/gauthier_georges_16E.html,birth,1871,1871,6077243,Montreal,QC107004,Côteau St. Louis,PLACE_QC107004,pip,high
viaf:317273333,Georges Gauthier,Q3102769,http://www.biographi.ca/en/bio/gauthier_georges_16E.html,death,1940,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317273339,Louis de Lotbinière Harwood,Q6688452,http://www.biographi.ca/en/bio/harwood_louis_de_lotbiniere_16E.html,death,1934,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317273346,Praxède LaRue,Q7238945,http://www.biographi.ca/en/bio/larue_praxede_13E.html,birth,1823,1851,8224455,Saint-Antoine-de-Tilly,QC061005,St. Antoine,PLACE_QC049008,pip,high
viaf:317273346,Praxède LaRue,Q7238945,http://www.biographi.ca/en/bio/larue_praxede_13E.html,death,1902,1901,7535681,Saint-Augustin-de-Desmaures,QC181010,St. Augustin,PLACE_QC080010,pip,high
viaf:317273366,Charles Richard Ogden,Q2960119,http://www.biographi.ca/en/bio/ogden_charles_richard_9E.html,birth,1791,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
viaf:317273368,Philippe-Jacques Paradis,Q7184754,http://www.biographi.ca/en/bio/paradis_philippe_jacques_16E.html,birth,1868,1871,6325494,Québec,QC146004,"Québec, Montcalm (Centre) Ward—Quartier",PLACE_QC187002,pip,high
viaf:317273368,Philippe-Jacques Paradis,Q7184754,http://www.biographi.ca/en/bio/paradis_philippe_jacques_16E.html,death,1933,1921,6325494,Québec,QC081017,"Québec, C",PLACE_QC081017,pip,high
viaf:317273370,Joseph-Léonide Perron,Q16889644,http://www.biographi.ca/en/bio/perron_joseph_leonide_15E.html,birth,1872,1871,8673197,Saint-Marc-sur-Richelieu,QC119005,St. Marc,PLACE_QC098005,pip,high
viaf:317273370,Joseph-Léonide Perron,Q16889644,http://www.biographi.ca/en/bio/perron_joseph_leonide_15E.html,death,1930,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317273379,Louis-Etienne Reboul,Q3260945,http://www.biographi.ca/en/bio/reboul_louis_etienne_delille_10E.html,death,1877,1881,6067959,Mattawa,ON182999,NO DATA,PLACE_ON182999,pip,high
viaf:317273383,Jean-Baptiste Rolland,Q3164410,http://www.biographi.ca/en/bio/rolland_jean_baptiste_11E.html,death,1888,1891,6077243,Montreal,QC155999,NO DATA,PLACE_QC162999,pip,high
viaf:317273384,David Alexander Ross,Q5230702,http://www.biographi.ca/en/bio/ross_david_alexander_12E.html,birth,1819,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
viaf:317273384,David Alexander Ross,Q5230702,http://www.biographi.ca/en/bio/ross_david_alexander_12E.html,death,1897,1901,6325494,Québec,QC182002,"Québec, Montcalm (Centre), Ward—Quartier",PLACE_QC187002,pip,high
viaf:317273386,Charles Fleetford Sise,Q74116,http://www.biographi.ca/en/bio/sise_charles_fleetford_14E.html,death,1918,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317273403,Lawrence John Cannon,Q6504227,http://www.biographi.ca/en/bio/cannon_lawrence_john_15E.html,birth,1852,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
viaf:317273403,Lawrence John Cannon,Q6504227,http://www.biographi.ca/en/bio/cannon_lawrence_john_15E.html,death,1921,1921,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC056999,pip,high
viaf:317273408,Henry George Carroll,Q1606772,http://www.biographi.ca/en/bio/carroll_henry_george_16E.html,birth,1865,1861,6325493,Kamouraska,QC026002,"Kamouraska, Village",PLACE_QC061017,pip,high
viaf:317273408,Henry George Carroll,Q1606772,http://www.biographi.ca/en/bio/carroll_henry_george_16E.html,death,1939,1921,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC056999,pip,high
viaf:317273426,George Couture,Q5538161,http://www.biographi.ca/en/bio/couture_george_11E.html,birth,1824,1851,6050595,Lauzon,QC074999,NO DATA,PLACE_QC074999,pip,high
viaf:317273426,George Couture,Q5538161,http://www.biographi.ca/en/bio/couture_george_11E.html,death,1887,1891,,"Lévis, Que",QC164003,"Lévis, City—Cité",PLACE_QC066014,pip,high
viaf:317273449,Joseph-Elie Thibaudeau,Q6280711,http://www.biographi.ca/en/bio/thibaudeau_joseph_elie_10E.html,birth,1822,1851,7535673,Cap-Santé,QC068005,Cap Santé,PLACE_QC080002,pip,high
viaf:317273449,Joseph-Elie Thibaudeau,Q6280711,http://www.biographi.ca/en/bio/thibaudeau_joseph_elie_10E.html,death,1878,1881,7535673,Cap-Santé,QC081016,Cap-Santé,PLACE_QC080002,pip,high
viaf:317273450,Jean-Docile Brousseau,Q3165335,http://www.biographi.ca/en/bio/brousseau_jean_docile_13E.html,birth,1825,1851,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC019999,pip,high
viaf:317273450,Jean-Docile Brousseau,Q3165335,http://www.biographi.ca/en/bio/brousseau_jean_docile_13E.html,death,1908,1911,6325494,Québec,QC187002,"Québec, Montcalm (Centre) ward-quartier",PLACE_QC187002,pip,high
viaf:317273454,Télesphore Fournier,Q3546493,http://www.biographi.ca/en/bio/fournier_telesphore_12E.html,birth,1823,1851,,Cantons-de-l'Est,QC076018,Westbury,PLACE_QC051016,pip,high
viaf:317273454,Télesphore Fournier,Q3546493,http://www.biographi.ca/en/bio/fournier_telesphore_12E.html,death,1896,1891,,"Ottawa, Ontario",ON104004,"Ottawa, Victoria, Ward—Quartier",PLACE_ON105007_1871,pip,high
viaf:317273460,Pierre Garneau,Q7192232,http://www.biographi.ca/en/bio/garneau_pierre_13E.html,birth,1823,1851,7535673,Cap-Santé,QC068005,Cap Santé,PLACE_QC080002,pip,high
viaf:317273460,Pierre Garneau,Q7192232,http://www.biographi.ca/en/bio/garneau_pierre_13E.html,death,1905,1901,6325494,Québec,QC182002,"Québec, Montcalm (Centre), Ward—Quartier",PLACE_QC187002,pip,high
viaf:317273461,Lillian Bilsky,Q18922690,http://www.biographi.ca/en/bio/bilsky_lillian_16E.html,birth,1885,1881,6067959,Mattawa,ON182999,NO DATA,PLACE_ON182999,pip,high
viaf:317273461,Lillian Bilsky,Q18922690,http://www.biographi.ca/en/bio/bilsky_lillian_16E.html,death,1940,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317273476,Louis Guy,Q6687307,http://www.biographi.ca/en/bio/guy_louis_7E.html,birth,1768,1851,6077243,Montreal,QC065010,St. Louis,PLACE_QC065010,pip,high
viaf:317273476,Louis Guy,Q6687307,http://www.biographi.ca/en/bio/guy_louis_7E.html,death,1850,1851,6077243,Montreal,QC065010,St. Louis,PLACE_QC065010,pip,high
viaf:317273478,Samuel William Jacobs,Q3471268,http://www.biographi.ca/en/bio/jacobs_samuel_william_16E.html,birth,1871,1871,,Eastern Ontario,ON072001,Osnabrock,PLACE_ON145003,pip,high
viaf:317273478,Samuel William Jacobs,Q3471268,http://www.biographi.ca/en/bio/jacobs_samuel_william_16E.html,death,1938,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317273479,F. (Frantz) Jehin-Prume,Q1166918,http://www.biographi.ca/en/bio/jehin_prume_frantz_12E.html,death,1899,1901,6077243,Montreal,QC157999,NO DATA,PLACE_QC162999,pip,high
viaf:317273491,Joseph Laurin,Q6284833,http://www.biographi.ca/en/bio/laurin_joseph_11E.html,birth,1811,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
viaf:317273491,Joseph Laurin,Q6284833,http://www.biographi.ca/en/bio/laurin_joseph_11E.html,death,1888,1891,6534203,L'Ancienne-Lorette,QC180001,Ancienne Lorette,PLACE_QC081001,pip,high
viaf:317273493,Jean-Étienne Landry,Q3170257,http://www.biographi.ca/en/bio/landry_jean_etienne_11E.html,birth,1815,1851,6943834,Carleton,QC051007,Carleton,PLACE_QC044001,pip,high
viaf:317273493,Jean-Étienne Landry,Q3170257,http://www.biographi.ca/en/bio/landry_jean_etienne_11E.html,death,1884,1881,6325494,Québec,QC079008,"Québec, Montcalm Ward—Quartier (Centre)",PLACE_QC187002,pip,high
viaf:317273531,P.N. (Philippe Napoléon) Pacaud,Q7184757,http://www.biographi.ca/en/bio/pacaud_philippe_napoleon_11E.html,birth,1812,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
viaf:317273531,P.N. (Philippe Napoléon) Pacaud,Q7184757,http://www.biographi.ca/en/bio/pacaud_philippe_napoleon_11E.html,death,1884,1881,8672786,Saint-Norbert-d'Arthabaska,QC052019,Chester N,PLACE_QC153020,pip,high
viaf:317273534,William Evan Price,Q3568598,http://www.biographi.ca/en/bio/price_william_evan_10E.html,birth,1827,1851,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC019999,pip,high
viaf:317273535,Joseph Papin,Q3185444,http://www.biographi.ca/en/bio/papin_joseph_9E.html,birth,1825,1851,6050263,L'Assomption,QC059001,L’Assomption,PLACE_QC059001,pip,high
viaf:317273535,Joseph Papin,Q3185444,http://www.biographi.ca/en/bio/papin_joseph_9E.html,death,1862,1861,6050263,L'Assomption,QC001002,"L’Assomption, Parish",PLACE_QC065002,pip,high
viaf:317273543,Olivier Robitaille,Q3351339,http://www.biographi.ca/en/bio/robitaille_olivier_12E.html,birth,1811,1851,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC019999,pip,high
viaf:317273543,Olivier Robitaille,Q3351339,http://www.biographi.ca/en/bio/robitaille_olivier_12E.html,death,1896,1891,6325494,Québec,QC179005,"Québec, Montcalm Centre, Ward—Quartier",PLACE_QC187002,pip,high
viaf:317273550,Fernand Rinfret,Q3069314,http://www.biographi.ca/en/bio/rinfret_fernand_16E.html,birth,1883,1881,6077243,Montreal,QC091999,NO DATA,PLACE_QC162999,pip,high
viaf:317273558,C.N.D. mère Sainte-Madeleine,Q6762640,http://www.biographi.ca/en/bio/huot_marie_catherine_9E.html,birth,1791,1851,,L'Ange-Gardien,QC064002,Ange Gardien,PLACE_QC075002,pip,high
viaf:317273558,C.N.D. mère Sainte-Madeleine,Q6762640,http://www.biographi.ca/en/bio/huot_marie_catherine_9E.html,death,1869,1871,6077243,Montreal,QC107004,Côteau St. Louis,PLACE_QC107004,pip,high
viaf:317273582,Joseph Versailles,Q3185734,http://www.biographi.ca/en/bio/versailles_joseph_16E.html,birth,1881,1881,6077243,Montreal,QC091999,NO DATA,PLACE_QC162999,pip,high
viaf:317273582,Joseph Versailles,Q3185734,http://www.biographi.ca/en/bio/versailles_joseph_16E.html,death,1931,1921,6077251,Montreal East,QC076024,"Montréal E., T-V",PLACE_QC076024,pip,high
viaf:317273594,Hugh Graham,Q3142256,http://www.biographi.ca/en/bio/graham_hugh_1848_1938_16E.html,birth,1848,1851,5887935,Athelstan,QC048007,"Hinchinbrooke, Township",PLACE_QC058007,pip,high
viaf:317273594,Hugh Graham,Q3142256,http://www.biographi.ca/en/bio/graham_hugh_1848_1938_16E.html,death,1938,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317273598,Joseph Alexandre Baile,Q6280561,http://www.biographi.ca/en/bio/baile_joseph_alexandre_11E.html,death,1888,1891,6077243,Montreal,QC155999,NO DATA,PLACE_QC162999,pip,high
viaf:317273599,Louis de Gonzague Baillairgé,Q6688441,http://www.biographi.ca/en/bio/baillairge_louis_de_gonzague_12E.html,birth,1808,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
viaf:317273599,Louis de Gonzague Baillairgé,Q6688441,http://www.biographi.ca/en/bio/baillairge_louis_de_gonzague_12E.html,death,1896,1891,6325494,Québec,QC179005,"Québec, Montcalm Centre, Ward—Quartier",PLACE_QC187002,pip,high
viaf:317273606,Henri Béland,Q3132053,http://www.biographi.ca/en/bio/beland_henri_16E.html,birth,1869,1871,6060839,Louiseville,QC128002,Rivière du Loup,PLACE_QC168004,pip,high
viaf:317273606,Henri Béland,Q3132053,http://www.biographi.ca/en/bio/beland_henri_16E.html,death,1935,1921,6105822,Pittsburgh,ON111015,Storrington,PLACE_ON111015,pip,high
viaf:317273621,R. (Robert) Bickerdike,Q3434581,http://www.biographi.ca/en/bio/bickerdike_robert_15E.html,birth,1843,1851,5992500,Kingston,ON045005,"Kingston, Ontario Ward",PLACE_ON045005,pip,high
viaf:317273621,R. (Robert) Bickerdike,Q3434581,http://www.biographi.ca/en/bio/bickerdike_robert_15E.html,death,1928,1921,,Lachine,QC076012,"Lachine, C",PLACE_QC076012,pip,high
viaf:317273659,Louis Joseph Forget,Q3260638,http://www.biographi.ca/en/bio/forget_louis_joseph_14E.html,birth,1853,1851,6163012,Terrebonne,QC079009,Terrebonne,PLACE_QC079009,pip,high
viaf:317273665,Lawrence Clarke,Q6503926,http://www.biographi.ca/en/bio/clarke_lawrence_11E.html,death,1890,1891,6113335,Prince Albert,NT201003,Prince Albert,PLACE_NT201003,pip,high
viaf:317273667,P.S. (Pierre Samuel) Gendron,Q3383509,http://www.biographi.ca/en/bio/gendron_pierre_samuel_11E.html,birth,1828,1851,6138082,Sainte-Rosalie,QC078010,Ste. Rosalie,PLACE_QC039010_1851,pip,high
viaf:317273667,P.S. (Pierre Samuel) Gendron,Q3383509,http://www.biographi.ca/en/bio/gendron_pierre_samuel_11E.html,death,1889,1891,6138374,Saint-Hyacinthe,QC185007,"St. Hyacinthe, City—Cité",PLACE_QC091012,pip,high
viaf:317273668,Laurent Catellier,Q6501083,http://www.biographi.ca/en/bio/catellier_laurent_14E.html,birth,1839,1851,8672808,Saint-Vallier,QC049003,St. Valier,PLACE_QC042017,pip,high
viaf:317273668,Laurent Catellier,Q6501083,http://www.biographi.ca/en/bio/catellier_laurent_14E.html,death,1918,1921,6325494,Québec,QC081017,"Québec, C",PLACE_QC081017,pip,high
viaf:317273671,Léon Gingras,Q3270997,http://www.biographi.ca/en/bio/gingras_leon_8E.html,birth,1808,1851,6115047,péninsule de la Gaspésie,QC056999,NO DATA,PLACE_QC019999,pip,high
viaf:317273683,Béatrice La Palme,Q5004980,http://www.biographi.ca/en/bio/la_palme_beatrice_15E.html,death,1921,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
viaf:317273684,Louis-Napoléon Larochelle,Q6686495,http://www.biographi.ca/en/bio/larochelle_louis_napoleon_11E.html,birth,1834,1851,6945984,Saint-Anselme,QC054006,St. Anselme,PLACE_QC157001_1851,pip,high
viaf:317273684,Louis-Napoléon Larochelle,Q6686495,http://www.biographi.ca/en/bio/larochelle_louis_napoleon_11E.html,death,1890,1891,6945984,Saint-Anselme,QC152001,St. Anselme,PLACE_QC157001_1851,pip,high
viaf:317273689,Alfred Rochon,Q4723359,http://www.biographi.ca/en/bio/rochon_alfred_13E.html,birth,1847,1851,6138121,Sainte-Thérèse,QC079001,"Ste. Thérèse, Parish",PLACE_QC096016,pip,high
viaf:317273689,Alfred Rochon,Q4723359,http://www.biographi.ca/en/bio/rochon_alfred_13E.html,death,1909,1911,,Hull,QC205022,Hull c,PLACE_QC057029,pip,high
viaf:317273694,Denis-Benjamin Papineau,Q676901,http://www.biographi.ca/en/bio/papineau_denis_benjamin_8E.html,birth,1789,1851,6077243,Montreal,QC065010,St. Louis,PLACE_QC065010,pip,high
viaf:317273694,Denis-Benjamin Papineau,Q676901,http://www.biographi.ca/en/bio/papineau_denis_benjamin_8E.html,death,1854,1851,,"Sainte-Angélique (Papineauville), Lower Canada",QC067018,Petite Nation,PLACE_QC039030,pip,high
viaf:317273695,Marc-Pascal de Sales Laterrière,Q6755321,http://www.biographi.ca/en/bio/laterriere_marc_pascal_de_sales_10E.html,birth,1792,1851,8673491,Baie-du-Febvre,QC083004,La Baie,PLACE_QC100003,pip,high
viaf:317273695,Marc-Pascal de Sales Laterrière,Q6755321,http://www.biographi.ca/en/bio/laterriere_marc_pascal_de_sales_10E.html,death,1872,1871,,"Les Éboulements, Lower Canada",QC149005,Les Eboulements,PLACE_QC048003,pip,high
viaf:317273716,Sir Joseph Dubuc,Q6282722,http://www.biographi.ca/en/bio/dubuc_joseph_14E.html,birth,1840,1851,6138038,Sainte-Martine,QC048017,Ste. Martine,PLACE_QC049006,pip,high
viaf:317273807,Asa Belknap Foster,Q4803101,http://www.biographi.ca/en/bio/foster_asa_belknap_10E.html,death,1877,1881,6077243,Montreal,QC091999,NO DATA,PLACE_QC162999,pip,high
viaf:317273812,Jean Prévost,Q3174137,http://www.biographi.ca/en/bio/prevost_jean_14E.html,birth,1870,1871,6138098,Sainte-Scholastique,QC097010,"Ste. Scholastique, Village",PLACE_QC052015,pip,high
viaf:317273812,Jean Prévost,Q3174137,http://www.biographi.ca/en/bio/prevost_jean_14E.html,death,1915,1911,6077243,Montreal,QC162999,NO DATA,PLACE_QC162999,pip,high
viaf:317273845,Henry Joseph O'Leary,Q5724108,http://www.biographi.ca/en/bio/o_leary_henry_joseph_16E.html,birth,1879,1881,6122053,Richibucto,NB034004,Richibucto,PLACE_NB026005,pip,high
viaf:317273845,Henry Joseph O'Leary,Q5724108,http://www.biographi.ca/en/bio/o_leary_henry_joseph_16E.html,death,1938,1921,6174041,Victoria,BC217001,Victoria City,PLACE_BC217001,pip,high
viaf:317273849,J.-A. (Joseph-Adolphe) Tessier,Q3184141,http://www.biographi.ca/en/bio/tessier_joseph_adolphe_15E.html,birth,1861,1861,6137740,Sainte-Anne-de-la-Pérade,QC012005,Ste. Anne,PLACE_QC047006_1851,pip,high
viaf:317273849,J.-A. (Joseph-Adolphe) Tessier,Q3184141,http://www.biographi.ca/en/bio/tessier_joseph_adolphe_15E.html,death,1928,1921,6169141,Trois-Rivières,QC093015,"Trois Rivières, C",PLACE_QC093015,pip,high
viaf:317273857,François Baby,Q81300,http://www.biographi.ca/en/bio/baby_francois_1768_1852_8E.html,death,1852,1851,6182962,Windsor,ON008008,Sandwich,PLACE_ON008008,pip,high
viaf:317273865,Louis-Jacques Casault,Q3260607,http://www.biographi.ca/en/bio/casault_louis_jacques_9E.html,birth,1808,1851,6325494,Québec,QC084000,"Québec, cité",PLACE_QC084000,pip,high
viaf:317273865,Louis-Jacques Casault,Q3260607,http://www.biographi.ca/en/bio/casault_louis_jacques_9E.html,death,1862,1861,6325494,Québec,QC062003,Montcalm Ward,PLACE_QC062003,pip,high
viaf:317273866,John Black,Q6222027,http://www.biographi.ca/en/bio/black_john_1818_82_11E.html,death,1882,1881,,Winnipeg (Man.),MB183003,Winnipeg,PLACE_MB183003,pip,high
viaf:317273879,François-Xavier Brunet,Q5493134,http://www.biographi.ca/en/bio/brunet_francois_xavier_15E.html,death,1922,1921,6077243,Montreal,QC076013,"Montréal, C",PLACE_QC076013_1921,pip,high
