dcb_personId,dcb_name,dcb_birthYear,dcb_deathYear,dcb_url_en,wikidataQid,census_unique_identifier,census_namlast,census_namfrst,census_age,census_sex,census_birthplace_label,persistent_place_id,tcpuid_csd_1881,person_uri,leaf_url,match_method,confidence
wd:Q18168123,George Weston Wrigley,1847,1907,http://www.biographi.ca/en/bio/wrigley_george_weston_13E.html,,1190502216,wrigley,george,34,Male,Ontario,PLACE_ON121018,ON180008,https://jimclifford.ca/hgiscanada/places/on/wallaceburg-t-v-on180008-1881/residents/h/w/#p-1190502216,/hgiscanada/places/on/wallaceburg-t-v-on180008-1881/residents/h/w/,name_age_only,medium_no_birthplace
wd:Q21070227,William Briggs,1836,1922,http://www.biographi.ca/en/bio/briggs_william_15E.html,,1141505208,briggs,william,47,Male,England,PLACE_ON104003,ON177002,https://jimclifford.ca/hgiscanada/places/on/arran-on177002-1881/residents/b/b/#p-1141505208,/hgiscanada/places/on/arran-on177002-1881/residents/b/b/,name_age_only,medium_no_birthplace
wd:Q2157196,Robert Brett,1851,1929,http://www.biographi.ca/en/bio/brett_robert_george_15E.html,,1171002315,brett,robt,29,Male,Ontario,PLACE_ON122016_1881,ON179015,https://jimclifford.ca/hgiscanada/places/on/arkona-village-on179015-1881/residents/#p-1171002315,/hgiscanada/places/on/arkona-village-on179015-1881/residents/,name_age_only,medium_no_birthplace
wd:Q22017234,Maria Louisa Angwin,1849,1898,http://www.biographi.ca/en/bio/angwin_maria_louisa_12E.html,,81600422,angwin,maria,30,Female,Newfoundland,PLACE_NS011044,NS010013,https://jimclifford.ca/hgiscanada/places/ns/dartmouth-t-v-ns010013-1881/residents/m/a/#p-81600422,/hgiscanada/places/ns/dartmouth-t-v-ns010013-1881/residents/m/a/,name_age_birthplace_strict,high
wd:Q23932747,Alexander McGibbon,1829,1904,http://www.biographi.ca/en/bio/mcgibbon_alexander_13E.html,,590101421,mcgibbon,alexander,52,Male,Quebec,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/m-1/#p-590101421,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/m-1/,name_age_only,medium_no_birthplace
wd:Q2437944,Tobias Crawford Norris,1861,1936,http://www.biographi.ca/en/bio/norris_tobias_crawford_16E.html,,961702309,norris,tobias,20,Male,Ontario,PLACE_ON117004,ON150003,https://jimclifford.ca/hgiscanada/places/on/trafalgar-on150003-1881/residents/c/n/#p-961702309,/hgiscanada/places/on/trafalgar-on150003-1881/residents/c/n/,name_age_birthplace_strict,high
wd:Q2821887,Abram William Lauder,1834,1884,http://www.biographi.ca/en/bio/lauder_abram_william_11E.html,,872102303,lauder,abram,47,Male,England,PLACE_ON136003,ON136003,https://jimclifford.ca/hgiscanada/places/on/parkdale-village-on136003-1881/residents/c/l/#p-872102303,/hgiscanada/places/on/parkdale-village-on136003-1881/residents/c/l/,name_age_only,medium_no_birthplace
wd:Q2824834,Adolphe Guillet dit Tourangeau,1831,1894,http://www.biographi.ca/en/bio/tourangeau_adolphe_12E.html,,491401407,tourangeau,adolphe,50,Male,Quebec,PLACE_QC187003,QC079005,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-palais-ward-quartier-qc079005-1881/residents/e/t/#p-491401407,/hgiscanada/places/qc/qu-bec-palais-ward-quartier-qc079005-1881/residents/e/t/,name_age_only,medium_no_birthplace
wd:Q2843935,Amos Wright,1809,1886,http://www.biographi.ca/en/bio/wright_amos_11E.html,,1212202901,wright,amos,70,Male,Ontario,PLACE_ON182030,ON182030,https://jimclifford.ca/hgiscanada/places/on/prince-arthur-on182030-1881/residents/dd/w/#p-1212202901,/hgiscanada/places/on/prince-arthur-on182030-1881/residents/dd/w/,name_age_birthplace_strict,high
wd:Q2852477,Anselme Homère Pâquet,1830,1891,http://www.biographi.ca/en/bio/paquet_anselme_homere_12E.html,,541003716,paquet,anselme,50,Male,Quebec,PLACE_QC043007_1921,QC086007,https://jimclifford.ca/hgiscanada/places/qc/st-cuthbert-qc086007-1881/residents/g/p/#p-541003716,/hgiscanada/places/qc/st-cuthbert-qc086007-1881/residents/g/p/,name_age_only,medium_no_birthplace
wd:Q2865289,Arthur Peters,1854,1908,http://www.biographi.ca/en/bio/peters_arthur_13E.html,,20114613,peters,arthur,27,Male,Prince Edward Island,PLACE_PE136001,PE002001,https://jimclifford.ca/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/p/#p-20114613,/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/p/,name_age_only,medium_no_birthplace
wd:Q28823399,Henry Stark Howland,1824,1902,http://www.biographi.ca/en/bio/howland_henry_stark_13E.html,,850505002,howland,henery,56,Male,United States,PLACE_ON134003_1881,ON134003,https://jimclifford.ca/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/h/#p-850505002,/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/h/,name_age_only,medium_no_birthplace
wd:Q28957217,Fanny Amelia Wright,1813,1891,http://www.biographi.ca/en/bio/wright_fanny_amelia_12E.html,,731302021,wright,fanny,69,Female,Ontario,PLACE_ON142038,ON113012,https://jimclifford.ca/hgiscanada/places/on/renfrew-village-on113012-1881/residents/l/w/#p-731302021,/hgiscanada/places/on/renfrew-village-on113012-1881/residents/l/w/,name_age_only,medium_no_birthplace
wd:Q2958163,Charles-Joseph Coursol,1819,1888,http://www.biographi.ca/en/bio/coursol_charles_joseph_11E.html,,590809719,coursol,charles,60,Male,Ontario,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/c-4/#p-590809719,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/c-4/,name_age_birthplace_strict,high
wd:Q2958313,Charles-Théodore Viau,1843,1898,http://www.biographi.ca/en/bio/viau_charles_theodore_12E.html,,580102621,viau,charles,38,Male,Quebec,PLACE_QC176002,QC090006,https://jimclifford.ca/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/v/#p-580102621,/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/v/,name_age_only,medium_no_birthplace
wd:Q2960081,Charles Ramsay Devlin,1858,1914,http://www.biographi.ca/en/bio/devlin_charles_ramsay_14E.html,,640503904,devlin,charles,22,Male,Quebec,PLACE_QC057030,QC097026,https://jimclifford.ca/hgiscanada/places/qc/aylmer-town-ville-qc097026-1881/residents/aa/d/#p-640503904,/hgiscanada/places/qc/aylmer-town-ville-qc097026-1881/residents/aa/d/,name_age_only,medium_no_birthplace
wd:Q30230418,Roberta Elizabeth Odell Tilton,1837,1925,http://www.biographi.ca/en/bio/odell_roberta_elizabeth_15E.html,,690304410,tilton,roberte,44,Female,United States,PLACE_ON105006_1861,ON105003,https://jimclifford.ca/hgiscanada/places/on/ottawa-st-george-ward-quartier-on105003-1881/residents/c/t/#p-690304410,/hgiscanada/places/on/ottawa-st-george-ward-quartier-on105003-1881/residents/c/t/,name_age_only,medium_no_birthplace
wd:Q3062860,Ezra Butler Eddy,1827,1906,http://www.biographi.ca/en/bio/eddy_ezra_butler_13E.html,,640111301,eddy,ezra,53,Male,United States,PLACE_QC057029,QC097024,https://jimclifford.ca/hgiscanada/places/qc/hull-city-cit-qc097024-1881/residents/y/e/#p-640111301,/hgiscanada/places/qc/hull-city-cit-qc097024-1881/residents/y/e/,name_age_only,medium_no_birthplace
wd:Q30727066,Jean-Baptiste Carbonneau,1864,1936,http://www.biographi.ca/en/bio/carbonneau_jean_baptiste_16E.html,,302103412,carbonneau,jean,16,Male,Quebec,PLACE_QC074003,QC044005,https://jimclifford.ca/hgiscanada/places/qc/berthier-qc044005-1881/residents/e/c/#p-302103412,/hgiscanada/places/qc/berthier-qc044005-1881/residents/e/c/,name_age_birthplace_strict,high
wd:Q3081614,Francis McCrea,1852,1926,http://www.biographi.ca/en/bio/mccrea_francis_15E.html,,360105105,mccrea,frank,29,Male,Quebec,PLACE_QC153005_1871,QC052009,https://jimclifford.ca/hgiscanada/places/qc/durham-s-qc052009-1881/residents/i/m/#p-360105105,/hgiscanada/places/qc/durham-s-qc052009-1881/residents/i/m/,name_age_only,medium_no_birthplace
wd:Q3082517,Frank Broadstreet Carvell,1862,1924,http://www.biographi.ca/en/bio/carvell_frank_broadstreet_15E.html,,211806008,carvell,frank,18,Male,New Brunswick,PLACE_NB023010,NB031005,https://jimclifford.ca/hgiscanada/places/nb/wilmot-nb031005-1881/residents/e/c/#p-211806008,/hgiscanada/places/nb/wilmot-nb031005-1881/residents/e/c/,name_age_only,medium_no_birthplace
wd:Q3101623,George Halsey Perley,1857,1938,http://www.biographi.ca/en/bio/perley_george_halsey_16E.html,,681904916,perley,george,23,Male,United States,PLACE_ON104004_1861,ON105002,https://jimclifford.ca/hgiscanada/places/on/ottawa-victoria-ward-quartier-on105002-1881/residents/b/p/#p-681904916,/hgiscanada/places/on/ottawa-victoria-ward-quartier-on105002-1881/residents/b/p/,name_age_only,medium_no_birthplace
wd:Q3105889,Gilbert White Ganong,1851,1917,http://www.biographi.ca/en/bio/ganong_gilbert_white_14E.html,,182109016,ganong,gilbert,28,Male,New Brunswick,PLACE_NB015016,NB026010,https://jimclifford.ca/hgiscanada/places/nb/st-stephen-town-ville-nb026010-1881/residents/j/g/#p-182109016,/hgiscanada/places/nb/st-stephen-town-ville-nb026010-1881/residents/j/g/,name_age_only,medium_no_birthplace
wd:Q3133041,Henry Robert Emmerson,1853,1914,http://www.biographi.ca/en/bio/emmerson_henry_robert_14E.html,,221802722,emmerson,henry,27,Male,New Brunswick,PLACE_NB035002,NB033001,https://jimclifford.ca/hgiscanada/places/nb/dorchester-nb033001-1881/residents/a/e/#p-221802722,/hgiscanada/places/nb/dorchester-nb033001-1881/residents/a/e/,name_age_only,medium_no_birthplace
wd:Q3155665,Israël Landry,1843,1910,http://www.biographi.ca/en/bio/landry_israel_j_d_13E.html,,170402902,landry,israel,37,Male,"Montreal, Quebec",PLACE_NB032018,NB024002,https://jimclifford.ca/hgiscanada/places/nb/st-john-wellington-ward-quartier-nb024002-1881/residents/b/l/#p-170402902,/hgiscanada/places/nb/st-john-wellington-ward-quartier-nb024002-1881/residents/b/l/,name_age_birthplace_strict,high
wd:Q3157019,Jabez Bunting Snowball,1837,1907,http://www.biographi.ca/en/bio/snowball_jabez_bunting_13E.html,,250210823,snowball,jabez,42,Male,Nova Scotia,PLACE_NB029015,NB035010,https://jimclifford.ca/hgiscanada/places/nb/chatham-t-v-nb035010-1881/residents/j/s/#p-250210823,/hgiscanada/places/nb/chatham-t-v-nb035010-1881/residents/j/s/,name_age_birthplace_strict,high
wd:Q3161031,James Domville,1842,1921,http://www.biographi.ca/en/bio/domville_james_15E.html,,191203907,domville,james,39,Male,Honduras,PLACE_NB027009,NB027004,https://jimclifford.ca/hgiscanada/places/nb/rothesay-nb027004-1881/residents/d/d/#p-191203907,/hgiscanada/places/nb/rothesay-nb027004-1881/residents/d/d/,name_age_only,medium_no_birthplace
wd:Q3161241,James Maclaren,1818,1892,http://www.biographi.ca/en/bio/maclaren_james_12E.html,,1061502817,mclaren,james,61,Male,Scotland,PLACE_ON134004,ON166001,https://jimclifford.ca/hgiscanada/places/on/nissouri-e-on166001-1881/residents/a/m/#p-1061502817,/hgiscanada/places/on/nissouri-e-on166001-1881/residents/a/m/,name_age_only,medium_no_birthplace
wd:Q3181595,John Glasier,1809,1894,http://www.biographi.ca/en/bio/glasier_john_12E.html,,201402413,glasier,john,71,Male,New Brunswick,PLACE_NB033004,NB029003,https://jimclifford.ca/hgiscanada/places/nb/lincoln-nb029003-1881/residents/#p-201402413,/hgiscanada/places/nb/lincoln-nb029003-1881/residents/,name_age_only,medium_no_birthplace
wd:Q3185188,Joseph La Rocque,1808,1887,http://www.biographi.ca/en/bio/la_rocque_joseph_11E.html,,430402420,rocque,joseph,72,Male,Quebec,PLACE_QC064007_1871,QC064007,https://jimclifford.ca/hgiscanada/places/qc/st-george-qc064007-1881/residents/g/r/#p-430402420,/hgiscanada/places/qc/st-george-qc064007-1881/residents/g/r/,name_age_only,medium_no_birthplace
wd:Q3195156,Kennedy Francis Burns,1842,1895,http://www.biographi.ca/en/bio/burns_kennedy_francis_12E.html,,251200122,burns,kennedy,39,Male,Ireland,PLACE_NB025001,NB036002,https://jimclifford.ca/hgiscanada/places/nb/bathurst-nb036002-1881/residents/b/b/#p-251200122,/hgiscanada/places/nb/bathurst-nb036002-1881/residents/b/b/,name_age_only,medium_no_birthplace
wd:Q3229397,Lemuel Cambridge Owen,1822,1912,http://www.biographi.ca/en/bio/owen_lemuel_cambridge_14E.html,,20214522,owen,lemuel,58,Male,Prince Edward Island,PLACE_PE136001,PE002001,https://jimclifford.ca/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/o/#p-20214522,/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/o/,name_age_only,medium_no_birthplace
wd:Q3262618,Louis Marchand,1800,1881,http://www.biographi.ca/en/bio/marchand_louis_11E.html,,570704810,marchand,louis,81,Male,Netherlands,PLACE_QC176002,QC090006,https://jimclifford.ca/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/m-2/#p-570704810,/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/m-2/,name_age_only,medium_no_birthplace
wd:Q3272024,Lévite Thériault,1837,1896,http://www.biographi.ca/en/bio/theriault_levite_12E.html,,280701804,theriault,levite,44,Male,New Brunswick,PLACE_QC095029,QC041001,https://jimclifford.ca/hgiscanada/places/qc/fraserville-town-ville-qc041001-1881/residents/a/t/#p-280701804,/hgiscanada/places/qc/fraserville-town-ville-qc041001-1881/residents/a/t/,name_age_birthplace_strict,high
wd:Q3347042,Némèse Garneau,1847,1937,http://www.biographi.ca/en/bio/garneau_nemese_16E.html,,491400810,garneau,nemose,33,Male,Quebec,PLACE_QC187003,QC079005,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-palais-ward-quartier-qc079005-1881/residents/e/g/#p-491400810,/hgiscanada/places/qc/qu-bec-palais-ward-quartier-qc079005-1881/residents/e/g/,name_age_only,medium_no_birthplace
wd:Q34377704,Charles-Marie Panneton,1845,1890,http://www.biographi.ca/en/bio/panneton_charles_marie_11E.html,,530502517,panneton,charles,36,Male,Quebec,PLACE_QC093018_1891,QC084001,https://jimclifford.ca/hgiscanada/places/qc/yamachiche-village-qc084001-1881/residents/a/p/#p-530502517,/hgiscanada/places/qc/yamachiche-village-qc084001-1881/residents/a/p/,name_age_only,medium_no_birthplace
wd:Q3484482,Simon d'Entremont,1788,1886,http://www.biographi.ca/en/bio/entremont_simon_d_11E.html,,110103724,dentremont,simon,92,Male,Nova Scotia,PLACE_NS014010,NS014010,https://jimclifford.ca/hgiscanada/places/ns/pubnico-ns014010-1881/residents/j/d/#p-110103724,/hgiscanada/places/ns/pubnico-ns014010-1881/residents/j/d/,name_age_only,medium_no_birthplace
wd:Q3496723,Stanislaus Francis Perry,1823,1898,http://www.biographi.ca/en/bio/perry_stanislaus_francis_12E.html,,10110402,perry,stainlaw,58,Male,Prince Edward Island,PLACE_PE002001,PE001001,https://jimclifford.ca/hgiscanada/places/pe/township-1-pe001001-1881/residents/a/p/#p-10110402,/hgiscanada/places/pe/township-1-pe001001-1881/residents/a/p/,name_age_only,medium_no_birthplace
wd:Q3525677,Thomas Workman,1813,1889,http://www.biographi.ca/en/bio/workman_thomas_11E.html,,581506724,workman,thomas,67,Male,Ireland,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/w-2/#p-581506724,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/w-2/,name_age_birthplace_strict,high
wd:Q3527287,Théotime Blanchard,1844,1911,http://www.biographi.ca/en/bio/blanchard_theotime_14E.html,,252002315,blanchard,theotime,36,Male,New Brunswick,PLACE_NB014003,NB036006,https://jimclifford.ca/hgiscanada/places/nb/caraquette-nb036006-1881/residents/f/b/#p-252002315,/hgiscanada/places/nb/caraquette-nb036006-1881/residents/f/b/,name_age_only,medium_no_birthplace
wd:Q3568389,William Anderson Black,1847,1934,http://www.biographi.ca/en/bio/black_william_anderson_16E.html,,71206714,black,william,34,Male,Nova Scotia,PLACE_NS009006,NS009006,https://jimclifford.ca/hgiscanada/places/ns/halifax-ward-quartier-no-5-2nd-section-ns009006-1881/residents/f/b/#p-71206714,/hgiscanada/places/ns/halifax-ward-quartier-no-5-2nd-section-ns009006-1881/residents/f/b/,name_age_birthplace_strict,high
wd:Q3568781,William LeBoutillier Fauvel,1850,1897,http://www.biographi.ca/en/bio/fauvel_william_le_boutillier_12E.html,,263700107,fauvel,william,31,Male,Quebec,PLACE_QC159018,QC039014,https://jimclifford.ca/hgiscanada/places/qc/malbaie-qc039014-1881/residents/n/f/#p-263700107,/hgiscanada/places/qc/malbaie-qc039014-1881/residents/n/f/,name_age_only,medium_no_birthplace
wd:Q3568997,William Thomas Pipes,1850,1909,http://www.biographi.ca/en/bio/pipes_william_thomas_13E.html,,160102614,pipes,willard,31,Male,Nova Scotia,PLACE_NS030003,NS022002,https://jimclifford.ca/hgiscanada/places/ns/amherst-shore-ns022002-1881/residents/b/p/#p-160102614,/hgiscanada/places/ns/amherst-shore-ns022002-1881/residents/b/p/,name_age_birthplace_strict,high
wd:Q363738,Arthur Lewis Sifton,1858,1921,http://www.biographi.ca/en/bio/sifton_arthur_lewis_watkins_15E.html,,1212800421,sifton,arthur,22,Male,Ontario,PLACE_MB011001,MB183001,https://jimclifford.ca/hgiscanada/places/mb/assiniboia-mb183001-1881/residents/a/s/#p-1212800421,/hgiscanada/places/mb/assiniboia-mb183001-1881/residents/a/s/,name_age_only,medium_no_birthplace
wd:Q41453030,William Lunn,1796,1886,http://www.biographi.ca/en/bio/lunn_william_11E.html,,591602510,lunn,william,84,Male,England,PLACE_QC182001,QC090009,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/l-1/#p-591602510,/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/l-1/,name_age_only,medium_no_birthplace
wd:Q47074253,Andrew Frederick Gault,1833,1903,http://www.biographi.ca/en/bio/gault_andrew_frederick_13E.html,,590104216,gault,andrew,47,Male,Ireland,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/g-2/#p-590104216,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/g-2/,name_age_only,medium_no_birthplace
wd:Q4718478,Alexander Burns,1834,1900,http://www.biographi.ca/en/bio/burns_alexander_12E.html,,1191102103,burns,alexander,49,Male,Nova Scotia,PLACE_ON110001,ON181003,https://jimclifford.ca/hgiscanada/places/on/anderdon-on181003-1881/residents/c/b/#p-1191102103,/hgiscanada/places/on/anderdon-on181003-1881/residents/c/b/,name_age_only,medium_no_birthplace
wd:Q4718572,Alexander Charles Bertram,1852,1908,http://www.biographi.ca/en/bio/bertram_alexander_charles_13E.html,,950700911,bertram,alexander,28,Male,Ontario,PLACE_ON148001,ON148001,https://jimclifford.ca/hgiscanada/places/on/dundas-town-ville-on148001-1881/residents/a/b/#p-950700911,/hgiscanada/places/on/dundas-town-ville-on148001-1881/residents/a/b/,name_age_only,medium_no_birthplace
wd:Q4719432,Alexander Logan,1841,1894,http://www.biographi.ca/en/bio/logan_alexander_12E.html,,1213001301,logan,alex,38,Male,Manitoba,PLACE_MB183003,MB183003,https://jimclifford.ca/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/l/#p-1213001301,/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/l/,name_age_birthplace_strict,high
wd:Q4720225,Alexander Thorburn,1836,1894,http://www.biographi.ca/en/bio/thorburn_alexander_gillan_12E.html,,1230803806,thorburn,alex,44,Male,Scotland,PLACE_MB187004,MB187004,https://jimclifford.ca/hgiscanada/places/mb/western-mb187004-1881/residents/ee/t/#p-1230803806,/hgiscanada/places/mb/western-mb187004-1881/residents/ee/t/,name_age_only,medium_no_birthplace
wd:Q4757865,Andrew Malcolm,1840,1915,http://www.biographi.ca/en/bio/malcolm_andrew_14E.html,,1221000418,malcolm,andrew,39,Male,Scotland,PLACE_MB164009,MB186001,https://jimclifford.ca/hgiscanada/places/mb/gladstone-t-v-mb186001-1881/residents/#p-1221000418,/hgiscanada/places/mb/gladstone-t-v-mb186001-1881/residents/,name_age_only,medium_no_birthplace
wd:Q4757934,Andrew McDermot,1790,1881,http://www.biographi.ca/en/bio/mcdermot_andrew_11E.html,,1213203406,mcdermot,andrew,92,Male,Ireland,PLACE_MB183003,MB183003,https://jimclifford.ca/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/m-1/#p-1213203406,/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/m-1/,name_age_only,medium_no_birthplace
wd:Q4800078,Arthur Rankin,1816,1893,http://www.biographi.ca/en/bio/rankin_arthur_12E.html,,1200402124,rankin,arthur,64,Male,Quebec,PLACE_ON067005,ON181010,https://jimclifford.ca/hgiscanada/places/on/sandwich-w-o-on181010-1881/residents/j/r/#p-1200402124,/hgiscanada/places/on/sandwich-w-o-on181010-1881/residents/j/r/,name_age_only,medium_no_birthplace
wd:Q4800493,Arthur Trefusis Heneage Williams,1837,1885,http://www.biographi.ca/en/bio/williams_arthur_trefusis_heneage_11E.html,,1051904709,williams,arthur,44,Male,Ontario,PLACE_ON109006,ON164003,https://jimclifford.ca/hgiscanada/places/on/southwold-on164003-1881/residents/c/w/#p-1051904709,/hgiscanada/places/on/southwold-on164003-1881/residents/c/w/,name_age_only,medium_no_birthplace
wd:Q4827739,Avard Longley,1823,1884,http://www.biographi.ca/en/bio/longley_avard_11E.html,,112105711,longley,avard,58,Male,Nova Scotia,PLACE_NS004005,NS016003,https://jimclifford.ca/hgiscanada/places/ns/clarence-ns016003-1881/residents/c/l/#p-112105711,/hgiscanada/places/ns/clarence-ns016003-1881/residents/c/l/,name_age_only,medium_no_birthplace
wd:Q4889740,Bennett Smith,1808,1886,http://www.biographi.ca/en/bio/smith_bennett_11E.html,,123805318,smith,bennett,72,Male,Nova Scotia,PLACE_NS012019,NS018003,https://jimclifford.ca/hgiscanada/places/ns/windsor-t-v-ns018003-1881/residents/c/s/#p-123805318,/hgiscanada/places/ns/windsor-t-v-ns018003-1881/residents/c/s/,name_age_birthplace_strict,high
wd:Q4926852,Bliss Botsford,1813,1890,http://www.biographi.ca/en/bio/botsford_bliss_11E.html,,230903424,botsford,bliss,67,Male,New Brunswick,PLACE_NB024003_1881,NB033006,https://jimclifford.ca/hgiscanada/places/nb/moncton-city-cit-nb033006-1881/residents/f/b/#p-230903424,/hgiscanada/places/nb/moncton-city-cit-nb033006-1881/residents/f/b/,name_age_only,medium_no_birthplace
wd:Q5078835,Charles Hastings,1858,1931,http://www.biographi.ca/en/bio/hastings_charles_john_colwell_orr_16E.html,,850314705,hastings,charles,22,Male,Ontario,PLACE_ON134003_1881,ON134003,https://jimclifford.ca/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/h/#p-850314705,/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/h/,name_age_birthplace_strict,high
wd:Q5082472,Charles Sheard,1857,1929,http://www.biographi.ca/en/bio/sheard_charles_15E.html,,851010801,sheard,charles,24,Male,Ontario,PLACE_ON120004,ON134005,https://jimclifford.ca/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/s-1/#p-851010801,/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/s-1/,name_age_birthplace_strict,high
wd:Q5113429,Christopher William Bunting,1837,1896,http://www.biographi.ca/en/bio/bunting_christopher_william_12E.html,,850805823,bunting,chris,42,Male,Ireland,PLACE_ON120005,ON134004,https://jimclifford.ca/hgiscanada/places/on/toronto-st-john-s-ward-quartier-on134004-1881/residents/d/b-1/#p-850805823,/hgiscanada/places/on/toronto-st-john-s-ward-quartier-on134004-1881/residents/d/b-1/,name_age_birthplace_strict,high
wd:Q5217315,Daniel Gordon,1821,1907,http://www.biographi.ca/en/bio/gordon_daniel_13E.html,,40301212,gordon,daniel,59,Male,Prince Edward Island,PLACE_PE001023,PE003022,https://jimclifford.ca/hgiscanada/places/pe/georgetown-royalty-pe003022-1881/residents/v/g/#p-40301212,/hgiscanada/places/pe/georgetown-royalty-pe003022-1881/residents/v/g/,name_age_only,medium_no_birthplace
wd:Q5236996,David MacKeen,1839,1916,http://www.biographi.ca/en/bio/mackeen_david_14E.html,,52716514,mckeen,david,42,Male,Nova Scotia,PLACE_NS040012,NS006009,https://jimclifford.ca/hgiscanada/places/ns/lingan-ns006009-1881/residents/i/m-3/#p-52716514,/hgiscanada/places/ns/lingan-ns006009-1881/residents/i/m-3/,name_age_only,medium_no_birthplace
wd:Q5237820,David Murdoch McPherson,1847,1915,http://www.biographi.ca/en/bio/macpherson_david_murdoch_14E.html,,871203410,mcpherson,david,34,Male,Ontario,PLACE_ON154006,ON135003,https://jimclifford.ca/hgiscanada/places/on/markham-on135003-1881/residents/c/m/#p-871203410,/hgiscanada/places/on/markham-on135003-1881/residents/c/m/,name_age_birthplace_strict,high
wd:Q5240743,David W. Spencer,1837,1920,http://www.biographi.ca/en/bio/spencer_david_14E.html,,1241604709,spencer,david,43,Male,Wales,PLACE_BC004001,BC191003,https://jimclifford.ca/hgiscanada/places/bc/victoria-james-bay-ward-quartier-bc191003-1881/residents/c/s/#p-1241604709,/hgiscanada/places/bc/victoria-james-bay-ward-quartier-bc191003-1881/residents/c/s/,name_age_only,medium_no_birthplace
wd:Q5241386,David Yuile,1846,1909,http://www.biographi.ca/en/bio/yuile_david_13E.html,,590100802,yuile,david,36,Male,Scotland,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/y/#p-590100802,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/y/,name_age_only,medium_no_birthplace
wd:Q5294807,Donald Mann,1853,1934,http://www.biographi.ca/en/bio/mann_donald_16E.html,,1213004701,mann,donald,28,Male,Ontario,PLACE_MB183003,MB183003,https://jimclifford.ca/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/m-2/#p-1213004701,/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/m-2/,name_age_birthplace_strict,high
wd:Q5339584,Edmund James Bristol,1861,1927,http://www.biographi.ca/en/bio/bristol_edmund_james_15E.html,,750704321,bristol,edmund,19,Male,Ontario,PLACE_ON125007,ON117007,https://jimclifford.ca/hgiscanada/places/on/napanee-town-ville-on117007-1881/residents/g/b/#p-750704321,/hgiscanada/places/on/napanee-town-ville-on117007-1881/residents/g/b/,name_age_birthplace_strict,high
wd:Q5339594,Edmund John Glyn Hooper,1818,1889,http://www.biographi.ca/en/bio/hooper_edmund_john_glyn_11E.html,,750704507,hooper,edmond,63,Male,England,PLACE_ON125007,ON117007,https://jimclifford.ca/hgiscanada/places/on/napanee-town-ville-on117007-1881/residents/g/h/#p-750704507,/hgiscanada/places/on/napanee-town-ville-on117007-1881/residents/g/h/,name_age_only,medium_no_birthplace
