person_id,person_name,person_qid,dcb_url,event_type,event_year,place_qid,place_id,place_label,match_strategy,confidence
wd:Q2957984,Charles-Christophe Malhiot,Q2957984,http://www.biographi.ca/en/bio/malhiot_charles_christophe_10E.html,death,1874,Q3393527,PLACE_QC093003,Pointe-du-Lac,wd,high
wd:Q2958076,Charles-Frédéric-Adolphe Bertrand,Q2958076,http://www.biographi.ca/en/bio/bertrand_charles_12E.html,birth,1824,Q3204352,PLACE_QC095003_1891,L'Isle-Verte,wd,high
wd:Q2958163,Charles-Joseph Coursol,Q2958163,http://www.biographi.ca/en/bio/coursol_charles_joseph_11E.html,death,1888,Q141946,PLACE_QC074014_1921,Montmagny,wd,high
wd:Q2958302,Charles-René-Léonidas d'Irumberry de Salaberry,Q2958302,http://www.biographi.ca/en/bio/irumberry_de_salaberry_charles_rene_leonidas_d_11E.html,death,1882,Q141754,PLACE_QC065011,L'Assomption,wd,high
wd:Q2958313,Charles-Théodore Viau,Q2958313,http://www.biographi.ca/en/bio/viau_charles_theodore_12E.html,birth,1843,Q139398,PLACE_QC150003_1911,Longueuil,wd,high
wd:Q2958313,Charles-Théodore Viau,Q2958313,http://www.biographi.ca/en/bio/viau_charles_theodore_12E.html,death,1898,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q2958384,Charles Allan Smart,Q2958384,http://www.biographi.ca/en/bio/smart_charles_allan_16E.html,birth,1868,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q2958774,Charles Connell,Q2958774,http://www.biographi.ca/en/bio/connell_charles_10E.html,birth,1810,Q3365862,PLACE_NB023004,Northampton Parish,wd,high
wd:Q2958774,Charles Connell,Q2958774,http://www.biographi.ca/en/bio/connell_charles_10E.html,death,1873,Q2559651,PLACE_NB023014,Woodstock,wd,high
wd:Q30124370,Edith Sarah Louisa Boulton,Q30124370,http://www.biographi.ca/en/bio/boulton_edith_sarah_louisa_14E.html,birth,1847,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q30124370,Edith Sarah Louisa Boulton,Q30124370,http://www.biographi.ca/en/bio/boulton_edith_sarah_louisa_14E.html,death,1912,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q3017325,David-Vital Landry,Q3017325,http://www.biographi.ca/en/bio/landry_david_vital_15E.html,death,1929,Q810807,PLACE_NB025001,Bathurst,wd,high
wd:Q3035116,Dominique Ducharme,Q3035116,http://www.biographi.ca/en/bio/ducharme_dominique_8E.html,birth,1765,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3036020,Donald Farquharson,Q3036020,http://www.biographi.ca/en/bio/farquharson_donald_13E.html,birth,1834,Q581975,PLACE_PE003015,Lot 48,wd,high
wd:Q3036020,Donald Farquharson,Q3036020,http://www.biographi.ca/en/bio/farquharson_donald_13E.html,death,1903,Q2127,PLACE_PE003025,Charlottetown,wd,high
wd:Q3048761,Edwin Atwater,Q3048761,http://www.biographi.ca/en/bio/atwater_edwin_10E.html,death,1874,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3062860,Ezra Butler Eddy,Q3062860,http://www.biographi.ca/en/bio/eddy_ezra_butler_13E.html,death,1906,Q2995979,PLACE_QC205010,Hull,wd,high
wd:Q30727066,Jean-Baptiste Carbonneau,Q30727066,http://www.biographi.ca/en/bio/carbonneau_jean_baptiste_16E.html,birth,1864,Q2899316,PLACE_QC074003_1891,Berthier-sur-Mer,wd,high
wd:Q30727066,Jean-Baptiste Carbonneau,Q30727066,http://www.biographi.ca/en/bio/carbonneau_jean_baptiste_16E.html,death,1936,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3081614,Francis McCrea,Q3081614,http://www.biographi.ca/en/bio/mccrea_francis_15E.html,death,1926,Q139473,PLACE_QC088005,Sherbrooke,wd,high
wd:Q3082517,Frank Broadstreet Carvell,Q3082517,http://www.biographi.ca/en/bio/carvell_frank_broadstreet_15E.html,death,1924,Q2559651,PLACE_NB023014,Woodstock,wd,high
wd:Q3083719,François-Xavier Lemieux,Q3083719,http://www.biographi.ca/en/bio/lemieux_francois_xavier_9E.html,birth,1811,Q139208,PLACE_QC066014,Lévis,wd,high
wd:Q3083719,François-Xavier Lemieux,Q3083719,http://www.biographi.ca/en/bio/lemieux_francois_xavier_9E.html,death,1864,Q139208,PLACE_QC066014,Lévis,wd,high
wd:Q3101392,George Armstrong,Q3101392,http://www.biographi.ca/en/bio/armstrong_george_11E.html,death,1888,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3101590,George Gerald King,Q3101590,http://www.biographi.ca/en/bio/king_george_gerald_15E.html,birth,1836,Q3365930,PLACE_NB027010,Springfield Parish,wd,high
wd:Q3101590,George Gerald King,Q3101590,http://www.biographi.ca/en/bio/king_george_gerald_15E.html,death,1928,Q2096,PLACE_AB199016,Edmonton,wd,high
wd:Q3101623,George Halsey Perley,Q3101623,http://www.biographi.ca/en/bio/perley_george_halsey_16E.html,death,1938,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q3101643,George Henry Murray,Q3101643,http://www.biographi.ca/en/bio/murray_george_henry_15E.html,birth,1861,Q5594818,PLACE_NS006006_1921,Grand Narrows,wd,high
wd:Q3101643,George Henry Murray,Q3101643,http://www.biographi.ca/en/bio/murray_george_henry_15E.html,death,1929,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3101730,George Luther Hathaway,Q3101730,http://www.biographi.ca/en/bio/hatheway_george_luther_10E.html,death,1872,Q2138,PLACE_NB036016,Fredericton,wd,high
wd:Q3101753,George Valentine McInerney,Q3101753,http://www.biographi.ca/en/bio/mcinerney_george_valentine_13E.html,death,1908,Q203403,PLACE_NB032005,Saint John,wd,high
wd:Q3101991,George Washington Kendall,Q3101991,http://www.biographi.ca/en/bio/kendall_george_washington_15E.html,birth,1881,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3101991,George Washington Kendall,Q3101991,http://www.biographi.ca/en/bio/kendall_george_washington_15E.html,death,1921,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3102104,Georges-Honoré Simard,Q3102104,http://www.biographi.ca/en/bio/simard_georges_honore_10E.html,birth,1817,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3102104,Georges-Honoré Simard,Q3102104,http://www.biographi.ca/en/bio/simard_georges_honore_10E.html,death,1873,Q14875569,PLACE_QC081010_1881,Sainte-Foy,wd,high
wd:Q3105889,Gilbert White Ganong,Q3105889,http://www.biographi.ca/en/bio/ganong_gilbert_white_14E.html,death,1917,Q2358467,PLACE_NB024019,St. Stephen,wd,high
wd:Q3128045,Harvey Pulford,Q3128045,http://www.biographi.ca/en/bio/pulford_ernest_harvey_16E.html,birth,1875,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q3128045,Harvey Pulford,Q3128045,http://www.biographi.ca/en/bio/pulford_ernest_harvey_16E.html,death,1940,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q3130414,Henri-Jules Juchereau Duchesnay,Q3130414,http://www.biographi.ca/en/bio/juchereau_duchesnay_henri_jules_11E.html,birth,1845,Q141652,PLACE_QC040028,Sainte-Marie,wd,high
wd:Q3130414,Henri-Jules Juchereau Duchesnay,Q3130414,http://www.biographi.ca/en/bio/juchereau_duchesnay_henri_jules_11E.html,death,1887,Q141652,PLACE_QC040028,Sainte-Marie,wd,high
wd:Q3132967,Henry Morgan,Q3132967,http://www.biographi.ca/en/bio/morgan_henry_12E.html,death,1893,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3133094,Henry Starnes,Q3133094,http://www.biographi.ca/en/bio/starnes_henry_12E.html,death,1896,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3155330,Isidore Thibaudeau,Q3155330,http://www.biographi.ca/en/bio/thibaudeau_isidore_12E.html,birth,1819,Q141635,PLACE_QC080002_1911,Cap-Santé,wd,high
wd:Q3155330,Isidore Thibaudeau,Q3155330,http://www.biographi.ca/en/bio/thibaudeau_isidore_12E.html,death,1893,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3155665,Israël Landry,Q3155665,http://www.biographi.ca/en/bio/landry_israel_j_d_13E.html,death,1910,Q203403,PLACE_NB032005,Saint John,wd,high
wd:Q3157019,Jabez Bunting Snowball,Q3157019,http://www.biographi.ca/en/bio/snowball_jabez_bunting_13E.html,birth,1837,Q105441,PLACE_NS015044,Lunenburg,wd,high
wd:Q3157019,Jabez Bunting Snowball,Q3157019,http://www.biographi.ca/en/bio/snowball_jabez_bunting_13E.html,death,1907,Q2138,PLACE_NB036016,Fredericton,wd,high
wd:Q3160991,James Colledge Pope,Q3160991,http://www.biographi.ca/en/bio/pope_james_colledge_11E.html,death,1885,Q863058,PLACE_PE002027,Summerside,wd,high
wd:Q3160998,James Crocket Wilson,Q3160998,http://www.biographi.ca/en/bio/wilson_james_crocket_12E.html,death,1899,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3161031,James Domville,Q3161031,http://www.biographi.ca/en/bio/domville_james_15E.html,death,1921,Q240864,PLACE_NB027018,Rothesay,wd,high
wd:Q3161147,James Henry Fleming,Q3161147,http://www.biographi.ca/en/bio/fleming_james_henry_16E.html,birth,1872,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q3161147,James Henry Fleming,Q3161147,http://www.biographi.ca/en/bio/fleming_james_henry_16E.html,death,1940,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q3161283,James Mitchell,Q3161283,http://www.biographi.ca/en/bio/mitchell_james_12E.html,death,,Q2358467,PLACE_NB024019,St. Stephen,wd,high
wd:Q3164082,Jean-Baptiste Faribault,Q3164082,http://www.biographi.ca/en/bio/faribault_jean_baptiste_8E.html,birth,1775,Q139046,PLACE_QC043015,Berthierville,wd,high
wd:Q3164377,Jean-Baptiste Prévost du Quesnel,Q3164377,http://www.biographi.ca/en/bio/le_prevost_duquesnel_jean_baptiste_louis_3E.html,death,1744,Q3263622,PLACE_NS006031,Louisbourg,wd,high
wd:Q3165684,Jean-François Jamot,Q3165684,http://www.biographi.ca/en/bio/jamot_jean_francois_11E.html,death,1886,Q776930,PLACE_ON138017,Peterborough,wd,high
wd:Q3170049,Jean-Thomas Taschereau,Q3170049,http://www.biographi.ca/en/bio/taschereau_jean_thomas_1814_93_12E.html,birth,1814,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3170049,Jean-Thomas Taschereau,Q3170049,http://www.biographi.ca/en/bio/taschereau_jean_thomas_1814_93_12E.html,death,1893,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3170938,Jean Bourinot,Q3170938,http://www.biographi.ca/en/bio/bourinot_john_11E.html,death,1884,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q3181113,John Boyd,Q3181113,http://www.biographi.ca/en/bio/boyd_john_1826_93_12E.html,death,1893,Q203403,PLACE_NB032005,Saint John,wd,high
wd:Q3181719,John Hearn,Q3181719,http://www.biographi.ca/en/bio/hearn_john_12E.html,death,1894,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3182382,John Ross,Q3182382,http://www.biographi.ca/en/bio/ross_john_1818_71_10E.html,death,1871,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q3184387,Joseph-Octave Beaubien,Q3184387,http://www.biographi.ca/en/bio/beaubien_joseph_octave_10E.html,birth,1824,Q141595,PLACE_QC078024,Nicolet,wd,high
wd:Q3184387,Joseph-Octave Beaubien,Q3184387,http://www.biographi.ca/en/bio/beaubien_joseph_octave_10E.html,death,1877,Q141946,PLACE_QC074014_1921,Montmagny,wd,high
wd:Q3184394,Joseph-Octave Villeneuve,Q3184394,http://www.biographi.ca/en/bio/villeneuve_joseph_octave_13E.html,birth,1836,Q141492,PLACE_QC096008_1901,Sainte-Anne-des-Plaines,wd,high
wd:Q3184394,Joseph-Octave Villeneuve,Q3184394,http://www.biographi.ca/en/bio/villeneuve_joseph_octave_13E.html,death,1901,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3184998,Joseph Gaudet,Q3184998,http://www.biographi.ca/en/bio/gaudet_joseph_11E.html,birth,1818,Q5533651,PLACE_QC078002_1921,Gentilly,wd,high
wd:Q3184998,Joseph Gaudet,Q3184998,http://www.biographi.ca/en/bio/gaudet_joseph_11E.html,death,1882,Q5533651,PLACE_QC078002_1921,Gentilly,wd,high
wd:Q3185188,Joseph La Rocque,Q3185188,http://www.biographi.ca/en/bio/la_rocque_joseph_11E.html,death,1887,Q141873,PLACE_QC091012,Saint-Hyacinthe,wd,high
wd:Q3186049,Josiah Wood,Q3186049,http://www.biographi.ca/en/bio/wood_josiah_15E.html,birth,1843,Q2028824,PLACE_NB035010,Sackville,wd,high
wd:Q3186049,Josiah Wood,Q3186049,http://www.biographi.ca/en/bio/wood_josiah_15E.html,death,1927,Q2028824,PLACE_NB035010,Sackville,wd,high
wd:Q3195156,Kennedy Francis Burns,Q3195156,http://www.biographi.ca/en/bio/burns_kennedy_francis_12E.html,death,1895,Q810807,PLACE_NB025001,Bathurst,wd,high
wd:Q3229397,Lemuel Cambridge Owen,Q3229397,http://www.biographi.ca/en/bio/owen_lemuel_cambridge_14E.html,birth,1822,Q2127,PLACE_PE003025,Charlottetown,wd,high
wd:Q3229397,Lemuel Cambridge Owen,Q3229397,http://www.biographi.ca/en/bio/owen_lemuel_cambridge_14E.html,death,1912,Q2127,PLACE_PE003025,Charlottetown,wd,high
wd:Q3229400,Lemuel John Tweedie,Q3229400,http://www.biographi.ca/en/bio/tweedie_lemuel_john_14E.html,birth,1849,Q1068188,PLACE_NB029015,Chatham,wd,high
wd:Q3229400,Lemuel John Tweedie,Q3229400,http://www.biographi.ca/en/bio/tweedie_lemuel_john_14E.html,death,1917,Q1068188,PLACE_NB029015,Chatham,wd,high
wd:Q3260416,Louis-Charles Boucher de Niverville,Q3260416,http://www.biographi.ca/en/bio/boucher_de_niverville_louis_charles_9E.html,birth,1825,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
wd:Q3260416,Louis-Charles Boucher de Niverville,Q3260416,http://www.biographi.ca/en/bio/boucher_de_niverville_louis_charles_9E.html,death,1869,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
wd:Q3260894,Louis-Théodore Besserer,Q3260894,http://www.biographi.ca/en/bio/besserer_louis_theodore_9E.html,birth,1785,Q142001,PLACE_QC075001,Château-Richer,wd,high
wd:Q3260894,Louis-Théodore Besserer,Q3260894,http://www.biographi.ca/en/bio/besserer_louis_theodore_9E.html,death,1861,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q3262568,Louis-Léon Lesieur-Désaulniers,Q3262568,http://www.biographi.ca/en/bio/lesieur_desaulniers_louis_leon_12E.html,birth,1823,Q3571405,PLACE_QC093011,Yamachiche,wd,high
wd:Q3262568,Louis-Léon Lesieur-Désaulniers,Q3262568,http://www.biographi.ca/en/bio/lesieur_desaulniers_louis_leon_12E.html,death,1896,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3262618,Louis Marchand,Q3262618,http://www.biographi.ca/en/bio/marchand_louis_11E.html,death,1881,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3264701,Luc-Hyacinthe Masson,Q3264701,http://www.biographi.ca/en/bio/masson_luc_hyacinthe_10E.html,death,1880,Q3461782,PLACE_QC058008_1891,Saint-Anicet,wd,high
wd:Q3272024,Lévite Thériault,Q3272024,http://www.biographi.ca/en/bio/theriault_levite_12E.html,birth,1837,Q991257,PLACE_NB028013,Edmundston,wd,high
wd:Q33067714,Élodie Mailloux,Q33067714,http://www.biographi.ca/en/bio/mailloux_elodie_16E.html,death,1937,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3337368,Joseph-Nazaire Dupuis,Q3337368,http://www.biographi.ca/en/bio/dupuis_nazaire_10E.html,birth,1844,Q3462483,PLACE_QC073006,Saint-Jacques,wd,high
wd:Q3337368,Joseph-Nazaire Dupuis,Q3337368,http://www.biographi.ca/en/bio/dupuis_nazaire_10E.html,death,1876,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3337831,Neil McLeod,Q3337831,http://www.biographi.ca/en/bio/mcleod_neil_14E.html,death,1915,Q863058,PLACE_PE002027,Summerside,wd,high
wd:Q3339974,Nicolas-Joseph Frémiot,Q3339974,http://www.biographi.ca/en/bio/fremiot_nicolas_marie_joseph_8E.html,death,1854,Q4859518,PLACE_ON102109,Blind River,wd,high
wd:Q3347042,Némèse Garneau,Q3347042,http://www.biographi.ca/en/bio/garneau_nemese_16E.html,death,1937,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3350740,Olivier-Napoléon Drouin,Q3350740,http://www.biographi.ca/en/bio/drouin_napoleon_16E.html,birth,1862,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3350740,Olivier-Napoléon Drouin,Q3350740,http://www.biographi.ca/en/bio/drouin_napoleon_16E.html,death,1934,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3376751,Peter McIntyre,Q3376751,http://www.biographi.ca/en/bio/mcintyre_peter_12E.html,death,1891,Q575483,PLACE_NS005019,Antigonish,wd,high
wd:Q3382887,Pierre-Benjamin Dumoulin,Q3382887,http://www.biographi.ca/en/bio/dumoulin_pierre_benjamin_8E.html,birth,1799,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
wd:Q3382887,Pierre-Benjamin Dumoulin,Q3382887,http://www.biographi.ca/en/bio/dumoulin_pierre_benjamin_8E.html,death,1856,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
wd:Q3383543,Pierre-Vincent Valin,Q3383543,http://www.biographi.ca/en/bio/valin_pierre_vincent_12E.html,birth,1827,Q142001,PLACE_QC075001,Château-Richer,wd,high
wd:Q3383543,Pierre-Vincent Valin,Q3383543,http://www.biographi.ca/en/bio/valin_pierre_vincent_12E.html,death,1897,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q3435094,Robert Ferguson,Q3435094,http://www.biographi.ca/en/bio/ferguson_robert_8E.html,death,1851,Q1030568,PLACE_NB031008,Campbellton,wd,high
wd:Q3435739,Robert Leonard Hazen,Q3435739,http://www.biographi.ca/en/bio/hazen_robert_leonard_10E.html,birth,1808,Q2138,PLACE_NB036016,Fredericton,wd,high
wd:Q3436306,Robert Simpson,Q3436306,http://www.biographi.ca/en/bio/simpson_robert_12E.html,death,1897,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q34377704,Charles-Marie Panneton,Q34377704,http://www.biographi.ca/en/bio/panneton_charles_marie_11E.html,birth,1845,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q34377704,Charles-Marie Panneton,Q34377704,http://www.biographi.ca/en/bio/panneton_charles_marie_11E.html,death,1890,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q34538025,Jessie Turnbull,Q34538025,http://www.biographi.ca/en/bio/turnbull_jessie_14E.html,death,1920,Q61432,PLACE_MB006002,Brandon,wd,high
wd:Q3524852,Thomas Ahearn,Q3524852,http://www.biographi.ca/en/bio/ahearn_thomas_16E.html,birth,1855,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q3525645,Thomas Wakem Caldwell,Q3525645,http://www.biographi.ca/en/bio/caldwell_thomas_wakem_16E.html,death,1937,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q3525677,Thomas Workman,Q3525677,http://www.biographi.ca/en/bio/workman_thomas_11E.html,death,1889,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3527287,Théotime Blanchard,Q3527287,http://www.biographi.ca/en/bio/blanchard_theotime_14E.html,death,1911,Q810807,PLACE_NB025001,Bathurst,wd,high
wd:Q3559748,Sir Henry Vincent Meredith,Q3559748,http://www.biographi.ca/en/bio/meredith_henry_vincent_15E.html,birth,1850,Q92561,PLACE_ON128016,London,wd,high
wd:Q3559748,Sir Henry Vincent Meredith,Q3559748,http://www.biographi.ca/en/bio/meredith_henry_vincent_15E.html,death,1929,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3564536,W.A. Tremayne,Q3564536,http://www.biographi.ca/en/bio/tremayne_william_andrew_16E.html,death,1939,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3565825,Walter Maxfield Lea,Q3565825,http://www.biographi.ca/en/bio/lea_walter_maxfield_16E.html,death,1936,Q2127,PLACE_PE003025,Charlottetown,wd,high
wd:Q3568389,William Anderson Black,Q3568389,http://www.biographi.ca/en/bio/black_william_anderson_16E.html,birth,1847,Q1973829,PLACE_NS012019,Windsor,wd,high
wd:Q3568556,William Dollard,Q3568556,http://www.biographi.ca/en/bio/dollard_william_8E.html,death,1851,Q2138,PLACE_NB036016,Fredericton,wd,high
wd:Q3568710,William Hoste Webb,Q3568710,http://www.biographi.ca/en/bio/webb_william_hoste_11E.html,death,1890,Q139473,PLACE_QC088005,Sherbrooke,wd,high
wd:Q3568718,William Hunter Odell,Q3568718,http://www.biographi.ca/en/bio/odell_william_hunter_12E.html,birth,1811,Q2138,PLACE_NB036016,Fredericton,wd,high
wd:Q3568781,William LeBoutillier Fauvel,Q3568781,http://www.biographi.ca/en/bio/fauvel_william_le_boutillier_12E.html,death,1897,Q141663,PLACE_QC044013,Paspébiac,wd,high
wd:Q3568829,William Molson,Q3568829,http://www.biographi.ca/en/bio/molson_william_10E.html,birth,1793,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3568829,William Molson,Q3568829,http://www.biographi.ca/en/bio/molson_william_10E.html,death,1875,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3568833,William Moore Kelly,Q3568833,http://www.biographi.ca/en/bio/kelly_william_moore_11E.html,birth,1827,Q457334,PLACE_NB035009_1911,Moncton,wd,high
wd:Q3568997,William Thomas Pipes,Q3568997,http://www.biographi.ca/en/bio/pipes_william_thomas_13E.html,birth,1850,Q470594,PLACE_NS008030,Amherst,wd,high
wd:Q3569040,William Workman,Q3569040,http://www.biographi.ca/en/bio/workman_william_10E.html,death,1878,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q3576506,Zéphirin Benoit,Q3576506,http://www.biographi.ca/en/bio/benoit_zephirin_15E.html,birth,1850,Q3461973,PLACE_QC049014,Saint-Chrysostome,wd,high
wd:Q3576506,Zéphirin Benoit,Q3576506,http://www.biographi.ca/en/bio/benoit_zephirin_15E.html,death,1930,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q363738,Arthur Lewis Sifton,Q363738,http://www.biographi.ca/en/bio/sifton_arthur_lewis_watkins_15E.html,death,1921,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q36918937,Marion Elizabeth Stinson,Q36918937,http://www.biographi.ca/en/bio/stinson_marion_elizabeth_14E.html,birth,1859,Q133116,PLACE_ON153009_1921,Hamilton,wd,high
wd:Q37013151,Louis-Arthur Bernier,Q37013151,http://www.biographi.ca/en/bio/bernier_arthur_15E.html,birth,1873,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q37013151,Louis-Arthur Bernier,Q37013151,http://www.biographi.ca/en/bio/bernier_arthur_15E.html,death,1928,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q38183330,Velma Springstead,Q38183330,http://www.biographi.ca/en/bio/springstead_velma_agnes_15E.html,birth,1906,Q133116,PLACE_ON153009_1921,Hamilton,wd,high
wd:Q38183330,Velma Springstead,Q38183330,http://www.biographi.ca/en/bio/springstead_velma_agnes_15E.html,death,1927,Q133116,PLACE_ON153009_1921,Hamilton,wd,high
wd:Q387532,Sir William Buell Richards,Q387532,http://www.biographi.ca/en/bio/richards_william_buell_11E.html,birth,1815,Q34047,PLACE_ON083002,Brockville,wd,high
wd:Q387532,Sir William Buell Richards,Q387532,http://www.biographi.ca/en/bio/richards_william_buell_11E.html,death,1889,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q41453015,William Tassie,Q41453015,http://www.biographi.ca/en/bio/tassie_william_11E.html,death,1886,Q776930,PLACE_ON138017,Peterborough,wd,high
wd:Q41453030,William Lunn,Q41453030,http://www.biographi.ca/en/bio/lunn_william_11E.html,death,1886,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q4148879,Ferdinand Griebel,Q4148879,http://www.biographi.ca/en/bio/griebel_ferdinand_8E.html,death,1858,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q42106688,John William Hurrell Watts,Q42106688,http://www.biographi.ca/en/bio/watts_john_william_hurrell_14E.html,death,1917,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q454012,Charles Fisher,Q454012,http://www.biographi.ca/en/bio/fisher_charles_10E.html,birth,1808,Q2138,PLACE_NB036016,Fredericton,wd,high
wd:Q454012,Charles Fisher,Q454012,http://www.biographi.ca/en/bio/fisher_charles_10E.html,death,1880,Q2138,PLACE_NB036016,Fredericton,wd,high
wd:Q4669649,Absalom Shade,Q4669649,http://www.biographi.ca/en/bio/shade_absalom_9E.html,death,1862,Q15982096,PLACE_ON122003,Galt,wd,high
wd:Q47074253,Andrew Frederick Gault,Q47074253,http://www.biographi.ca/en/bio/gault_andrew_frederick_13E.html,death,1903,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q4709939,Albert Clements Killam,Q4709939,http://www.biographi.ca/en/bio/killam_albert_clements_13E.html,birth,1849,Q864688,PLACE_NS021022,Yarmouth,wd,high
wd:Q4709939,Albert Clements Killam,Q4709939,http://www.biographi.ca/en/bio/killam_albert_clements_13E.html,death,1908,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
wd:Q4710078,Albert E. Todd,Q4710078,http://www.biographi.ca/en/bio/todd_albert_edward_15E.html,birth,1878,Q2132,PLACE_BC217001,Victoria,wd,high
wd:Q4710334,Albert Gooderham,Q4710334,http://www.biographi.ca/en/bio/gooderham_albert_edward_16E.html,birth,1861,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q4710334,Albert Gooderham,Q4710334,http://www.biographi.ca/en/bio/gooderham_albert_edward_16E.html,death,1935,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q4718833,Alexander Ferguson MacLaren,Q4718833,http://www.biographi.ca/en/bio/maclaren_alexander_ferguson_14E.html,death,1917,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q4719432,Alexander Logan,Q4719432,http://www.biographi.ca/en/bio/logan_alexander_12E.html,death,1894,Q2135,PLACE_MB160013,Winnipeg,wd,high
wd:Q4719701,Alexander Mortimer Smith,Q4719701,http://www.biographi.ca/en/bio/smith_alexander_mortimer_12E.html,death,1895,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q4719965,Alexander Rocke Robertson,Q4719965,http://www.biographi.ca/en/bio/robertson_alexander_rocke_11E.html,death,1881,Q2132,PLACE_BC217001,Victoria,wd,high
wd:Q4720331,Alexander Walker Ogilvie,Q4720331,http://www.biographi.ca/en/bio/ogilvie_alexander_walker_13E.html,death,1902,Q340,PLACE_QC076013_1921,Montreal,wd,high
wd:Q4721418,Alexis Bélanger,Q4721418,http://www.biographi.ca/en/bio/belanger_alexis_9E.html,birth,1808,Q3463285,PLACE_QC067012_1901,Saint-Roch-des-Aulnaies,wd,high
wd:Q47299850,Michele Rigali,Q47299850,http://www.biographi.ca/en/bio/rigali_michele_13E.html,death,1910,Q2145,PLACE_QC081017,Quebec City,wd,high
wd:Q4730848,Allan McLean,Q4730848,http://www.biographi.ca/en/bio/mclean_allan_11E.html,death,1881,Q876122,PLACE_BC213004,New Westminster,wd,high
wd:Q4730992,Allan Studholme,Q4730992,http://www.biographi.ca/en/bio/studholme_allan_14E.html,death,1919,Q172,PLACE_ON154011,Toronto,wd,high
wd:Q4738991,Amable Bélanger,Q4738991,http://www.biographi.ca/en/bio/belanger_amable_14E.html,death,1919,Q141946,PLACE_QC074014_1921,Montmagny,wd,high
