id,lat,lon,name,country,feature_class,source
4257390,39.640060,-85.178730,Fayette,US,A,geonames_api
4272914,39.859720,-95.269700,Highland,US,P,geonames_api
4274277,38.971670,-95.235250,Lawrence,US,P,geonames_api
4308112,38.215440,-85.194770,Shelby,US,A,geonames_api
4347242,38.978590,-76.491840,Annapolis,US,P,geonames_api
4347778,39.290380,-76.612190,Baltimore,US,P,geonames_api
4349782,38.459290,-76.030770,Bucktown,US,P,geonames_api
4361885,39.000390,-76.749970,Maryland,US,A,geonames_api
4407066,38.627270,-90.197890,St Louis,US,P,geonames_api
4436296,32.750410,-89.750360,Mississippi,US,A,geonames_api
4453066,35.600950,-82.554020,Asheville,US,P,geonames_api
4500546,39.364150,-74.423060,Atlantic City,US,P,geonames_api
4560349,39.952380,-75.163620,Philadelphia,US,P,geonames_api
4597040,34.000430,-81.000090,South Carolina,US,A,geonames_api
4726311,27.763910,-98.238900,San Diego,US,P,geonames_api
4744091,38.804840,-77.046920,Alexandria,US,P,geonames_api
4777226,37.000190,-76.311750,Old Point Comfort,US,T,geonames_api
4781708,37.553760,-77.460260,Richmond,US,P,geonames_api
4796775,18.348290,-64.983480,U.S. Virgin Islands,VI,A,geonames_api
4801850,39.288990,-77.859720,Charles Town,US,P,geonames_api
4801859,38.349820,-81.632620,Charleston,US,P,geonames_api
4832294,42.408430,-71.011990,Revere,US,P,geonames_api
4834967,41.596770,-72.620930,Gildersleeve,US,P,geonames_api
4841377,41.302600,-73.383450,Redding,US,P,geonames_api
4843811,41.184540,-73.133170,Stratford,US,P,geonames_api
4853828,41.600540,-93.609110,Des Moines,US,P,geonames_api
4854711,42.484440,-91.122910,Dyersville,US,P,geonames_api
4887398,41.850030,-87.650050,Chicago,US,P,geonames_api
4893037,41.495870,-87.848660,Frankfort,US,P,geonames_api
4907910,41.467330,-90.567430,Rock Island,US,A,geonames_api
4908737,41.914190,-88.308690,St. Charles,US,P,geonames_api
4929055,42.658430,-71.137000,Andover,US,P,geonames_api
4929256,42.636200,-71.907850,Ashburnham,US,P,geonames_api
4929283,42.261210,-71.463400,Ashland,US,P,geonames_api
4931353,42.350100,-71.156440,Brighton,US,P,geonames_api
4934999,42.054260,-71.739510,Douglas,US,P,geonames_api
4938064,42.256480,-72.516200,Granby,US,P,geonames_api
4941635,42.455650,-71.673120,Lancaster,US,P,geonames_api
4942618,42.633420,-71.316170,Lowell,US,P,geonames_api
4943097,42.500100,-70.857830,Marblehead,US,P,geonames_api
4943828,42.726200,-71.190890,Methuen,US,P,geonames_api
4945256,42.812590,-70.877280,Newburyport,US,P,geonames_api
4946136,42.352870,-72.045350,Oakham,US,P,geonames_api
4946410,41.789830,-69.989740,Orleans,US,P,geonames_api
4950065,42.519770,-70.895520,Salem,US,P,geonames_api
4951788,42.101480,-72.589810,Springfield,US,P,geonames_api
4952078,42.287590,-73.320390,Stockbridge,US,P,geonames_api
4952217,42.437040,-71.505620,Stow,US,P,geonames_api
4952487,41.748160,-71.189770,Swansea,US,P,geonames_api
4952629,41.900100,-71.089770,Taunton,US,P,geonames_api
4954292,51.833056,-3.017222,Abergavenny,,,lincs_inline
4954380,42.376490,-71.235610,Waltham,US,P,geonames_api
4954738,42.296490,-71.292560,Wellesley,US,P,geonames_api
4954850,42.366760,-71.785630,West Boylston,US,P,geonames_api
4956032,42.479260,-71.152280,Woburn,US,P,geonames_api
4957003,44.310620,-69.779490,Augusta,US,P,geonames_api
4957280,44.798840,-68.772650,Bangor,US,P,geonames_api
4957956,44.425910,-69.006420,Belfast,US,P,geonames_api
4963985,43.729530,-70.241990,Falmouth,US,P,geonames_api
4966624,44.883390,-69.447550,Hartland,US,P,geonames_api
4967563,46.126160,-67.840300,Houlton,US,P,geonames_api
4968933,43.082990,-70.710090,Kittery Point,US,P,geonames_api
4971447,45.518110,-68.361410,Mattawamkeag River,US,H,geonames_api
4971448,45.513670,-68.354470,Mattawamkeag,US,P,geonames_api
4976361,43.901460,-70.470330,Raymond,US,P,geonames_api
4980629,44.078970,-69.181710,Thomaston,US,P,geonames_api
4982236,44.552010,-69.631710,Waterville,US,P,geonames_api
4983970,42.618580,-82.532300,Algonac,US,P,geonames_api
4990729,42.331430,-83.045750,Detroit,US,P,geonames_api
4992519,42.464480,-83.376320,Farmington,US,P,geonames_api
4995285,45.431680,-84.992000,Harbor Springs,US,P,geonames_api
5009004,46.495300,-84.345320,Sault Ste. Marie,US,P,geonames_api
5012748,43.491340,-83.439870,Tuscola,US,A,geonames_api
5024719,46.783270,-92.106580,Duluth,US,P,geonames_api
5025971,47.462430,-92.539910,Eveleth,US,P,geonames_api
5026291,44.294960,-93.268830,Faribault,US,P,geonames_api
5028525,47.963780,-89.684810,Grand Portage,US,P,geonames_api
5040515,46.408800,-95.708000,Otter Tail,US,A,geonames_api
5043193,44.883300,-93.283000,Richfield,US,P,geonames_api
5043473,44.021630,-92.469900,Rochester,US,P,geonames_api
5045360,44.944410,-93.093270,Saint Paul,US,P,geonames_api
5058101,48.207210,-97.342300,Ardoch,US,P,geonames_api
5060128,48.923330,-97.752580,Leroy,US,P,geonames_api
5060890,48.767520,-97.551830,Pembina,US,A,geonames_api
5082636,42.861470,-71.625350,Amherst,US,P,geonames_api
5083221,42.946470,-71.515900,Bedford,US,P,geonames_api
5087752,42.764810,-71.439790,Hudson,US,P,geonames_api
5095281,40.220390,-74.012080,Asbury Park,US,P,geonames_api
5097598,40.663990,-74.210700,Elizabeth,US,P,geonames_api
5104853,40.446490,-74.385980,South River,US,P,geonames_api
5105164,41.209820,-74.607660,Sussex,US,P,geonames_api
5107134,41.268150,-74.454880,Amity,US,P,geonames_api
5107444,42.096450,-79.375600,Ashville,US,P,geonames_api
5107505,42.931730,-76.566050,Auburn,US,P,geonames_api
5109411,43.994220,-76.064930,Black River,US,H,geonames_api
5110629,42.886450,-78.878370,Buffalo,US,P,geonames_api
5110907,43.059510,-77.474160,Bushnell Basin,US,P,geonames_api
5111398,42.905630,-74.571810,Canajoharie,US,P,geonames_api
5111535,44.183380,-76.291330,Carleton Island,US,T,geonames_api
5111745,42.518410,-73.751230,Castleton-on-Hudson,US,P,geonames_api
5111844,42.250360,-74.249870,Catskill Mountains,US,T,geonames_api
5115580,41.765150,-73.742860,Dutchess,US,A,geonames_api
5118223,43.012840,-77.791670,Garbutt,US,P,geonames_api
5118380,43.000930,-78.193710,Genesee,US,A,geonames_api
5118424,43.601920,-73.579460,Lake George,US,H,geonames_api
5118920,41.402040,-74.324320,Goshen,US,P,geonames_api
5121513,43.300630,-73.585950,Hudson Falls,US,P,geonames_api
5124290,43.784690,-75.448790,Lewis,US,A,geonames_api
5124928,42.728080,-77.775490,Livingston,US,A,geonames_api
5126828,42.598690,-74.332920,Middleburgh,US,P,geonames_api
5128581,40.714270,-74.005970,New York,US,P,geonames_api
5130024,41.227870,-73.914030,Oscawana,US,P,geonames_api
5131803,42.617010,-75.602410,Plymouth,US,P,geonames_api
5133742,41.926760,-73.912640,Rhinebeck,US,P,geonames_api
5135152,40.644550,-74.080140,Saint George,US,P,geonames_api
5135968,44.978760,-74.643020,Saint Regis Mohawk Reservation,US,A,geonames_api
5136334,43.083130,-73.784570,Saratoga Springs,US,P,geonames_api
5136456,42.818120,-74.058570,Schenectady,US,A,geonames_api
5136495,42.588220,-74.442120,Schoharie,US,A,geonames_api
5137380,43.100080,-73.581780,Schuylerville,US,P,geonames_api
5138539,40.855930,-73.200670,Smithtown,US,P,geonames_api
5139155,42.323420,-73.545950,Spencertown,US,P,geonames_api
5139496,42.535350,-76.924410,Starkey,US,P,geonames_api
5139568,40.562330,-74.139860,Staten Island,US,P,geonames_api
5139656,42.267810,-77.383800,Steuben,US,A,geonames_api
5139782,42.317560,-79.355880,Stockton,US,P,geonames_api
5140405,43.048120,-76.147420,Syracuse,US,P,geonames_api
5141630,43.162880,-78.950870,Tuscarora Nation Reservation,US,A,geonames_api
5143282,42.740060,-78.132790,Warsaw,US,P,geonames_api
5147057,40.620060,-82.510720,Bellville,US,P,geonames_api
5171681,41.010060,-81.862360,Seville,US,P,geonames_api
5192495,40.161480,-76.232450,Hammer Creek,US,H,geonames_api
5194099,41.576760,-75.258790,Honesdale,US,P,geonames_api
5207728,40.335650,-75.926870,Reading,US,P,geonames_api
5219585,41.241190,-77.001080,Williamsport,US,P,geonames_api
5227270,43.826080,-96.706160,Dell Rapids,US,P,geonames_api
5229046,44.892460,-96.918960,Kranzburg,US,P,geonames_api
5233742,42.878130,-73.196770,Bennington,US,P,geonames_api
5234101,43.798120,-73.087610,Brandon,US,P,geonames_api
5234183,44.133390,-73.079010,Bristol,US,P,geonames_api
5234920,43.516180,-72.969830,Clarendon,US,P,geonames_api
5236007,44.665330,-73.008750,Fairfax,US,P,geonames_api
5238190,44.514220,-72.010930,Lyndon,US,P,geonames_api
5239071,42.985640,-72.655930,Newfane,US,P,geonames_api
5239255,44.994490,-72.399830,North Troy,US,P,geonames_api
5240081,42.974800,-72.521760,Putney,US,P,geonames_api
5240475,43.815900,-72.545650,Royalton,US,P,geonames_api
5240760,43.896450,-73.099840,Salisbury,US,P,geonames_api
5241770,44.918100,-73.124300,Swanton,US,P,geonames_api
5242224,44.167280,-73.254010,Vergennes,US,P,geonames_api
5242283,44.000340,-72.749830,Vermont,US,A,geonames_api
5242710,43.651450,-73.347340,West Haven,US,P,geonames_api
5261457,43.073050,-89.401230,Madison,US,P,geonames_api
5263045,43.038900,-87.906470,Milwaukee,US,P,geonames_api
5268002,43.051650,-91.141240,Prairie du Chien,US,P,geonames_api
5272875,44.789150,-88.765440,Shawano,US,A,geonames_api
5280935,41.413980,-73.303450,Newtown,US,P,geonames_api
5309842,34.540020,-112.468500,Prescott,US,P,geonames_api
5324477,34.139730,-118.035340,Arcadia,US,P,geonames_api
5332921,37.250220,-119.751260,California,US,A,geonames_api
5338783,34.073900,-117.313650,Colton,US,P,geonames_api
5356679,38.327140,-121.323280,Hicksville,US,P,geonames_api
5368361,34.052230,-118.243680,Los Angeles,US,P,geonames_api
5391811,32.715710,-117.164720,San Diego,US,P,geonames_api
5391959,37.774930,-122.419420,San Francisco,US,P,geonames_api
5392171,37.339390,-121.894960,San Jose,US,P,geonames_api
5392263,37.724930,-122.156080,San Leandro,US,P,geonames_api
5392952,34.420830,-119.698190,Santa Barbara,US,P,geonames_api
5393015,37.354110,-121.955240,Santa Clara,US,P,geonames_api
5393212,34.019490,-118.491380,Santa Monica,US,P,geonames_api
5419384,39.739150,-104.984700,Denver,US,P,geonames_api
5640815,48.659010,-112.872120,Blackfeet Indian Reservation,US,A,geonames_api
5652716,48.501390,-109.791670,Fort Assinniboine Military Reservation (historical),US,S,geonames_api
5711847,46.187880,-123.831250,Astoria,US,P,geonames_api
5718132,45.669840,-121.890640,Cascade Locks,US,P,geonames_api
5718677,45.248730,-122.898150,Champoeg,US,P,geonames_api
5744253,45.357340,-122.606760,Oregon City,US,P,geonames_api
5756304,45.594560,-121.178680,The Dalles,US,P,geonames_api
5768591,43.294360,-100.655980,Rosebud Indian Reservation,US,A,geonames_api
5769399,45.833380,-101.148300,Standing Rock Reservation,US,A,geonames_api
5780993,40.760780,-111.891050,Salt Lake City,US,P,geonames_api
5794609,48.386060,-124.726980,Cape Flattery,US,T,geonames_api
5809425,48.540930,-123.086020,San Juan Island,US,T,geonames_api
5809844,47.606210,-122.332070,Seattle,US,P,geonames_api
5811696,47.659660,-117.429080,Spokane,US,P,geonames_api
5813757,48.942950,-118.761980,Toroda,US,P,geonames_api
5814616,45.638730,-122.661490,Vancouver,US,P,geonames_api
5855811,21.134460,-157.009740,Hawaiian Islands,US,T,geonames_api
5862371,66.564720,-145.273890,Fort Yukon,US,P,geonames_api
5870463,64.719440,-158.103060,Nulato,US,P,geonames_api
5879037,62.552220,-164.552780,Akulurak,US,P,geonames_api
5881858,45.630990,-62.690440,Abercrombie,CA,P,geonames_api
5881941,48.100180,-77.782800,Abitibi-Témiscamingue,CA,A,geonames_api
5881990,46.450140,-64.082040,Abram-Village,CA,P,geonames_api
5882124,44.550120,-77.332770,Actinolite,CA,P,geonames_api
5882134,43.629690,-80.041490,Acton,CA,P,geonames_api
5882320,48.150120,-83.683110,Addison,CA,L,geonames_api
5883102,52.283330,-117.469000,Alberta,CA,A,geonames_api
5883166,46.816850,-64.065420,Alberton,CA,P,geonames_api
5883256,42.583390,-81.683060,Aldborough,CA,L,geonames_api
5883343,44.181370,-78.066530,Alderville,CA,L,geonames_api
5883490,45.313170,-74.636650,Alexandria,CA,P,geonames_api
5883588,45.566800,-74.882580,Alfred,CA,L,geonames_api
5883649,45.750120,-78.499560,Algonquin Provincial Park,CA,L,geonames_api
5884021,46.366810,-62.848660,Allisary,CA,P,geonames_api
5884233,50.108080,-122.990480,Alta Lake,CA,P,geonames_api
5884241,49.091690,-97.610410,Altbergthal,CA,L,geonames_api
5884467,45.833450,-64.198740,Amherst Nova Scotia,CA,P,geonames_api
5884472,42.100090,-83.099850,Amherstburg,CA,P,geonames_api
5884480,44.133420,-76.716120,Amherst Island,CA,T,geonames_api
5884821,44.202200,-76.928160,Anderson,CA,P,geonames_api
5885415,44.583450,-65.165510,Annapolis,CA,A,geonames_api
5885421,44.742680,-65.517610,Annapolis Royal,CA,P,geonames_api
5886182,45.616850,-61.998580,Antigonish Nova Scotia,CA,P,geonames_api
5886183,45.666850,-61.915280,Antigonish County,CA,A,geonames_api
5886823,47.304972,-53.893056,Little Placentia Sound,,,lincs_inline
5886894,45.516840,-61.015210,Arichat,CA,P,geonames_api
5887214,45.433410,-76.349390,Arnprior,CA,P,geonames_api
5887353,45.917210,-72.082330,Arthabaska,CA,L,geonames_api
5887443,43.050000,-81.293610,Arva,CA,P,geonames_api
5887481,45.366780,-71.882380,Ascot,CA,L,geonames_api
5887531,50.723720,-121.282070,Ashcroft,CA,P,geonames_api
5887796,49.895800,-97.357860,Assiniboia,CA,L,geonames_api
5887916,54.716870,-113.285370,Athabasca,CA,P,geonames_api
5887935,45.035880,-74.177120,Athelstan,CA,P,geonames_api
5887943,44.616810,-75.949360,Athens,CA,A,geonames_api
5887944,44.600110,-79.366320,Atherley,CA,P,geonames_api
5888200,45.017760,-64.873090,Auburn,CA,P,geonames_api
5888201,43.783390,-81.549770,Auburn,CA,P,geonames_api
5888254,44.766810,-75.649340,Augusta,CA,L,geonames_api
5888255,44.750110,-75.599340,Augusta,CA,A,geonames_api
5888377,44.000110,-79.466320,Aurora,CA,P,geonames_api
5888574,45.100150,-64.248750,Avonport,CA,P,geonames_api
5888703,45.033450,-64.832090,Aylesford,CA,P,geonames_api
5888712,45.833370,-70.999060,Aylmer,CA,L,geonames_api
5889156,46.100140,-60.748490,Baddeck,CA,P,geonames_api
5889167,43.400100,-80.649700,Baden,CA,P,geonames_api
5889292,69.438640,-74.647250,Baffin Island,CA,T,geonames_api
5890523,46.828380,-73.883880,Baie du Poste,CA,H,geonames_api
5891548,46.014830,-64.103180,Baie Verte,CA,P,geonames_api
5891984,44.951770,-76.327470,Balderson,CA,P,geonames_api
5892379,44.580440,-78.841650,Balsam Lake,CA,H,geonames_api
5892415,44.018060,-78.147300,Baltimore,CA,P,geonames_api
5892532,51.176220,-115.569820,Banff,CA,P,geonames_api
5892710,46.228150,-64.447800,Barachois,CA,P,geonames_api
5893064,53.066610,-121.519480,Barkerville,CA,P,geonames_api
5893091,48.848900,-125.380780,Barkley Sound,CA,H,geonames_api
5893262,45.666850,-62.348610,Barneys River,CA,H,geonames_api
5893298,45.107270,-71.883430,Barnston,CA,P,geonames_api
5894171,44.400110,-79.666340,Barrie,CA,P,geonames_api
5894177,44.233420,-76.466100,Barriefield,CA,L,geonames_api
5894228,43.562850,-65.561730,Barrington,CA,P,geonames_api
5894239,43.508850,-65.620570,Barrington Passage,CA,H,geonames_api
5894468,43.233410,-79.866330,Barton,CA,L,geonames_api
5894501,50.420410,-114.246410,Bar U Ranch National Historic Site of Canada,CA,L,geonames_api
5894955,67.584110,-108.502340,Bathurst Inlet,CA,H,geonames_api
5894987,52.733380,-106.101120,Batoche,CA,P,geonames_api
5895070,52.734860,-108.309100,Battleford,CA,P,geonames_api
5895945,52.801470,-106.376130,Beardy's 97 and Okemasis 96,CA,L,geonames_api
5896216,44.566850,-65.648840,Bear River,CA,P,geonames_api
5896428,46.973520,-65.571180,Beaubears Island,CA,T,geonames_api
5896445,45.966770,-70.649030,Beauce-Sartigan,CA,L,geonames_api
5896495,45.313410,-73.872500,Beauharnois,CA,P,geonames_api
5896518,45.883590,-64.579730,Beaumont,CA,P,geonames_api
5897209,46.341060,-72.432240,Bécancour,CA,P,geonames_api
5897212,46.316750,-72.182400,Bécancour,CA,L,geonames_api
5897287,45.083410,-76.082680,Beckwith,CA,L,geonames_api
5897319,46.337000,-63.722000,Bedeque,CA,P,geonames_api
5897321,44.725520,-63.667320,Bedford,CA,P,geonames_api
5897540,44.079880,-79.781600,Beeton,CA,P,geonames_api
5897970,45.940280,-64.612500,Belliveau Village,CA,P,geonames_api
5898116,49.766700,-113.035170,Belly River,CA,H,geonames_api
5898437,60.091670,-134.865560,Bennett Lake,CA,H,geonames_api
5898664,52.365310,-97.029830,Berens River,CA,P,geonames_api
5898971,46.111290,-64.940480,Berry Mills,CA,P,geonames_api
5899017,46.083360,-73.182450,Berthierville,CA,P,geonames_api
5899066,45.059500,-64.741290,Berwick North,CA,P,geonames_api
5899211,49.816650,-55.781440,Betts Cove,CA,H,geonames_api
5899324,44.083420,-78.316230,Bewdley,CA,L,geonames_api
5899423,43.216790,-81.383060,Biddulph,CA,L,geonames_api
5899532,50.393230,-125.135260,Big Bay,CA,P,geonames_api
5899628,46.285350,-60.413360,Big Bras d'Or,CA,P,geonames_api
5901191,45.122960,-64.572380,Billtown,CA,P,geonames_api
5902673,47.533190,-52.648040,Blackhead,CA,L,geonames_api
5903130,45.668860,-62.980280,Black River,CA,P,geonames_api
5903851,46.183360,-82.958170,Blind River,CA,P,geonames_api
5903955,49.511100,-113.182450,Blood 148,CA,L,geonames_api
5903999,44.529320,-65.824660,Bloomfield,CA,P,geonames_api
5905307,45.233380,-72.365800,Bolton,CA,L,geonames_api
5905393,48.649890,-53.114740,Bonavista,CA,P,geonames_api
5905407,44.083410,-79.682930,Bond Head,CA,P,geonames_api
5906831,43.916820,-78.682860,Bowmanville,CA,P,geonames_api
5906848,49.950070,-111.685050,Bow River,CA,H,geonames_api
5907990,43.133400,-80.266360,Brantford,CA,P,geonames_api
5908203,46.735140,-65.880080,Breadalbane,CA,P,geonames_api
5908722,45.434080,-62.608250,Bridgeville,CA,P,geonames_api
5908723,44.378560,-64.518820,Bridgewater,CA,P,geonames_api
5908811,46.233360,-83.266580,Bright,CA,L,geonames_api
5908836,44.100120,-77.766190,Brighton,CA,P,geonames_api
5909050,53.999830,-125.003200,British Columbia,CA,A,geonames_api
5909230,50.377740,-102.579170,Broadview,CA,P,geonames_api
5909294,44.591320,-75.687050,Brockville,CA,P,geonames_api
5909464,45.250150,-63.281980,Brookfield,CA,P,geonames_api
5909489,45.006040,-64.010090,Brooklyn,CA,P,geonames_api
5909514,50.583410,-111.885090,Brooks,CA,P,geonames_api
5909665,43.916820,-79.099590,Brougham,CA,L,geonames_api
5909969,45.683420,-74.415900,Brownsburg-Chatham,CA,P,geonames_api
5910127,46.300060,-83.799920,Bruce Mines,CA,P,geonames_api
5910165,46.183410,-62.565350,Brudenell Point,CA,T,geonames_api
5910166,46.183410,-62.548650,Brudenell River,CA,H,geonames_api
5910185,45.739650,-63.178620,Brule,CA,P,geonames_api
5911495,47.082900,-55.190710,Burin,CA,P,geonames_api
5911592,43.386210,-79.837130,Burlington,CA,P,geonames_api
5911596,43.282010,-79.896830,Burlington Heights,CA,T,geonames_api
5912156,49.310000,-122.979000,Burrard Inlet Indian Reserve 3,CA,L,geonames_api
5912244,45.861530,-66.448550,Burton,CA,P,geonames_api
5912997,46.466800,-62.615350,Cable Head,CA,T,geonames_api
5913049,50.810110,-121.324600,Cache Creek,CA,P,geonames_api
5913246,43.150100,-80.199660,Cainsville,CA,L,geonames_api
5913414,43.865440,-79.993220,Caledon,CA,P,geonames_api
5913424,43.067380,-79.954720,Caledonia,CA,P,geonames_api
5913490,51.050110,-114.085290,Calgary,CA,P,geonames_api
5913692,45.202350,-64.113360,Cambridge,CA,P,geonames_api
5913695,43.360100,-80.312690,Cambridge,CA,P,geonames_api
5913716,44.333420,-76.832730,Camden East,CA,L,geonames_api
5914203,46.783450,-64.298740,Campbellton,CA,P,geonames_api
5914799,45.132890,-64.435760,Canard,CA,P,geonames_api
5914921,45.157920,-64.425200,Canning,CA,P,geonames_api
5915104,45.333450,-60.998510,Canso,CA,P,geonames_api
5915569,46.033200,-60.805210,Cape Breton Island,CA,T,geonames_api
5915577,47.098590,-52.953190,Cape Broyle,CA,P,geonames_api
5916083,50.009970,-125.191700,Cape Mudge Indian Reserve 10,CA,L,geonames_api
5916341,46.233430,-63.632020,Cape Traverse,CA,P,geonames_api
5916380,46.716850,-64.398750,Cape Wolfe,CA,P,geonames_api
5916408,49.317710,-123.133860,Capilano Indian Reserve 5,CA,L,geonames_api
5916722,47.739190,-53.227200,Carbonear,CA,P,geonames_api
5916754,60.166090,-134.703670,Carcross,CA,P,geonames_api
5916777,46.147240,-66.784680,Cardigan,CA,P,geonames_api
5916781,46.200100,-62.498640,Cardigan River,CA,H,geonames_api
5916786,44.783410,-75.382630,Cardinal,CA,P,geonames_api
5917121,45.569480,-74.374240,Carillon,CA,L,geonames_api
5917259,43.145570,-79.985990,Carluke,CA,P,geonames_api
5917644,44.050120,-77.582780,Carrying Place,CA,P,geonames_api
5917910,46.750150,-64.082030,Cascumpec,CA,P,geonames_api
5918021,45.316800,-75.082600,Casselman,CA,P,geonames_api
5918117,45.516810,-76.582710,Castleford,CA,L,geonames_api
5918581,46.483420,-63.382000,Cavendish,CA,P,geonames_api
5919023,52.166380,-127.003230,Central Coast Regional District,CA,A,geonames_api
5919566,45.450080,-73.282460,Chambly,CA,P,geonames_api
5919916,47.800120,-83.433100,Chapleau,CA,L,geonames_api
5920283,45.166790,-74.632570,Charlottenburgh,CA,L,geonames_api
5920288,46.234590,-63.125600,Charlottetown,CA,P,geonames_api
5920433,45.383380,-73.749190,Châteauguay,CA,P,geonames_api
5920454,46.997130,-65.548120,Chatham Head,CA,P,geonames_api
5920457,42.412240,-82.184940,Chatham,CA,P,geonames_api
5920470,44.450090,-80.899730,Chatsworth,CA,P,geonames_api
5920546,43.740720,-66.119240,Chebogue Point,CA,P,geonames_api
5921077,46.633440,-61.015210,Chéticamp,CA,P,geonames_api
5921225,48.419630,-71.063690,Chicoutimi,CA,P,geonames_api
5921318,52.116670,-122.566670,Chilcotin Forest,CA,P,geonames_api
5921556,43.057100,-79.047170,Chippawa,CA,P,geonames_api
5922204,43.630000,-79.755560,Churchville,CA,P,geonames_api
5923077,43.972370,-79.129130,Claremont,CA,P,geonames_api
5924039,43.616790,-81.533070,Clinton,CA,P,geonames_api
5924578,44.658890,-78.797780,Coboconk,CA,P,geonames_api
5924579,43.959770,-78.165150,Cobourg,CA,P,geonames_api
5924962,42.850100,-80.316370,Colborne,CA,L,geonames_api
5924982,45.333450,-63.248680,Colchester,CA,A,geonames_api
5925053,44.285540,-78.305440,Coldsprings,CA,P,geonames_api
5925975,44.483400,-80.216380,Collingwood,CA,P,geonames_api
5926310,44.288720,-66.127950,Comeauville,CA,P,geonames_api
5926469,45.233390,-71.832370,Compton,CA,L,geonames_api
5926510,47.749890,-52.998070,Conception Bay,CA,H,geonames_api
5926745,44.000100,-80.566400,Conn,CA,L,geonames_api
5927140,53.411390,-113.121670,Cooking Lake,CA,P,geonames_api
5927277,44.183410,-79.699640,Cookstown,CA,P,geonames_api
5927547,46.466780,-81.066440,Copper Cliff,CA,P,geonames_api
5927917,45.959960,-64.569010,Cormier Cove,CA,P,geonames_api
5928065,45.018090,-74.728150,Cornwall,CA,P,geonames_api
5928347,45.250000,-74.216670,Coteau-Landing,CA,P,geonames_api
5928366,45.283330,-74.233330,Coteau-Station,CA,P,geonames_api
5928897,45.200150,-61.715260,Country Harbour,CA,H,geonames_api
5931016,46.000150,-64.832070,Coverdale,CA,L,geonames_api
5931082,44.631410,-63.432180,Cow Bay,CA,P,geonames_api
5931109,50.533360,-102.701000,Cowessess 73,CA,L,geonames_api
5931133,48.755850,-123.638160,Cowichan River,CA,H,geonames_api
5931581,44.083420,-77.882800,Cramahe,CA,A,geonames_api
5931800,49.582778,-115.753056,St. Mary's 1,,,lincs_inline
5933441,44.433890,-79.641940,Crown Hill,CA,P,geonames_api
5933880,45.750150,-64.165430,Cumberland County,CA,A,geonames_api
5933901,53.954290,-102.264770,Cumberland House Provincial Park,CA,L,geonames_api
5934039,47.549890,-53.214780,Cupids,CA,P,geonames_api
5934090,48.749940,-94.550410,Curran,CA,L,geonames_api
5934721,44.481790,-79.683240,Dalston,CA,P,geonames_api
5935042,45.783370,-72.015800,Danville,CA,P,geonames_api
5935238,43.983420,-78.766260,Darlington,CA,L,geonames_api
5936421,42.936940,-79.911390,Decewsville,CA,P,geonames_api
5937173,43.953430,-65.994550,Deerfield,CA,P,geonames_api
5938160,52.516820,-68.965500,Deschambault,CA,L,geonames_api
5938187,44.200120,-77.049440,Deseronto,CA,P,geonames_api
5939236,44.621880,-65.758600,Digby,CA,P,geonames_api
5940915,46.066790,-80.049660,Dokis Indian Reserve 9,CA,L,geonames_api
5941660,47.533190,-52.831350,Donovans,CA,L,geonames_api
5941705,43.383390,-80.432980,Doon,CA,L,geonames_api
5941759,45.901550,-64.507950,Dorchester,CA,P,geonames_api
5941812,46.083410,-76.232670,Dorion,CA,L,geonames_api
5941925,45.447300,-73.753350,Dorval,CA,P,geonames_api
5942099,45.978320,-66.731080,Douglas,CA,P,geonames_api
5942545,43.754550,-80.671510,Drayton,CA,P,geonames_api
5942576,42.583380,-82.183100,Dresden,CA,P,geonames_api
5942845,45.883360,-72.482410,Drummondville,CA,P,geonames_api
5943309,52.816780,-106.234420,Duck Lake,CA,P,geonames_api
5944072,45.133380,-72.782430,Dunham,CA,L,geonames_api
5944328,46.216670,-64.316670,Dupuis Corner,CA,P,geonames_api
5944367,45.666770,-72.249100,Durham,CA,L,geonames_api
5944976,45.578030,-63.139500,Earltown,CA,P,geonames_api
5945055,46.019210,-60.371570,East Bay,CA,P,geonames_api
5945694,45.116310,-63.683240,East Gore,CA,P,geonames_api
5945711,45.083450,-63.748710,East Hants,CA,A,geonames_api
5945802,43.920980,-77.197850,East Lake,CA,H,geonames_api
5945973,46.450100,-61.998610,East Point,CA,P,geonames_api
5946013,43.670630,-65.760900,East Pubnico,CA,P,geonames_api
5946768,53.550140,-113.468710,Edmonton,CA,P,geonames_api
5946961,46.965370,-65.628830,Eel Ground,CA,P,geonames_api
5947115,46.566850,-64.232040,Egmont Bay,CA,H,geonames_api
5947433,44.980300,-63.216330,Elderbank,CA,P,geonames_api
5947580,45.800160,-65.115500,Elgin,CA,P,geonames_api
5947587,42.500090,-81.666470,Elgin County,CA,A,geonames_api
5947968,44.489540,-76.156230,Ellisville,CA,P,geonames_api
5948033,44.192780,-79.820560,Elmgrove,CA,P,geonames_api
5948111,43.683400,-80.432990,Elora,CA,P,geonames_api
5948498,43.153850,-80.899890,Embro,CA,P,geonames_api
5948530,46.366830,-63.548710,Emerald Junction,CA,P,geonames_api
5948770,50.549800,-119.152340,Enderby,CA,P,geonames_api
5948943,46.281070,-60.544500,Englishtown,CA,P,geonames_api
5948976,42.850080,-82.116510,Enniskillen,CA,A,geonames_api
5949533,42.166780,-82.833130,Essex County,CA,A,geonames_api
5949543,49.229720,-122.811110,Riverview,CA,P,geonames_api
