:START_ID,:END_ID,relationship_type,iou:float,from_fraction:float,to_fraction:float,year_from:int,year_to:int,:TYPE
QC170005_1911,QC067007_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC170006_1911,QC067008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC170009_1911,QC067004_1921,CONTAINS,0.4906,0.4906,1.0,1911,1921,P134_continued
QC170009_1911,QC067010_1921,CONTAINS,0.5094,0.5094,1.0,1911,1921,P134_continued
QC170010_1911,QC067011_1921,SAME_AS,0.9869,0.9869,1.0,1911,1921,P134_continued
QC170011_1911,QC067012_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC171001_1911,QC068024_1921,CONTAINS,0.0356,0.0356,1.0,1911,1921,P134_continued
QC171002_1911,QC068004_1921,WITHIN,0.9249,0.9738,0.9485,1911,1921,P134_continued
QC171002_1911,QC068025_1921,CONTAINS,0.0262,0.0262,1.0,1911,1921,P134_continued
QC171003_1911,QC068005_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC171004_1911,QC068006_1921,CONTAINS,0.8514,0.8514,1.0,1911,1921,P134_continued
QC171004_1911,QC068021_1921,CONTAINS,0.0469,0.0469,1.0,1911,1921,P134_continued
QC171005_1911,QC068007_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC171007_1911,QC068009_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC171008_1911,QC068026_1921,CONTAINS,0.0551,0.0551,1.0,1911,1921,P134_continued
QC171008_1911,QC068010_1921,CONTAINS,0.6357,0.6358,1.0,1911,1921,P134_continued
QC171009_1911,QC068011_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC171010_1911,QC068012_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC171012_1911,QC068023_1921,CONTAINS,0.0829,0.0829,1.0,1911,1921,P134_continued
QC171012_1911,QC068013_1921,CONTAINS,0.8505,0.8505,1.0,1911,1921,P134_continued
QC171015_1911,QC068020_1921,CONTAINS,0.0051,0.0051,1.0,1911,1921,P134_continued
QC171016_1911,QC068027_1921,CONTAINS,0.0027,0.0027,1.0,1911,1921,P134_continued
QC171018_1911,QC068019_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC171019_1911,QC068022_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC172001_1911,QC076013_1921,WITHIN,0.0128,1.0,0.0128,1911,1921,P134_continued
QC172002_1911,QC076013_1921,WITHIN,0.0049,1.0,0.0049,1911,1921,P134_continued
QC172003_1911,QC076013_1921,WITHIN,0.0397,1.0,0.0397,1911,1921,P134_continued
QC172004_1911,QC076013_1921,WITHIN,0.0218,1.0,0.0218,1911,1921,P134_continued
QC172005_1911,QC076013_1921,WITHIN,0.036,1.0,0.036,1911,1921,P134_continued
QC172006_1911,QC076013_1921,WITHIN,0.0483,1.0,0.0483,1911,1921,P134_continued
QC172007_1911,QC076013_1921,WITHIN,0.0694,1.0,0.0694,1911,1921,P134_continued
QC172008_1911,QC076013_1921,WITHIN,0.007,1.0,0.007,1911,1921,P134_continued
QC172999_1911,QC076999_1921,WITHIN,0.3096,1.0,0.3096,1911,1921,P134_continued
QC173001_1911,QC069001_1921,SAME_AS,0.9832,0.9832,1.0,1911,1921,P134_continued
QC173003_1911,QC069004_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC173005_1911,QC069006_1921,CONTAINS,0.7949,0.7949,1.0,1911,1921,P134_continued
QC173006_1911,QC069009_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC173007_1911,QC069010_1921,CONTAINS,0.9263,0.9263,1.0,1911,1921,P134_continued
QC173008_1911,QC069011_1921,CONTAINS,0.8993,0.8993,1.0,1911,1921,P134_continued
QC173010_1911,QC069013_1921,CONTAINS,0.6067,0.6067,1.0,1911,1921,P134_continued
QC173999_1911,QC069999_1921,SAME_AS,0.9999,1.0,1.0,1911,1921,P134_continued
QC174001_1911,QC071001_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174002_1911,QC071003_1921,CONTAINS,0.3717,0.3717,1.0,1911,1921,P134_continued
QC174002_1911,QC071002_1921,CONTAINS,0.6283,0.6283,1.0,1911,1921,P134_continued
QC174003_1911,QC071004_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174004_1911,QC071005_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174005_1911,QC071006_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174006_1911,QC071007_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174007_1911,QC071008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174008_1911,QC071009_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174009_1911,QC071010_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174011_1911,QC071025_1921,CONTAINS,0.0084,0.0084,1.0,1911,1921,P134_continued
QC174013_1911,QC071013_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174014_1911,QC071014_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174015_1911,QC071015_1921,CONTAINS,0.8795,0.8795,1.0,1911,1921,P134_continued
QC174016_1911,QC071016_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174017_1911,QC071017_1921,CONTAINS,0.9051,0.9051,1.0,1911,1921,P134_continued
QC174017_1911,QC071021_1921,CONTAINS,0.0949,0.0949,1.0,1911,1921,P134_continued
QC174018_1911,QC071020_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174019_1911,QC071019_1921,SAME_AS,0.9999,1.0,0.9999,1911,1921,P134_continued
QC174020_1911,QC071022_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174021_1911,QC071023_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174022_1911,QC071024_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174023_1911,QC071026_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC174024_1911,QC071027_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175001_1911,QC072001_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175002_1911,QC072002_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175003_1911,QC072003_1921,WITHIN,0.9278,1.0,0.9278,1911,1921,P134_continued
QC175005_1911,QC072005_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175006_1911,QC072006_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175007_1911,QC072015_1921,CONTAINS,0.0496,0.0496,1.0,1911,1921,P134_continued
QC175007_1911,QC072007_1921,CONTAINS,0.9215,0.9215,1.0,1911,1921,P134_continued
QC175008_1911,QC072008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175010_1911,QC072012_1921,CONTAINS,0.3425,0.3425,1.0,1911,1921,P134_continued
QC175011_1911,QC072011_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175012_1911,QC072013_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175013_1911,QC072014_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175014_1911,QC072016_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175015_1911,QC072017_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175016_1911,QC072018_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175017_1911,QC072019_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC175018_1911,QC072020_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC176002_1911,QC073014_1921,CONTAINS,0.1562,0.1562,1.0,1911,1921,P134_continued
QC176002_1911,QC073002_1921,CONTAINS,0.8438,0.8438,1.0,1911,1921,P134_continued
QC176004_1911,QC073001_1921,CONTAINS,0.5972,0.5972,1.0,1911,1921,P134_continued
QC176005_1911,QC073004_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC176006_1911,QC073005_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC176007_1911,QC073006_1921,CONTAINS,0.9191,0.9191,1.0,1911,1921,P134_continued
QC176007_1911,QC073015_1921,CONTAINS,0.0809,0.0809,1.0,1911,1921,P134_continued
QC176008_1911,QC073007_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC176009_1911,QC073008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC176010_1911,QC073009_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC176011_1911,QC073013_1921,CONTAINS,0.0459,0.0459,1.0,1911,1921,P134_continued
QC176012_1911,QC073011_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC176999_1911,QC062014_1921,CONTAINS,0.0336,0.0336,1.0,1911,1921,P134_continued
QC177001_1911,QC074001_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC177002_1911,QC074003_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC177003_1911,QC074010_1921,CONTAINS,0.2508,0.2508,1.0,1911,1921,P134_continued
QC177003_1911,QC074008_1921,CONTAINS,0.4594,0.4594,1.0,1911,1921,P134_continued
QC177003_1911,QC074011_1921,CONTAINS,0.2072,0.2072,1.0,1911,1921,P134_continued
QC177004_1911,QC074005_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC177006_1911,QC074006_1921,WITHIN,0.83,1.0,0.83,1911,1921,P134_continued
QC177007_1911,QC074007_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC177011_1911,QC074013_1921,SAME_AS,0.9936,0.9936,1.0,1911,1921,P134_continued
QC177012_1911,QC074014_1921,WITHIN,0.7641,1.0,0.7641,1911,1921,P134_continued
QC178001_1911,QC075001_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC178003_1911,QC075015_1921,CONTAINS,0.281,0.281,1.0,1911,1921,P134_continued
QC178003_1911,QC075002_1921,CONTAINS,0.719,0.719,1.0,1911,1921,P134_continued
QC178004_1911,QC075003_1921,CONTAINS,0.5065,0.5065,1.0,1911,1921,P134_continued
QC178005_1911,QC075005_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC178006_1911,QC075006_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC178007_1911,QC075007_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC178008_1911,QC075008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC178009_1911,QC075009_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC178010_1911,QC075010_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC178012_1911,QC075012_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC178999_1911,QC075999_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC179001_1911,QC076013_1921,WITHIN,0.0021,1.0,0.0021,1911,1921,P134_continued
QC179002_1911,QC076013_1921,WITHIN,0.029,1.0,0.029,1911,1921,P134_continued
QC179003_1911,QC076013_1921,WITHIN,0.002,1.0,0.002,1911,1921,P134_continued
QC180001_1911,QC076013_1921,WITHIN,0.0345,1.0,0.0345,1911,1921,P134_continued
QC181001_1911,QC076013_1921,WITHIN,0.0033,1.0,0.0033,1911,1921,P134_continued
QC181002_1911,QC076013_1921,WITHIN,0.0076,1.0,0.0076,1911,1921,P134_continued
QC181003_1911,QC076013_1921,WITHIN,0.0051,1.0,0.0051,1911,1921,P134_continued
QC182001_1911,QC076013_1921,WITHIN,0.01,1.0,0.01,1911,1921,P134_continued
QC182002_1911,QC076013_1921,WITHIN,0.008,1.0,0.008,1911,1921,P134_continued
QC183001_1911,QC076013_1921,WITHIN,0.0124,1.0,0.0124,1911,1921,P134_continued
QC183002_1911,QC076013_1921,WITHIN,0.0107,1.0,0.0107,1911,1921,P134_continued
QC184001_1911,QC078023_1921,CONTAINS,0.0067,0.0067,1.0,1911,1921,P134_continued
QC184001_1911,QC078001_1921,SAME_AS,0.9933,0.9933,1.0,1911,1921,P134_continued
QC184002_1911,QC078002_1921,CONTAINS,0.819,0.819,1.0,1911,1921,P134_continued
QC184005_1911,QC078004_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184006_1911,QC078005_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184007_1911,QC078006_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184008_1911,QC078008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184010_1911,QC078010_1921,SAME_AS,0.9964,0.9964,1.0,1911,1921,P134_continued
QC184011_1911,QC078011_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184012_1911,QC078013_1921,CONTAINS,0.948,0.948,1.0,1911,1921,P134_continued
QC184012_1911,QC078030_1921,CONTAINS,0.0151,0.0151,1.0,1911,1921,P134_continued
QC184013_1911,QC078014_1921,WITHIN,0.7999,1.0,0.7999,1911,1921,P134_continued
QC184014_1911,QC078015_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184015_1911,QC078016_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184016_1911,QC078007_1921,CONTAINS,0.4033,0.4033,1.0,1911,1921,P134_continued
QC184016_1911,QC078017_1921,CONTAINS,0.5967,0.5967,1.0,1911,1921,P134_continued
QC184017_1911,QC078019_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184018_1911,QC078020_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184019_1911,QC078021_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184020_1911,QC078022_1921,CONTAINS,0.8508,0.8508,1.0,1911,1921,P134_continued
QC184021_1911,QC078024_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184023_1911,QC078026_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184024_1911,QC078027_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184026_1911,QC078029_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC184027_1911,QC078031_1921,WITHIN,0.8967,1.0,0.8967,1911,1921,P134_continued
QC185001_1911,QC079020_1921,CONTAINS,0.4854,0.4854,1.0,1911,1921,P134_continued
QC185001_1911,QC079001_1921,CONTAINS,0.5146,0.5146,1.0,1911,1921,P134_continued
QC185003_1911,QC079002_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185004_1911,QC079004_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185005_1911,QC079007_1921,CONTAINS,0.4426,0.4426,1.0,1911,1921,P134_continued
QC185005_1911,QC079003_1921,CONTAINS,0.5574,0.5574,1.0,1911,1921,P134_continued
QC185006_1911,QC079005_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185007_1911,QC079006_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185008_1911,QC079008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185009_1911,QC079011_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185010_1911,QC079012_1921,CONTAINS,0.4704,0.4704,1.0,1911,1921,P134_continued
QC185010_1911,QC079009_1921,CONTAINS,0.5293,0.5293,1.0,1911,1921,P134_continued
QC185011_1911,QC094012_1921,CONTAINS,0.1215,0.1215,1.0,1911,1921,P134_continued
QC185014_1911,QC094002_1921,CONTAINS,0.5003,0.5003,1.0,1911,1921,P134_continued
QC185015_1911,QC079014_1921,CONTAINS,0.3141,0.3141,1.0,1911,1921,P134_continued
QC185015_1911,QC079013_1921,CONTAINS,0.3295,0.3295,1.0,1911,1921,P134_continued
QC185015_1911,QC079010_1921,CONTAINS,0.3564,0.3564,1.0,1911,1921,P134_continued
QC185016_1911,QC079015_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185017_1911,QC079019_1921,CONTAINS,0.2648,0.2648,1.0,1911,1921,P134_continued
QC185017_1911,QC079016_1921,CONTAINS,0.7352,0.7352,1.0,1911,1921,P134_continued
QC185018_1911,QC094032_1921,CONTAINS,0.658,0.6582,0.9995,1911,1921,P134_continued
QC185018_1911,QC094049_1921,CONTAINS,0.1074,0.1078,0.9603,1911,1921,P134_continued
QC185019_1911,QC079017_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185020_1911,QC079018_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185021_1911,QC079021_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185022_1911,QC079022_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185999_1911,QC094016_1921,CONTAINS,0.0043,0.0043,1.0,1911,1921,P134_continued
QC185999_1911,QC094004_1921,CONTAINS,0.0061,0.0061,1.0,1911,1921,P134_continued
QC185999_1911,QC079999_1921,CONTAINS,0.4627,0.4629,0.9995,1911,1921,P134_continued
QC185024_1911,QC079023_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185025_1911,QC079024_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185026_1911,QC079025_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185027_1911,QC079026_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185028_1911,QC079027_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185029_1911,QC079028_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185030_1911,QC079029_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC185031_1911,QC094062_1921,CONTAINS,0.3489,0.3489,1.0,1911,1921,P134_continued
QC185032_1911,QC079999_1921,WITHIN,0.0001,1.0,0.0001,1911,1921,P134_continued
QC186002_1911,QC080002_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC186004_1911,QC080022_1921,CONTAINS,0.0327,0.0327,1.0,1911,1921,P134_continued
QC186005_1911,QC080024_1921,CONTAINS,0.1134,0.1134,1.0,1911,1921,P134_continued
QC186005_1911,QC080004_1921,CONTAINS,0.8866,0.8866,1.0,1911,1921,P134_continued
QC186007_1911,QC080026_1921,CONTAINS,0.0934,0.0934,1.0,1911,1921,P134_continued
QC186007_1911,QC080006_1921,CONTAINS,0.9066,0.9066,1.0,1911,1921,P134_continued
QC186008_1911,QC080007_1921,CONTAINS,0.9251,0.9251,1.0,1911,1921,P134_continued
QC186008_1911,QC080027_1921,CONTAINS,0.0242,0.0242,1.0,1911,1921,P134_continued
QC186009_1911,QC080029_1921,CONTAINS,0.1159,0.1159,1.0,1911,1921,P134_continued
QC186009_1911,QC080008_1921,CONTAINS,0.8841,0.8841,1.0,1911,1921,P134_continued
QC186010_1911,QC080030_1921,CONTAINS,0.0089,0.0089,1.0,1911,1921,P134_continued
QC186010_1911,QC080009_1921,SAME_AS,0.9911,0.9911,1.0,1911,1921,P134_continued
QC186011_1911,QC080010_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC186012_1911,QC080011_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC186013_1911,QC080032_1921,CONTAINS,0.2726,0.2726,1.0,1911,1921,P134_continued
QC186013_1911,QC080031_1921,CONTAINS,0.0834,0.0834,1.0,1911,1921,P134_continued
QC186013_1911,QC080012_1921,CONTAINS,0.644,0.644,1.0,1911,1921,P134_continued
QC186014_1911,QC080013_1921,SAME_AS,0.9824,0.9824,1.0,1911,1921,P134_continued
QC186015_1911,QC080014_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC186016_1911,QC080015_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC186017_1911,QC080028_1921,CONTAINS,0.1105,0.1105,1.0,1911,1921,P134_continued
QC186017_1911,QC080016_1921,CONTAINS,0.8895,0.8895,1.0,1911,1921,P134_continued
QC186018_1911,QC080017_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC186020_1911,QC080018_1921,SAME_AS,0.9986,0.9986,1.0,1911,1921,P134_continued
QC186021_1911,QC080020_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC186022_1911,QC080035_1921,CONTAINS,0.0237,0.0237,1.0,1911,1921,P134_continued
QC186023_1911,QC080034_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC187001_1911,QC081017_1921,WITHIN,0.0828,1.0,0.0828,1911,1921,P134_continued
QC187002_1911,QC081017_1921,WITHIN,0.0104,1.0,0.0104,1911,1921,P134_continued
QC187003_1911,QC081017_1921,WITHIN,0.0072,1.0,0.0072,1911,1921,P134_continued
QC187004_1911,QC081017_1921,WITHIN,0.0125,1.0,0.0125,1911,1921,P134_continued
QC187005_1911,QC081017_1921,WITHIN,0.0167,1.0,0.0167,1911,1921,P134_continued
QC188001_1911,QC081017_1921,WITHIN,0.013,1.0,0.013,1911,1921,P134_continued
QC188002_1911,QC081017_1921,WITHIN,0.142,0.9504,0.143,1911,1921,P134_continued
QC188003_1911,QC081019_1921,CONTAINS,0.3598,0.3603,0.9965,1911,1921,P134_continued
QC188004_1911,QC081017_1921,WITHIN,0.161,0.9964,0.1611,1911,1921,P134_continued
QC188005_1911,QC081017_1921,WITHIN,0.0471,1.0,0.0471,1911,1921,P134_continued
QC188006_1911,QC081017_1921,WITHIN,0.0331,1.0,0.0331,1911,1921,P134_continued
QC188007_1911,QC081017_1921,WITHIN,0.0281,1.0,0.0281,1911,1921,P134_continued
QC188008_1911,QC081017_1921,WITHIN,0.0388,1.0,0.0388,1911,1921,P134_continued
QC189001_1911,QC081017_1921,WITHIN,0.0352,1.0,0.0352,1911,1921,P134_continued
QC189002_1911,QC081017_1921,WITHIN,0.0111,1.0,0.0111,1911,1921,P134_continued
QC189003_1911,QC081017_1921,WITHIN,0.0422,1.0,0.0422,1911,1921,P134_continued
QC189004_1911,QC081017_1921,WITHIN,0.021,1.0,0.021,1911,1921,P134_continued
QC190001_1911,QC081001_1921,SAME_AS,0.9999,1.0,0.9999,1911,1921,P134_continued
QC190002_1911,QC081022_1921,CONTAINS,0.1341,0.1341,1.0,1911,1921,P134_continued
QC190002_1911,QC081020_1921,CONTAINS,0.0441,0.0441,1.0,1911,1921,P134_continued
QC190002_1911,QC081002_1921,CONTAINS,0.8144,0.8218,0.9891,1911,1921,P134_continued
QC190003_1911,QC081005_1921,CONTAINS,0.5103,0.5103,1.0,1911,1921,P134_continued
QC190003_1911,QC081021_1921,CONTAINS,0.2126,0.2126,1.0,1911,1921,P134_continued
QC190003_1911,QC081006_1921,CONTAINS,0.2771,0.2771,1.0,1911,1921,P134_continued
QC190004_1911,QC081003_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC190005_1911,QC081016_1921,CONTAINS,0.0313,0.0313,1.0,1911,1921,P134_continued
QC190006_1911,QC081007_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC190007_1911,QC081008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC190008_1911,QC081009_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC190009_1911,QC081010_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC190010_1911,QC081011_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC190011_1911,QC081012_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC190013_1911,QC081013_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC190014_1911,QC081015_1921,WITHIN,0.8452,1.0,0.8452,1911,1921,P134_continued
QC190017_1911,QC081014_1921,CONTAINS,0.2902,0.2902,1.0,1911,1921,P134_continued
QC190017_1911,QC081024_1921,CONTAINS,0.7098,0.7098,1.0,1911,1921,P134_continued
QC191001_1911,QC082001_1921,CONTAINS,0.9195,0.9195,1.0,1911,1921,P134_continued
QC191003_1911,QC082003_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC191004_1911,QC082004_1921,WITHIN,0.8451,1.0,0.8451,1911,1921,P134_continued
QC191006_1911,QC082006_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC191007_1911,QC082007_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC191008_1911,QC082008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC191009_1911,QC082009_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC191010_1911,QC082010_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC191012_1911,QC082012_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC191013_1911,QC082013_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC191014_1911,QC082014_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192001_1911,QC088006_1921,WITHIN,0.7335,1.0,0.7335,1911,1921,P134_continued
QC192002_1911,QC083001_1921,SAME_AS,0.9995,0.9995,1.0,1911,1921,P134_continued
QC192003_1911,QC083002_1921,CONTAINS,0.8827,0.8827,1.0,1911,1921,P134_continued
QC192004_1911,QC099001_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192005_1911,QC099017_1921,CONTAINS,0.0496,0.0496,1.0,1911,1921,P134_continued
QC192006_1911,QC099003_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192007_1911,QC099004_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192008_1911,QC083003_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192009_1911,QC099006_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192010_1911,QC099007_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192011_1911,QC099008_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192012_1911,QC099009_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192013_1911,QC083004_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192014_1911,QC083005_1921,CONTAINS,0.8628,0.8628,1.0,1911,1921,P134_continued
QC192018_1911,QC083007_1921,SAME_AS,0.9999,1.0,0.9999,1911,1921,P134_continued
QC192019_1911,QC099012_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192020_1911,QC099013_1921,CONTAINS,0.761,0.761,1.0,1911,1921,P134_continued
QC192020_1911,QC099011_1921,CONTAINS,0.239,0.239,1.0,1911,1921,P134_continued
QC192021_1911,QC083008_1921,CONTAINS,0.557,0.557,1.0,1911,1921,P134_continued
QC192023_1911,QC099022_1921,CONTAINS,0.0577,0.0577,1.0,1911,1921,P134_continued
QC192023_1911,QC099015_1921,CONTAINS,0.9423,0.9423,1.0,1911,1921,P134_continued
QC192024_1911,QC083010_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192025_1911,QC083011_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192027_1911,QC083013_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192029_1911,QC083014_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
QC192031_1911,QC083015_1921,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
