place_id:ID,place_type,:LABEL
QC053010,CSD,E53_Place
ON137016,CSD,E53_Place
ON039004,CSD,E53_Place
ON057005,CSD,E53_Place
ON123058,CSD,E53_Place
ON118005,CSD,E53_Place
NB177001,CSD,E53_Place
ON114026,CSD,E53_Place
QC079023,CSD,E53_Place
ON064005,CSD,E53_Place
QC009004,CSD,E53_Place
NS034032,CSD,E53_Place
MB018015,CSD,E53_Place
BC005002,CSD,E53_Place
SK178005,CSD,E53_Place
AB191014,CSD,E53_Place
ON146081,CSD,E53_Place
ON141035,CSD,E53_Place
QC089003,CSD,E53_Place
ON144018,CSD,E53_Place
QC140005,CSD,E53_Place
ON044056,CSD,E53_Place
QC067015,CSD,E53_Place
NS040005,CSD,E53_Place
AB203016,CSD,E53_Place
QC094060,CSD,E53_Place
QC078029,CSD,E53_Place
QC086071,CSD,E53_Place
NS192004,CSD,E53_Place
QC120007,CSD,E53_Place
QC066009,CSD,E53_Place
ON140009,CSD,E53_Place
QC048999,CSD,E53_Place
AB004003,CSD,E53_Place
QC056002,CSD,E53_Place
QC070016,CSD,E53_Place
ON020008,CSD,E53_Place
QC039016,CSD,E53_Place
QC170005,CSD,E53_Place
QC094037,CSD,E53_Place
AB189009,CSD,E53_Place
NB185006,CSD,E53_Place
SK172039,CSD,E53_Place
MB168004,CSD,E53_Place
ON044047,CSD,E53_Place
NS052003,CSD,E53_Place
QC044013,CSD,E53_Place
NT202099,CSD,E53_Place
QC193022,CSD,E53_Place
NT202081,CSD,E53_Place
QC094025,CSD,E53_Place
QC128001,CSD,E53_Place
NS035017,CSD,E53_Place
SK186014,CSD,E53_Place
ON046051,CSD,E53_Place
NS204010,CSD,E53_Place
NS007002,CSD,E53_Place
NS047018,CSD,E53_Place
SK181041,CSD,E53_Place
NS033028,CSD,E53_Place
QC081002,CSD,E53_Place
NS013003,CSD,E53_Place
AB198025,CSD,E53_Place
QC038020,CSD,E53_Place
QC095026,CSD,E53_Place
ON117015,CSD,E53_Place
ON135051,CSD,E53_Place
ON113013,CSD,E53_Place
ON099001,CSD,E53_Place
NS204012,CSD,E53_Place
NS017013,CSD,E53_Place
NS041002,CSD,E53_Place
AB191012,CSD,E53_Place
QC094056,CSD,E53_Place
SK186004,CSD,E53_Place
QC062058,CSD,E53_Place
NS196013,CSD,E53_Place
NS004005,CSD,E53_Place
ON130033,CSD,E53_Place
ON105011,CSD,E53_Place
ON142016,CSD,E53_Place
NT203105,CSD,E53_Place
NS011008,CSD,E53_Place
QC195007,CSD,E53_Place
ON123053,CSD,E53_Place
NB030018,CSD,E53_Place
QC185022,CSD,E53_Place
NS037008,CSD,E53_Place
QC019017,CSD,E53_Place
SK178015,CSD,E53_Place
QC102012,CSD,E53_Place
NB018002,CSD,E53_Place
QC042016,CSD,E53_Place
ON039006,CSD,E53_Place
NS199008,CSD,E53_Place
AB203004,CSD,E53_Place
SK175002,CSD,E53_Place
ON117014,CSD,E53_Place
SK216011,CSD,E53_Place
SK182001,CSD,E53_Place
QC119007,CSD,E53_Place
ON182031,CSD,E53_Place
SK180031,CSD,E53_Place
ON014006,CSD,E53_Place
QC011007,CSD,E53_Place
AB194012,CSD,E53_Place
NT203068,CSD,E53_Place
QC173002,CSD,E53_Place
NS013025,CSD,E53_Place
NS013019,CSD,E53_Place
ON091047,CSD,E53_Place
MB007005,CSD,E53_Place
ON132014,CSD,E53_Place
ON050009,CSD,E53_Place
QC199010,CSD,E53_Place
SK210999,CSD,E53_Place
QC068025,CSD,E53_Place
NT202056,CSD,E53_Place
QC013002,CSD,E53_Place
QC153023,CSD,E53_Place
QC051012,CSD,E53_Place
QC049009,CSD,E53_Place
QC055006,CSD,E53_Place
ON084011,CSD,E53_Place
QC029003,CSD,E53_Place
NS020011,CSD,E53_Place
QC173010,CSD,E53_Place
SK216002,CSD,E53_Place
QC193032,CSD,E53_Place
NB186003,CSD,E53_Place
QC181005,CSD,E53_Place
QC206011,CSD,E53_Place
PE002027,CSD,E53_Place
ON100013,CSD,E53_Place
ON122009,CSD,E53_Place
ON122015,CSD,E53_Place
AB189022,CSD,E53_Place
ON093007,CSD,E53_Place
QC055012,CSD,E53_Place
NS031002,CSD,E53_Place
QC170011,CSD,E53_Place
MB022006,CSD,E53_Place
NS046017,CSD,E53_Place
AB201005,CSD,E53_Place
SK212004,CSD,E53_Place
NB016005,CSD,E53_Place
SK208039,CSD,E53_Place
QC188009,CSD,E53_Place
NS037019,CSD,E53_Place
QC180025,CSD,E53_Place
NT205026,CSD,E53_Place
ON148046,CSD,E53_Place
QC069005,CSD,E53_Place
ON095015,CSD,E53_Place
ON123072,CSD,E53_Place
ON078009,CSD,E53_Place
ON063006,CSD,E53_Place
BC188002,CSD,E53_Place
QC084016,CSD,E53_Place
NS044002,CSD,E53_Place
QC189001,CSD,E53_Place
QC146017,CSD,E53_Place
QC177024,CSD,E53_Place
QC139031,CSD,E53_Place
SK180010,CSD,E53_Place
QC040028,CSD,E53_Place
QC183004,CSD,E53_Place
QC173999,CSD,E53_Place
QC144024,CSD,E53_Place
QC148012,CSD,E53_Place
QC076021,CSD,E53_Place
NB030011,CSD,E53_Place
BC208005,CSD,E53_Place
ON179011,CSD,E53_Place
ON054055,CSD,E53_Place
NS032014,CSD,E53_Place
ON102084,CSD,E53_Place
QC127002,CSD,E53_Place
SK183015,CSD,E53_Place
NS035009,CSD,E53_Place
QC093999,CSD,E53_Place
NT202000,CSD,E53_Place
QC068019,CSD,E53_Place
PE136023,CSD,E53_Place
ON130081,CSD,E53_Place
QC021001,CSD,E53_Place
SK176051,CSD,E53_Place
ON023008,CSD,E53_Place
SK216016,CSD,E53_Place
ON092023,CSD,E53_Place
ON095016,CSD,E53_Place
QC056014,CSD,E53_Place
ON103004,CSD,E53_Place
QC133003,CSD,E53_Place
QC081011,CSD,E53_Place
SK183009,CSD,E53_Place
PE001020,CSD,E53_Place
NS007025,CSD,E53_Place
SK183005,CSD,E53_Place
MB183001,CSD,E53_Place
NS010013,CSD,E53_Place
NS020008,CSD,E53_Place
SK210009,CSD,E53_Place
QC187014,CSD,E53_Place
NB036004,CSD,E53_Place
ON042002,CSD,E53_Place
ON114004,CSD,E53_Place
QC197002,CSD,E53_Place
ON129006,CSD,E53_Place
PE001018,CSD,E53_Place
ON011011,CSD,E53_Place
PE136021,CSD,E53_Place
NS015016,CSD,E53_Place
QC153041,CSD,E53_Place
QC049010,CSD,E53_Place
SK211010,CSD,E53_Place
QC030009,CSD,E53_Place
QC009002,CSD,E53_Place
SK188002,CSD,E53_Place
QC117006,CSD,E53_Place
AB007006,CSD,E53_Place
ON091012,CSD,E53_Place
SK183030,CSD,E53_Place
QC154037,CSD,E53_Place
QC095023,CSD,E53_Place
QC121003,CSD,E53_Place
ON099012,CSD,E53_Place
ON146070,CSD,E53_Place
ON044077,CSD,E53_Place
ON123068,CSD,E53_Place
SK184023,CSD,E53_Place
QC071023,CSD,E53_Place
ON001014,CSD,E53_Place
ON115011,CSD,E53_Place
NS019018,CSD,E53_Place
ON117011,CSD,E53_Place
ON099066,CSD,E53_Place
ON103001,CSD,E53_Place
QC067018,CSD,E53_Place
AB191025,CSD,E53_Place
NT204034,CSD,E53_Place
QC158008,CSD,E53_Place
NS005013,CSD,E53_Place
AB200003,CSD,E53_Place
BC014016,CSD,E53_Place
ON054013,CSD,E53_Place
NS020020,CSD,E53_Place
QC014003,CSD,E53_Place
QC158012,CSD,E53_Place
NS045013,CSD,E53_Place
ON116011,CSD,E53_Place
AB199012,CSD,E53_Place
ON182013,CSD,E53_Place
ON060001,CSD,E53_Place
QC155011,CSD,E53_Place
NB012012,CSD,E53_Place
ON087011,CSD,E53_Place
ON147035,CSD,E53_Place
ON083006,CSD,E53_Place
QC154029,CSD,E53_Place
ON110011,CSD,E53_Place
BC008003,CSD,E53_Place
ON038007,CSD,E53_Place
NS039009,CSD,E53_Place
ON092013,CSD,E53_Place
ON044089,CSD,E53_Place
ON064014,CSD,E53_Place
ON151008,CSD,E53_Place
QC153022,CSD,E53_Place
QC076046,CSD,E53_Place
QC017002,CSD,E53_Place
QC093013,CSD,E53_Place
ON102082,CSD,E53_Place
QC062006,CSD,E53_Place
ON146020,CSD,E53_Place
QC095031,CSD,E53_Place
QC012004,CSD,E53_Place
QC062020,CSD,E53_Place
NS027006,CSD,E53_Place
ON016006,CSD,E53_Place
QC178012,CSD,E53_Place
ON045011,CSD,E53_Place
ON101011,CSD,E53_Place
MB168006,CSD,E53_Place
NS204004,CSD,E53_Place
SK177009,CSD,E53_Place
NS038033,CSD,E53_Place
BC003007,CSD,E53_Place
ON148096,CSD,E53_Place
QC127008,CSD,E53_Place
ON089009,CSD,E53_Place
ON011007,CSD,E53_Place
PE135016,CSD,E53_Place
ON148101,CSD,E53_Place
QC055009,CSD,E53_Place
ON099048,CSD,E53_Place
QC151025,CSD,E53_Place
NS033006,CSD,E53_Place
ON130009,CSD,E53_Place
AB194016,CSD,E53_Place
QC204008,CSD,E53_Place
ON146064,CSD,E53_Place
NS206009,CSD,E53_Place
NB179010,CSD,E53_Place
QC094059,CSD,E53_Place
QC154036,CSD,E53_Place
MB011010,CSD,E53_Place
QC154026,CSD,E53_Place
SK173011,CSD,E53_Place
ON095014,CSD,E53_Place
NT193014,CSD,E53_Place
QC075005,CSD,E53_Place
NS041001,CSD,E53_Place
NS010018,CSD,E53_Place
QC133009,CSD,E53_Place
ON168002,CSD,E53_Place
SK214005,CSD,E53_Place
NT193001,CSD,E53_Place
QC149002,CSD,E53_Place
QC179006,CSD,E53_Place
ON123116,CSD,E53_Place
QC188001,CSD,E53_Place
MB156010,CSD,E53_Place
ON130086,CSD,E53_Place
ON112005,CSD,E53_Place
QC205005,CSD,E53_Place
QC099007,CSD,E53_Place
QC164002,CSD,E53_Place
QC119001,CSD,E53_Place
QC086053,CSD,E53_Place
ON173002,CSD,E53_Place
NB031008,CSD,E53_Place
NS042006,CSD,E53_Place
QC186020,CSD,E53_Place
SK183031,CSD,E53_Place
ON110001,CSD,E53_Place
QC204007,CSD,E53_Place
MB017002,CSD,E53_Place
MB185002,CSD,E53_Place
AB195042,CSD,E53_Place
QC009007,CSD,E53_Place
MB019006,CSD,E53_Place
ON025008,CSD,E53_Place
ON099156,CSD,E53_Place
ON133009,CSD,E53_Place
MB165009,CSD,E53_Place
QC148009,CSD,E53_Place
ON054099,CSD,E53_Place
QC059005,CSD,E53_Place
ON102052,CSD,E53_Place
ON116014,CSD,E53_Place
MB165004,CSD,E53_Place
QC180014,CSD,E53_Place
MB009018,CSD,E53_Place
NT202025,CSD,E53_Place
QC076018,CSD,E53_Place
NS028028,CSD,E53_Place
QC074023,CSD,E53_Place
QC057032,CSD,E53_Place
PE136017,CSD,E53_Place
ON147008,CSD,E53_Place
QC061002,CSD,E53_Place
ON101006,CSD,E53_Place
SK179006,CSD,E53_Place
NT202005,CSD,E53_Place
NT202100,CSD,E53_Place
AB005006,CSD,E53_Place
QC097044,CSD,E53_Place
ON141032,CSD,E53_Place
SK172037,CSD,E53_Place
QC055002,CSD,E53_Place
ON042004,CSD,E53_Place
QC095001,CSD,E53_Place
NS045004,CSD,E53_Place
MB156003,CSD,E53_Place
NB026014,CSD,E53_Place
QC190007,CSD,E53_Place
QC206005,CSD,E53_Place
AB193020,CSD,E53_Place
MB158010,CSD,E53_Place
ON004007,CSD,E53_Place
NB025007,CSD,E53_Place
NS043022,CSD,E53_Place
QC135014,CSD,E53_Place
NB013003,CSD,E53_Place
NS044008,CSD,E53_Place
NS052009,CSD,E53_Place
QC048014,CSD,E53_Place
ON037004,CSD,E53_Place
NS048007,CSD,E53_Place
QC056015,CSD,E53_Place
ON102110,CSD,E53_Place
PE132017,CSD,E53_Place
NT202083,CSD,E53_Place
SK215009,CSD,E53_Place
NS030002,CSD,E53_Place
QC066015,CSD,E53_Place
ON148110,CSD,E53_Place
ON092054,CSD,E53_Place
ON043011,CSD,E53_Place
QC053012,CSD,E53_Place
YT219001,CSD,E53_Place
ON032004,CSD,E53_Place
NS013008,CSD,E53_Place
ON084004,CSD,E53_Place
QC160016,CSD,E53_Place
NS048010,CSD,E53_Place
SK187019,CSD,E53_Place
QC011005,CSD,E53_Place
NT202101,CSD,E53_Place
NS010021,CSD,E53_Place
QC165056,CSD,E53_Place
SK184035,CSD,E53_Place
NB014004,CSD,E53_Place
ON027012,CSD,E53_Place
ON111014,CSD,E53_Place
ON009005,CSD,E53_Place
NB029007,CSD,E53_Place
ON007001,CSD,E53_Place
QC055015,CSD,E53_Place
NT199001,CSD,E53_Place
ON072004,CSD,E53_Place
ON141027,CSD,E53_Place
ON122013,CSD,E53_Place
QC079014,CSD,E53_Place
ON121008,CSD,E53_Place
QC123011,CSD,E53_Place
QC100018,CSD,E53_Place
QC139019,CSD,E53_Place
NS043999,CSD,E53_Place
NT204011,CSD,E53_Place
NS011018,CSD,E53_Place
SK187008,CSD,E53_Place
ON145006,CSD,E53_Place
ON143006,CSD,E53_Place
NB020005,CSD,E53_Place
NS008999,CSD,E53_Place
NS035015,CSD,E53_Place
QC053011,CSD,E53_Place
QC014001,CSD,E53_Place
ON092016,CSD,E53_Place
QC043015,CSD,E53_Place
QC154049,CSD,E53_Place
AB005001,CSD,E53_Place
ON120035,CSD,E53_Place
ON055006,CSD,E53_Place
SK174034,CSD,E53_Place
QC202003,CSD,E53_Place
ON123123,CSD,E53_Place
NS049011,CSD,E53_Place
QC174006,CSD,E53_Place
ON092034,CSD,E53_Place
QC164010,CSD,E53_Place
QC185999,CSD,E53_Place
QC165044,CSD,E53_Place
YT219002,CSD,E53_Place
QC047031,CSD,E53_Place
ON102042,CSD,E53_Place
ON146029,CSD,E53_Place
ON054083,CSD,E53_Place
NS197008,CSD,E53_Place
ON130030,CSD,E53_Place
ON090013,CSD,E53_Place
QC149006,CSD,E53_Place
QC035008,CSD,E53_Place
ON035018,CSD,E53_Place
ON068008,CSD,E53_Place
ON043002,CSD,E53_Place
NB034008,CSD,E53_Place
SK185010,CSD,E53_Place
QC174007,CSD,E53_Place
ON148166,CSD,E53_Place
ON182019,CSD,E53_Place
AB197001,CSD,E53_Place
AB002014,CSD,E53_Place
ON015008,CSD,E53_Place
ON146024,CSD,E53_Place
ON087002,CSD,E53_Place
NT203048,CSD,E53_Place
ON102014,CSD,E53_Place
NS191006,CSD,E53_Place
ON120034,CSD,E53_Place
ON072011,CSD,E53_Place
BC014005,CSD,E53_Place
SK179036,CSD,E53_Place
MB009016,CSD,E53_Place
QC162013,CSD,E53_Place
ON101013,CSD,E53_Place
QC100001,CSD,E53_Place
QC061012,CSD,E53_Place
NT193999,CSD,E53_Place
SK173029,CSD,E53_Place
ON156007,CSD,E53_Place
QC082015,CSD,E53_Place
NS012006,CSD,E53_Place
NT202026,CSD,E53_Place
QC144001,CSD,E53_Place
ON059009,CSD,E53_Place
SK213011,CSD,E53_Place
ON111017,CSD,E53_Place
ON075017,CSD,E53_Place
QC199002,CSD,E53_Place
QC145009,CSD,E53_Place
SK182003,CSD,E53_Place
ON112008,CSD,E53_Place
QC018003,CSD,E53_Place
MB009028,CSD,E53_Place
QC065002,CSD,E53_Place
NS053018,CSD,E53_Place
ON082013,CSD,E53_Place
QC154010,CSD,E53_Place
PE002006,CSD,E53_Place
NT202130,CSD,E53_Place
QC084022,CSD,E53_Place
ON071003,CSD,E53_Place
NS031017,CSD,E53_Place
ON054031,CSD,E53_Place
QC194007,CSD,E53_Place
QC193001,CSD,E53_Place
ON106020,CSD,E53_Place
ON122019,CSD,E53_Place
QC047015,CSD,E53_Place
NS007009,CSD,E53_Place
QC167013,CSD,E53_Place
QC148010,CSD,E53_Place
SK176054,CSD,E53_Place
ON141030,CSD,E53_Place
QC079013,CSD,E53_Place
ON096012,CSD,E53_Place
ON141036,CSD,E53_Place
QC078017,CSD,E53_Place
ON142032,CSD,E53_Place
AB190001,CSD,E53_Place
QC055022,CSD,E53_Place
NS034018,CSD,E53_Place
QC157020,CSD,E53_Place
SK176057,CSD,E53_Place
NT204028,CSD,E53_Place
MB017005,CSD,E53_Place
NS011021,CSD,E53_Place
AB199016,CSD,E53_Place
NS039014,CSD,E53_Place
NS206003,CSD,E53_Place
ON099106,CSD,E53_Place
ON075009,CSD,E53_Place
QC128002,CSD,E53_Place
QC163014,CSD,E53_Place
ON054064,CSD,E53_Place
ON099029,CSD,E53_Place
QC080025,CSD,E53_Place
ON058005,CSD,E53_Place
ON094004,CSD,E53_Place
ON066006,CSD,E53_Place
QC171002,CSD,E53_Place
QC165002,CSD,E53_Place
ON044084,CSD,E53_Place
NS045008,CSD,E53_Place
NS017008,CSD,E53_Place
QC147001,CSD,E53_Place
SK187022,CSD,E53_Place
AB196043,CSD,E53_Place
AB005002,CSD,E53_Place
NS052027,CSD,E53_Place
NS008005,CSD,E53_Place
QC038001,CSD,E53_Place
QC178004,CSD,E53_Place
NS053015,CSD,E53_Place
ON045015,CSD,E53_Place
ON044039,CSD,E53_Place
ON044027,CSD,E53_Place
NB015010,CSD,E53_Place
ON102073,CSD,E53_Place
ON146025,CSD,E53_Place
QC153039,CSD,E53_Place
NS044017,CSD,E53_Place
ON091036,CSD,E53_Place
MB160007,CSD,E53_Place
QC159011,CSD,E53_Place
ON055035,CSD,E53_Place
ON097008,CSD,E53_Place
QC052016,CSD,E53_Place
AB001015,CSD,E53_Place
NS006024,CSD,E53_Place
NB028010,CSD,E53_Place
AB002004,CSD,E53_Place
ON142035,CSD,E53_Place
QC175008,CSD,E53_Place
ON102001,CSD,E53_Place
QC119008,CSD,E53_Place
ON107004,CSD,E53_Place
QC165045,CSD,E53_Place
ON152005,CSD,E53_Place
QC074020,CSD,E53_Place
ON102072,CSD,E53_Place
QC160029,CSD,E53_Place
SK180022,CSD,E53_Place
AB002011,CSD,E53_Place
QC070017,CSD,E53_Place
QC080020,CSD,E53_Place
SK185034,CSD,E53_Place
ON123125,CSD,E53_Place
AB004001,CSD,E53_Place
SK175029,CSD,E53_Place
SK216010,CSD,E53_Place
QC062049,CSD,E53_Place
ON156001,CSD,E53_Place
SK178017,CSD,E53_Place
SK180039,CSD,E53_Place
NS019007,CSD,E53_Place
NS016029,CSD,E53_Place
QC139007,CSD,E53_Place
NB014011,CSD,E53_Place
QC040020,CSD,E53_Place
NS029022,CSD,E53_Place
NS006008,CSD,E53_Place
NS036012,CSD,E53_Place
QC165004,CSD,E53_Place
NS008031,CSD,E53_Place
QC183012,CSD,E53_Place
NS205011,CSD,E53_Place
QC162016,CSD,E53_Place
NS017003,CSD,E53_Place
ON171004,CSD,E53_Place
ON121010,CSD,E53_Place
ON046034,CSD,E53_Place
QC160018,CSD,E53_Place
ON108999,CSD,E53_Place
NB016009,CSD,E53_Place
SK183034,CSD,E53_Place
QC197015,CSD,E53_Place
QC050025,CSD,E53_Place
NS052024,CSD,E53_Place
NS008033,CSD,E53_Place
SK177024,CSD,E53_Place
ON073005,CSD,E53_Place
QC024003,CSD,E53_Place
QC114002,CSD,E53_Place
QC091004,CSD,E53_Place
NS203003,CSD,E53_Place
SK186015,CSD,E53_Place
QC079016,CSD,E53_Place
QC187032,CSD,E53_Place
QC083013,CSD,E53_Place
ON110021,CSD,E53_Place
AB189010,CSD,E53_Place
NS039007,CSD,E53_Place
ON091017,CSD,E53_Place
SK213005,CSD,E53_Place
NS043001,CSD,E53_Place
QC108005,CSD,E53_Place
ON129011,CSD,E53_Place
SK211017,CSD,E53_Place
MB164002,CSD,E53_Place
NT202134,CSD,E53_Place
QC039010,CSD,E53_Place
ON130006,CSD,E53_Place
NS004025,CSD,E53_Place
AB190021,CSD,E53_Place
QC079028,CSD,E53_Place
QC149038,CSD,E53_Place
NS038026,CSD,E53_Place
SK174016,CSD,E53_Place
QC048016,CSD,E53_Place
ON089013,CSD,E53_Place
ON040010,CSD,E53_Place
AB198010,CSD,E53_Place
QC175009,CSD,E53_Place
QC039025,CSD,E53_Place
NS051003,CSD,E53_Place
QC067010,CSD,E53_Place
ON074003,CSD,E53_Place
QC117004,CSD,E53_Place
ON123006,CSD,E53_Place
ON062005,CSD,E53_Place
PE134009,CSD,E53_Place
MB011017,CSD,E53_Place
QC184004,CSD,E53_Place
AB002015,CSD,E53_Place
NT203024,CSD,E53_Place
ON130014,CSD,E53_Place
NS050025,CSD,E53_Place
NS039013,CSD,E53_Place
SK209034,CSD,E53_Place
QC012011,CSD,E53_Place
AB194034,CSD,E53_Place
QC097004,CSD,E53_Place
NT202012,CSD,E53_Place
ON120029,CSD,E53_Place
SK209005,CSD,E53_Place
SK216024,CSD,E53_Place
ON101009,CSD,E53_Place
QC014007,CSD,E53_Place
ON176003,CSD,E53_Place
ON135032,CSD,E53_Place
QC076050,CSD,E53_Place
NS049015,CSD,E53_Place
QC201023,CSD,E53_Place
QC044003,CSD,E53_Place
BC009003,CSD,E53_Place
ON129031,CSD,E53_Place
ON148059,CSD,E53_Place
SK213025,CSD,E53_Place
ON130092,CSD,E53_Place
ON089012,CSD,E53_Place
QC091011,CSD,E53_Place
SK207023,CSD,E53_Place
AB204003,CSD,E53_Place
BC001011,CSD,E53_Place
PE141001,CSD,E53_Place
SK184016,CSD,E53_Place
ON084005,CSD,E53_Place
QC023003,CSD,E53_Place
MB163007,CSD,E53_Place
NS193003,CSD,E53_Place
NS036027,CSD,E53_Place
QC186006,CSD,E53_Place
QC063030,CSD,E53_Place
QC032002,CSD,E53_Place
NS006027,CSD,E53_Place
QC067007,CSD,E53_Place
ON065001,CSD,E53_Place
ON009003,CSD,E53_Place
SK207013,CSD,E53_Place
NS004006,CSD,E53_Place
NB018006,CSD,E53_Place
SK176018,CSD,E53_Place
ON054118,CSD,E53_Place
QC019009,CSD,E53_Place
NB019011,CSD,E53_Place
NS032003,CSD,E53_Place
ON181011,CSD,E53_Place
ON054014,CSD,E53_Place
NS015004,CSD,E53_Place
ON148044,CSD,E53_Place
MB020001,CSD,E53_Place
SK211016,CSD,E53_Place
QC103002,CSD,E53_Place
ON132007,CSD,E53_Place
AB189021,CSD,E53_Place
NB014006,CSD,E53_Place
SK214001,CSD,E53_Place
ON106002,CSD,E53_Place
QC058007,CSD,E53_Place
ON108038,CSD,E53_Place
ON150002,CSD,E53_Place
QC201018,CSD,E53_Place
MB018001,CSD,E53_Place
MB161002,CSD,E53_Place
ON118020,CSD,E53_Place
ON099110,CSD,E53_Place
ON135015,CSD,E53_Place
QC064002,CSD,E53_Place
AB198017,CSD,E53_Place
SK177013,CSD,E53_Place
QC105002,CSD,E53_Place
ON098012,CSD,E53_Place
ON075002,CSD,E53_Place
PE003014,CSD,E53_Place
NS050035,CSD,E53_Place
NS026005,CSD,E53_Place
PE132007,CSD,E53_Place
QC041018,CSD,E53_Place
QC047030,CSD,E53_Place
MB160003,CSD,E53_Place
NS035014,CSD,E53_Place
NT204022,CSD,E53_Place
ON040002,CSD,E53_Place
QC203002,CSD,E53_Place
ON106014,CSD,E53_Place
QC137004,CSD,E53_Place
QC045008,CSD,E53_Place
SK208049,CSD,E53_Place
ON142020,CSD,E53_Place
ON099069,CSD,E53_Place
NS034034,CSD,E53_Place
MB168012,CSD,E53_Place
NS049033,CSD,E53_Place
QC108002,CSD,E53_Place
QC181012,CSD,E53_Place
QC189003,CSD,E53_Place
SK172021,CSD,E53_Place
SK213006,CSD,E53_Place
ON162002,CSD,E53_Place
NS016010,CSD,E53_Place
ON122022,CSD,E53_Place
QC086051,CSD,E53_Place
NS033039,CSD,E53_Place
QC144023,CSD,E53_Place
SK177028,CSD,E53_Place
ON092059,CSD,E53_Place
QC047010,CSD,E53_Place
PE136022,CSD,E53_Place
QC093015,CSD,E53_Place
ON079011,CSD,E53_Place
ON174001,CSD,E53_Place
MB163011,CSD,E53_Place
SK181014,CSD,E53_Place
NS049018,CSD,E53_Place
QC100012,CSD,E53_Place
NS044999,CSD,E53_Place
NS022009,CSD,E53_Place
QC094022,CSD,E53_Place
QC138008,CSD,E53_Place
NT202006,CSD,E53_Place
ON135024,CSD,E53_Place
AB192024,CSD,E53_Place
ON078002,CSD,E53_Place
QC086010,CSD,E53_Place
SK172035,CSD,E53_Place
ON025003,CSD,E53_Place
QC067003,CSD,E53_Place
QC191005,CSD,E53_Place
QC180999,CSD,E53_Place
ON049009,CSD,E53_Place
NS012019,CSD,E53_Place
ON122008,CSD,E53_Place
QC057033,CSD,E53_Place
MB159003,CSD,E53_Place
NS199002,CSD,E53_Place
NS009002,CSD,E53_Place
QC068015,CSD,E53_Place
NB015003,CSD,E53_Place
AB196015,CSD,E53_Place
SK181025,CSD,E53_Place
ON123122,CSD,E53_Place
QC013011,CSD,E53_Place
QC094040,CSD,E53_Place
QC054009,CSD,E53_Place
ON092051,CSD,E53_Place
QC182002,CSD,E53_Place
MB010001,CSD,E53_Place
QC057027,CSD,E53_Place
QC160008,CSD,E53_Place
NS205007,CSD,E53_Place
QC177008,CSD,E53_Place
MB165020,CSD,E53_Place
ON105007,CSD,E53_Place
NS019005,CSD,E53_Place
QC099014,CSD,E53_Place
ON099101,CSD,E53_Place
ON099999,CSD,E53_Place
ON099010,CSD,E53_Place
QC127004,CSD,E53_Place
NS040014,CSD,E53_Place
ON106009,CSD,E53_Place
NS038034,CSD,E53_Place
QC072006,CSD,E53_Place
QC193019,CSD,E53_Place
ON099062,CSD,E53_Place
ON054110,CSD,E53_Place
QC059999,CSD,E53_Place
BC999999,CSD,E53_Place
ON030008,CSD,E53_Place
QC094062,CSD,E53_Place
QC008009,CSD,E53_Place
QC186018,CSD,E53_Place
QC093019,CSD,E53_Place
ON101008,CSD,E53_Place
ON118028,CSD,E53_Place
QC066008,CSD,E53_Place
QC081020,CSD,E53_Place
NS189007,CSD,E53_Place
ON074017,CSD,E53_Place
ON108052,CSD,E53_Place
NS016032,CSD,E53_Place
ON146019,CSD,E53_Place
NB021002,CSD,E53_Place
NS188013,CSD,E53_Place
AB201024,CSD,E53_Place
AB196044,CSD,E53_Place
ON057003,CSD,E53_Place
NS195011,CSD,E53_Place
QC165020,CSD,E53_Place
BC009008,CSD,E53_Place
ON106001,CSD,E53_Place
NS206002,CSD,E53_Place
QC157008,CSD,E53_Place
SK176044,CSD,E53_Place
SK185005,CSD,E53_Place
NS014006,CSD,E53_Place
QC057035,CSD,E53_Place
ON054029,CSD,E53_Place
QC184022,CSD,E53_Place
ON093010,CSD,E53_Place
NS035025,CSD,E53_Place
QC139027,CSD,E53_Place
QC054011,CSD,E53_Place
MB015005,CSD,E53_Place
NS038003,CSD,E53_Place
QC034003,CSD,E53_Place
PE003002,CSD,E53_Place
AB197020,CSD,E53_Place
QC181008,CSD,E53_Place
MB186001,CSD,E53_Place
QC165021,CSD,E53_Place
ON148071,CSD,E53_Place
ON118025,CSD,E53_Place
NS005006,CSD,E53_Place
ON147004,CSD,E53_Place
ON118031,CSD,E53_Place
QC083015,CSD,E53_Place
ON073007,CSD,E53_Place
ON015011,CSD,E53_Place
QC153024,CSD,E53_Place
ON070007,CSD,E53_Place
NT204045,CSD,E53_Place
QC122003,CSD,E53_Place
QC137010,CSD,E53_Place
QC193005,CSD,E53_Place
ON092041,CSD,E53_Place
QC144017,CSD,E53_Place
QC078009,CSD,E53_Place
ON043007,CSD,E53_Place
ON046059,CSD,E53_Place
ON149004,CSD,E53_Place
ON054088,CSD,E53_Place
NS034011,CSD,E53_Place
MB163012,CSD,E53_Place
NS028017,CSD,E53_Place
NT205003,CSD,E53_Place
ON065005,CSD,E53_Place
ON180009,CSD,E53_Place
ON074012,CSD,E53_Place
NS050027,CSD,E53_Place
QC047008,CSD,E53_Place
NS053012,CSD,E53_Place
ON001011,CSD,E53_Place
QC057029,CSD,E53_Place
AB192017,CSD,E53_Place
MB185001,CSD,E53_Place
ON097011,CSD,E53_Place
AB189013,CSD,E53_Place
