year_from,year_to,tcpuid_from,tcpuid_to,name_from,name_to,iou,name_similarity,len_diff,cd_name_from,cd_name_to,pr_from
1861,1871,ON092003,ON030004,"Easthope, North","Easthope, N",1.0,72.87,4,Perth,"Perth, North—Nord",ON
1861,1871,ON090009,ON013007,"Oxford, North","Oxford, N",0.9889,72.92,4,Oxford,"Oxford, South—Sud",ON
1861,1871,ON088004,ON054002,"Cobourg, Town of","Cobourg, Town—Ville",1.0,73.0,3,Northumberland,"Northumberland, West—Ouest",ON
1861,1871,ON072005,ON065001,Kingston,"Kingston, Township",0.9896,73.08,10,Frontenac,Frontenac,ON
1861,1871,QC023005,QC164002,St. Jean,St. Jean Port-Joli,1.0,73.08,10,L'Islet,L'Islet,QC
1861,1871,ON078006,ON062005,Mador,Madoc,0.9869,73.14,0,Hastings,"Hastings, North—Nord",ON
1861,1871,QC055010,QC099004,"Ste. Thérèse de Blainville, Village and College","Ste. Thérèse, Village",1.0,73.24,26,Terrebonne,Terrebonne,QC
1861,1871,ON108005,ON024005,St. Patricks’ Ward,"Hamilton, St. Patrick’s Ward—Quartier",1.0,73.27,19,Hamilton,Hamilton,ON
1861,1871,ON065006,ON016004,Onondag,Onondaga,1.0,73.44,1,Brant ,"Brant, North or East—Nord ou Est",ON
1861,1871,ON092004,ON029007,"Easthope, South","Easthope, S",1.0,73.52,4,Perth,"Perth, South—Sud",ON
1861,1871,ON072011,ON065005,Pittsburgh,"Pittsburg, Howe Island",0.9902,73.75,12,Frontenac,Frontenac,ON
1861,1871,QC030005,QC155005,Ste. Croix and Convent,Ste. Croix,1.0,73.75,12,Lotbiniere,Lotbiniere,QC
1861,1871,QC054011,QC166002,St. Patrice de la Rivière du Loup,Rivière du Loup,1.0,73.75,18,Temiscouata,Temiscouata,QC
1861,1871,ON090013,ON014004,"Zorra, East","Zorra, E",1.0,73.95,3,Oxford,"Oxford, North—Nord",ON
1861,1871,ON098012,ON041004,Mulmer,Mulmur,1.0,73.99,0,Simcoe,"Simcoe, South—Sud",ON
1861,1871,ON090007,ON013003,"Norwich, North","Norwich, N",1.0,73.99,4,Oxford,"Oxford, South—Sud",ON
1861,1871,ON090008,ON013002,"Norwich, South","Norwich, S",1.0,73.99,4,Oxford,"Oxford, South—Sud",ON
1861,1871,QC050006,QC121008,"St. Hyacinthe, Seminary and Convent","St. Hyacinthe, Town—Ville",1.0,74.33,10,St. Hyacinthe,St. Hyacinthe,QC
1861,1871,QC024001,QC108001,"Lachine, Parish",Lachine,1.0,74.55,8,Jacques Cartier,Jacques Cartier,QC
1861,1871,QC011003,QC118005,"Chambly, Parish",Chambly,1.0,74.55,8,Chambly,Chambly,QC
1861,1871,ON084004,ON064001,Camden,"Camden, E",0.9935,74.62,3,Lennox and Addington ,Addington,ON
1861,1871,ON079002,ON008006,Biddulph,Biddulph,1.0,74.62,0,Huron,"Middlesex, North—Nord",ON
1861,1871,ON079011,ON008005,McGillivray,McGillivray,1.0,74.62,0,Huron,"Middlesex, North—Nord",ON
1861,1871,QC001010,QC100005,St. Paul l’Ermite,St. Paul,1.0,74.8,9,L'Assomption,L'Assomption,QC
1861,1871,ON079004,ON026001,Colborno,Colborne,1.0,74.89,0,Huron,"Huron, North—Nord",ON
1861,1871,ON108003,ON024004,St. Lawrence Ward,"Hamilton, St. Lawrence Ward—Quartier",1.0,74.91,19,Hamilton,Hamilton,ON
1861,1871,ON109005,ON066004,St. Lawrence Ward,"Kingston, St. Lawrence Ward—Quartier",1.0,74.91,19,Kingston,Kingston,ON
1861,1871,ON080006,ON003001,Howard,Howard,1.0,75.0,0,Kent,Bothwell,ON
1861,1871,ON080007,ON003002,Orford,Orford,1.0,75.0,0,Kent,Bothwell,ON
1861,1871,ON102007,ON018006,Pelham,Pelham,1.0,75.0,0,Welland,Monck,ON
1861,1871,ON098007,ON041002,"Gwillimbury, west","Gwillimbury, W-O",1.0,75.05,1,Simcoe,"Simcoe, South—Sud",ON
1861,1871,QC046008,QC123010,St. Paul d’Abbotsford,Abbotsford,1.0,75.16,11,Rouville,Rouville,QC
1861,1871,ON071013,ON001011,"Winder, Town of","Windsor, Town—Ville",1.0,75.29,4,Essex,Essex,ON
1861,1871,QC006001,QC111002,Beauharnois,"Beauharnois, Town—Ville",1.0,75.29,12,Beauharnois,Beauharnois,QC
1861,1871,QC037001,QC116006,St. Cyprien and Convent,St. Cyprien,1.0,75.29,12,Napierville,Napierville,QC
1861,1871,ON072004,ON064007,Kennebec,Kenebec,1.0,75.33,1,Frontenac,Addington,ON
1861,1871,ON078010,ON060001,Sydney,Sidney,1.0,75.48,0,Hastings,"Hastings, West—Ouest",ON
1861,1871,ON090010,ON013004,"Oxford, East","Oxford, E",1.0,75.65,3,Oxford,"Oxford, South—Sud",ON
1861,1871,ON074005,ON070004,"Mernakville, Village","Merrickville, Village",1.0,75.67,1,Grenville ,"Leeds & Grenville, North—Nord",ON
1861,1871,ON070003,ON006004,Dorchester,"Dorchester, S",1.0,75.87,3,Elgin,"Elgin, East—Est",ON
1861,1871,ON093012,ON056003,"Peterborough, Town of","Peterborough, Town—Ville",1.0,76.0,3,Peterborough,"Peterborough, West—Ouest",ON
1861,1871,ON082015,ON079005,"Sherbrooke, South","Sherbrooke, S",1.0,76.32,4,Lanark,"Lanark, South—Sud",ON
1861,1871,ON101008,ON032003,"Waterloo, North","Waterloo, N",1.0,76.37,4,Waterloo,"Waterloo, North—Nord",ON
1861,1871,ON098014,ON042011,Orillia and Matchedash,"Orillia, Matchedash",0.9934,76.46,3,Simcoe,"Simcoe, North—Nord",ON
1861,1871,ON092007,ON029004,Pullarton,Fullarton,1.0,76.51,0,Perth,"Perth, South—Sud",ON
1861,1871,ON090006,ON014001,"Nissouri, East","Nissouri, E",1.0,76.6,3,Oxford,"Oxford, North—Nord",ON
1861,1871,ON070001,ON005001,Aldborough,Aidborough,1.0,76.64,0,Elgin,"Elgin, West—Ouest",ON
1861,1871,ON080004,ON002005,Dover,Dover,1.0,76.67,0,Kent,Dover,ON
1861,1871,ON080005,ON002004,Harwich,Harwich,1.0,76.67,0,Kent,Dover,ON
1861,1871,ON080008,ON002003,Raleigh,Raleigh,1.0,76.67,0,Kent,Dover,ON
1861,1871,ON080009,ON002001,Romney,Romney,1.0,76.67,0,Kent,Dover,ON
1861,1871,QC043004,QC120002,"St. Ours, Parish",St. Ours,1.0,76.67,8,Richelieu,Richelieu,QC
1861,1871,QC008001,QC103003,"Berthier, Parish",Berthier,1.0,76.67,8,Berthier,Berthier,QC
1861,1871,ON101002,ON031003,"Dumfries, North","Dumfries, N",1.0,77.01,4,Waterloo,"Waterloo, South—Sud",ON
1861,1871,ON101009,ON031005,"Waterloo, South","Waterloo, S",1.0,77.01,4,Waterloo,"Waterloo, South—Sud",ON
1861,1871,ON093006,ON056005,Ennismore,Enmsmore,1.0,77.65,1,Peterborough,"Peterborough, West—Ouest",ON
1861,1871,ON065003,ON015001,Burford,Burford,1.0,77.89,0,Brant ,"Brant, South or West—Sud ou Ouest",ON
1861,1871,ON065005,ON015002,Oakland,Oakland,1.0,77.89,0,Brant ,"Brant, South or West—Sud ou Ouest",ON
1861,1871,ON083007,ON068004,Elizabethtown,Elizabethtown,0.997,78.0,0,Leeds,Brockville,ON
1861,1871,ON067002,ON076005,Gloucester,Gloucester,0.9966,78.0,0,Carleton,Russell,ON
1861,1871,ON067009,ON076007,Osgoode,Osgoode,1.0,78.0,0,Carleton,Russell,ON
1861,1871,ON065008,ON015005,Tuscarora,Tuscarora,1.0,78.11,0,Brant ,"Brant, North or East—Nord ou Est",ON
1861,1871,QC027005,QC115004,St. Jacques le Mineur,St. Jacques,1.0,78.12,10,Laprairie,Laprairie,QC
1861,1871,QC033004,QC125004,"Philipsburgh, Village",Philipsburg,1.0,78.12,10,Missisquoi,Missisquoi,QC
1861,1871,QC027002,QC115001,"Laprairie, Parish",Laprairie,1.0,78.46,8,Laprairie,Laprairie,QC
1861,1871,QC057006,QC109002,"Vaudreuil, Parish",Vaudreuil,1.0,78.46,8,Vaudreuil,Vaudreuil,QC
1861,1871,ON098010,ON040003,Mono,Mono,0.9903,78.57,0,Simcoe,Cardwell,ON
1861,1871,ON076005,ON018002,"Dunnville, Village","Dunnville, Village",1.0,78.57,0,Haldimand,Monck,ON
1861,1871,ON098001,ON040004,Adjala,Adjala,1.0,78.57,0,Simcoe,Cardwell,ON
1861,1871,ON104006,ON023004,"Flamboro, East",Flamborough East,1.0,78.67,2,Wentworth,"Wentworth, North—Nord",ON
1861,1871,ON083006,ON070002,Elmsley,Elmsley,1.0,78.82,0,Leeds,"Leeds & Grenville, North—Nord",ON
1861,1871,ON083009,ON070001,Kitley,Kitley,1.0,78.82,0,Leeds,"Leeds & Grenville, North—Nord",ON
1861,1871,QC049001,QC110005,Coteau Landing,"Côteau Landing, Village",1.0,79.19,9,Soulanges,Soulanges,QC
1861,1871,ON093010,ON056002,"Monaghan, North","Monaghan, N",1.0,79.23,4,Peterborough,"Peterborough, West—Ouest",ON
1861,1871,ON098999,ON085999,NO DATA,NO DATA,0.9822,79.23,0,Simcoe,Muskoka,ON
1861,1871,ON086013,ON008003,"Williams, West","Williams, E",1.0,79.6,3,Middlesex,"Middlesex, North—Nord",ON
1861,1871,ON066009,ON027007,Grenock,Greenock,1.0,79.62,1,Bruce,"Bruce, South—Sud",ON
1861,1871,QC054003,QC166003,Fraserville,"Fraserville, Village",1.0,79.68,9,Temiscouata,Temiscouata,QC
1861,1871,ON089009,ON049006,Thora,Thorah,1.0,79.79,1,Ontario,"Ontario, North—Nord",ON
1861,1871,ON086004,ON009002,"Dorchester, North","Dorchester, N",1.0,79.95,4,Middlesex,"Middlesex, East—Est",ON
1871,1881,QC109006,QC075004,Newton,Ste. Justine de Newton,1.0,60.0,16,Vaudreuil,Vaudreuil,QC
1871,1881,QC165012,QC042011,"St. André, Notre Dame du Portage",St. André,1.0,60.73,23,Kamouraska,Kamouraska,QC
1871,1881,NS205010,NS006018,Mira Bay,North Mira,1.0,61.11,2,Cape Breton,Cape Breton,NS
1871,1881,QC169002,QC038002,Hope,"Hope, Township",1.0,61.11,10,Bonaventure,Bonaventure,QC
1871,1881,QC169009,QC038013,Mann,"Mann, Township",1.0,61.11,10,Bonaventure,Bonaventure,QC
1871,1881,QC144010,QC080005,Valcartier,St. Gabriel de Valcartier E,1.0,61.17,17,Quebec (Comté),"Quebec, (County-Comté)",QC
1871,1881,QC155002,QC049002,Ste. Emélie,"Ste. Emélie, Leclercville, Village",1.0,61.22,23,Lotbiniere,Lotbinière,QC
1871,1881,ON001007,ON181009,Pelée,Pelee Island,1.0,62.94,7,Essex,Essex,ON
1871,1881,NB175011,NB026016,West Isles,Deer Island,1.0,63.33,1,Charlotte,Charlotte,NB
1871,1881,QC145004,QC079013,"Québec, Banlieue Sud Ward—Quartier","Québec, Banlieue S",1.0,63.46,16,Quebec Ouest,"Quebec, (City-Ville)",QC
1871,1881,QC163004,QC044007,"Cap St. Ignace, Bourdages, Patton & Talon",Cap St Ignace,1.0,63.7,28,Montmagny,Montmagny,QC
1871,1881,NS196014,NS010007,Drysdale,Drysdale's Cove,1.0,64.12,7,"Halifax, West",Halifax (County-Comté),NS
1871,1881,QC147003,QC079003,"St. Roch, S","Québec, St. Roch S",1.0,64.28,7,Quebec Est,"Quebec, (City-Ville)",QC
1871,1881,QC147004,QC079004,"St. Roch, N","Québec, St. Roch N",1.0,64.28,7,Quebec Est,"Quebec, (City-Ville)",QC
1871,1881,QC095009,QC097021,"Nation, N",Petite Nation N,1.0,64.31,6,Ottaoua Est,Ottawa,QC
1871,1881,QC154005,QC046010,St. Etienne,St. Etienne de Lauzon,1.0,64.79,10,Lévis (Comté),Lévis,QC
1871,1881,QC153007,QC046004,St. Joseph,St. Joseph de Lévis,0.985,64.94,9,Lévis (Ville),Lévis,QC
1871,1881,NS198002,NS022002,Head of Amherst,Amherst Shore,1.0,65.0,2,Cumberland,Cumberland,NS
1871,1881,NS203004,NS004004,River Dennis,Dennis River,1.0,65.0,0,Inverness,Inverness,NS
1871,1881,QC169006,QC038008,Maria,"Maria, Township",1.0,65.0,10,Bonaventure,Bonaventure,QC
1871,1881,QC164003,QC043004,"St. Aubert, Fournier","Fournier, St. Aubert",1.0,65.0,0,L'Islet,L'Islet,QC
1871,1881,QC095006,QC097017,"St. André Avelin, Petite Nation",St. André Avelin,1.0,65.31,15,Ottaoua Est,Ottawa,QC
1871,1881,QC171003,QC039007,L’Anse au Griffon,"St. Joseph, Anse au Griffon",1.0,65.37,10,Gaspé Centre,Gaspé,QC
1871,1881,QC155001,QC049001,St. Jean,St. Jean Deschaillons,1.0,65.62,13,Lotbiniere,Lotbinière,QC
1871,1881,QC144001,QC080009,St. Colomban,St. Colomb de Sillery,1.0,65.76,9,Quebec (Comté),"Quebec, (County-Comté)",QC
1871,1881,QC143011,QC081014,Neuville,Ste. Jeanne de Neuville,1.0,66.13,15,Portneuf,Portneuf,QC
1871,1881,NS196013,NS010006,Prospect,Upper Prospect,1.0,66.34,6,"Halifax, West",Halifax (County-Comté),NS
1871,1881,QC149006,QC077004,Settrington,St. Hilarion,1.0,66.52,1,Charlevoix,Charlevoix,QC
1871,1881,ON081005,ON113010,"Matawatchan, Griffith","Griffith, Matawatchan",1.0,66.67,0,"Renfrew, South—Sud","Renfrew, South—Sud",ON
1871,1881,NS188012,NS018003,Windsor,"Windsor, Town—Ville",1.0,67.69,12,Hants,Hants,NS
1871,1881,QC135001,QC051007,Nicolet,"Nicolet, Town—Ville",1.0,67.69,12,Nicolet,Nicolet,QC
1871,1881,QC125002,QC065002,St. George,St. George de Clarenceville,1.0,67.84,17,Missisquoi,Missisquoi,QC
1871,1881,QC094003,QC097003,L'Ange Gardien,"L'Ange Gardien, Village",1.0,67.97,9,Ottaoua Centre,Ottawa,QC
1871,1881,ON009003,ON167003,"London, Township",London,0.9897,68.18,10,"Middlesex, East—Est","Middlesex, East—Est",ON
1871,1881,QC171004,QC039008,Cap des Rosiers,"St. Alban, Cap des Rosiers",1.0,68.87,11,Gaspé Centre,Gaspé,QC
1871,1881,NS188014,NS018004,Forks,Windsor Forks,1.0,68.89,8,Hants,Hants,NS
1871,1881,QC137009,QC052015,Princeville,"Princeville, Village",1.0,69.03,9,Arthabaska,Drummond & Arthabaska,QC
1871,1881,NS206013,NS007011,Little Arichat,Arichat W-O,1.0,69.2,3,Richmond,Richmond,NS
1871,1881,QC110007,QC074007,Soulanges,St. Joseph de Soulanges,1.0,69.38,14,Soulanges,Soulanges,QC
1871,1881,ON003005,ON178008,"Bothwell, Town—Ville",Bothwell,1.0,70.0,12,Bothwell,Bothwell,ON
1871,1881,QC091008,QC098012,Calumet,Calumet Island,1.0,70.0,7,Pontiac Sud,Pontiac,QC
1871,1881,QC152006,QC076009,Natasquan,Natashquan,0.9985,70.45,1,Labrador,Chicoutimi & Saguenay,QC
1871,1881,QC160006,QC047012,Ste. Germaine,"Ste. Germaine, lac Etchemin",1.0,70.5,14,Dorchester Est,Dorchester,QC
1871,1881,QC134005,QC057005,La Baie,La Baie du Febvre,1.0,70.83,10,Yamaska,Yamaska,QC
1871,1881,QC137005,QC052016,Victoriaville,"Victoriaville, Village",1.0,71.35,9,Arthabaska,Drummond & Arthabaska,QC
1871,1881,QC167002,QC040001,St. Mathieu de Rioux,St. Mathieu,1.0,71.5,9,Rimouski Ouest,Rimouski,QC
1871,1881,QC101008,QC089008,St. Thédodore,St. Theodore de Chertsey,1.0,71.62,11,Montcalm,Montcalm,QC
1871,1881,QC160007,QC047013,Ste. Justine,Ste. Justine de Langevin,1.0,71.67,12,Dorchester Est,Dorchester,QC
1871,1881,QC146005,QC079009,"Québec, Banlieue Centre Ward—Quartier","Québec, Banlieue Centre",1.0,71.85,14,Quebec Centre,"Quebec, (City-Ville)",QC
1871,1881,ON035006,ON153008,Luther,Luther E & W-O,1.0,72.0,8,"Wellington, North—Nord","Wellington, North—Nord",ON
1871,1881,QC111005,QC073005,St. Louis,St. Louis de Gonzague,1.0,72.0,12,Beauharnois,Beauharnois,QC
1871,1881,QC124003,QC064002,Iberville,"Iberville, Town—Ville",1.0,72.0,12,Iberville,Iberville,QC
1871,1881,QC146004,QC079008,"Québec, Montcalm (Centre) Ward—Quartier","Québec, Montcalm Ward—Quartier (Centre)",1.0,72.03,0,Quebec Centre,"Quebec, (City-Ville)",QC
1871,1881,QC168002,QC040016,Ste. Angèle de Mérici,Ste. Angèle,1.0,72.12,10,Rimouski Est,Rimouski,QC
1871,1881,NS193008,NS013007,Louis Head,"Sable River, Louis Head",1.0,72.42,13,Shelburne,Shelburne,NS
1871,1881,QC134007,QC057006,St. Pie,St. Pie de Guire,1.0,72.61,9,Yamaska,Yamaska,QC
1871,1881,QC171001,QC039005,Chloridormes,Les Chlorydormes,1.0,72.65,4,Gaspé Centre,Gaspé,QC
1871,1881,QC111001,QC073003,St. Clément,"Melocheville, St. Clément",1.0,72.78,14,Beauharnois,Beauharnois,QC
1871,1881,QC134004,QC057004,Pierreville,St. Thomas de Pierreville,1.0,72.78,14,Yamaska,Yamaska,QC
1871,1881,ON002002,ON180002,"Tilbury, E",Tilbury E,1.0,72.98,1,Dover,Kent,ON
1871,1881,ON065001,ON115001,"Kingston, Township",Kingston,1.0,73.08,10,Frontenac,Frontenac,ON
1871,1881,ON055003,ON123003,"Brighton, Township",Brighton,0.9992,73.08,10,"Northumberland, East—Est","Northumberland, East—Est",ON
1871,1881,ON073004,ON100004,"Cornwall, Township",Cornwall,0.9912,73.08,10,Cornwall,Cornwall,ON
1871,1881,QC169007,QC038009,Carleton,"Carleton, Township",1.0,73.08,10,Bonaventure,Bonaventure,QC
1871,1881,QC137006,QC052026,Arthabaskaville,"Arthabaskaville, Village",1.0,73.2,9,Arthabaska,Drummond & Arthabaska,QC
1871,1881,QC145003,QC079012,"Québec, Montcalm (W-O) Ward—Quartier","Québec, Montcalm Ward—Quartier (W-O)",1.0,73.33,0,Quebec Ouest,"Quebec, (City-Ville)",QC
1871,1881,NS193006,NS013003,Shelburne,"Shelburn, Town—Ville",1.0,73.45,11,Shelburne,Shelburne,NS
1871,1881,NB175004,NB026004,St. George,"St. George, Town—Ville",1.0,73.75,12,Charlotte,Charlotte,NB
1871,1881,QC152007,QC076010,Mécatina,Mécatina,1.0,74.14,0,Labrador,Chicoutimi & Saguenay,QC
1871,1881,QC152008,QC076011,Bonne Espérance,Bonne Espérance,1.0,74.14,0,Labrador,Chicoutimi & Saguenay,QC
1871,1881,QC152004,QC076007,Pointe aux Esquimaux,Pointe aux Esquimaux,1.0,74.14,0,Labrador,Chicoutimi & Saguenay,QC
1871,1881,QC152002,QC076005,Pointe des Monts,Pointe des Monts,1.0,74.14,0,Labrador,Chicoutimi & Saguenay,QC
1871,1881,QC152003,QC076006,Moisie,Moisie,1.0,74.14,0,Labrador,Chicoutimi & Saguenay,QC
1871,1881,QC152001,QC076004,Manicouagan,Manicouagan,1.0,74.14,0,Labrador,Chicoutimi & Saguenay,QC
1871,1881,QC149001,QC077007,Petite Rivière,St. F.-X. de la Petite Rivière,1.0,74.55,16,Charlevoix,Charlevoix,QC
1871,1881,QC142003,QC054017,Clifton,Clifton W-O & E,1.0,74.55,8,Compton,Compton,QC
1871,1881,ON071002,ON102002,"Iroquois, Village",Iroquois,1.0,74.8,9,Dundas,Dundas,ON
1871,1881,NS205003,NS006005,Ball’s Bridge,Ball's Creek,1.0,74.8,1,Cape Breton,Cape Breton,NS
1871,1881,QC102011,QC087007,St. Jean,St. Jean de Matha,1.0,74.8,9,Joliette,Joliette,QC
1871,1881,QC127006,QC059006,Waterloo,"Waterloo, Village",1.0,74.8,9,Shefford,Shefford,QC
1871,1881,QC100005,QC088005,St. Paul,St. Paul l'Ermite,0.9807,74.8,9,L'Assomption,L'Assomption,QC
1871,1881,QC102009,QC087006,St. Félix de Valois,St. Félix,1.0,75.0,10,Joliette,Joliette,QC
1871,1881,QC123010,QC063009,Abbotsford,St. Paul d'Abbotsford,1.0,75.16,11,Rouville,Rouville,QC
1871,1881,QC101007,QC089007,St. Calixte,St. Calixte de Beauport,1.0,75.29,12,Montcalm,Montcalm,QC
1871,1881,QC091003,QC098006,Clarendon,Clarendon N & S,0.9842,75.83,6,Pontiac Sud,Pontiac,QC
1871,1881,ON058007,ON125011,"Dysart, Dudley, Harcourt, Guilford, Harbum, Bruton","Dysart, Dudley, Harcourt & C.",1.0,76.08,21,"Peterborough, East—Est","Peterborough, East—Est",ON
1871,1881,ON002006,ON180007,Chatham,Chatham,0.9904,76.67,0,Dover,Kent,ON
1871,1881,ON002005,ON180006,Dover,Dover,0.9941,76.67,0,Dover,Kent,ON
1871,1881,ON002004,ON180004,Harwich,Harwich,0.9894,76.67,0,Dover,Kent,ON
1871,1881,ON002003,ON180003,Raleigh,Raleigh,0.9942,76.67,0,Dover,Kent,ON
1871,1881,ON002001,ON180001,Romney,Romney,1.0,76.67,0,Dover,Kent,ON
1871,1881,ON002999,ON180999,NO DATA,NO DATA,1.0,76.67,0,Dover,Kent,ON
1871,1881,NS205008,NS006009,Lingan Mines,Lingan,1.0,76.67,6,Cape Breton,Cape Breton,NS
1871,1881,NS199010,NS019006,Onslow,Lower Onslow,1.0,76.67,6,Colchester,Colchester,NS
1871,1881,NS203011,NS004012,Margaree,Margaree Harbour,1.0,76.67,8,Inverness,Inverness,NS
1871,1881,NS195009,NS011010,Tancook Island,Tancook,1.0,76.67,7,Lunenburg,Lunenburg,NS
1871,1881,QC122011,QC058012,Actonvale,"Actonvale, Village",1.0,76.67,9,Bagot,Bagot,QC
1871,1881,QC098006,QC093006,St. François,St. Francois de Sales,1.0,76.67,9,Laval,Laval,QC
1871,1881,QC107005,QC091005,Hochelaga,"Hochelaga, Village",0.9979,76.67,9,Hochelaga,Hochelaga,QC
1871,1881,QC123012,QC063011,Canrobert,"Canrobert, Village",1.0,76.67,9,Rouville,Rouville,QC
1871,1881,QC091007,QC098010,Portage du Fort,"Portage du Fort, Village",1.0,77.18,9,Pontiac Sud,Pontiac,QC
1871,1881,QC136010,QC052011,L’Avenir,L'Avenir,1.0,77.8,0,Drummond,Drummond & Arthabaska,QC
1871,1881,QC136007,QC052008,Wickham,Wickham E,1.0,77.8,2,Drummond,Drummond & Arthabaska,QC
1871,1881,NS203010,NS004010,Broad Cove District,Broad Cove Marsh,1.0,78.0,3,Inverness,Inverness,NS
1871,1881,NS203014,NS004015,Young Bridge or Forks,Young's Bridge,1.0,78.0,7,Inverness,Inverness,NS
1871,1881,QC171005,QC039009,"Gaspé, N, Sydenham, S","Gaspé Bay N, Sydenham S",1.0,78.1,2,Gaspé Centre,Gaspé,QC
1871,1881,NS193001,NS013008,Shag Harbor,Shag & Wood's Harbour,1.0,78.12,10,Shelburne,Shelburne,NS
1871,1881,QC169010,QC038015,Restigouche,"Restigouche, Township",1.0,78.12,10,Bonaventure,Bonaventure,QC
1871,1881,QC115004,QC069006,St. Jacques,St. Jacques le Mineur,1.0,78.12,10,Laprairie,Laprairie,QC
1871,1881,QC099014,QC094015,Ste. Agathe des Monts,Ste. Agathe,1.0,78.12,10,Terrebonne,Terrebonne,QC
1871,1881,QC123006,QC063005,Marieville,"Marieville, Village",1.0,78.28,9,Rouville,Rouville,QC
1871,1881,QC110006,QC074008,Les Cèdres,"Les Cèdres, Village",1.0,78.28,9,Soulanges,Soulanges,QC
1871,1881,ON059008,ON119007,"Marysburg, S",Marysborough N,1.0,78.46,2,Prince Edward,Prince Edward,ON
1871,1881,ON059009,ON119006,"Marysburg, N",Marysborough S,1.0,78.46,2,Prince Edward,Prince Edward,ON
1871,1881,ON017009,ON144008,Dunn,Dunn,1.0,78.57,0,Haldimand,Monck,ON
1871,1881,ON060003,ON121003,"Belleville, Town—Ville","Belleville, City—Cité",1.0,78.84,1,"Hastings, West—Ouest","Hastings, West—Ouest",ON
1871,1881,NS197018,NS010031,Gay’s River,Gay's River,1.0,79.06,0,"Halifax, East",Halifax (County-Comté),NS
1871,1881,NS197013,NS010026,Nicumteauch,Nicumteouch,1.0,79.06,0,"Halifax, East",Halifax (County-Comté),NS
1871,1881,NS196019,NS010012,Pier’s Mills,Pier's Mills,1.0,79.6,0,"Halifax, West",Halifax (County-Comté),NS
1871,1881,QC125004,QC065004,Philipsburg,"Philipsburg, Village",1.0,79.68,9,Missisquoi,Missisquoi,QC
1871,1881,QC099008,QC094008,New Glasgow,"New Glasgow, Village",1.0,79.68,9,Terrebonne,Terrebonne,QC
1871,1881,QC105003,QC090007,"Montréal, Ste. Marie Ward—Quartier","Montréal, St. Mary's Ward—Quartier",0.9954,79.71,0,Montreal Est,"Montréal, (City-Ville)",QC
1881,1891,QC054017,QC150004,Clifton W-O & E,"Clifton E & W-O, & St. Edwidge and Martinville, Village",1.0,60.0,40,Compton,Compton,QC
1881,1891,ON131023,ON095016,"Lount, Machar & Laurier","Laurier, Machar & Lount",1.0,60.65,0,Muskoka,Muskoka & Parry Sound,ON
1881,1891,NS008016,NS032008,Goshen & Giant's Lake,Goshen,1.0,61.11,15,Guysborough,Guysborough,NS
1881,1891,QC039023,QC154011,Grosse Ile,"Grosse Ile, Isle Bryon & Bird Rocks",1.0,61.11,25,Gaspé,Gaspé,QC
1881,1891,QC039014,QC154017,St. Pierre de la Malbaie,Malbaie,1.0,61.61,17,Gaspé,Gaspé,QC
1881,1891,MB186009,MB008009,Morris W-O,Morris,1.0,61.97,4,Marquette,Provencher,MB
1881,1891,ON178009,ON061006,"Ridgetown, Village","Ridgetown, Town—Ville",1.0,62.24,3,Bothwell,"Elgin, West—Ouest",ON
1881,1891,QC097023,QC176034,"Ponsonby, Namur",Ponsonby,1.0,62.54,7,Ottawa,"Ottawa, County—Comté",QC
1881,1891,NS018008,NS035019,Rawdon S,South Rawdon & Uniacke,1.0,62.67,14,Hants,Hants,NS
1881,1891,ON137009,ON132003,Georgina,Georgina & Georgina Island,0.9878,62.94,18,"York, North—Nord","York, North—Nord",ON
1881,1891,QC053010,QC182001,Brompton,Brompton & St. Frs.-Xavier,1.0,62.94,18,Richmond & Wolfe,Richmond & Wolfe,QC
1881,1891,QC097003,QC176022,"L'Ange Gardien, Village",L’Ange Gardien,1.0,63.04,9,Ottawa,"Ottawa, County—Comté",QC
1881,1891,QC068001,QC186001,Lacolle,St. Bernard de Lacolle,1.0,63.79,15,St. Jean,St. Jean,QC
1881,1891,ON182016,ON046024,Thessalon,Thessalon (Western Division),1.0,64.05,19,Algoma,Algoma,ON
1881,1891,NS004004,NS036017,Dennis River,River Dennis,1.0,65.0,0,Inverness,Inverness,NS
1881,1891,QC086005,QC142012,Isle du Pad,Visitation de l’île Dupas,1.0,65.0,14,Berthier,Berthier,QC
1881,1891,QC052020,QC153022,Chester E,Ste. Hélène,1.0,65.0,2,Drummond & Arthabaska,Drummond & Arthabaska ,QC
1881,1891,QC044005,QC171002,Berthier,L’Assomption de Berthier,1.0,65.0,16,Montmagny,Montmagny,QC
1881,1891,QC088004,QC162010,St. Roch,St. Roch de l’Achigan,1.0,66.12,13,L'Assomption,L’Assomption,QC
