observation_id:ID,:LABEL,variable_name,variable_category,value_numeric:float,value_string,unit,source_table,notes
NB184009_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,152.0,,persons,V1T1,
NB184009_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,221.0,,persons,V1T1,
NB184009_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1476.0,,persons,V1T1,
NB184009_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,1396.0,,persons,V1T1,
NB184009_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,2872.0,,persons,V1T1,
NB184010_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,104000.0,,unknown,V1T1,
NB184010_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,204.0,,unknown,V1T1,
NB184010_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,9.0,,unknown,V1T1,
NB184010_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,5.0,,unknown,V1T1,
NB184010_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,204.0,,unknown,V1T1,
NB184010_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,204.0,,persons,V1T1,
NB184010_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1393.0,,persons,V1T1,
NB184010_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,705.0,,persons,V1T1,
NB184010_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,688.0,,persons,V1T1,
NB184010_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,172.0,,persons,V1T1,
NB184010_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,174.0,,persons,V1T1,
NB184010_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,346.0,,persons,V1T1,
NB184010_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,12.0,,persons,V1T1,
NB184010_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,40.0,,persons,V1T1,
NB184010_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,52.0,,persons,V1T1,
NB184010_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,521.0,,persons,V1T1,
NB184010_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,474.0,,persons,V1T1,
NB184010_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,995.0,,persons,V1T1,
NB184011_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,68000.0,,unknown,V1T1,
NB184011_1871_HOUSE_TS_N,E13_Attribute_Assignment,HOUSE_TS_N,BLD,1.0,,unknown,V1T1,
NB184011_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,136.0,,unknown,V1T1,
NB184011_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,5.0,,unknown,V1T1,
NB184011_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,2.0,,unknown,V1T1,
NB184011_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,137.0,,unknown,V1T1,
NB184011_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,138.0,,persons,V1T1,
NB184011_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1003.0,,persons,V1T1,
NB184011_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,508.0,,persons,V1T1,
NB184011_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,495.0,,persons,V1T1,
NB184011_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,143.0,,persons,V1T1,
NB184011_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,144.0,,persons,V1T1,
NB184011_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,287.0,,persons,V1T1,
NB184011_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,11.0,,persons,V1T1,
NB184011_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,22.0,,persons,V1T1,
NB184011_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,33.0,,persons,V1T1,
NB184011_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,354.0,,persons,V1T1,
NB184011_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,329.0,,persons,V1T1,
NB184011_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,683.0,,persons,V1T1,
NB185001_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,190000.0,,unknown,V1T1,
NB185001_1871_HOUSE_TS_N,E13_Attribute_Assignment,HOUSE_TS_N,BLD,2.0,,unknown,V1T1,
NB185001_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,163.0,,unknown,V1T1,
NB185001_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,15.0,,unknown,V1T1,
NB185001_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,5.0,,unknown,V1T1,
NB185001_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,165.0,,unknown,V1T1,
NB185001_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,171.0,,persons,V1T1,
NB185001_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1071.0,,persons,V1T1,
NB185001_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,577.0,,persons,V1T1,
NB185001_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,494.0,,persons,V1T1,
NB185001_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,149.0,,persons,V1T1,
NB185001_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,149.0,,persons,V1T1,
NB185001_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,298.0,,persons,V1T1,
NB185001_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,15.0,,persons,V1T1,
NB185001_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,22.0,,persons,V1T1,
NB185001_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,37.0,,persons,V1T1,
NB185001_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,413.0,,persons,V1T1,
NB185001_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,323.0,,persons,V1T1,
NB185001_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,736.0,,persons,V1T1,
NB185002_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,96000.0,,unknown,V1T1,
NB185002_1871_HOUSE_TS_N,E13_Attribute_Assignment,HOUSE_TS_N,BLD,14.0,,unknown,V1T1,
NB185002_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,295.0,,unknown,V1T1,
NB185002_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,13.0,,unknown,V1T1,
NB185002_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,15.0,,unknown,V1T1,
NB185002_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,309.0,,unknown,V1T1,
NB185002_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,309.0,,persons,V1T1,
NB185002_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,1983.0,,persons,V1T1,
NB185002_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,976.0,,persons,V1T1,
NB185002_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1007.0,,persons,V1T1,
NB185002_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,296.0,,persons,V1T1,
NB185002_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,296.0,,persons,V1T1,
NB185002_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,592.0,,persons,V1T1,
NB185002_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,31.0,,persons,V1T1,
NB185002_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,33.0,,persons,V1T1,
NB185002_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,64.0,,persons,V1T1,
NB185002_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,649.0,,persons,V1T1,
NB185002_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,678.0,,persons,V1T1,
NB185002_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,1327.0,,persons,V1T1,
NB185003_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,73000.0,,unknown,V1T1,
NB185003_1871_HOUSE_TS_N,E13_Attribute_Assignment,HOUSE_TS_N,BLD,3.0,,unknown,V1T1,
NB185003_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,594.0,,unknown,V1T1,
NB185003_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,26.0,,unknown,V1T1,
NB185003_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,12.0,,unknown,V1T1,
NB185003_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,597.0,,unknown,V1T1,
NB185003_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,619.0,,persons,V1T1,
NB185003_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,3853.0,,persons,V1T1,
NB185003_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1991.0,,persons,V1T1,
NB185003_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1862.0,,persons,V1T1,
NB185003_1871_POP_MM_N,E13_Attribute_Assignment,POP_MM_N,POP,514.0,,persons,V1T1,
NB185003_1871_POP_FM_N,E13_Attribute_Assignment,POP_FM_N,POP,523.0,,persons,V1T1,
NB185003_1871_POP_XM_N,E13_Attribute_Assignment,POP_XM_N,POP,1037.0,,persons,V1T1,
NB185003_1871_POP_MW_N,E13_Attribute_Assignment,POP_MW_N,POP,53.0,,persons,V1T1,
NB185003_1871_POP_FW_N,E13_Attribute_Assignment,POP_FW_N,POP,99.0,,persons,V1T1,
NB185003_1871_POP_XW_N,E13_Attribute_Assignment,POP_XW_N,POP,152.0,,persons,V1T1,
NB185003_1871_AGE_0to17MS_N,E13_Attribute_Assignment,AGE_0to17MS_N,AGE,1424.0,,persons,V1T1,
NB185003_1871_AGE_0to17FS_N,E13_Attribute_Assignment,AGE_0to17FS_N,AGE,1240.0,,persons,V1T1,
NB185003_1871_AGE_0to17XS_N,E13_Attribute_Assignment,AGE_0to17XS_N,AGE,2664.0,,persons,V1T1,
NB185004_1871_ARE_XX_A,E13_Attribute_Assignment,ARE_XX_A,AGR,149000.0,,unknown,V1T1,
NB185004_1871_HOUSE_TS_N,E13_Attribute_Assignment,HOUSE_TS_N,BLD,16.0,,unknown,V1T1,
NB185004_1871_HOUSE_XI_N,E13_Attribute_Assignment,HOUSE_XI_N,BLD,522.0,,unknown,V1T1,
NB185004_1871_HOUSE_XU_N,E13_Attribute_Assignment,HOUSE_XU_N,BLD,3.0,,unknown,V1T1,
NB185004_1871_HOUSE_XC_N,E13_Attribute_Assignment,HOUSE_XC_N,BLD,8.0,,unknown,V1T1,
NB185004_1871_HOUSE_XO_N,E13_Attribute_Assignment,HOUSE_XO_N,BLD,538.0,,unknown,V1T1,
NB185004_1871_POP_XF_N,E13_Attribute_Assignment,POP_XF_N,POP,543.0,,persons,V1T1,
NB185004_1871_POP_XX_N,E13_Attribute_Assignment,POP_XX_N,POP,3302.0,,persons,V1T1,
NB185004_1871_POP_MX_N,E13_Attribute_Assignment,POP_MX_N,POP,1708.0,,persons,V1T1,
NB185004_1871_POP_FX_N,E13_Attribute_Assignment,POP_FX_N,POP,1594.0,,persons,V1T1,
