chain_id,name,province,n_presences,decision,inherited_qid,inherited_label,inherited_mint_reason,target_chains,signals,confidence,evidence
PLACE_ON108003_1911,Burpee & Hagerman,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108004,St. Mary’s Ward,ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON108004_1911,"Burton, Harrison & McKenzie",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108005,St. Patricks’ Ward,ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON108005_1911,"Carling, Ferguson & Shawanaga",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108008,Conger & Cowper,ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON108010,Ferrie & Lount,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108013,"Hardy, McConkey & Patterson",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108014,Himsworth,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108016,Joly & Laurier,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108018,"Mills, Pringle & Wilson",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108029,Wallbridge,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108030,Dokis I R,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108031,Henry Inlet & Lower French I R,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108032,Maganetawan I R,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108037,Depot Harbour vl,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108038,French River vl,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108042_1911,Dokis I R,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108043_1911,Henry Inlet & Lower French I R,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108044_1911,Maganetawan I R,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108045_1911,Kearney t-v,ON,1,INHERIT_QID,Q4859889,Kearney,,PLACE_ON135048,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (kearney, URBAN, ON) bucket -> PLACE_ON135048"
PLACE_ON108046_1911,Parry Sound t-v,ON,1,INHERIT_QID,Q2219667,Parry Sound,,PLACE_ON135049,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (parry sound, URBAN, ON) bucket -> PLACE_ON135049"
PLACE_ON108047_1911,Powassan t-v,ON,1,INHERIT_QID,Q280702,Powassan,,PLACE_ON135050,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (powassan, URBAN, ON) bucket -> PLACE_ON135050"
PLACE_ON108048_1911,Burks Falls vl,ON,1,INHERIT_QID,Q4859909,Burk's Falls,,PLACE_ON135052,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (burks falls, VILLAGE, ON) bucket -> PLACE_ON135052"
PLACE_ON108049_1911,Depot Harbour vl,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108050_1911,French River vl,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON108051_1911,South River vl,ON,1,INHERIT_QID,Q3492521,South River,,PLACE_ON135054,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (south river, VILLAGE, ON) bucket -> PLACE_ON135054"
PLACE_ON108052_1911,Sundridge vl,ON,1,INHERIT_QID,Q3110020,Sundridge,,PLACE_ON135055,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (sundridge, VILLAGE, ON) bucket -> PLACE_ON135055"
PLACE_ON108999,NO DATA,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109001_1861,Cataraqui Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109002_1861,Frontenac Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109003,Ontario Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109004,Rideau Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109004_1891_1911,Toronto,ON,3,INHERIT_QID,Q7826543,Toronto,,PLACE_ON136004_1921,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via ON109004_1911 -> ON136004_1921 -> PLACE_ON136004_1921
PLACE_ON109005_1861,St. Lawrence Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109005_1901,"Marysburg, North—Nord",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109006_1861,Sydenham Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109006_1901,"Marysburg, South—Sud",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109007,Victoria Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON109007_1881_1921,Yarmouth,ON,8,NO_EVIDENCE,,,,,,,
PLACE_ON109008,"Asylum, Nunnery, &c",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110001_1861,Ward No. 1,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110001_1881,"Lansdowne, Front",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110001_1891,"Ashburnham, Village",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110001_1901,"Algona, South—Sud",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110002_1861,Ward No. 2,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110002_1881,"Lansdowne, Rear",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110003,Ward No. 3,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110003_1881_1881,"Leeds, Front",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110004,Ward No. 4,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110004_1881,"Burleigh, Anstruther & Chandos",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON110004_1881_1881,"Leeds, Rear",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110004_1891,"Buchanan, Wylie & Rolph",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON110005,"Eganville (part), Village",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON110005_1861,Ward No. 5,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110006_1861,Ward No. 6,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110006_1911,Stratford c,ON,1,INHERIT_QID,Q740756,Stratford,,PLACE_ON137012,S3_AMBIGUOUS_NAMED,medium,S3_AMBIGUOUS_NAMED via ON110006_1911 -> ON104007_1901 -> PLACE_ON137012
PLACE_ON110007,Ward No. 7,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110007_1901,"Pembroke, Town—Ville",ON,1,INHERIT_QID,Q1075086,Pembroke,,PLACE_ON142037,S3_AMBIGUOUS_NAMED,medium,S3_AMBIGUOUS_NAMED via ON110007_1901 -> ON116011_1911 -> PLACE_ON142037
PLACE_ON110008,"Yonge, Front",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON110008_1881_1901,Petewawa & McKay,ON,3,NO_EVIDENCE,,,,,,,
PLACE_ON110009,"Escott, Front",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON110010_1871,"Yonge and Escott, Rear",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON110010_1891,"Harcourt, Dudley, Dysart, Guilford, Harburn, Bruton, Clyde, Eyre, Havelock, Livingstone, Lawrence & Nightingale",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON110010_1901,"Cobden, Village",ON,1,INHERIT_QID,Q5138844,Cobden,,PLACE_ON142039,S3_AMBIGUOUS_NAMED,medium,S3_AMBIGUOUS_NAMED via ON110010_1901 -> ON116012_1911 -> PLACE_ON142039
PLACE_ON110013,"Wilberforce & Algona, North—Nord",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON111001,By Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON111002_1861,Ottawa Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON111002_1891,Monaghan N,ON,1,INHERIT_MINT,,,"Peterborough geographic township (North Monaghan), now Cavan Monaghan, no WD entity",PLACE_ON138013,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (monaghan n, BARE, ON) mint bucket -> PLACE_ON138013"
PLACE_ON111003,St. Georges’ Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON111003_1871,Monaghan S,ON,3,INHERIT_MINT,,,"Northumberland geographic township (South Monaghan), no WD entity",PLACE_ON132006_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (monaghan s, BARE, ON) mint bucket -> PLACE_ON132006_1921"
PLACE_ON111004_1861,Victoria Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON111005_1861,Wellington Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON111005_1901,Brudenell & Lynedoch,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON111006,Hospital and other Institutions,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON111006_1891,"Eganville (part), Village",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON111009_1901,"Hagarty, Sherwood & Jones",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON111009_1911,Tavistock vl pt,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON111012,Raglan & Radcliffe,ON,3,NO_EVIDENCE,,,,,,,
PLACE_ON111014_1901,Richards & Burns,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112001_1861,St. Andrews’ Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112001_1911,Anstruther & Burleigh,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112002,St. Davids’ Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112003,St. Georges’ Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112003_1911,Belmont & Methuen,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112004_1861,St. James’ Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112005,St. Johns’ Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112006,St. Lawrence Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112006_1901,"New Edinburg (Rideau Ward, Ottawa)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112007,St. Patricks’ Ward,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112007_1871,"Dalhousie, Sherbrooke, North Lavant",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON112008,"Religious, Collegiate, and other Public Institutions",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON112011_1911,Lakefield vl,ON,1,INHERIT_QID,Q114506323,Lakefield,,PLACE_ON138019,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (lakefield, VILLAGE, ON) bucket -> PLACE_ON138019"
PLACE_ON112012_1911,Norwood vl,ON,1,INHERIT_QID,Q18632575,Norwood,,PLACE_ON138020,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (norwood, VILLAGE, ON) bucket -> PLACE_ON138020"
PLACE_ON113001_1891,Ameliasburgh,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON113001_1891_1901,"Gravenhurst, Town—Ville",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON113005_1891,Marysburg N,ON,1,INHERIT_MINT,,,"Prince Edward geographic township (North Marysburgh), no WD entity",PLACE_ON140005_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (marysburg n, BARE, ON) mint bucket -> PLACE_ON140005_1921"
PLACE_ON113005_1911,Monaghah N,ON,1,INHERIT_MINT,,,"Peterborough geographic township (North Monaghan), now Cavan Monaghan, no WD entity",PLACE_ON138013,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via ON113005_1911 -> ON138013_1921 -> PLACE_ON138013
PLACE_ON113007,"Brundenell, Lynedock",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON113007_1911_1921,"Cardinal, VL",ON,4,NO_EVIDENCE,,,,,,,
PLACE_ON113010,"Griffith, Matawatchan",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON113015,Unorganized Territory,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON114002_1891,"Collingwood, Town—Ville",ON,2,INHERIT_QID,Q3501912,Collingwood,,PLACE_ON144020,S3_AMBIGUOUS_NAMED,medium,S3_AMBIGUOUS_NAMED via ON114002_1901 -> ON120006_1911 -> PLACE_ON144020
PLACE_ON114004_1881,"Head, Clara, Maria",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON114004_1901,Hawkesbury W-O,ON,6,REVIEW_CONFLICT,,,,,,,"qids={'Q2573770': 1} | mints={'Historic ON geographic township, merged into Champlain, no WD entity': 1} | qid_targets={'Q2573770': ['PLACE_ON139008']} | mint_targets={'Historic ON geographic township, merged into Champlain, no WD entity': ['PLACE_ON139004']}"
PLACE_ON114005_1891,"Head, Maria & Clara",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON114006_1861,Pembroke,ON,4,INHERIT_QID,Q115262569,Pembroke,,PLACE_ON142022,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (pembroke, BARE, ON) bucket -> PLACE_ON142022"
PLACE_ON114007,"Pembroke, Town—Ville",ON,4,INHERIT_QID,Q1075086,Pembroke,,PLACE_ON142037,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (pembroke, URBAN, ON) bucket -> PLACE_ON142037"
PLACE_ON114009_1881,"Rolph, Buchanan, Wylie",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON114012,"Wilberforce, Algona N",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON114013_1881,Unorganized Territory,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON115001,Allandale (part of Barrie Town),ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON115005_1911,Marysburg N,ON,1,INHERIT_MINT,,,"Prince Edward geographic township (North Marysburgh), no WD entity",PLACE_ON140005_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (marysburg n, BARE, ON) mint bucket -> PLACE_ON140005_1921"
PLACE_ON115008_1891,Griffith,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON115009_1881,Hagarty & Jones,ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON115011,Lyndoch,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON115011_1921,Indian reserves,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON115012,Matawatchan,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON115017,"Sherwood, Richards & Burns",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON116001_1901,"Toronto, Ward—Quartier 3 (part)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON116001_1911,Algona N & Wilberforce,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON116002,Algona S,ON,3,INHERIT_MINT,,,"Historic Renfrew township, no Wikidata entity",PLACE_ON142003_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (algona s, BARE, ON) mint bucket -> PLACE_ON142003_1921"
PLACE_ON116005,"Ottawa, New Edinburgh, Ward—Quartier",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON116005_1911,"Buchanan, Rolph & Wylie",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON116006_1911,Fraser,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON116016_1911,Pembroke t-v,ON,1,INHERIT_QID,Q1075086,Pembroke,,PLACE_ON142037,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (pembroke, URBAN, ON) bucket -> PLACE_ON142037"
PLACE_ON116017_1911,Cobden vl,ON,1,INHERIT_QID,Q5138844,Cobden,,PLACE_ON142039,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (cobden, VILLAGE, ON) bucket -> PLACE_ON142039"
PLACE_ON116018_1911,Eganville vl part,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON116999_1921,NO DATA,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON117001_1901,"Toronto, Ward—Quartier 1 (part)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON117002_1871,Bagot & Blithefield,ON,5,NO_EVIDENCE,,,,,,,
PLACE_ON117002_1901,"Toronto, Ward—Quartier 2 (part)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON117003_1901,"Toronto, Ward—Quartier 3 (part)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON117005,Fredericksburgh N,ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON117005_1911,"Burns, Jones & Sherwood",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON117006_1871,Fredericksburgh S,ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON117008,Richmond,ON,3,INHERIT_MINT,,,"Historic Richmond township in Lennox County, now part of Loyalist; no Wikidata entity",PLACE_ON125006_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (richmond, BARE, ON) mint bucket -> PLACE_ON125006_1921"
PLACE_ON117008_1911_1911,Haggarty & Richards,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON117012,Radcliffe & Raglan,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON117016,Eganville vl pt,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON117018_1911,Killaloe vl,ON,1,INHERIT_QID,Q10983651,Killaloe,,PLACE_ON142041,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (killaloe, VILLAGE, ON) bucket -> PLACE_ON142041"
PLACE_ON118001,"Toronto, Ward—Quartier 3 (part)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON118002_1901,"Toronto, Ward—Quartier 4 (part)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON118003_1901,"Toronto, Ward—Quartier 5 (part)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON118004_1901,"Toronto, Ward—Quartier 6 (part)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON118006,"Denbigh, Abinger, Ashby, Effingham",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON118007_1911,"Ottawa, Rideau ward-quartier",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON118010_1911,Eastview vl,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON118024,Indian reserves,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON119005_1901,Digby & Longford,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON119007_1881,Marysborough N,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON119009,Hallowel,ON,1,INHERIT_QID,Q115261670,Hallowell,,PLACE_ON140003_1921,S1_STRICT_YEAR_LINK;S2_STRICT_MULTIHOP,high,S1_STRICT_YEAR_LINK via ON119009_1881 -> ON059004_1871 -> PLACE_ON140003_1921 | S2_STRICT_MULTIHOP via ON119009_1881 -> ON095003_1861 -> PLACE_ON140003_1921
PLACE_ON119011,Christian Islands I R,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON119013,Snowden,ON,4,NO_EVIDENCE,,,,,,,
PLACE_ON119015,Sherbourne & McClintock,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON119017,"Woodville (part), Village",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON120001,Thurlow,ON,2,INHERIT_MINT,,,No Wikidata entity for this ON geographic township/village,PLACE_ON118019_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (thurlow, BARE, ON) mint bucket -> PLACE_ON118019_1921"
PLACE_ON120001_1871,"Toronto, Andrew’s, Ward—Quartier",ON,3,NO_EVIDENCE,,,,,,,
PLACE_ON120002_1891,"Toronto, St. David’s, Ward—Quartier",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON120003,"Toronto, St. George’s, Ward—Quartier",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON120003_1891,"Lindsay, Town—Ville",ON,2,INHERIT_QID,Q3241437,Lindsay,,PLACE_ON149013,S3_AMBIGUOUS_NAMED,medium,S3_AMBIGUOUS_NAMED via ON120003_1901 -> ON129023_1911 -> PLACE_ON149013
PLACE_ON120004,"Mill Point, Village",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON120004_1871,"Toronto, St. James' Ward—Quartier",ON,3,NO_EVIDENCE,,,,,,,
PLACE_ON120005,"Toronto, St. John’s, Ward—Quartier",ON,3,NO_EVIDENCE,,,,,,,
PLACE_ON120005_1901,"Woodville (part), Village",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON120006_1891,"Toronto, St. Lawrence, Ward—Quartier",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON120007,"Toronto, St. Patrick’s, Ward—Quartier",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON120008,"Toronto, St. Stephen’s and St. Mark’s (part), Ward—Quartier",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON120009,"Toronto, St. Thomas, Ward—Quartier",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON120042_1921,Indian reserves,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON121001_1891,"Berlin, Town—Ville",ON,5,NO_EVIDENCE,,,,,,,
PLACE_ON121003_1911,Gwillimbury W-O,ON,3,INHERIT_MINT,,,"Historic ON geographic township in Simcoe, now part of Bradford West Gwillimbury",PLACE_ON144004,S1_STRICT_YEAR_LINK,high,S1_STRICT_YEAR_LINK via ON121003_1911 -> ON144004_1921 -> PLACE_ON144004
PLACE_ON121008,Barrie t-v,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON121009,"Laxton, Digby, Longford",ON,3,NO_EVIDENCE,,,,,,,
PLACE_ON121011_1921,Indian reserves,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON121013,"Stanhope, Sherburne & McClintock",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON122002_1901,"Dumfries, North—Nord",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON122006,"Preston, Village",ON,6,NO_EVIDENCE,,,,,,,
PLACE_ON122007_1901,"Waterloo, South—Sud",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON122009,"Wicklow, McClure",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON122011,"Carlow, Mayo",ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON122011_1921,Indian reserves,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON122015,"Limerick, Cashel",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123001_1911,Atwood & Curran,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123002_1911,"Aubrey, Haycock, Langton, Mutrie, Sandford & Temple",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123003_1911,"Aylesworth, Lash & Eno (not inc)",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123003_1911_1921,Burgess N,ON,5,NO_EVIDENCE,,,,,,,
PLACE_ON123004_1911_1911,"Barwick, Dobie & Mather",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123005_1911,"Bigsby Island, Dewart, Morson & Tovell",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123006_1911,"Blake, Neebing, Pardee & Scoble",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123006_1911_1921,Drummond,ON,8,NO_EVIDENCE,,,,,,,
PLACE_ON123007_1911,Blue & Worthington,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123008_1911,"Britton, Rugby & Wainwright",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123009_1911,Burriss & Devlin (not inc),ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123010,"Carpenter, Dance & Kingsford",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123011_1911,Conmee & Pearson,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123013_1911_1911,Devlin & Woodyat,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123014,Dilke& Nelles,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123015,"Dorion, McGregor, McTavish & Pearl",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123016,Eaton & Van Home,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123017,"Flemming, Potts & Richardson",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123018,"Gillies, Lybster & Marks",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123019,"Gorman, Mclntyre & Ware",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123020,"Grassy Narrows, Swan Lake & White Dog Post",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123021,"Heron Bay, Michipicoten Island & Port Caldwell",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123022,"Jack Fish Island, Nipigon House Post, Tamarack Lake, Wabinosh Bay & Smooth Rock Lake",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123023,Jaffray & Melick,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123024,Lake of the Woods,ON,1,INHERIT_MINT,,,"Unusual CSD designation in Kenora, no clear WD entity",PLACE_ON120009_1921,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (lake of the woods, BARE, ON) mint bucket -> PLACE_ON120009_1921"
PLACE_ON123025,Lake Savant,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123026,Long Lake Post,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123027,"McCrosson, Pratt & Spohn",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123028,Mclrvine,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123031,Morley & Pattulo,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123038,"Roseberry, Shenstone & Tait",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123039,Rossport,ON,2,NO_EVIDENCE,,,,,,,
PLACE_ON123040,Bowell & Wabigoon,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123041,Schreiber & C. P. R. line Schreiber to Jack Fish,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123042,Sifton & Sutherland,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123043,"Stanley to Windigo on C.N. Ry., Silver Islet, High Island & Thunder Bay points",ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123045,Sturgeon Lake District G.T.P,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123048,Along C. P. R. between English & Kaministiquia rivers,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123049,Railway Construction Camp 3,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123050,Transcontinental Ry. Graham to mile 10 district E,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123051,Indian Reserves,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123052,Unorganised,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123058_1911,Pearl,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123060,Graham vl,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123061_1911,Port Caldwell,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123067_1911,Rossport,ON,1,NO_EVIDENCE,,,,,,,
PLACE_ON123070_1911,Sandford,ON,1,INHERIT_MINT,,,Historic Sandford township in Kenora District; no Wikidata entity,PLACE_ON120021,S4_TIER_ROOT_PROVINCE,low,"S4_TIER_ROOT_PROVINCE via (sandford, BARE, ON) mint bucket -> PLACE_ON120021"
