chain_id,name,province,n_presences,reason
PLACE_MB184005,Laveyrandrye,MB,1,no_inheritance_signal
PLACE_MB184999,NO DATA,MB,1,no_inheritance_signal
PLACE_MB185002,St. Clément,MB,1,no_inheritance_signal
PLACE_MB186003,Mountain,MB,1,no_inheritance_signal
PLACE_MB186004,Burnside,MB,1,no_inheritance_signal
PLACE_MB186005,Portage,MB,1,no_inheritance_signal
PLACE_MB186006,"High Bluff, Poplar Point",MB,1,no_inheritance_signal
PLACE_MB186009,Morris W-O,MB,1,no_inheritance_signal
PLACE_MB186011,Baie St Paul,MB,1,no_inheritance_signal
PLACE_MB187001,Eastern,MB,1,no_inheritance_signal
PLACE_MB187002,North Eastern,MB,1,no_inheritance_signal
PLACE_MB187003,North Western,MB,1,no_inheritance_signal
PLACE_MB187004,Western,MB,1,no_inheritance_signal
PLACE_MB187005,South Western,MB,1,no_inheritance_signal
PLACE_MB999999,NO DATA,MB,1,no_inheritance_signal
PLACE_NB013015,St. Stephen's,NB,2,no_inheritance_signal
PLACE_NB013017,"Upper Mills, Town—Ville",NB,2,no_inheritance_signal
PLACE_NB013018_1891,West Isles (Deer Island),NB,1,no_inheritance_signal
PLACE_NB014003,Caraquette,NB,3,no_inheritance_signal
PLACE_NB015009,"St. Andrews, Town & Parish — Ville et Paroisse",NB,2,no_inheritance_signal
PLACE_NB015012,"St. George, Town & Parish — Ville et Paroisse",NB,2,no_inheritance_signal
PLACE_NB020001,"St. John, Albert Ward—Quartier",NB,3,no_inheritance_signal
PLACE_NB020002,"St. John, Brook’s, Ward—Quartier",NB,3,no_inheritance_signal
PLACE_NB020004,"St. John, Guy’s, Ward—Quartier",NB,3,no_inheritance_signal
PLACE_NB021001_1891,"Portland, Dufferin, Ward—Quartier",NB,1,no_inheritance_signal
PLACE_NB021002,"St. John, Dukis, Ward—Quartier",NB,4,no_inheritance_signal
PLACE_NB021002_1891,"Portland, Lansdowne, Ward—Quartier",NB,1,no_inheritance_signal
PLACE_NB021003_1891,"Portland, Lorne, Ward—Quartier",NB,1,no_inheritance_signal
PLACE_NB021004_1891,"Portland, Stanley, Ward—Quartier",NB,1,no_inheritance_signal
PLACE_NB021005_1891,"Portland, Victoria, Ward—Quartier",NB,1,no_inheritance_signal
PLACE_NB023012,Indian reserves,NB,1,no_inheritance_signal
PLACE_NB023013,St. Leonard's,NB,2,no_inheritance_signal
PLACE_NB025003,"Portland, Ward—Quartier No. 1",NB,1,no_inheritance_signal
PLACE_NB025004,"Portland, Ward—Quartier No. 2",NB,1,no_inheritance_signal
PLACE_NB025005,"Fredericton, Carleton, Ward—Quartier",NB,3,no_inheritance_signal
PLACE_NB025005_1881,"Portland, Ward—Quartier No. 3",NB,1,no_inheritance_signal
PLACE_NB025006,"Fredericton, King’s, Ward—Quartier",NB,3,no_inheritance_signal
PLACE_NB025006_1881,"Portland, Ward—Quartier No. 4",NB,1,no_inheritance_signal
PLACE_NB025007,"Fredericton, Queen’s, Ward—Quartier",NB,3,no_inheritance_signal
PLACE_NB025007_1881,"Portland, Ward—Quartier No. 5",NB,1,no_inheritance_signal
PLACE_NB025008,"Fredericton, St. Ann’s, Ward—Quartier",NB,3,no_inheritance_signal
PLACE_NB025009,"Fredericton, Wellington, Ward—Quartier",NB,3,no_inheritance_signal
PLACE_NB025009_1871,Saint Martin's,NB,2,no_inheritance_signal
PLACE_NB025009_1871_1921,Shippigan,NB,6,no_inheritance_signal
PLACE_NB025010,Indian reserves,NB,1,no_inheritance_signal
PLACE_NB026007,"St. Andrew's, Town—Ville",NB,2,no_inheritance_signal
PLACE_NB026012_1921,Indian reserves,NB,1,no_inheritance_signal
PLACE_NB026016_1881,Deer Island,NB,1,no_inheritance_signal
PLACE_NB026999,NO DATA,NB,6,no_inheritance_signal
PLACE_NB028012,Indian reserves,NB,1,no_inheritance_signal
PLACE_NB029014_1921,Indian reserves,NB,1,no_inheritance_signal
PLACE_NB029024,Hillsborough vl,NB,1,no_inheritance_signal
PLACE_NB031006,Eldon & Restigouche River,NB,3,no_inheritance_signal
PLACE_NB032006,"St. John City, Brooks ward-quartier",NB,2,no_inheritance_signal
PLACE_NB032007,"St. John City, Dukes ward-quartier",NB,1,no_inheritance_signal
PLACE_NB032008,"St. John City, Dufferin ward-quartier",NB,2,no_inheritance_signal
PLACE_NB032009,"St. John City, Guys ward-quartier",NB,2,no_inheritance_signal
PLACE_NB032010,"St. John City, Kings ward-quartier",NB,5,no_inheritance_signal
PLACE_NB032011,"St. John City, Lansdowne ward-quartier",NB,2,no_inheritance_signal
PLACE_NB032012,"St. John City, Lorne ward-quartier",NB,2,no_inheritance_signal
PLACE_NB032013,"St. John, Prince, Ward—Quartier",NB,5,no_inheritance_signal
PLACE_NB032014,"St. John City, Queens ward-quartier",NB,5,no_inheritance_signal
PLACE_NB032015,"St. John City, Stanley ward-quartier",NB,2,no_inheritance_signal
PLACE_NB032016,"St. John, Sydney, Ward—Quartier",NB,5,no_inheritance_signal
PLACE_NB032017,"St. John City, Victoria ward-quartier",NB,2,no_inheritance_signal
PLACE_NB032018,"St. John, Wellington, Ward—Quartier",NB,5,no_inheritance_signal
PLACE_NB033008,Indian reserves,NB,1,no_inheritance_signal
PLACE_NB033018,Gagetown vl,NB,1,no_inheritance_signal
PLACE_NB034007,St. Mary's,NB,2,no_inheritance_signal
PLACE_NB034007_1911,Ledges,NB,1,no_inheritance_signal
PLACE_NB034007_1921,Indian Reserves,NB,1,no_inheritance_signal
PLACE_NB034009,Harcourt & Huskisson,NB,1,no_inheritance_signal
PLACE_NB034018,Indian Reserve,NB,1,no_inheritance_signal
PLACE_NB035008,Indian reserves,NB,1,no_inheritance_signal
PLACE_NB035011_1911,Dorchester vl,NB,1,no_inheritance_signal
PLACE_NB036015,Indian reserves,NB,1,no_inheritance_signal
PLACE_NB174011,Portland,NB,1,no_inheritance_signal
PLACE_NB175008,Saint David,NB,1,no_inheritance_signal
PLACE_NB175009,Saint Stephen,NB,1,no_inheritance_signal
PLACE_NB181005,Saint Leonard’s,NB,1,no_inheritance_signal
PLACE_NB184003,Northesk,NB,1,no_inheritance_signal
PLACE_NB185009,Huskisson,NB,1,no_inheritance_signal
PLACE_NL001999,NO DATA,NL,3,no_inheritance_signal
PLACE_NL001999_1891,Labrador,NL,1,no_inheritance_signal
PLACE_NL998999,NO DATA,NL,8,no_inheritance_signal
PLACE_NS004001,Hastings,NS,1,no_inheritance_signal
PLACE_NS004004_1881,Dennis River,NS,1,no_inheritance_signal
PLACE_NS004008,Mabou,NS,2,no_inheritance_signal
PLACE_NS004012_1881,Margaree Harbour,NS,1,no_inheritance_signal
PLACE_NS004013,Cheticamp,NS,2,no_inheritance_signal
PLACE_NS004014_1871,North-East Margaree,NS,2,no_inheritance_signal
PLACE_NS004015_1881,Young's Bridge,NS,1,no_inheritance_signal
PLACE_NS004028_1921,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS004999,NO DATA,NS,6,no_inheritance_signal
PLACE_NS005018,Réserves Indiennes,NS,1,no_inheritance_signal
PLACE_NS006003,Boularderie,NS,1,no_inheritance_signal
PLACE_NS006004,Sydney N,NS,2,no_inheritance_signal
PLACE_NS006006,East Bay N,NS,1,no_inheritance_signal
PLACE_NS006007,East Bay S,NS,1,no_inheritance_signal
PLACE_NS006008_1921,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS006018_1881,North Mira,NS,1,no_inheritance_signal
PLACE_NS006025,Reserve,NS,2,no_inheritance_signal
PLACE_NS007011_1881,Arichat W-O,NS,1,no_inheritance_signal
PLACE_NS007013_1881,Forchu,NS,1,no_inheritance_signal
PLACE_NS007024,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS008003,Cape Canso,NS,2,no_inheritance_signal
PLACE_NS008016,Goshen & Giant's Lake,NS,1,no_inheritance_signal
PLACE_NS008029,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS009004,"Halifax, Ward—Quartier No. 4",NS,2,no_inheritance_signal
PLACE_NS009005,"Halifax, Ward—Quartier No. 5, 1st Section",NS,2,no_inheritance_signal
PLACE_NS009006,"Halifax, Ward—Quartier No. 5, 2nd Section",NS,2,no_inheritance_signal
PLACE_NS009027,Indian Reserves,NS,1,no_inheritance_signal
PLACE_NS009999,NO DATA,NS,6,no_inheritance_signal
PLACE_NS010001,North West Arm,NS,2,no_inheritance_signal
PLACE_NS010002,Ferguson's Cove,NS,2,no_inheritance_signal
PLACE_NS010005_1881,Lower Prospect,NS,1,no_inheritance_signal
PLACE_NS010007_1881,Drysdale's Cove,NS,1,no_inheritance_signal
PLACE_NS010008,Haggett's Cove,NS,2,no_inheritance_signal
PLACE_NS010010,Black Point,NS,2,no_inheritance_signal
PLACE_NS010011,Hammond's Plains,NS,2,no_inheritance_signal
PLACE_NS010012_1881,Pier's Mills,NS,1,no_inheritance_signal
PLACE_NS010015,Windsor Road,NS,2,no_inheritance_signal
PLACE_NS010016,Truro Road,NS,2,no_inheritance_signal
PLACE_NS010020,Chezettcook,NS,2,no_inheritance_signal
PLACE_NS010021,Musquodoboit Harbor,NS,2,no_inheritance_signal
PLACE_NS010023,Pope's Harbor,NS,2,no_inheritance_signal
PLACE_NS010024,Sheet Harbor,NS,2,no_inheritance_signal
PLACE_NS010026_1881,Nicumteouch,NS,1,no_inheritance_signal
PLACE_NS010029,Little River,NS,2,no_inheritance_signal
PLACE_NS010030,Wyse's Corner,NS,2,no_inheritance_signal
PLACE_NS010031_1881,Gay's River,NS,1,no_inheritance_signal
PLACE_NS010999,NO DATA,NS,6,no_inheritance_signal
PLACE_NS011042_1921,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS011999,NO DATA,NS,3,no_inheritance_signal
PLACE_NS012001,Local District No. 1,NS,1,no_inheritance_signal
PLACE_NS012002,Local District No. 2,NS,1,no_inheritance_signal
PLACE_NS012003,Local District No. 3,NS,1,no_inheritance_signal
PLACE_NS012004_1881,Local District No. 4,NS,1,no_inheritance_signal
PLACE_NS012005_1881,Local District No. 5,NS,1,no_inheritance_signal
PLACE_NS012006,Local District No. 6,NS,1,no_inheritance_signal
PLACE_NS012007,Local District No. 7,NS,1,no_inheritance_signal
PLACE_NS012008_1881,Local District No. 8,NS,1,no_inheritance_signal
PLACE_NS012009,Local District No. 9,NS,1,no_inheritance_signal
PLACE_NS012010,Local District No. 10,NS,1,no_inheritance_signal
PLACE_NS012011_1881,Local District No. 11,NS,1,no_inheritance_signal
PLACE_NS012012,Local District No. 12,NS,1,no_inheritance_signal
PLACE_NS012013,Local District No. 13,NS,1,no_inheritance_signal
PLACE_NS012017,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS012999,NO DATA,NS,1,no_inheritance_signal
PLACE_NS013002,"Birchtown, Gunning Cove",NS,1,no_inheritance_signal
PLACE_NS013003,"Shelburn, Town—Ville",NS,1,no_inheritance_signal
PLACE_NS013007_1881,"Sable River, Louis Head",NS,1,no_inheritance_signal
PLACE_NS013008_1881,Shag & Wood's Harbour,NS,1,no_inheritance_signal
PLACE_NS013011,Port La Tour,NS,2,no_inheritance_signal
PLACE_NS013024,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS013999,NO DATA,NS,6,no_inheritance_signal
PLACE_NS014002,Chebogue,NS,2,no_inheritance_signal
PLACE_NS014004,Ohio,NS,2,no_inheritance_signal
PLACE_NS014007,West Tusket River,NS,2,no_inheritance_signal
PLACE_NS014010,Pubnico,NS,2,no_inheritance_signal
PLACE_NS014015_1921,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS014999_1921,NO DATA,NS,1,no_inheritance_signal
PLACE_NS015011,Metighan,NS,2,no_inheritance_signal
PLACE_NS015042_1921,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS016001,Willmot,NS,2,no_inheritance_signal
PLACE_NS016002,Middleton Corners,NS,2,no_inheritance_signal
PLACE_NS016006,New Caledonia,NS,2,no_inheritance_signal
PLACE_NS016007,Broad Cove,NS,2,no_inheritance_signal
PLACE_NS016009,Hessian Line,NS,2,no_inheritance_signal
PLACE_NS016012,Nictaux,NS,2,no_inheritance_signal
PLACE_NS016013,Dalhousie,NS,2,no_inheritance_signal
PLACE_NS016014,Morse's Road,NS,2,no_inheritance_signal
PLACE_NS016035_1921,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS016999,NO DATA,NS,6,no_inheritance_signal
PLACE_NS017012,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS018008,Rawdon S,NS,2,no_inheritance_signal
PLACE_NS018016,Rawdon N,NS,2,no_inheritance_signal
PLACE_NS018017,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS019009,Tatamagouche,NS,2,no_inheritance_signal
PLACE_NS019010,Waugh's River,NS,2,no_inheritance_signal
PLACE_NS019015,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS019016,Broofield Corner,NS,1,no_inheritance_signal
PLACE_NS019019,Upper Stewiacke,NS,2,no_inheritance_signal
PLACE_NS019999,NO DATA,NS,1,no_inheritance_signal
PLACE_NS020001,Mount Thorn,NS,2,no_inheritance_signal
PLACE_NS020002,West Branch River John,NS,2,no_inheritance_signal
PLACE_NS020005,Cariboo,NS,2,no_inheritance_signal
PLACE_NS020008,Harwood Hill,NS,2,no_inheritance_signal
PLACE_NS020009,Roger's Hill,NS,2,no_inheritance_signal
PLACE_NS020010,West River & Green Hill,NS,2,no_inheritance_signal
PLACE_NS020011,Gairloch,NS,2,no_inheritance_signal
PLACE_NS020015,Albion Mines,NS,2,no_inheritance_signal
PLACE_NS020024,Gulf Shore,NS,2,no_inheritance_signal
PLACE_NS020999,NO DATA,NS,6,no_inheritance_signal
PLACE_NS021007,St. Andrew's,NS,2,no_inheritance_signal
PLACE_NS021020,Indian reserves,NS,1,no_inheritance_signal
PLACE_NS021999,NO DATA,NS,1,no_inheritance_signal
PLACE_NS022007_1881,Victoria Cross Road,NS,1,no_inheritance_signal
PLACE_NS022013,"Mills, Village",NS,2,no_inheritance_signal
PLACE_NS026009,Clements W-O,NS,1,no_inheritance_signal
PLACE_NS026027,Round Hill (Moschelle),NS,1,no_inheritance_signal
PLACE_NS027003_1901,"Antigonish, South—Sud",NS,1,no_inheritance_signal
PLACE_NS027004_1891,Ballantyne’s Cove,NS,1,no_inheritance_signal
PLACE_NS027005,Fraser’s Mills,NS,1,no_inheritance_signal
PLACE_NS027010,Malignant Brook,NS,1,no_inheritance_signal
PLACE_NS027011_1891,Mahoney’s Beach,NS,1,no_inheritance_signal
PLACE_NS027012,Merland,NS,1,no_inheritance_signal
PLACE_NS027013,Pomquet River,NS,1,no_inheritance_signal
PLACE_NS027014,Salt Springs,NS,1,no_inheritance_signal
PLACE_NS027015_1901,South-River,NS,1,no_inheritance_signal
PLACE_NS028001,Ball’s Creek,NS,2,no_inheritance_signal
PLACE_NS028005,Boularderie,NS,2,no_inheritance_signal
PLACE_NS028006,Bridgeport,NS,2,no_inheritance_signal
PLACE_NS028007,Cow Bay,NS,3,no_inheritance_signal
PLACE_NS028008,East Bay N & S,NS,1,no_inheritance_signal
PLACE_NS028008_1901,"East Bay, North—Nord",NS,1,no_inheritance_signal
PLACE_NS028009,"East Bay, South—Sud",NS,1,no_inheritance_signal
PLACE_NS028014,Leitche’s Creek,NS,1,no_inheritance_signal
PLACE_NS028022,Sydney Forks,NS,1,no_inheritance_signal
PLACE_NS028024,South Bar,NS,1,no_inheritance_signal
PLACE_NS028025,Victoria,NS,1,no_inheritance_signal
PLACE_NS029001,Acadia Mines W-O,NS,1,no_inheritance_signal
PLACE_NS029002,Acadia Mines E,NS,1,no_inheritance_signal
PLACE_NS029010,Lower Stewiacke S,NS,1,no_inheritance_signal
PLACE_NS029024,Waugh’s River N,NS,1,no_inheritance_signal
PLACE_NS029025,Waugh’s River S,NS,1,no_inheritance_signal
PLACE_NS030002_1901,Polling district No. 4,NS,1,no_inheritance_signal
PLACE_NS030003,Amherst Shore,NS,2,no_inheritance_signal
PLACE_NS030003_1901,Polling district No. 5,NS,1,no_inheritance_signal
PLACE_NS030004,Advocate Harbor,NS,3,no_inheritance_signal
PLACE_NS030004_1901,Polling district No. 6,NS,1,no_inheritance_signal
PLACE_NS030005,Maccan,NS,3,no_inheritance_signal
PLACE_NS030005_1901,Polling district No. 7,NS,1,no_inheritance_signal
PLACE_NS030006_1901,Polling district No. 8,NS,1,no_inheritance_signal
PLACE_NS030007_1901,Polling district No. 9,NS,1,no_inheritance_signal
PLACE_NS030008_1901,Polling district No. 10,NS,1,no_inheritance_signal
PLACE_NS030009,Polling district No. 11,NS,1,no_inheritance_signal
PLACE_NS030010,Polling district No. 12,NS,1,no_inheritance_signal
PLACE_NS030010_1891,Parrsboro’,NS,1,no_inheritance_signal
PLACE_NS030011,Parrsborough Shore,NS,3,no_inheritance_signal
PLACE_NS030011_1901,Polling district No. 13,NS,1,no_inheritance_signal
PLACE_NS030012_1901,Polling district No. 14,NS,1,no_inheritance_signal
PLACE_NS030013_1901,Polling district No. 15,NS,1,no_inheritance_signal
PLACE_NS030014_1901,Polling district No. 16,NS,1,no_inheritance_signal
PLACE_NS030015_1901,Polling district No. 17,NS,1,no_inheritance_signal
PLACE_NS030016_1891,Victoria,NS,1,no_inheritance_signal
PLACE_NS030016_1901,Polling district No. 18 ,NS,1,no_inheritance_signal
PLACE_NS030017_1901,Polling district No. 19,NS,1,no_inheritance_signal
PLACE_NS030018,Wallace,NS,3,no_inheritance_signal
PLACE_NS030018_1901,Polling district No. 20,NS,1,no_inheritance_signal
PLACE_NS030019_1901,Polling district No. 21,NS,1,no_inheritance_signal
PLACE_NS030020_1901,Polling district No. 22,NS,1,no_inheritance_signal
PLACE_NS030021,Polling district No. 23,NS,1,no_inheritance_signal
PLACE_NS030022_1901,Polling district No. 24,NS,1,no_inheritance_signal
PLACE_NS030023,Polling district No. 25,NS,1,no_inheritance_signal
PLACE_NS030024,"Polling district No. 26, 27, 28",NS,1,no_inheritance_signal
PLACE_NS030025,Polling district No. 29,NS,1,no_inheritance_signal
PLACE_NS030026,Polling district No. 30,NS,1,no_inheritance_signal
PLACE_NS030027,Polling district No. 31,NS,1,no_inheritance_signal
PLACE_NS030028,Polling district No. 32,NS,1,no_inheritance_signal
PLACE_NS030029,Polling district No. 33,NS,1,no_inheritance_signal
PLACE_NS030030,Polling district No. 34,NS,1,no_inheritance_signal
PLACE_NS030031,Polling district No. 35,NS,1,no_inheritance_signal
PLACE_NS030033_1901,Polling district No. 38,NS,1,no_inheritance_signal
PLACE_NS031011,"Marshall, Town—Ville",NS,3,no_inheritance_signal
PLACE_NS032005,Forks St. Mary’s,NS,2,no_inheritance_signal
PLACE_NS032007,Guysborough Intervale,NS,3,no_inheritance_signal
PLACE_NS033001,"Halifax, Ward—Quartier No. 1",NS,4,no_inheritance_signal
PLACE_NS033002,"Halifax, Ward—Quartier No. 2",NS,4,no_inheritance_signal
PLACE_NS033003,"Halifax, Ward—Quartier No. 3",NS,4,no_inheritance_signal
PLACE_NS033004,"Halifax, Ward—Quartier No. 4",NS,2,no_inheritance_signal
PLACE_NS033005,"Halifax, Ward—Quartier No. 5",NS,2,no_inheritance_signal
PLACE_NS033006,"Halifax, Ward—Quartier No. 6",NS,4,no_inheritance_signal
PLACE_NS033007,Sable Island,NS,3,no_inheritance_signal
PLACE_NS033007_1901,Bedford,NS,1,no_inheritance_signal
PLACE_NS033009_1901,"Chezzetcook, East—Est",NS,1,no_inheritance_signal
PLACE_NS033010_1901,"Chezzetcook, West—Ouest",NS,1,no_inheritance_signal
PLACE_NS033036_1901,Prospect Road,NS,1,no_inheritance_signal
PLACE_NS033045_1901,Thirteen-mile House,NS,1,no_inheritance_signal
PLACE_NS034001,Polling District No. 7,NS,1,no_inheritance_signal
PLACE_NS034002_1891,Polling District No. 8,NS,1,no_inheritance_signal
PLACE_NS034003_1891,Polling District No. 9,NS,1,no_inheritance_signal
PLACE_NS034004_1891,Polling District No. 10,NS,1,no_inheritance_signal
PLACE_NS034005,Polling District No. 11,NS,1,no_inheritance_signal
PLACE_NS034006,Polling District No. 12,NS,1,no_inheritance_signal
PLACE_NS034007_1891,Polling District No. 13,NS,1,no_inheritance_signal
PLACE_NS034008_1891,Polling District No. 14,NS,1,no_inheritance_signal
PLACE_NS034009,Polling District No. 15,NS,1,no_inheritance_signal
PLACE_NS034010_1891,Polling District No. 16,NS,1,no_inheritance_signal
PLACE_NS034011_1891,Polling District No. 17,NS,1,no_inheritance_signal
PLACE_NS034012_1891,Polling District No. 18,NS,1,no_inheritance_signal
PLACE_NS034013_1891,Polling District No. 19,NS,1,no_inheritance_signal
PLACE_NS034014_1891,Polling District No. 20,NS,1,no_inheritance_signal
PLACE_NS034015_1891,Polling District No. 21,NS,1,no_inheritance_signal
PLACE_NS034016_1891,Polling District No. 22,NS,1,no_inheritance_signal
PLACE_NS034017_1891,Polling District No. 23,NS,1,no_inheritance_signal
PLACE_NS034018_1891,Polling District No. 24,NS,1,no_inheritance_signal
PLACE_NS034019_1891,Polling District No. 25,NS,1,no_inheritance_signal
PLACE_NS034020,Polling District No. 26a,NS,1,no_inheritance_signal
PLACE_NS034021,Polling District No. 26b,NS,1,no_inheritance_signal
PLACE_NS034022,Polling District No. 27a,NS,1,no_inheritance_signal
PLACE_NS034023,Polling District No. 27b,NS,1,no_inheritance_signal
PLACE_NS034024,Polling District No. 28a,NS,1,no_inheritance_signal
PLACE_NS034025,Polling District No. 28b,NS,1,no_inheritance_signal
PLACE_NS034026_1891,Polling District No. 29,NS,1,no_inheritance_signal
PLACE_NS034027,Polling District No. 30,NS,1,no_inheritance_signal
PLACE_NS034029,Polling District No. 32a,NS,1,no_inheritance_signal
PLACE_NS034030,Polling District No.  32b,NS,1,no_inheritance_signal
PLACE_NS034031_1891,Polling District No. 33,NS,1,no_inheritance_signal
PLACE_NS034032_1891,Polling District No. 34,NS,1,no_inheritance_signal
PLACE_NS034033_1891,Polling District No. 35,NS,1,no_inheritance_signal
PLACE_NS034034,Polling District No. 36,NS,1,no_inheritance_signal
PLACE_NS034035,Polling District No. 37,NS,1,no_inheritance_signal
PLACE_NS034036_1891,Polling District No. 38,NS,1,no_inheritance_signal
PLACE_NS034037_1891,Polling District No. 39,NS,1,no_inheritance_signal
PLACE_NS034999,NO DATA,NS,2,no_inheritance_signal
PLACE_NS035004,Curry's Corner,NS,1,no_inheritance_signal
PLACE_NS035006,Five Mile River,NS,1,no_inheritance_signal
PLACE_NS035007,Forks,NS,1,no_inheritance_signal
PLACE_NS035009,Long Point,NS,1,no_inheritance_signal
PLACE_NS035010,"Margaree Harbour, East side—Côté est",NS,1,no_inheritance_signal
PLACE_NS035011_1901,"Margaree Harbour, West side—Côté ouest",NS,1,no_inheritance_signal
PLACE_NS035012_1901,"Margaree, Northeast—Nord-est",NS,1,no_inheritance_signal
PLACE_NS035013_1901,"Margaree, Southwest—Sud-ouest",NS,1,no_inheritance_signal
PLACE_NS035014_1891,Rawdon Church,NS,1,no_inheritance_signal
PLACE_NS035016,Selmah,NS,1,no_inheritance_signal
PLACE_NS035018_1891,South Maitland,NS,1,no_inheritance_signal
PLACE_NS035019_1901,Denys River,NS,1,no_inheritance_signal
PLACE_NS035020_1901,Inhabitants River (part),NS,1,no_inheritance_signal
