tcpuid,year,persistent_place_id
ON080009,1901,PLACE_ON123011
ON089005,1911,PLACE_ON123011
ON123011,1921,PLACE_ON123011
ON019012,1851,PLACE_ON123012
ON082013,1861,PLACE_ON123012
ON019001,1851,PLACE_ON019001
ON082015,1861,PLACE_ON123014
ON079005,1871,PLACE_ON123014
ON111005,1881,PLACE_ON123014
ON084009,1891,PLACE_ON123014
ON081009,1901,PLACE_ON123014
ON090007,1911,PLACE_ON123014
ON123014,1921,PLACE_ON123014
ON082001,1861,PLACE_ON123001
ON079006,1871,PLACE_ON123001
ON111001,1881,PLACE_ON123001
ON084001,1891,PLACE_ON123001
ON081001,1901,PLACE_ON123001
ON090001,1911,PLACE_ON123001
ON123001,1921,PLACE_ON123001
ON019002,1851,PLACE_ON123002
ON082002,1861,PLACE_ON123002
ON079009,1871,PLACE_ON123002
ON111004,1881,PLACE_ON123002
ON084002,1891,PLACE_ON123002
ON081002,1901,PLACE_ON123002
ON090002,1911,PLACE_ON123002
ON123002,1921,PLACE_ON123002
ON019006,1851,PLACE_ON123006
ON082006,1861,PLACE_ON123006
ON079007,1871,PLACE_ON123006
ON111009,1881,PLACE_ON123006
ON084005,1891,PLACE_ON123006
ON081005,1901,PLACE_ON123006
ON090004,1911,PLACE_ON123006
ON123006,1921,PLACE_ON123006
ON019010,1851,PLACE_ON123010
ON082010,1861,PLACE_ON123010
ON079001,1871,PLACE_ON123010
ON111010,1881,PLACE_ON123010
ON084007,1891,PLACE_ON123010
ON081007,1901,PLACE_ON123010
ON090006,1911,PLACE_ON123010
ON123010,1921,PLACE_ON123010
ON020001,1851,PLACE_ON083001
ON083001,1861,PLACE_ON083001
ON020006,1851,PLACE_ON124005
ON083006,1861,PLACE_ON124005
ON070002,1871,PLACE_ON124005
ON107002,1881,PLACE_ON124005
ON085001,1891,PLACE_ON124005
ON082001,1901,PLACE_ON124005
ON091004,1911,PLACE_ON124005
ON124005,1921,PLACE_ON124005
ON021001,1851,PLACE_ON125001_1921
ON084001,1861,PLACE_ON125001_1921
ON063001,1871,PLACE_ON125001_1921
ON117002,1881,PLACE_ON125001_1921
ON001001,1851,PLACE_ON125002
ON084002,1861,PLACE_ON125002
ON063006,1871,PLACE_ON125002
ON117001,1881,PLACE_ON125002
ON087002,1891,PLACE_ON125002
ON084002,1901,PLACE_ON125002
ON092005,1911,PLACE_ON125002
ON125002,1921,PLACE_ON125002
ON001002,1851,PLACE_ON101004
ON084004,1861,PLACE_ON101004
ON064001,1871,PLACE_ON101004
ON118003,1881,PLACE_ON101004
ON045004,1891,PLACE_ON101004
ON043004,1901,PLACE_ON101004
ON092009,1911,PLACE_ON101004
ON101004,1921,PLACE_ON101004
ON021003,1851,PLACE_ON125006_1891
ON084009,1861,PLACE_ON125007
ON063005,1871,PLACE_ON125007
ON117007,1881,PLACE_ON125007
ON022001,1851,PLACE_ON126001
ON085001,1861,PLACE_ON126001
ON018004,1871,PLACE_ON126001
ON144001,1881,PLACE_ON126001
ON130003,1891,PLACE_ON126001
ON128003,1901,PLACE_ON126001
ON093001,1911,PLACE_ON126001
ON126001,1921,PLACE_ON126001
ON022002,1851,PLACE_ON126002
ON085002,1861,PLACE_ON126002
ON021005,1871,PLACE_ON126002
ON022003,1851,PLACE_ON126003
ON085003,1861,PLACE_ON126003
ON018005,1871,PLACE_ON126003
ON144002,1881,PLACE_ON126003
ON094005,1891,PLACE_ON126003
ON085003,1901,PLACE_ON126003
ON093003,1911,PLACE_ON126003
ON126003,1921,PLACE_ON126003
ON022004,1851,PLACE_ON126004
ON085004,1861,PLACE_ON126004
ON022005,1851,PLACE_ON145005
ON085005,1861,PLACE_ON145005
ON021006,1871,PLACE_ON145005
ON145005,1881,PLACE_ON145005
ON022006,1851,PLACE_ON126007
ON085006,1861,PLACE_ON126007
ON021004,1871,PLACE_ON126007
ON145003,1881,PLACE_ON126007
ON088004,1891,PLACE_ON126007
ON085005,1901,PLACE_ON126007
ON093007,1911,PLACE_ON126007
ON126007,1921,PLACE_ON126007
ON023012,1851,PLACE_ON128008
ON086007,1861,PLACE_ON128008
ON009003,1871,PLACE_ON128008
ON167003,1881,PLACE_ON128008
ON090003,1891,PLACE_ON128008
ON087003,1901,PLACE_ON128008
ON095002,1911,PLACE_ON128008
ON128008,1921,PLACE_ON128008
ON110007,1861,PLACE_ON170005
ON010007,1871,PLACE_ON170005
ON170005,1881,PLACE_ON170005
ON023008,1851,PLACE_ON128011
ON086010,1861,PLACE_ON128011
ON009004,1871,PLACE_ON128011
ON167006,1881,PLACE_ON128011
ON090006,1891,PLACE_ON128011
ON087006,1901,PLACE_ON128011
ON095003,1911,PLACE_ON128011
ON128011,1921,PLACE_ON128011
ON023011,1851,PLACE_ON128013
ON086014,1861,PLACE_ON128013
ON009001,1871,PLACE_ON128013
ON167001,1881,PLACE_ON128013
ON092004,1891,PLACE_ON128013
ON089004,1901,PLACE_ON128013
ON095004,1911,PLACE_ON128013
ON128013,1921,PLACE_ON128013
ON016004,1851,PLACE_ON128002_1851
ON079002,1861,PLACE_ON128002_1851
ON008006,1871,PLACE_ON128002_1851
ON169009,1881,PLACE_ON128002_1851
ON091002,1891,PLACE_ON128002_1851
ON088002,1901,PLACE_ON128002_1851
ON096002,1911,PLACE_ON128002_1851
ON128002,1921,PLACE_ON128002_1851
ON023007,1851,PLACE_ON128007
ON086006,1861,PLACE_ON128007
ON008004,1871,PLACE_ON128007
ON169005,1881,PLACE_ON128007
ON092003,1891,PLACE_ON128007
ON089003,1901,PLACE_ON128007
ON096003,1911,PLACE_ON128007
ON128007,1921,PLACE_ON128007
ON016003,1851,PLACE_ON128009
ON079011,1861,PLACE_ON128009
ON008005,1871,PLACE_ON128009
ON169004,1881,PLACE_ON128009
ON091005,1891,PLACE_ON128009
ON088005,1901,PLACE_ON128009
ON096004,1911,PLACE_ON128009
ON128009,1921,PLACE_ON128009
ON023010,1851,PLACE_ON128004
ON086003,1861,PLACE_ON128004
ON007007,1871,PLACE_ON128004
ON168007,1881,PLACE_ON128004
ON092002,1891,PLACE_ON128004
ON089002,1901,PLACE_ON128004
ON097002,1911,PLACE_ON128004
ON128004,1921,PLACE_ON128004
ON023002,1851,PLACE_ON128006
ON086005,1861,PLACE_ON128006
ON007003,1871,PLACE_ON128006
ON168003,1881,PLACE_ON128006
ON093002,1891,PLACE_ON128006
ON090002,1901,PLACE_ON128006
ON097003,1911,PLACE_ON128006
ON128006,1921,PLACE_ON128006
ON023004,1851,PLACE_ON128010
ON086008,1861,PLACE_ON128010
ON007004,1871,PLACE_ON128010
ON168004,1881,PLACE_ON128010
ON093005,1891,PLACE_ON128010
ON090005,1901,PLACE_ON128010
ON097004,1911,PLACE_ON128010
ON128010,1921,PLACE_ON128010
ON023001,1851,PLACE_ON128012
ON086009,1861,PLACE_ON128012
ON007001,1871,PLACE_ON128012
ON168001,1881,PLACE_ON128012
ON093006,1891,PLACE_ON128012
ON090006,1901,PLACE_ON128012
ON097005,1911,PLACE_ON128012
ON128012,1921,PLACE_ON128012
ON025003,1851,PLACE_ON131001
ON087001,1861,PLACE_ON131001
ON011003,1871,PLACE_ON131001
ON157003,1881,PLACE_ON131001
ON098001,1891,PLACE_ON131001
ON094001,1901,PLACE_ON131001
ON100001,1911,PLACE_ON131001
ON131001,1921,PLACE_ON131001
ON025001,1851,PLACE_ON131002
ON087002,1861,PLACE_ON131002
ON011001,1871,PLACE_ON131002
ON157001,1881,PLACE_ON131002
ON098002,1891,PLACE_ON131002
ON094002,1901,PLACE_ON131002
ON100002,1911,PLACE_ON131002
ON131002,1921,PLACE_ON131002
ON025002,1851,PLACE_ON131003
ON087003,1861,PLACE_ON131003
ON012001,1871,PLACE_ON131003
ON158004,1881,PLACE_ON131003
ON097002,1891,PLACE_ON131003
ON093003,1901,PLACE_ON131003
ON100003,1911,PLACE_ON131003
ON131003,1921,PLACE_ON131003
ON025005,1851,PLACE_ON131004
ON087005,1861,PLACE_ON131004
ON012003,1871,PLACE_ON131004
ON158002,1881,PLACE_ON131004
ON097004,1891,PLACE_ON131004
ON093005,1901,PLACE_ON131004
ON100004,1911,PLACE_ON131004
ON131004,1921,PLACE_ON131004
ON025007,1851,PLACE_ON098006
ON087006,1861,PLACE_ON098006
ON011002,1871,PLACE_ON098006
ON157002,1881,PLACE_ON098006
ON098006,1891,PLACE_ON098006
ON025004,1851,PLACE_ON131007
ON087007,1861,PLACE_ON131007
ON012002,1871,PLACE_ON131007
ON158003,1881,PLACE_ON131007
ON097006,1891,PLACE_ON131007
ON093007,1901,PLACE_ON131007
ON100007,1911,PLACE_ON131007
ON131007,1921,PLACE_ON131007
ON024001,1851,PLACE_ON132002_1891
ON088003,1861,PLACE_ON132002_1891
ON088002,1861,PLACE_ON132013
ON024002,1851,PLACE_ON132003
ON088006,1861,PLACE_ON132003
ON055001,1871,PLACE_ON132003
ON123001,1881,PLACE_ON132003
ON099005,1891,PLACE_ON132003
ON095005,1901,PLACE_ON132003
ON101002,1911,PLACE_ON132003
ON132003,1921,PLACE_ON132003
ON088005,1861,PLACE_ON132014
ON055002,1871,PLACE_ON132014
ON123002,1881,PLACE_ON132014
ON099004,1891,PLACE_ON132014
ON095004,1901,PLACE_ON132014
ON101008,1911,PLACE_ON132014
ON132014,1921,PLACE_ON132014
ON024009,1851,PLACE_ON123005_1851
ON088010,1861,PLACE_ON123005_1851
ON055005,1871,PLACE_ON123005_1851
ON123005,1881,PLACE_ON123005_1851
ON024006,1851,PLACE_ON132008
ON088011,1861,PLACE_ON132008
ON055006,1871,PLACE_ON132008
ON123006,1881,PLACE_ON132008
ON099008,1891,PLACE_ON132008
ON095008,1901,PLACE_ON132008
ON101004,1911,PLACE_ON132008
ON132008,1921,PLACE_ON132008
ON024005,1851,PLACE_ON132009
ON088012,1861,PLACE_ON132009
ON055007,1871,PLACE_ON132009
ON123007,1881,PLACE_ON132009
ON099009,1891,PLACE_ON132009
ON095009,1901,PLACE_ON132009
ON101005,1911,PLACE_ON132009
ON132009,1921,PLACE_ON132009
ON024003,1851,PLACE_ON132004
ON088007,1861,PLACE_ON132004
ON054003,1871,PLACE_ON132004
ON124002,1881,PLACE_ON132004
ON100003,1891,PLACE_ON132004
ON096003,1901,PLACE_ON132004
ON102002,1911,PLACE_ON132004
ON132004,1921,PLACE_ON132004
ON024007,1851,PLACE_ON132005_1891
ON088008,1861,PLACE_ON132005_1891
ON054001,1871,PLACE_ON132005_1891
ON026005,1851,PLACE_ON133001
ON089001,1861,PLACE_ON133001
ON049005,1871,PLACE_ON133001
ON133005,1881,PLACE_ON133001
ON101003,1891,PLACE_ON133001
ON097003,1901,PLACE_ON133001
ON103001,1911,PLACE_ON133001
ON133001,1921,PLACE_ON133001
ON026007,1851,PLACE_ON026007
ON089002,1861,PLACE_ON133002
ON049007,1871,PLACE_ON133002
ON133007,1881,PLACE_ON133002
ON101008,1891,PLACE_ON133002
ON097008,1901,PLACE_ON133002
ON103002,1911,PLACE_ON133002
ON133002,1921,PLACE_ON133002
ON089005,1861,PLACE_ON133004
ON049008,1871,PLACE_ON133004
ON133008,1881,PLACE_ON133004
ON101011,1891,PLACE_ON133004
ON097011,1901,PLACE_ON133004
ON103003,1911,PLACE_ON133004
ON133004,1921,PLACE_ON133004
ON026009,1851,PLACE_ON133006
ON089007,1861,PLACE_ON133006
ON049004,1871,PLACE_ON133006
ON133004,1881,PLACE_ON133006
ON101014,1891,PLACE_ON133006
ON097014,1901,PLACE_ON133006
ON103004,1911,PLACE_ON133006
ON133006,1921,PLACE_ON133006
ON026006,1851,PLACE_ON133008
ON089009,1861,PLACE_ON133008
ON049006,1871,PLACE_ON133008
ON133006,1881,PLACE_ON133008
ON101016,1891,PLACE_ON133008
ON097015,1901,PLACE_ON133008
ON103005,1911,PLACE_ON133008
ON133008,1921,PLACE_ON133008
ON026003,1851,PLACE_ON133009
ON089010,1861,PLACE_ON133009
ON049001,1871,PLACE_ON133009
ON133001,1881,PLACE_ON133009
ON103004,1891,PLACE_ON133009
ON099004,1901,PLACE_ON133009
ON103006,1911,PLACE_ON133009
ON133009,1921,PLACE_ON133009
ON026002,1851,PLACE_ON133003
ON089004,1861,PLACE_ON133003
ON048001,1871,PLACE_ON133003
ON132001,1881,PLACE_ON133003
ON103002,1891,PLACE_ON133003
ON099002,1901,PLACE_ON133003
ON104001,1911,PLACE_ON133003
ON133003,1921,PLACE_ON133003
ON026004,1851,PLACE_ON133005
ON089006,1861,PLACE_ON133005
ON049002,1871,PLACE_ON133005
ON133002,1881,PLACE_ON133005
ON102003,1891,PLACE_ON133005
ON098003,1901,PLACE_ON133005
ON104002,1911,PLACE_ON133005
ON133005,1921,PLACE_ON133005
ON027009,1851,PLACE_ON134001_1891
ON090001,1861,PLACE_ON134001_1891
ON014006,1871,PLACE_ON134001_1891
ON166006,1881,PLACE_ON134001_1891
ON027008,1851,PLACE_ON134002
ON090002,1861,PLACE_ON134002
ON014007,1871,PLACE_ON134002
ON166007,1881,PLACE_ON134002
ON048002,1891,PLACE_ON134002
ON127003,1901,PLACE_ON134002
ON106002,1911,PLACE_ON134002
ON134002,1921,PLACE_ON134002
ON027006,1851,PLACE_ON134003
ON090003,1861,PLACE_ON134003
ON013001,1871,PLACE_ON134003
ON165001,1881,PLACE_ON134003
ON097001,1891,PLACE_ON134003
ON093002,1901,PLACE_ON134003
ON107001,1911,PLACE_ON134003
ON134003,1921,PLACE_ON134003
ON028001,1851,PLACE_ON136001
ON091001,1861,PLACE_ON136001
ON040002,1871,PLACE_ON136001
ON141002,1881,PLACE_ON136001
ON054002,1891,PLACE_ON136001
ON051002,1901,PLACE_ON136001
ON109001,1911,PLACE_ON136001
ON136001,1921,PLACE_ON136001
ON028002,1851,PLACE_ON136002
ON091003,1861,PLACE_ON136002
ON040001,1871,PLACE_ON136002
ON141004,1881,PLACE_ON136002
ON054004,1891,PLACE_ON136002
ON051004,1901,PLACE_ON136002
ON109002,1911,PLACE_ON136002
ON136002,1921,PLACE_ON136002
ON028003,1851,PLACE_ON136003_1891
ON091002,1861,PLACE_ON136006
ON039005,1871,PLACE_ON136006
ON140003,1881,PLACE_ON136006
ON028004,1851,PLACE_ON136004
ON091006,1861,PLACE_ON136004
ON039001,1871,PLACE_ON136004
ON140001,1881,PLACE_ON136004
ON107004,1891,PLACE_ON136004
ON103004,1901,PLACE_ON136004
ON109004,1911,PLACE_ON136004
ON136004,1921,PLACE_ON136004
ON091005,1861,PLACE_ON136009
ON039002,1871,PLACE_ON136009
ON140004,1881,PLACE_ON136009
ON107003,1891,PLACE_ON136009
ON103003,1901,PLACE_ON136009
ON109008,1911,PLACE_ON136009
ON136009,1921,PLACE_ON136009
ON029006,1851,PLACE_ON137005
ON092005,1861,PLACE_ON137005
ON030002,1871,PLACE_ON137005
ON172002,1881,PLACE_ON137005
ON108001,1891,PLACE_ON137005
ON104001,1901,PLACE_ON137005
ON110002,1911,PLACE_ON137005
ON137005,1921,PLACE_ON137005
ON029009,1851,PLACE_ON137006
ON092006,1861,PLACE_ON137006
ON030005,1871,PLACE_ON137006
ON172005,1881,PLACE_ON137006
ON108002,1891,PLACE_ON137006
ON104002,1901,PLACE_ON137006
ON110003,1911,PLACE_ON137006
ON137006,1921,PLACE_ON137006
ON029011,1851,PLACE_ON137010
ON092011,1861,PLACE_ON137010
ON030006,1871,PLACE_ON137010
ON172006,1881,PLACE_ON137010
ON108006,1891,PLACE_ON137010
ON104006,1901,PLACE_ON137010
ON110004,1911,PLACE_ON137010
ON137010,1921,PLACE_ON137010
ON029010,1851,PLACE_ON137011
ON092014,1861,PLACE_ON137011
ON030007,1871,PLACE_ON137011
ON172007,1881,PLACE_ON137011
ON127010,1891,PLACE_ON137011
ON125012,1901,PLACE_ON137011
ON110005,1911,PLACE_ON137011
ON137011,1921,PLACE_ON137011
ON029001,1851,PLACE_ON137001
ON092012,1861,PLACE_ON171002
ON029003,1851,PLACE_ON137007_1891
ON092007,1861,PLACE_ON137007_1891
ON029004,1871,PLACE_ON137007_1891
ON171006,1881,PLACE_ON137007_1891
ON029002,1851,PLACE_ON137008
ON092008,1861,PLACE_ON137008
ON029003,1871,PLACE_ON137008
ON171003,1881,PLACE_ON137008
ON109004,1891,PLACE_ON137008
ON105004,1901,PLACE_ON137008
ON111005,1911,PLACE_ON137008
ON137008,1921,PLACE_ON137008
ON029005,1851,PLACE_ON137009
ON092009,1861,PLACE_ON137009
ON030001,1871,PLACE_ON137009
ON172001,1881,PLACE_ON137009
ON108004,1891,PLACE_ON137009
ON104004,1901,PLACE_ON137009
ON111006,1911,PLACE_ON137009
ON137009,1921,PLACE_ON137009
ON030006,1851,PLACE_ON138002
ON093002,1861,PLACE_ON138002
ON057004,1871,PLACE_ON138002
ON030002,1851,PLACE_ON138007
ON093004,1861,PLACE_ON138007
ON057003,1871,PLACE_ON138007
ON125017,1881,PLACE_ON138007
ON110007,1891,PLACE_ON138007
ON106009,1901,PLACE_ON138007
ON112006,1911,PLACE_ON138007
ON138007,1921,PLACE_ON138007
ON030008,1851,PLACE_ON112009
ON093011,1861,PLACE_ON112009
ON057001,1871,PLACE_ON112009
ON093001,1861,PLACE_ON125001
ON057002,1871,PLACE_ON125001
ON125001,1881,PLACE_ON125001
ON030007,1851,PLACE_ON138009
ON093006,1861,PLACE_ON138009
ON056005,1871,PLACE_ON138009
ON126005,1881,PLACE_ON138009
ON111001,1891,PLACE_ON138009
ON107001,1901,PLACE_ON138009
ON113002,1911,PLACE_ON138009
ON138009,1921,PLACE_ON138009
ON030004,1851,PLACE_ON030004
ON093013,1861,PLACE_ON113007
ON056004,1871,PLACE_ON113007
ON126002,1881,PLACE_ON113007
ON111005,1891,PLACE_ON113007
ON107005,1901,PLACE_ON113007
ON113007,1911,PLACE_ON113007
ON093008,1861,PLACE_ON138011
ON058001,1871,PLACE_ON138011
ON125004,1881,PLACE_ON138011
ON110011,1891,PLACE_ON138011
ON106015,1901,PLACE_ON138011
ON113004,1911,PLACE_ON138011
ON138011,1921,PLACE_ON138011
ON031005,1851,PLACE_ON139001
ON094001,1861,PLACE_ON139001
ON075006,1871,PLACE_ON139001
ON103007,1881,PLACE_ON139001
ON112001,1891,PLACE_ON139001
ON108001,1901,PLACE_ON139001
ON114001,1911,PLACE_ON139001
ON139001,1921,PLACE_ON139001
ON031001,1851,PLACE_ON139002
ON094002,1861,PLACE_ON139002
ON075005,1871,PLACE_ON139002
ON103006,1881,PLACE_ON139002
ON112002,1891,PLACE_ON139002
ON108002,1901,PLACE_ON139002
ON114002,1911,PLACE_ON139002
ON139002,1921,PLACE_ON139002
ON032001,1851,PLACE_ON140001
ON095001,1861,PLACE_ON140001
ON059003,1871,PLACE_ON140001
ON119004,1881,PLACE_ON140001
ON032002,1851,PLACE_ON140002
ON095002,1861,PLACE_ON140002
ON059007,1871,PLACE_ON140002
ON119003,1881,PLACE_ON140002
ON113002,1891,PLACE_ON140002
ON109002,1901,PLACE_ON140002
ON115002,1911,PLACE_ON140002
ON140002,1921,PLACE_ON140002
ON032003,1851,PLACE_ON140003_1911
ON095003,1861,PLACE_ON140003_1911
ON059004,1871,PLACE_ON140003_1911
ON119009,1881,PLACE_ON140003_1911
ON113003,1891,PLACE_ON140003_1911
ON109003,1901,PLACE_ON140003_1911
ON032004,1851,PLACE_ON140004
ON095004,1861,PLACE_ON140004
ON059001,1871,PLACE_ON140004
ON119005,1881,PLACE_ON140004
ON113004,1891,PLACE_ON140004
ON109004,1901,PLACE_ON140004
ON115004,1911,PLACE_ON140004
ON140004,1921,PLACE_ON140004
ON032006,1851,PLACE_ON140007
ON095007,1861,PLACE_ON140007
ON059006,1871,PLACE_ON140007
ON119008,1881,PLACE_ON140007
ON033004,1851,PLACE_ON142007
ON096007,1861,PLACE_ON142007
ON082002,1871,PLACE_ON142007
ON114003,1881,PLACE_ON142007
ON114003,1891,PLACE_ON142007
ON110003,1901,PLACE_ON142007
ON116004,1911,PLACE_ON142007
ON142007,1921,PLACE_ON142007
ON033006,1851,PLACE_ON142028
ON096017,1861,PLACE_ON142028
ON082001,1871,PLACE_ON142028
ON114008,1881,PLACE_ON142028
ON114009,1891,PLACE_ON142028
ON110009,1901,PLACE_ON142028
ON116011,1911,PLACE_ON142028
ON142028,1921,PLACE_ON142028
ON033010,1851,PLACE_ON142031
ON096019,1861,PLACE_ON142031
ON082006,1871,PLACE_ON142031
ON114010,1881,PLACE_ON142031
ON114010,1891,PLACE_ON142031
ON033008,1851,PLACE_ON142032
ON096020,1861,PLACE_ON142032
ON082003,1871,PLACE_ON142032
ON114011,1881,PLACE_ON142032
ON114011,1891,PLACE_ON142032
ON110012,1901,PLACE_ON142032
ON116013,1911,PLACE_ON142032
ON142032,1921,PLACE_ON142032
ON033013,1851,PLACE_ON142033
ON096021,1861,PLACE_ON142033
ON082007,1871,PLACE_ON142033
ON033001,1851,PLACE_ON142001
ON096001,1861,PLACE_ON142001
ON081010,1871,PLACE_ON142001
ON113003,1881,PLACE_ON142001
ON115001,1891,PLACE_ON142001
ON111001,1901,PLACE_ON142001
ON117001,1911,PLACE_ON142001
ON142001,1921,PLACE_ON142001
ON033012,1851,PLACE_ON142013
ON096009,1861,PLACE_ON142013
ON081011,1871,PLACE_ON142013
ON113005,1881,PLACE_ON142013
ON115007,1891,PLACE_ON142013
ON111007,1901,PLACE_ON142013
ON117006,1911,PLACE_ON142013
ON142013,1921,PLACE_ON142013
ON033005,1851,PLACE_ON142017
ON096010,1861,PLACE_ON142017
ON081008,1871,PLACE_ON142017
ON113002,1881,PLACE_ON142017
ON115010,1891,PLACE_ON142017
ON111010,1901,PLACE_ON142017
ON117009,1911,PLACE_ON142017
ON142017,1921,PLACE_ON142017
ON096015,1861,PLACE_ON142038
ON081009,1871,PLACE_ON142038
ON113012,1881,PLACE_ON142038
ON115015,1891,PLACE_ON142038
ON111013,1901,PLACE_ON142038
ON117016,1911,PLACE_ON142038
ON142038,1921,PLACE_ON142038
ON034003,1851,PLACE_ON143001
ON097001,1861,PLACE_ON143001
ON076002,1871,PLACE_ON143001
ON104002,1881,PLACE_ON143001
ON116001,1891,PLACE_ON143001
ON112001,1901,PLACE_ON143001
ON118001,1911,PLACE_ON143001
ON143001,1921,PLACE_ON143001
ON034002,1851,PLACE_ON143002
ON097002,1861,PLACE_ON143002
ON076001,1871,PLACE_ON143002
ON104001,1881,PLACE_ON143002
ON116002,1891,PLACE_ON143002
ON112003,1901,PLACE_ON143002
ON118002,1911,PLACE_ON143002
ON143002,1921,PLACE_ON143002
ON034001,1851,PLACE_ON143003
ON097003,1861,PLACE_ON143003
ON076003,1871,PLACE_ON143003
ON104003,1881,PLACE_ON143003
ON116003,1891,PLACE_ON143003
ON112004,1901,PLACE_ON143003
ON118003,1911,PLACE_ON143003
ON143003,1921,PLACE_ON143003
ON004002,1851,PLACE_ON105002
ON067002,1861,PLACE_ON105002
ON076005,1871,PLACE_ON105002
ON104005,1881,PLACE_ON105002
ON116004,1891,PLACE_ON105002
ON112005,1901,PLACE_ON105002
ON118004,1911,PLACE_ON105002
ON105002,1921,PLACE_ON105002
ON034004,1851,PLACE_ON143004
ON097004,1861,PLACE_ON143004
ON076004,1871,PLACE_ON143004
ON104004,1881,PLACE_ON143004
ON116008,1891,PLACE_ON143004
ON112009,1901,PLACE_ON143004
ON118006,1911,PLACE_ON143004
ON143004,1921,PLACE_ON143004
ON035003,1851,PLACE_ON144007
ON098009,1861,PLACE_ON144007
ON042009,1871,PLACE_ON144007
ON139012,1881,PLACE_ON144007
ON117003,1891,PLACE_ON144007
ON113003,1901,PLACE_ON144007
ON119002,1911,PLACE_ON144007
ON144007,1921,PLACE_ON144007
ON035006,1851,PLACE_ON144003
ON098006,1861,PLACE_ON144003
ON042006,1871,PLACE_ON144003
ON139007,1881,PLACE_ON144003
ON118004,1891,PLACE_ON144003
ON114004,1901,PLACE_ON144003
ON120001,1911,PLACE_ON144003
ON144003,1921,PLACE_ON144003
ON035009,1851,PLACE_ON144008
ON098013,1861,PLACE_ON144008
ON042001,1871,PLACE_ON144008
ON139001,1881,PLACE_ON144008
ON098004,1861,PLACE_ON144020
ON042002,1871,PLACE_ON144020
ON035004,1851,PLACE_ON144010
ON098015,1861,PLACE_ON144010
ON042010,1871,PLACE_ON144010
ON139013,1881,PLACE_ON144010
ON117010,1891,PLACE_ON144010
ON113010,1901,PLACE_ON144010
ON120003,1911,PLACE_ON144010
ON144010,1921,PLACE_ON144010
ON035008,1851,PLACE_ON144011
ON098016,1861,PLACE_ON144011
ON042003,1871,PLACE_ON144011
ON139004,1881,PLACE_ON144011
ON118007,1891,PLACE_ON144011
ON114007,1901,PLACE_ON144011
ON120004,1911,PLACE_ON144011
ON144011,1921,PLACE_ON144011
ON035005,1851,PLACE_ON144016
ON098021,1861,PLACE_ON144016
ON042004,1871,PLACE_ON144016
ON139005,1881,PLACE_ON144016
ON118008,1891,PLACE_ON144016
ON114008,1901,PLACE_ON144016
ON120005,1911,PLACE_ON144016
ON144016,1921,PLACE_ON144016
ON038005,1851,PLACE_ON150003
ON101010,1861,PLACE_ON150003
ON032001,1871,PLACE_ON150003
ON162002,1881,PLACE_ON150003
ON123005,1891,PLACE_ON150003
ON121005,1901,PLACE_ON150003
ON130002,1911,PLACE_ON150003
ON150003,1921,PLACE_ON150003
ON038004,1851,PLACE_ON150005
ON101012,1861,PLACE_ON150005
ON032002,1871,PLACE_ON150005
ON162001,1881,PLACE_ON150005
ON123006,1891,PLACE_ON150005
ON121006,1901,PLACE_ON150005
ON130003,1911,PLACE_ON150005
ON150005,1921,PLACE_ON150005
ON039009,1851,PLACE_ON152007
ON103011,1861,PLACE_ON152007
ON035001,1871,PLACE_ON152007
ON153001,1881,PLACE_ON152007
ON126006,1891,PLACE_ON152007
ON124006,1901,PLACE_ON152007
ON133004,1911,PLACE_ON152007
ON152007,1921,PLACE_ON152007
ON039008,1851,PLACE_ON152010
ON103014,1861,PLACE_ON152010
ON035002,1871,PLACE_ON152010
ON152005,1881,PLACE_ON152010
ON126009,1891,PLACE_ON152010
ON124009,1901,PLACE_ON152010
ON133006,1911,PLACE_ON152010
ON152010,1921,PLACE_ON152010
ON039007,1851,PLACE_ON152002
ON103004,1861,PLACE_ON152002
ON034005,1871,PLACE_ON152002
ON151004,1881,PLACE_ON152002
ON128001,1891,PLACE_ON152002
ON126001,1901,PLACE_ON152002
ON134001,1911,PLACE_ON152002
ON152002,1921,PLACE_ON152002
ON039001,1851,PLACE_ON152003
ON103005,1861,PLACE_ON152003
ON034006,1871,PLACE_ON152003
ON151005,1881,PLACE_ON152003
ON128002,1891,PLACE_ON152003
ON126002,1901,PLACE_ON152003
ON134002,1911,PLACE_ON152003
ON152003,1921,PLACE_ON152003
ON039003,1851,PLACE_ON152005
ON103008,1861,PLACE_ON152005
ON033002,1871,PLACE_ON152005
ON151002,1881,PLACE_ON152005
ON039005,1851,PLACE_ON152009
ON103003,1861,PLACE_ON152020
ON034002,1871,PLACE_ON152020
ON152003,1881,PLACE_ON152020
ON126002,1891,PLACE_ON152020
ON124002,1901,PLACE_ON152020
ON134008,1911,PLACE_ON152020
ON152020,1921,PLACE_ON152020
ON103006,1861,PLACE_ON152022
ON034004,1871,PLACE_ON152022
ON152002,1881,PLACE_ON152022
ON126003,1891,PLACE_ON152022
ON124003,1901,PLACE_ON152022
ON134010,1911,PLACE_ON152022
ON152022,1921,PLACE_ON152022
ON039012,1851,PLACE_ON152011
ON103015,1861,PLACE_ON152011
ON034001,1871,PLACE_ON152011
ON152007,1881,PLACE_ON152011
ON126010,1891,PLACE_ON152011
ON124010,1901,PLACE_ON152011
ON134005,1911,PLACE_ON152011
ON152011,1921,PLACE_ON152011
ON039002,1851,PLACE_ON152012
