tcpuid_from,year_from,name_from,tcpuid_to,year_to,name_to,province,iou,name_similarity
ON044042,1901,Emo,ON123127,1911,Eno vl not inc-non-inc,ON,1.0,15.07
ON117001,1901,"Toronto, Ward—Quartier 1 (part)",ON127001,1911,"Toronto, ward-quartier 1 pt",ON,1.0,77.35
ON118004,1901,"Toronto, Ward—Quartier 6 (part)",ON127006,1911,"Toronto, ward-quartier 6 pt",ON,1.0,76.6
ON044023,1901,Rydal Bank,ON055020,1911,Plummer,ON,0.9849,30.74
ON099005,1901,"Uxbridge, Town—Ville",ON103007,1911,Uxbridge t-v,ON,1.0,65.27
BC003005,1901,"Nanaimo, City—Cité",BC010006,1911,Nanaimo c,BC,1.0,57.92
BC004004,1901,"Victoria, City—Cité",BC013001,1911,Victoria c,BC,1.0,71.13
NT206006,1901,Yukon,YT217999,1911,NO DATA,NT,0.9991,18.1
PE135014,1901,Township 61,PE139018,1911,Township 61,PE,1.0,75.71
PE135015,1901,Township 63,PE139019,1911,Township 63,PE,1.0,75.71
PE135016,1901,Township 64,PE139020,1911,Township 64,PE,1.0,75.71
PE133010,1901,Township 29,PE141006,1911,Township 29,PE,1.0,78.18
PE133011,1901,Township 30,PE141007,1911,Township 30,PE,1.0,78.18
PE133012,1901,Township 67,PE141023,1911,Township 67,PE,1.0,78.18
NS027003,1901,"Antigonish, South—Sud",NS038002,1911,Antigonish S.,NS,1.0,79.41
NS027015,1901,South-River,NS038004,1911,Dunmore,NS,1.0,53.33
NS041004,1901,Big Bras d’Or,NS039005,1911,Big Bras d'Or,NS,1.0,79.16
NS028008,1901,"East Bay, North—Nord",NS039009,1911,East Bay North,NS,1.0,75.98
NS041010,1901,"Little Narrows, North—Nord",NS039017,1911,Little Narrows N.,NS,1.0,66.64
NS041011,1901,"Little Narrows, South—Sud",NS039018,1911,Little Narrows S.,NS,1.0,67.88
NS028022,1901,"North Sydney, Town—Ville",NS039026,1911,North Sydney t-v,NS,1.0,70.83
NS028027,1901,"Sydney Mines, Town—Ville",NS039027,1911,Sydney Mines t-v,NS,1.0,70.83
NS028009,1901,"East Bay, South—Sud",NS040007,1911,East Bay S.,NS,1.0,73.07
NS028019,1901,Loch Lomond,NS040008,1911,Enon,NS,1.0,45.07
NS028026,1901,"Sydney, Town—Ville",NS040021,1911,Sydney c,NS,1.0,64.09
NS029019,1901,"Truro, Town—Ville",NS041025,1911,Truro t-v,NS,1.0,73.08
NS030006,1901,Polling district No. 8,NS042002,1911,Amherst Head,NS,1.0,42.35
NS030031,1901,Polling district No. 35,NS042005,1911,Diligent River,NS,1.0,52.7
NS030010,1901,Polling district No. 12,NS042006,1911,Doherty Creek,NS,1.0,45.56
NS030005,1901,Polling district No. 7,NS042007,1911,East Amherst,NS,1.0,46.47
NS030002,1901,Polling district No. 4,NS042008,1911,Fort Lawrence,NS,1.0,50.0
NS030027,1901,Polling district No. 31,NS042009,1911,Joggins,NS,1.0,48.67
NS030007,1901,Polling district No. 9,NS042010,1911,Linden,NS,1.0,55.0
NS030026,1901,Polling district No. 30,NS042011,1911,Lower Cove,NS,1.0,46.97
NS030015,1901,Polling district No. 17,NS042012,1911,Malagash,NS,1.0,43.55
NS030020,1901,Polling district No. 22,NS042013,1911,Mansfield,NS,1.0,43.12
NS030017,1901,Polling district No. 19,NS042014,1911,Middleboro,NS,1.0,46.97
NS030009,1901,Polling district No. 11,NS042016,1911,Pugwash,NS,1.0,44.0
NS030011,1901,Polling district No. 13,NS042017,1911,Pugwash River,NS,1.0,49.44
NS030030,1901,Polling district No. 34,NS042018,1911,Port Greville,NS,1.0,49.44
NS030025,1901,Polling district No. 29,NS042019,1911,River Hebert,NS,1.0,46.0
NS030018,1901,Polling district No. 20,NS042020,1911,River Philip,NS,1.0,46.0
NS030022,1901,Polling district No. 24,NS042021,1911,Rodney,NS,1.0,44.48
NS030028,1901,Polling district No. 32,NS042022,1911,Shulee,NS,1.0,34.83
NS030012,1901,Polling district No. 14,NS042023,1911,Six Mile Road,NS,1.0,49.44
NS030021,1901,Polling district No. 23,NS042024,1911,Southampton,NS,1.0,46.47
NS030008,1901,Polling district No. 10,NS042025,1911,Tidnish,NS,1.0,48.67
NS030013,1901,Polling district No. 15,NS042026,1911,Wallace Bridge,NS,1.0,48.92
NS030014,1901,Polling district No. 16,NS042027,1911,Wentworth,NS,1.0,47.5
NS030016,1901,Polling district No. 18,NS042028,1911,Westchester,NS,1.0,46.47
NS030003,1901,Polling district No. 5,NS042029,1911,West Amherst,NS,1.0,46.47
NS030001,1901,"Amherst, Town—Ville",NS042030,1911,Amherst t-v,NS,1.0,76.67
NS030019,1901,Polling district No. 21,NS042031,1911,Oxford t-v,NS,1.0,42.73
NS031011,1901,"Marshalls, Town—Ville",NS043010,1911,Marshalls,NS,1.0,72.0
NS033009,1901,"Chezzetcook, East—Est",NS045002,1911,Chezzetcook E.,NS,1.0,72.38
NS033010,1901,"Chezzetcook, West—Ouest",NS045003,1911,Chezzetcook W-O,NS,1.0,71.96
NS033045,1901,Thirteen-mile House,NS045028,1911,Sackville,NS,1.0,35.38
NS033036,1901,Prospect Road,NS045036,1911,Spryfield,NS,1.0,45.83
NS033012,1901,"Dartmouth, Town—Ville",NS045041,1911,Dartmouth t-v,NS,1.0,69.79
NS033001,1901,"Halifax, Ward—Quartier No. 1",NS045043,1911,"Halifax c., Ward No. 1",NS,1.0,73.58
NS033002,1901,"Halifax, Ward—Quartier No. 2",NS045044,1911,"Halifax c., Ward No. 2",NS,1.0,73.58
NS033003,1901,"Halifax, Ward—Quartier No. 3",NS045045,1911,"Halifax c., Ward No. 3",NS,1.0,73.58
NS033004,1901,"Halifax, Ward—Quartier No. 4",NS045046,1911,"Halifax c., Ward No. 4",NS,1.0,73.58
NS033005,1901,"Halifax, Ward—Quartier No. 5",NS045047,1911,"Halifax c., Ward No. 5",NS,1.0,73.58
NS033006,1901,"Halifax, Ward—Quartier No. 6",NS045048,1911,"Halifax c., Ward No. 6",NS,1.0,73.58
NS034019,1901,"Windsor, Town—Ville",NS046019,1911,Windsor t-v,NS,1.0,76.67
NS035010,1901,"Margaree Harbour, East side—Côté est",NS047010,1911,Margaree Harbour E.,NS,1.0,75.82
NS035011,1901,"Margaree Harbour, West side—Côté ouest",NS047011,1911,Margaree Harbour W-O,NS,1.0,75.86
NS035012,1901,"Margaree, Northeast—Nord-est",NS047012,1911,Margaree N. E.,NS,1.0,66.67
NS035013,1901,"Margaree, Southwest—Sud-ouest",NS047013,1911,Margaree S. W-O,NS,1.0,71.36
NS035019,1901,Denys River,NS047018,1911,River Denys,NS,1.0,61.82
NS035020,1901,Inhabitants River (part),NS047019,1911,River Inhabitants,NS,1.0,67.56
NS035024,1901,"Whycocomagh, North side—Côté nord",NS047023,1911,Whycocomagh N.,NS,1.0,68.72
NS037010,1901,"Chester, East—Est",NS049009,1911,Chester E.,NS,1.0,76.67
NS037011,1901,"Chester, West—Ouest",NS049010,1911,Chester W-O,NS,1.0,76.67
NS037007,1901,"Bridgewater, South—Sud",NS049017,1911,Hebbs Mills,NS,1.0,42.73
NS037032,1901,Sandy Beaches,NS049003,1911,Blandford,NS,1.0,49.09
NS037024,1901,Newcombville,NS049042,1911,Waterloo,NS,1.0,44.0
NS037018,1901,"Lunenburg, Town—Ville",NS049044,1911,Lunenburg t-v,NS,1.0,79.41
NS038030,1901,"River John, West Branch—Branche Ouest",NS050028,1911,River John W. Branch,NS,1.0,76.67
NS038028,1901,"Pictou, Town—Ville",NS050034,1911,Pictou t-v,NS,1.0,75.0
NS039002,1901,"Arichat, West—Ouest",NS051003,1911,Arichat W-O,NS,1.0,76.67
NS040019,1901,Beach Meadows,NS052010,1911,Eagles Head,NS,1.0,65.0
NS040013,1901,Ragged Island,NS052012,1911,Green Harbour,NS,1.0,51.54
NS040026,1901,"Liverpool, Town—Ville",NS052030,1911,Liverpool t-v,NS,1.0,79.41
NS040017,1901,"Shelburne, Town—Ville",NS052032,1911,Shelburne t-v,NS,1.0,79.41
NS040027,1901,"Mill, Village",NS052033,1911,Mill vl,NS,1.0,79.0
NS042015,1901,"Pubnico, East—Est",NS053015,1911,Pubnico E.,NS,1.0,76.67
NS042017,1901,"Pubnico, West—Ouest",NS053017,1911,Pubnico W-O,NS,1.0,76.67
NS042020,1901,Tusket Wedge,NS053020,1911,Wedgeport t-v,NS,1.0,58.0
NS042021,1901,"Yarmouth, Town—Ville",NS053021,1911,Yarmouth t-v,NS,1.0,78.12
NB014012,1901,"Woodstock, Town—Ville",NB025012,1911,Woodstock t-v,NB,1.0,79.41
NB015012,1901,"St. George, Town & Parish — Ville et Paroisse",NB026011,1911,St. George,NB,0.9953,55.45
NB021002,1901,"St. John, Dukis, Ward—Quartier",NB032007,1911,"St. John City, Dukes ward-quartier",NB,1.0,79.79
QC138002,1901,St. André,QC143001,1911,St. André d'Acton,QC,1.0,78.46
QC138013,1901,St. Simon,QC143011,1911,St. Simon de Ramsay,QC,1.0,75.0
QC138001,1901,"Acton, Town—Ville",QC143013,1911,Acton Vale t-v,QC,1.0,70.65
QC138006,1901,"St. Ephrem d’Upton, Village",QC143014,1911,Upton vl,QC,1.0,62.0
QC139018,1901,"St. Ludger, Gayhurst & Risborough",QC144024,1911,Ste. Rufine,QC,1.0,52.27
QC139001,1901,Adstock,QC144022,1911,St. Méthode d'Adstock,QC,1.0,65.0
QC141011,1901,Ste. Philomène de Mailloux,QC146011,1911,St. Philémon,QC,1.0,66.84
QC162005,1901,Lavaltrie,QC147003,1911,Lavaltrie,QC,1.0,76.0
QC142009,1901,St. Ignace,QC147008,1911,St. Ignace de Loyola,QC,1.0,76.67
QC142002,1901,"Berthier, Town—Ville",QC147013,1911,Berthier t-v,QC,1.0,78.12
QC144001,1901,"Bolton, East—Est",QC149001,1911,Bolton E.,QC,1.0,74.8
QC144002,1901,"Bolton, West—Ouest",QC149002,1911,Bolton W-O,QC,1.0,75.0
QC145007,1901,"Longueuil, Town—Ville",QC150015,1911,Longueuil t-v,QC,0.9947,79.41
QC146004,1901,La Visitation,QC151002,1911,La Visitation de Champlain,QC,1.0,76.67
QC149008,1901,Dufferin,QC154010,1911,La Doré pr,QC,1.0,45.56
QC149021,1901,"St. Félicien, Ashuapmuchuan & Demeules",QC154024,1911,St. Félicien pr,QC,0.9909,66.98
QC149036,1901,Taillon,QC154029,1911,St. Henri de Taillon pr,QC,1.0,62.67
QC149035,1901,Taché,QC154034,1911,St. Louis Nazaire pr,QC,1.0,41.2
QC149007,1901,Delisle (Sacré-Coeur),QC154039,1911,Sacré-Coeur de Marie pr,QC,1.0,65.0
QC149017,1901,"Roberval, Village",QC154041,1911,Roberval t-v,QC,1.0,78.28
QC149047,1901,Mekattina,QC154054,1911,Harrington,QC,1.0,52.11
QC149044,1901,Iberville,QC154057,1911,Mille Vaches pr,QC,1.0,53.33
QC149041,1901,Bonne Esperance,QC154059,1911,Notre-Dame de Blanc Sablon,QC,1.0,53.9
QC150008,1901,Ditton,QC155010,1911,La Patrie,QC,1.0,39.33
QC150007,1901,"Cookshire, Town—Ville",QC155021,1911,Cookshire t-v,QC,1.0,79.41
QC153002,1901,"Durham, South—Sud",QC158006,1911,Durham S.,QC,1.0,73.08
QC153016,1901,"Wickham, West—Ouest",QC158033,1911,Wickham W-O,QC,1.0,76.67
QC154024,1901,Grande Entrée,QC159003,1911,Coffin Island,QC,1.0,46.15
QC154005,1901,Douglas (Sandy Beach & Seal Cove),QC159005,1911,Douglas W-O,QC,1.0,58.64
QC154003,1901,Chlorydormes,QC159012,1911,Grand Étang,QC,1.0,42.17
QC154027,1901,"Wolfe, Bryon Islands, Grosse Ile & Bird Rocks",QC159013,1911,"Grosse Isle, Wolfe, Byron & Bird Rocks",QC,1.0,70.48
QC155001,1901,"Ste. Cunégonde, City—Cité",QC160001,1911,"Montréal, Ste. Cunégonde ward-quartier",QC,1.0,67.78
QC155003,1901,"St. Henri, City—Cité",QC160003,1911,"Montréal, St. Henri ward-quartier",QC,1.0,61.7
QC155004,1901,"Westmount, City—Cité",QC160004,1911,Westmount c,QC,1.0,79.68
QC157019,1901,"St. Paul, Town—Ville",QC162001,1911,Côte St. Paul,QC,1.0,63.94
QC157003,1901,"Dorval, Village",QC162012,1911,Dorval t-v,QC,1.0,74.8
QC157004,1901,"Lachine, Town—Ville",QC162013,1911,Lachine t-v,QC,1.0,76.67
QC157008,1901,"Outremont, Town—Ville",QC162016,1911,Outremont t-v,QC,1.0,79.41
QC157024,1901,"Verdun, Village",QC162020,1911,Verdun t-v,QC,1.0,74.8
QC157002,1901,Côte St. Paul,QC162021,1911,Ville Émard,QC,1.0,47.5
QC158001,1901,"Joliette, Town—Ville",QC163014,1911,Joliette t-v,QC,1.0,78.12
QC159009,1901,St. Eleuthère & unorg. ter.—Ter. non-org,QC164008,1911,St. Éleuthère & UNO,QC,1.0,72.71
QC200006,1901,Bouthillier,QC165005,1911,Bouthillier,QC,1.0,70.0
QC200007,1901,Bowman,QC165006,1911,Bowman,QC,0.9885,70.0
QC200023,1901,Wabasee,QC165046,1911,Wabassee,QC,1.0,65.33
QC148010,1901,Sault St. Louis,QC166002,1911,Sault St. Louis,QC,1.0,75.29
QC161002,1901,"Laprairie, Village",QC166007,1911,Laprairie t-v,QC,1.0,79.68
QC162003,1901,"L’Assomption, Town—Ville",QC167011,1911,L'Assomption t-v,QC,1.0,76.5
QC162004,1901,"Laurentides, Town—Ville",QC167012,1911,Laurentides t-v,QC,1.0,79.08
QC163001,1901,"Ahuntsic, Village",QC168012,1911,Ahuntsic,QC,1.0,74.8
QC163002,1901,"Beaurivage, Village",QC168013,1911,Beaurivage,QC,1.0,78.28
QC163008,1901,St. Joseph de Bordeaux,QC168014,1911,Bordeaux t-v,QC,1.0,62.94
QC164003,1901,"Lévis, City—Cité",QC169015,1911,Lévis t-v,QC,0.9887,69.2
QC165002,1901,St. Damase,QC170004,1911,St. Damase (Ashford),QC,0.9879,72.38
QC167001,1901,"De Lorimier, Village",QC172001,1911,"Montréal, DeLormier ward-quartier",QC,1.0,61.7
QC167007,1901,"St. Louis, Town—Ville",QC172004,1911,"Montréal, Laurier ward-quartier",QC,1.0,54.23
QC168004,1901,Rivière du Loup,QC173002,1911,Louiseville,QC,1.0,51.54
QC168007,1901,St. Joseph,QC173006,1911,St. Joseph de Maskinongé,QC,1.0,71.18
QC169002,1901,"Halifax, North—Nord",QC174001,1911,Halifax N.,QC,1.0,73.45
QC169003,1901,"Halifax, South—Sud",QC174002,1911,Halifax S.,QC,1.0,75.0
QC169005,1901,"Ireland, North—Nord",QC174004,1911,Ireland N.,QC,0.9904,73.45
QC169006,1901,"Ireland, South—Sud",QC174005,1911,Ireland S.,QC,0.998,75.0
QC169017,1901,"Somerset, South—Sud",QC174016,1911,Somerset S.,QC,1.0,76.67
QC169001,1901,"Bernierville (St. Ferdinand), Village",QC174020,1911,Bernierville vl,QC,1.0,70.38
QC169012,1901,"Plessisville (Somerset), Village",QC174023,1911,Plessisville vl,QC,1.0,74.68
QC170006,1901,"Farnham, West—Ouest",QC175002,1911,Farnham W-O,QC,0.9918,76.67
QC191002,1901,"Notre-Dame de Stanbridge, Village",QC175003,1911,Notre-Dame de Stanbridge,QC,1.0,64.95
QC170001,1901,"Bedford, Town—Ville",QC175012,1911,Bedford t-v,QC,1.0,76.67
QC170005,1901,"Farnham, Town—Ville",QC175013,1911,Farnham t-v,QC,1.0,76.67
QC172004,1901,"Montmagny, Town—Ville",QC177012,1911,Montmagny t-v,QC,1.0,79.41
QC174001,1901,"Montreal, St. Ann’s Ward—Quartier Ste. Anne",QC179002,1911,"Montréal, Ste. Anne ward-quartier",QC,1.0,75.46
QC180016,1901,"Onslow, North—Nord",QC185019,1911,Onslow N.,QC,1.0,71.48
QC180017,1901,"Onslow, South—Sud",QC185020,1911,Onslow S.,QC,1.0,73.08
QC181007,1901,Pointe aux Trembles,QC186007,1911,Neuville,QC,1.0,55.93
QC183001,1901,"Québec, Jacques-Cartier, Ward—Quartier",QC188001,1911,"Québec, Jacques Cartier ward-quartier",QC,1.0,79.93
QC184001,1901,"Québec, Banlieue, South—Sud",QC189001,1911,Banlieue S.,QC,1.0,50.69
QC184003,1901,"Québec, Montcalm (W.—O.), Ward—Quartier",QC189003,1911,"Québec, Montcalm ward-quartier",QC,1.0,72.69
QC185007,1901,St. Dunstan,QC190007,1911,"St. Dunstan, Lac Beauport",QC,1.0,64.6
QC185011,1901,St. Gabriel West—Ouest,QC190011,1911,St. Gabriel W-O,QC,1.0,74.79
QC185005,1901,"St. Ambroise, Village",QC190016,1911,Lorette vl,QC,1.0,44.4
QC138010,1901,St. Marcel,QC191005,1911,St. Marcel,QC,1.0,70.0
QC186006,1901,"St. Ours, Town—Ville",QC191012,1911,St. Ours t-v,QC,1.0,78.12
QC187020,1901,"Ham, North—Nord",QC192007,1911,Ham N.,QC,1.0,63.33
QC187026,1901,St. Fortunat,QC192012,1911,St. Fortunat de Wolfestown,QC,1.0,74.21
QC187009,1901,"Richmond, Town—Ville",QC192025,1911,Richmond t-v,QC,1.0,78.12
QC188033,1901,St. Pierre du Lac,QC193001,1911,Cedar Hall,QC,1.0,50.74
QC188008,1901,"Rimouski, Town—Ville",QC193036,1911,Rimouski t-v,QC,1.0,78.12
QC170011,1901,St. Bernard de Lacolle,QC196004,1911,St. Bernard de Lacolle,QC,1.0,76.0
QC191010,1901,"Iberville, Town—Ville",QC196015,1911,Iberville t-v,QC,1.0,79.41
QC191004,1901,"St. Jean, Town—Ville",QC196016,1911,St. Jean t-v,QC,1.0,78.12
QC192001,1901,"Ely, South—Sud",QC197001,1911,Ely S.,QC,1.0,65.0
QC192014,1901,"Stukely, North—Nord",QC197011,1911,Stukely N.,QC,0.9969,73.45
QC192015,1901,"Stukely, South, Sud",QC197012,1911,Stukely S.,QC,1.0,73.45
QC192004,1901,"Granby, Village",QC197013,1911,Granby t-v,QC,1.0,74.8
QC192016,1901,"Waterloo, Town—Ville",QC197014,1911,Waterloo t-v,QC,1.0,78.12
QC195004,1901,"Coaticook, Town—Ville",QC200008,1911,Coaticook t-v,QC,1.0,79.41
QC195009,1901,"Magog, Town—Ville",QC200009,1911,Magog t-v,QC,1.0,73.08
QC196004,1901,"Fraserville, Town—Ville",QC201023,1911,Fraserville t-v,QC,1.0,78.85
QC199005,1901,"Rigaud, Village",QC204008,1911,Rigaud t-v,QC,1.0,74.8
QC200012,1901,"Hull, City—Cité",QC205022,1911,Hull c,QC,0.9995,70.0
QC200002,1901,"Aylmer, Town—Ville",QC205023,1911,Aylmer t-v,QC,1.0,75.0
QC153009,1901,St. Bonaventure d’Upton,QC206004,1911,St. Bonaventure d'Upton,QC,1.0,77.67
QC178999,1901,NO DATA,QC172999,1911,NO DATA,QC,1.0,79.47
QC139002,1901,"Agnes, Village",QC144034,1911,Agnès vl,QC,0.9994,74.55
QC150013,1901,"Lake Megantic, Village",QC155024,1911,Lac Mégantic vl,QC,0.9996,79.19
QC168012,1901,Unorganized territory—Territoire non-organisé,QC173011,1911,Other parts - Autres parties,QC,1.0,54.93
QC191001,1901,Notre-Dame des Anges,QC175004,1911,Notre-Dame des Anges de Stanbridge,QC,1.0,57.85
QC173003,1901,Ste. Anne,QC178002,1911,Ste. Anne de Beaupré,QC,1.0,73.45
QC186011,1901,"Sorel, City—Cité",QC191011,1911,Sorel t-v,QC,1.0,69.2
QC200026,1901,Unorg. territory—Ter. non-organisé,QC165013,1911,Gravel,QC,0.9995,10.5
QC149012,1901,Ind. Reserve Ouiatchouan,QC154008,1911,"Indian Reserve, I R",QC,1.0,72.33
QC139999,1901,NO DATA,QC144039,1911,Other parts - Autres parties,QC,1.0,50.0
QC199001,1901,"Como, Village",QC204009,1911,Como vl,QC,1.0,79.0
QC137009,1901,"Lachute, Town—Ville",QC142013,1911,Lachute t-v,QC,1.0,76.67
QC185012,1901,"Stoneham, Tewkesbury & Unorg. Territory",QC190014,1911,Stoneham & Tewkesbury,QC,0.9956,66.15
AB001007,1911,Acme vl (T29 R5 MW4),AB194031,1921,"Acme, VL",AB,1.0,35.0
AB001008,1911,Airdrie vl (T27 R1 MW5),AB194032,1921,"Airdrie, VL",AB,1.0,41.18
AB001010,1911,Banff vl (T26 R12 MW5),AB194025,1921,Banff (not inc),AB,1.0,37.84
AB001013,1911,Carstairs vl (T30 R1 MW5),AB194035,1921,"Carstairs, VL",AB,1.0,44.21
AB001014,1911,Cochrane vl (T26 R4 MW5),AB194036,1921,"Cochrane, VL",AB,1.0,42.78
AB001015,1911,Crossfield vl (T28 R1 MW5),AB194037,1921,"Crossfield, VL",AB,1.0,45.5
AB001017,1911,Langdon vl (T23 R27 MW4),AB194039,1921,"Langdon, VL",AB,1.0,40.0
AB001018,1911,Strathmore vl (T24 R25 MW4),AB194030,1921,"Strathmore, T-V",AB,1.0,40.0
AB002007,1911,St. Albert t-v,AB199021,1921,"St. Albert, T-V",AB,1.0,78.02
AB002008,1911,Stony Plain t-v,AB199022,1921,"Stony Plain, T-V",AB,1.0,78.18
AB002012,1911,Edson vl (T53 R17 MW5),AB200024,1921,"Edson, T-V",AB,1.0,41.06
AB002014,1911,Entwhistle vl (T53 R7 MW5),AB200025,1921,"Entwistle, VL",AB,1.0,53.51
AB002015,1911,Morinville vl (T55 R25 MW4),AB199020,1921,"Morinville, T-V",AB,1.0,50.43
AB003004,1911,Claresholm t-v,AB190021,1921,"Claresholm, T-V",AB,1.0,70.44
AB003005,1911,High River t-v,AB192018,1921,"High River, T-V",AB,1.0,70.44
AB003006,1911,Macleod t-v,AB190025,1921,"Macleod, T-V",AB,1.0,69.81
AB003007,1911,Nanton t-v,AB192019,1921,"Nanton, T-V",AB,1.0,69.52
AB003008,1911,Okotoks t-v,AB192020,1921,"Okotoks, T-V",AB,1.0,69.81
AB003009,1911,Pincher Creek t-v,AB190027,1921,"Pincher Creek, T-V",AB,1.0,70.86
AB003010,1911,Blairmore vl (T7 R4 MW5),AB190019,1921,"Blairmore, T-V",AB,1.0,43.38
AB003011,1911,Barons vl (T12 R23 MW4),AB192023,1921,"Barons, VL",AB,1.0,41.04
AB003013,1911,Carmangay vl (T13 R23 MW4),AB192017,1921,"Carmangay, T-V",AB,1.0,41.36
AB003014,1911,Cayley vl (T7 R28 MW4),AB192025,1921,"Cayley, VL",AB,1.0,42.23
AB003015,1911,Coleman vl (T8 R4 MW5),AB190022,1921,"Coleman, T-V",AB,1.0,39.92
AB003016,1911,Cowley vl (T7 R1 MW5),AB190032,1921,"Cowley, VL",AB,1.0,43.5
AB003017,1911,Frank vl (T7 R3 MW5),AB190033,1921,"Frank, VL",AB,1.0,41.48
AB003018,1911,Granum vl (T10 R26 MW4),AB190024,1921,"Granum, T-V",AB,1.0,35.8
AB003022,1911,Pincher City vl (T7 R3 MW4),AB190035,1921,"Pincher City, VL",AB,1.0,51.69
AB003023,1911,Stavely vl (T14 R27 MW4),AB192021,1921,"Staveley, T-V",AB,1.0,36.91
AB004003,1911,Lethbridge c,AB190018,1921,"Lethbridge, C",AB,1.0,78.74
AB004004,1911,Medicine Hat c,AB189023,1921,"Medicine Hat, C",AB,1.0,79.12
AB004005,1911,Cardston t-v,AB190020,1921,"Cardston, T-V",AB,1.0,78.74
AB004006,1911,Magrath t-v,AB190026,1921,"Magrath, T-V",AB,1.0,78.49
AB004007,1911,Raymond t-v,AB190028,1921,"Raymond, T-V",AB,1.0,78.49
AB004008,1911,Taber t-v,AB189026,1921,"Taber, T-V",AB,1.0,77.85
AB004010,1911,Bassano vl (T21 R18 MW4),AB191021,1921,"Bassano, T-V",AB,1.0,46.54
AB004011,1911,Bow Island vl (T10 R11 MW4),AB189024,1921,"Bow Island, T-V",AB,1.0,51.54
AB004012,1911,Brooks vl (T18 R14 MW4),AB191022,1921,"Brooks, T-V",AB,1.0,44.48
AB004013,1911,Diamond City vl (T10 R21 MW4),AB190023,1921,"Diamond City, T-V",AB,1.0,54.15
AB004014,1911,Gleichen vl (T22 R4 MW4),AB194028,1921,"Gleichen, T-V",AB,1.0,49.38
AB004015,1911,Grassy Lake vl (T10 R13 MW4),AB189028,1921,"Grassy Lake, VL",AB,1.0,57.12
AB004016,1911,Irvine vl (T11 R2 MW4),AB189025,1921,"Irvine, T-V",AB,1.0,45.48
AB004018,1911,Munson vl (T30 R20 MW4),AB193032,1921,"Munson, VL",AB,1.0,49.72
AB004020,1911,Redcliffe vl (T13 R6 MW4),AB191023,1921,"Redcliffe, T-V",AB,1.0,51.03
AB004022,1911,Sterling vl (T6 R19 MW4),AB190036,1921,"Stirling, VL",AB,1.0,50.43
AB004023,1911,Warner vl (T4 R17 MW4),AB189031,1921,"Warner, VL",AB,1.0,50.91
AB005004,1911,Didsbury t-v,AB194027,1921,"Didsbury, T-V",AB,1.0,72.65
AB005005,1911,Innisfail t-v,AB196027,1921,"Innisfail, T-V",AB,1.0,72.86
AB005006,1911,Lacombe t-v,AB196028,1921,"Lacombe, T-V",AB,1.0,72.41
AB005007,1911,Olds t-v,AB194029,1921,"Olds, T-V",AB,1.0,71.34
AB005008,1911,Ponoka t-v,AB196029,1921,"Ponoka, T-V",AB,1.0,72.12
AB005009,1911,Red Deer t-v,AB196022,1921,"Red Deer, C",AB,1.0,60.24
AB005010,1911,Stettler t-v,AB196030,1921,"Stettler, T-V",AB,1.0,72.65
AB005011,1911,Alix vl (T39 R23 MW4),AB196031,1921,"Alix, VL",AB,1.0,39.25
AB005012,1911,Blackfalds vl (T39 R27 MW4),AB196035,1921,"Blackfalds, VL",AB,1.0,49.84
AB005013,1911,Bowden vl (T34 R1 MW5),AB197022,1921,"Bowden, VL",AB,1.0,44.83
AB005014,1911,Castor vl (T37 R4 MW4),AB195022,1921,"Castor, T-V",AB,1.0,39.39
AB005015,1911,Erskine vl (T39 R20 MW4),AB196040,1921,"Erskine, VL",AB,1.0,45.45
AB005017,1911,Gadsby vl (T38 R17 MW4),AB196042,1921,"Gadsby, VL",AB,1.0,43.64
AB005018,1911,North Red Deer vl (T38 R27 MW4),AB197023,1921,"North Red Deer, VL",AB,1.0,54.03
AB005019,1911,Penhold vl (T36 R28 MW4),AB196049,1921,"Penhold, VL",AB,1.0,45.45
AB005020,1911,Provost vl (T39 R2 MW4),AB195039,1921,"Provost, VL",AB,1.0,46.63
AB005021,1911,Trochu vl (T33 R23 MW4),AB194043,1921,"Trochu, VL",AB,1.0,43.64
AB006005,1911,Wetaskiwin c,AB196023,1921,"Wetaskiwin, C",AB,1.0,74.7
AB006006,1911,Camrose t-v,AB196025,1921,"Camrose, T-V",AB,1.0,74.46
AB006007,1911,Daysland t-v,AB196026,1921,"Daysland, T-V",AB,1.0,74.7
AB006008,1911,Leduc t-v,AB199019,1921,"Leduc, T-V",AB,1.0,73.52
AB006009,1911,Tofield t-v,AB199023,1921,"Tofield, T-V",AB,1.0,74.16
AB006010,1911,Wainwright t-v,AB195025,1921,"Wainwright, T-V",AB,1.0,75.09
AB006011,1911,Bawlf vl (T46 R18 MW4),AB196033,1921,"Bawlf, VL",AB,1.0,43.63
AB006012,1911,Ferintosh vl (T44 R21 MW4),AB196041,1921,"Ferintosh, VL",AB,1.0,50.58
AB006013,1911,Hardisty vl (T43 R9 MW4),AB195024,1921,"Hardisty, T-V",AB,1.0,45.34
AB006014,1911,Holden vl (T49 R16 MW4),AB198025,1921,"Holden, VL",AB,1.0,45.38
AB006015,1911,Killam vl (T44 R13 MW4),AB195036,1921,"Killam, VL",AB,1.0,45.68
AB006016,1911,Millet vl (T47 R25 MW4),AB196045,1921,"Millet, VL",AB,1.0,45.68
AB006017,1911,New Norway vl (T45 R21 MW4),AB196047,1921,"New Norway, VL",AB,1.0,51.89
