old_place_id,new_place_id,province,old_canonical_name,new_canonical_name,old_years_active,new_years_active,confidence,reason
PLACE_BC014016,PLACE_BC218011,BC,Vernon c,"Vernon, C",1911,1911;1921,registry_diff,registry_diff
PLACE_BC189003,PLACE_BC001011,BC,William's Lake and Canoe Creek,Williams’ Lake,1881,1881;1891,registry_diff,registry_diff
PLACE_BC209002_1921,PLACE_BC209002,BC,Dewdney,Dewdney,1921,1911;1921,registry_diff,registry_diff
PLACE_BC209003_1921,PLACE_BC209003,BC,Yale (pt),Yale (pt),1921,1911;1921,registry_diff,registry_diff
PLACE_BC209005_1921,PLACE_BC209005,BC,"Chilliwack, C","Chilliwack, C",1921,1911;1921,registry_diff,registry_diff
PLACE_BC214004_1921,PLACE_BC214004,BC,"Prince Rupert, C","Prince Rupert, C",1921,1911;1921,registry_diff,registry_diff
PLACE_BC216002_1921,PLACE_BC216002,BC,South Vancouver,South Vancouver,1921,1911;1921,registry_diff,registry_diff
PLACE_BC218007_1921,PLACE_BC218007,BC,"Enderby, C","Enderby, C",1921,1911;1921,registry_diff,registry_diff
PLACE_BC218010_1921,PLACE_BC218010,BC,"Kelowna, C","Kelowna, C",1921,1911;1921,registry_diff,registry_diff
PLACE_BC218011_1921,PLACE_BC218011,BC,"Vernon, C","Vernon, C",1921,1911;1921,registry_diff,registry_diff
PLACE_MB006002,PLACE_MB161010,MB,"Brandon, City—Cité","Brandon, C",1891;1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB006003_1901,PLACE_MB158003,MB,Brenda,Brenda,1901,1901;1921,registry_diff,registry_diff
PLACE_MB006008,PLACE_MB006008_1891,MB,Plessis (Fort Alexander),Plessis (Fort Alexander),1891,1891,registry_diff,registry_diff
PLACE_MB006010,PLACE_MB158009,MB,"Boissevain, Town—Ville","Boissevain, T-V",1901,1901;1911;1921,registry_diff,registry_diff
PLACE_MB006015_1901,PLACE_MB162012,MB,"Virden, Town—Ville","Virden, Town—Ville",1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB006017,PLACE_MB158007,MB,Whitewater,Whitewater,1901,1901;1921,registry_diff,registry_diff
PLACE_MB007003,PLACE_MB160014,MB,"Carman, Village","Carman, T-V",1901,1901;1911;1921,registry_diff,registry_diff
PLACE_MB007007_1901,PLACE_MB157011,MB,"Manitou, Village","Manitou, VL",1901,1901;1911;1921,registry_diff,registry_diff
PLACE_MB007009_1901,PLACE_MB156014,MB,"Plum Coulee, Village","Plum Coulee, VL",1901,1901;1911;1921,registry_diff,registry_diff
PLACE_MB007010,PLACE_MB156013,MB,"Gretna, Village","Gretna, VL",1901,1901;1911;1921,registry_diff,registry_diff
PLACE_MB007010_1891,PLACE_MB164009,MB,"Gladstone, Town—Ville","Gladstone, T-V",1891,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB007013_1901,PLACE_MB156011,MB,"Morden, Village","Morden, T-V",1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB007016,PLACE_MB164010,MB,"Neepawa, Town—Ville","Neepawa, Town—Ville",1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB007019,PLACE_MB165019,MB,Oak River,"Hamiota, VL",1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB007022,PLACE_MB160007,MB,Portage la Prairie,Portage la Prairie,1891,1891;1901;1921,registry_diff,registry_diff
PLACE_MB007023,PLACE_MB160011,MB,"Portage la Prairie, Town—Ville","Portage la Prairie, C",1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB007027,PLACE_MB168005,MB,Rossburn,Rossburn,1891,1891;1901;1921,registry_diff,registry_diff
PLACE_MB008001,PLACE_MB161011,MB,"Carberry, Town—Ville","Carberry, T-V",1901,1901;1911;1921,registry_diff,registry_diff
PLACE_MB008004_1901,PLACE_MB164009,MB,"Gladstone, Town—Ville","Gladstone, T-V",1881;1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB008007_1901,PLACE_MB164010,MB,"Neepawa, Town—Ville","Neepawa, Town—Ville",1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB008008_1901,PLACE_MB008008,MB,Norfolk North—Nord,Norfolk North—Nord,1901,1891;1901,registry_diff,registry_diff
PLACE_MB008009,PLACE_MB008009_1901,MB,"Norfolk, South—Sud","Norfolk, South—Sud",1901,1901,registry_diff,registry_diff
PLACE_MB008009_1891,PLACE_MB156004,MB,Morris,Morris,1891,1881;1891;1901;1921,registry_diff,registry_diff
PLACE_MB008010,PLACE_MB156012,MB,"Morris, Town—Ville","Morris, T-V",1891,1881;1891;1901;1921,registry_diff,registry_diff
PLACE_MB008011,PLACE_MB160007,MB,Portage la Prairie,Portage la Prairie,1901,1891;1901;1921,registry_diff,registry_diff
PLACE_MB008012,PLACE_MB010010,MB,St. Boniface,St. Boniface,1891,1881;1891;1901,registry_diff,registry_diff
PLACE_MB008012_1901,PLACE_MB160011,MB,"Portage la Prairie, Town—Ville","Portage la Prairie, C",1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB009003_1891,PLACE_MB165002,MB,Birtle,Birtle,1891;1901,1891;1901;1921,registry_diff,registry_diff
PLACE_MB009004_1891,PLACE_MB165015,MB,"Birtle, Town—Ville","Birtle, Town—Ville",1891;1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB009007_1901,PLACE_MB009007,MB,Boulton,Boulton,1901,1901,registry_diff,registry_diff
PLACE_MB009010_1901,PLACE_MB167001,MB,Dauphin,Dauphin,1901,1901;1921,registry_diff,registry_diff
PLACE_MB009011_1901,PLACE_MB167009,MB,"Dauphin, Town—Ville","Dauphin, T-V",1901,1901;1911;1921,registry_diff,registry_diff
PLACE_MB009013_1901,PLACE_MB168012,MB,Grandview,"Grandview, T-V",1901,1901;1911;1921,registry_diff,registry_diff
PLACE_MB009017_1891,PLACE_MB165016,MB,"Minnedosa, Town—Ville","Minnedosa, T-V",1891;1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB009019,PLACE_MB156011,MB,"Morden, Town—Ville","Morden, T-V",1891,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB009021_1901,PLACE_MB168005,MB,Rossburn,Rossburn,1901,1891;1901;1921,registry_diff,registry_diff
PLACE_MB009027_1901,PLACE_MB009027,MB,Minitonas,Minitonas,1901,1901,registry_diff,registry_diff
PLACE_MB009028_1901,PLACE_MB009028,MB,Unorganized Territory—Territoire non-organisé,Unorganized Territory—Territoire non-organisé,1901,1901,registry_diff,registry_diff
PLACE_MB010002,PLACE_MB156010,MB,"Emerson, Town—Ville","Emerson, T-V",1881;1891;1901,1881;1891;1901;1921,registry_diff,registry_diff
PLACE_MB010007,PLACE_MB156004,MB,Morris,Morris,1901,1881;1891;1901;1921,registry_diff,registry_diff
PLACE_MB010008,PLACE_MB156012,MB,"Morris, Town—Ville","Morris, T-V",1901,1881;1891;1901;1921,registry_diff,registry_diff
PLACE_MB010011,PLACE_MB160012,MB,"St. Boniface, Town—Ville","St. Boniface, C",1891;1901,1891;1901;1921,registry_diff,registry_diff
PLACE_MB011003,PLACE_MB022006,MB,"East Selkirk, Town—Ville",St. Peters,1901,1901;1911,registry_diff,registry_diff
PLACE_MB011011,PLACE_MB163010,MB,"Selkirk, Town—Ville","Selkirk, Town—Ville",1891;1901,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB015004,PLACE_MB161010,MB,Brandon c,"Brandon, C",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB015005,PLACE_MB162009,MB,Oak Lake t-v,"Oak Lake, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB015006,PLACE_MB162010,MB,Rivers t-v,"Rivers, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB015007,PLACE_MB162011,MB,Souris t-v,"Souris, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB015008_1911,PLACE_MB162012,MB,Virden t-v,"Virden, Town—Ville",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB015009,PLACE_MB162013,MB,Elkhorn vl (T12 R28 MW1),"Elkhorn, VL",1911,1911;1921,registry_diff,registry_diff
PLACE_MB015011,PLACE_MB161012,MB,Wawanesa vl (T7 R17 MW1),"Wawanesa, VL",1911,1911;1921,registry_diff,registry_diff
PLACE_MB016002,PLACE_MB164008,MB,Indian Reserves,Indian reserves,1911,1911;1921,registry_diff,registry_diff
PLACE_MB016003_1911,PLACE_MB167009,MB,Dauphin t-v,"Dauphin, T-V",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB016004,PLACE_MB168012,MB,Grand View t-v,"Grandview, T-V",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB016006,PLACE_MB168015,MB,Gilbert Plains vl (T25 R22 MW1),"Gilbert Plains, VL",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB016007,PLACE_MB167010,MB,Winnipegosis vl (T31 R18 MW1),"Winnipegosis, VL",1911,1911;1921,registry_diff,registry_diff
PLACE_MB017002_1911,PLACE_MB156011,MB,Morden t-v,"Morden, T-V",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB017003_1911,PLACE_MB156013,MB,Gretna vl (T1 R1 MW1),"Gretna, VL",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB017004_1911,PLACE_MB157011,MB,Manitou vl (T3 R8 MW1),"Manitou, VL",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB017005,PLACE_MB157012,MB,Pilot Mound vl (T3 R11 MW1),"Pilot Mound, VL",1911,1911;1921,registry_diff,registry_diff
PLACE_MB017006_1911,PLACE_MB156014,MB,Plum Coulee vl (T3 R3 MW1),"Plum Coulee, VL",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB017007,PLACE_MB156015,MB,Winkler vl (T2 R4 MW1),"Winkler, VL",1911,1911;1921,registry_diff,registry_diff
PLACE_MB018011,PLACE_MB157009,MB,Swan Lake I R,Indian reserves,1911,1911;1921,registry_diff,registry_diff
PLACE_MB018012_1911,PLACE_MB160014,MB,Carman t-v,"Carman, T-V",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB019002,PLACE_MB165014,MB,Indian Reserves,Indian reserves,1911,1911;1921,registry_diff,registry_diff
PLACE_MB019003_1911,PLACE_MB165015,MB,Birtle t-v,"Birtle, Town—Ville",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB019004,PLACE_MB165016,MB,Minnedosa t-v,"Minnedosa, T-V",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB019005,PLACE_MB165017,MB,Rapid City vl,"Rapid City, T-V",1891;1901;1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB019006,PLACE_MB165019,MB,Hamiota vl (T14 R23 MW1),"Hamiota, VL",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB019007,PLACE_MB168013,MB,Russell vl (T21 R28 MW1),"Russell, T-V",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB019008,PLACE_MB165020,MB,Shoal Lake vl (T17 R23 MW1),"Shoal Lake, VL",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB020004_1911,PLACE_MB161011,MB,Carberry t-v,"Carberry, T-V",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB020005,PLACE_MB164009,MB,Gladstone t-v,"Gladstone, T-V",1911,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB020006_1911,PLACE_MB164010,MB,Neepawa t-v,"Neepawa, Town—Ville",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB020007,PLACE_MB160011,MB,Portage la Prairie t-v,"Portage la Prairie, C",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB022006_1911,PLACE_MB022006,MB,St. Peters,St. Peters,1911,1901;1911,registry_diff,registry_diff
PLACE_MB022011_1911,PLACE_MB163010,MB,Selkirk t-v,"Selkirk, Town—Ville",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB022012,PLACE_MB163011,MB,Stonewall t-v,"Stonewall, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB022013,PLACE_MB159012,MB,Beausejour vl (T12 R7 ME1),"Beausejour, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB022014,PLACE_MB166013,MB,Gimli vl (T27 R4 ME1),"Gimli, VL",1911,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB022015,PLACE_MB163012,MB,Winnipeg Beach vl (T17 R4 ME1),"Winnipeg Beach, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB023002_1911,PLACE_MB158009,MB,Boissevain t-v,"Boissevain, T-V",1911,1901;1911;1921,registry_diff,registry_diff
PLACE_MB023003,PLACE_MB158010,MB,Deloraine t-v,"Deloraine, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB023004,PLACE_MB158011,MB,Hartney t-v,"Hartney, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB023005,PLACE_MB157010,MB,Killarney t-v,"Killarney, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB023006,PLACE_MB158012,MB,Melita t-v,"Melita, T-V",1911,1911;1921,registry_diff,registry_diff
PLACE_MB023007,PLACE_MB158013,MB,Napinka vl (T4 R25 MW1),"Napinka, VL",1911,1911;1921,registry_diff,registry_diff
PLACE_MB156011_1921,PLACE_MB156011,MB,"Morden, T-V","Morden, T-V",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB156013_1921,PLACE_MB156013,MB,"Gretna, VL","Gretna, VL",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB156014_1921,PLACE_MB156014,MB,"Plum Coulee, VL","Plum Coulee, VL",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB156015_1921,PLACE_MB156015,MB,"Winkler, VL","Winkler, VL",1921,1911;1921,registry_diff,registry_diff
PLACE_MB157009_1921,PLACE_MB157009,MB,Indian reserves,Indian reserves,1921,1911;1921,registry_diff,registry_diff
PLACE_MB157010_1921,PLACE_MB157010,MB,"Killarney, T-V","Killarney, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB157011_1921,PLACE_MB157011,MB,"Manitou, VL","Manitou, VL",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB157012_1921,PLACE_MB157012,MB,"Pilot Mound, VL","Pilot Mound, VL",1921,1911;1921,registry_diff,registry_diff
PLACE_MB158009_1921,PLACE_MB158009,MB,"Boissevain, T-V","Boissevain, T-V",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB158010_1921,PLACE_MB158010,MB,"Deloraine, T-V","Deloraine, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB158011_1921,PLACE_MB158011,MB,"Hartney, T-V","Hartney, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB158012_1921,PLACE_MB158012,MB,"Melita, T-V","Melita, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB158013_1921,PLACE_MB158013,MB,"Napinka, VL","Napinka, VL",1921,1911;1921,registry_diff,registry_diff
PLACE_MB159012_1921,PLACE_MB159012,MB,"Beausejour, T-V","Beausejour, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB160011_1921,PLACE_MB160011,MB,"Portage la Prairie, C","Portage la Prairie, C",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB160014_1921,PLACE_MB160014,MB,"Carman, T-V","Carman, T-V",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB161010_1921,PLACE_MB161010,MB,"Brandon, C","Brandon, C",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB161011_1921,PLACE_MB161011,MB,"Carberry, T-V","Carberry, T-V",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB161012_1921,PLACE_MB161012,MB,"Wawanesa, VL","Wawanesa, VL",1921,1911;1921,registry_diff,registry_diff
PLACE_MB162009_1921,PLACE_MB162009,MB,"Oak Lake, T-V","Oak Lake, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB162010_1921,PLACE_MB162010,MB,"Rivers, T-V","Rivers, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB162011_1921,PLACE_MB162011,MB,"Souris, T-V","Souris, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB162012_1921,PLACE_MB162012,MB,"Virden, T-V","Virden, Town—Ville",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB162013_1921,PLACE_MB162013,MB,"Elkhorn, VL","Elkhorn, VL",1921,1911;1921,registry_diff,registry_diff
PLACE_MB163010_1921,PLACE_MB163010,MB,"Selkirk, T-V","Selkirk, Town—Ville",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB163011_1921,PLACE_MB163011,MB,"Stonewall, T-V","Stonewall, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB163012_1921,PLACE_MB163012,MB,"Winnipeg Beach, T-V","Winnipeg Beach, T-V",1921,1911;1921,registry_diff,registry_diff
PLACE_MB164009_1921,PLACE_MB164009,MB,"Gladstone, T-V","Gladstone, T-V",1921,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB164010_1921,PLACE_MB164010,MB,"Neepawa, T-V","Neepawa, Town—Ville",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB165015_1921,PLACE_MB165015,MB,"Birtle, T-V","Birtle, Town—Ville",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB165016_1921,PLACE_MB165016,MB,"Minnedosa, T-V","Minnedosa, T-V",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB165017_1921,PLACE_MB165017,MB,"Rapid City, T-V","Rapid City, T-V",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB165019_1921,PLACE_MB165019,MB,"Hamiota, VL","Hamiota, VL",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB165020_1921,PLACE_MB165020,MB,"Shoal Lake, VL","Shoal Lake, VL",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB166013_1921,PLACE_MB166013,MB,"Gimli, VL","Gimli, VL",1921,1891;1901;1911;1921,registry_diff,registry_diff
PLACE_MB167009_1921,PLACE_MB167009,MB,"Dauphin, T-V","Dauphin, T-V",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB167010_1921,PLACE_MB167010,MB,"Winnipegosis, VL","Winnipegosis, VL",1921,1911;1921,registry_diff,registry_diff
PLACE_MB168012_1921,PLACE_MB168012,MB,"Grandview, T-V","Grandview, T-V",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB168013_1921,PLACE_MB168013,MB,"Russell, T-V","Russell, T-V",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB168015_1921,PLACE_MB168015,MB,"Gilbert Plains, VL","Gilbert Plains, VL",1921,1901;1911;1921,registry_diff,registry_diff
PLACE_MB183004,PLACE_MB010010,MB,St. Boniface,St. Boniface,1881,1881;1891;1901,registry_diff,registry_diff
PLACE_MB184001,PLACE_MB156012,MB,Morris W-O,"Morris, T-V",1881,1881;1891;1901;1921,registry_diff,registry_diff
PLACE_MB186009,PLACE_MB156004,MB,Morris W-O,Morris,1881,1881;1891;1901;1921,registry_diff,registry_diff
PLACE_NB013018_1891,PLACE_NB024015,NB,West Isles (Deer Island),West Isles,1891,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB014012,PLACE_NB023014,NB,"Woodstock, Town—Ville","Woodstock, Town—Ville",1881;1891;1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB015012,PLACE_NB024011,NB,"St. George, Town & Parish — Ville et Paroisse",St. George,1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB015015,PLACE_NB024014,NB,St. Stephen,St. Stephen,1901,1901;1911;1921,registry_diff,registry_diff
PLACE_NB016001,PLACE_NB025001,NB,Bathurst,Bathurst,1871;1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB017005,PLACE_NB026005,NB,Richibucto,Richibucto,1871;1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB018004,PLACE_NB027004,NB,Hampton,Hampton,1871;1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB018012,PLACE_NB027012,NB,Sussex,Sussex,1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB019003,PLACE_NB031004,NB,Dalhousie,Dalhousie,1871;1881;1891,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB019004,PLACE_NB029015,NB,Chatham,"Chatham, T-V",1871;1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB019010,PLACE_NB029010,NB,Newcastle,Newcastle,1871;1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB020004_1901,PLACE_NB031004,NB,Dalhousie,Dalhousie,1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB021001_1891,PLACE_NB032008,NB,"Portland, Dufferin, Ward—Quartier","St. John City, Dufferin ward-quartier",1891,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_NB021002,PLACE_NB032007,NB,"St. John, Dukis, Ward—Quartier","St. John City, Dukes ward-quartier",1871;1881;1891;1901,1871;1881;1891;1901;1911,registry_diff,registry_diff
PLACE_NB021002_1891,PLACE_NB032011,NB,"Portland, Lansdowne, Ward—Quartier","St. John City, Lansdowne ward-quartier",1891,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_NB021003_1891,PLACE_NB032012,NB,"Portland, Lorne, Ward—Quartier","St. John City, Lorne ward-quartier",1891,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_NB021004_1891,PLACE_NB032015,NB,"Portland, Stanley, Ward—Quartier","St. John City, Stanley ward-quartier",1891,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_NB021005_1891,PLACE_NB032017,NB,"Portland, Victoria, Ward—Quartier","St. John City, Victoria ward-quartier",1891,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_NB023004_1881,PLACE_NB034004,NB,Grand Falls,Grand Falls,1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB023007_1881,PLACE_NB034006,NB,Perth,Perth,1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB023013,PLACE_NB028011,NB,St. Leonard's,St. Léonard,1881;1891,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB023013_1901,PLACE_NB028011,NB,St. Léonard,St. Léonard,1901,1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB024003_1891,PLACE_NB024003_1881,NB,"Moncton, City—Cité","Moncton, City—Cité",1891;1901,1881;1891;1901,registry_diff,registry_diff
PLACE_NB024004_1881,PLACE_NB035003,NB,Moncton,Moncton,1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB024005_1871,PLACE_NB035004,NB,Sackville,Sackville,1871;1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB024007_1871,PLACE_NB035006,NB,Shediac,Shediac,1871;1881;1891;1901,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB025002_1911,PLACE_NB025002,NB,Beresford,Beresford,1871;1881;1891;1901;1911;1921,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB025003_1901,PLACE_NB025003,NB,Caraquet,Caraquet,1901;1911;1921,1901;1911;1921,registry_diff,registry_diff
PLACE_NB025004_1901,PLACE_NB025004,NB,Inkerman,Inkerman,1871;1881;1891;1901;1911;1921,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB025005_1881,PLACE_NB032008,NB,"Portland, Ward—Quartier No. 3","St. John City, Dufferin ward-quartier",1881,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_NB025006_1881,PLACE_NB032017,NB,"Portland, Ward—Quartier No. 4","St. John City, Victoria ward-quartier",1881,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_NB025007_1881,PLACE_NB032015,NB,"Portland, Ward—Quartier No. 5","St. John City, Stanley ward-quartier",1881,1881;1891;1901;1911,registry_diff,registry_diff
PLACE_NB025009_1871_1921,PLACE_NB025009_1871,NB,Shippigan,Shippigan,1871;1881;1891;1901;1911;1921,1871;1881;1891;1901;1911;1921,registry_diff,registry_diff
PLACE_NB025011_1911,PLACE_NB025011,NB,"Bathurst, T-V","Bathurst, T-V",1911;1921,1911;1921,registry_diff,registry_diff
