from,to,change_year
PLACE_NT203041,PLACE_SK207017,1911
PLACE_NT203043,PLACE_SK207018,1911
PLACE_NT203078,PLACE_SK207023,1911
PLACE_NT203064,PLACE_SK207027,1911
PLACE_NT203064,PLACE_SK207013,1911
PLACE_NT203072,PLACE_SK207029,1911
PLACE_NT203087,PLACE_SK207032,1911
PLACE_NT203087,PLACE_SK207024,1911
PLACE_NT203013,PLACE_SK207034,1911
PLACE_NT203099,PLACE_SK207035,1911
PLACE_NT203035,PLACE_SK210013,1911
PLACE_NT203035,PLACE_SK209036,1911
PLACE_NT203038,PLACE_SK209024,1911
PLACE_NT203038,PLACE_SK209015,1911
PLACE_NT203024,PLACE_SK209022,1911
PLACE_NT203024,PLACE_SK210011,1911
PLACE_NT203024,PLACE_SK209020,1911
PLACE_NT203097,PLACE_SK209023,1911
PLACE_NT203097,PLACE_SK209025,1911
PLACE_NT203025,PLACE_SK210003,1911
PLACE_NT203025,PLACE_SK210005,1911
PLACE_NT203109,PLACE_SK210004,1911
PLACE_NT203063,PLACE_SK210006,1911
PLACE_NT203057,PLACE_SK210010,1911
PLACE_NT203057,PLACE_SK210007,1911
PLACE_NT203090,PLACE_SK210012,1911
PLACE_NT203090,PLACE_SK210008,1911
PLACE_NT203004,PLACE_SK210015,1911
PLACE_NT203004,PLACE_SK210009,1911
PLACE_NT203027,PLACE_SK210016,1911
PLACE_NT203033,PLACE_SK213025,1911
PLACE_NT203050,PLACE_SK213021,1911
PLACE_NT203046,PLACE_SK213026,1911
PLACE_NT203065,PLACE_SK213015,1911
PLACE_NT203082,PLACE_SK213008,1911
PLACE_NT203036,PLACE_SK213004,1911
PLACE_NT203095,PLACE_SK213005,1911
PLACE_NT203095,PLACE_SK213022,1911
PLACE_NT203054,PLACE_SK213006,1911
PLACE_NT203098,PLACE_SK213010,1911
PLACE_NT203103,PLACE_SK213011,1911
PLACE_NT203108,PLACE_SK213012,1911
PLACE_NT203045,PLACE_SK213016,1911
PLACE_NT203067,PLACE_SK213024,1911
PLACE_NT203067,PLACE_SK213019,1911
PLACE_NT203067,PLACE_SK213020,1911
PLACE_NT203094,PLACE_SK213023,1911
PLACE_NT203070,PLACE_SK215023,1911
PLACE_NT203079,PLACE_SK215011,1911
PLACE_NT203079,PLACE_SK215017,1911
PLACE_NT203079,PLACE_SK215018,1911
PLACE_NT203011,PLACE_SK215004,1911
PLACE_NT203047,PLACE_SK215022,1911
PLACE_NT203047,PLACE_SK215015,1911
PLACE_NT203089,PLACE_SK215006,1911
PLACE_NT203056,PLACE_SK215007,1911
PLACE_NT203060,PLACE_SK215008,1911
PLACE_NT203003,PLACE_SK215009,1911
PLACE_NT203019,PLACE_SK215010,1911
PLACE_NT203017,PLACE_SK215012,1911
PLACE_NT203058,PLACE_SK215016,1911
PLACE_NT203053,PLACE_SK215020,1911
PLACE_NT203062,PLACE_SK215021,1911
PLACE_NT203093,PLACE_SK215024,1911
PLACE_NT203073,PLACE_SK215025,1911
PLACE_NT203026,PLACE_SK215026,1911
PLACE_NT203021,PLACE_SK215014,1911
PLACE_NT203021,PLACE_SK215019,1911
PLACE_NT203021,PLACE_SK215027,1911
PLACE_NT203021,PLACE_SK215005,1911
PLACE_NT203040,PLACE_SK213014,1911
PLACE_NT203076,PLACE_SK210014,1911
PLACE_NT203076,PLACE_SK210002,1911
PLACE_NT203091,PLACE_SK213009,1911
PLACE_NT203107,PLACE_SK209014,1911
PLACE_NT203100,PLACE_SK207021,1911
PLACE_NT203100,PLACE_SK207028,1911
PLACE_NT203100,PLACE_SK207019,1911
PLACE_NT203100,PLACE_SK214016,1911
PLACE_NT203100,PLACE_SK207020,1911
PLACE_NT203100,PLACE_SK207009,1911
PLACE_NT203101,PLACE_SK214025,1911
PLACE_NT203101,PLACE_SK207014,1911
PLACE_NT203101,PLACE_SK207030,1911
PLACE_NT203066,PLACE_SK213017,1911
PLACE_NT203066,PLACE_SK213013,1911
PLACE_NT203066,PLACE_SK213018,1911
PLACE_NT203008,PLACE_SK213003,1911
PLACE_NT202106,PLACE_AB001007,1911
PLACE_NT202106,PLACE_AB005021,1911
PLACE_NT202054,PLACE_AB001016,1911
PLACE_NT202054,PLACE_AB001004,1911
PLACE_NT202002,PLACE_AB001008,1911
PLACE_NT202002,PLACE_AB001015,1911
PLACE_NT202004,PLACE_AB001009,1911
PLACE_NT202023,PLACE_AB001012,1911
PLACE_NT202028,PLACE_AB001014,1911
PLACE_NT202063,PLACE_AB001017,1911
PLACE_NT202063,PLACE_AB001018,1911
PLACE_NT202118,PLACE_AB002008,1911
PLACE_NT202005,PLACE_AB002009,1911
PLACE_NT202047,PLACE_AB002011,1911
PLACE_NT202047,PLACE_AB002015,1911
PLACE_NT202087,PLACE_AB003003,1911
PLACE_NT202091,PLACE_AB003009,1911
PLACE_NT202091,PLACE_AB003022,1911
PLACE_NT202072,PLACE_AB003020,1911
PLACE_NT202115,PLACE_AB003002,1911
PLACE_NT202049,PLACE_AB003014,1911
PLACE_NT202049,PLACE_AB003005,1911
PLACE_NT202074,PLACE_AB003006,1911
PLACE_NT202074,PLACE_AB003018,1911
PLACE_NT202082,PLACE_AB003023,1911
PLACE_NT202082,PLACE_AB003007,1911
PLACE_NT202012,PLACE_AB003021,1911
PLACE_NT202012,PLACE_AB003019,1911
PLACE_NT202012,PLACE_AB003012,1911
PLACE_NT202012,PLACE_AB003017,1911
PLACE_NT202012,PLACE_AB003010,1911
PLACE_NT202012,PLACE_AB003015,1911
PLACE_NT202032,PLACE_AB003016,1911
PLACE_NT202031,PLACE_AB004023,1911
PLACE_NT202026,PLACE_AB004012,1911
PLACE_NT202026,PLACE_AB004010,1911
PLACE_NT202131,PLACE_AB004018,1911
PLACE_NT202070,PLACE_AB003011,1911
PLACE_NT202070,PLACE_AB003013,1911
PLACE_NT202070,PLACE_AB003004,1911
PLACE_NT202024,PLACE_AB004005,1911
PLACE_NT202075,PLACE_AB004006,1911
PLACE_NT202132,PLACE_AB004008,1911
PLACE_NT202001,PLACE_AB004009,1911
PLACE_NT202046,PLACE_AB004014,1911
PLACE_NT202048,PLACE_AB004011,1911
PLACE_NT202048,PLACE_AB004015,1911
PLACE_NT202100,PLACE_AB004019,1911
PLACE_NT202117,PLACE_AB004007,1911
PLACE_NT202117,PLACE_AB004022,1911
PLACE_NT202122,PLACE_AB005014,1911
PLACE_NT202122,PLACE_AB005017,1911
PLACE_NT202122,PLACE_AB005010,1911
PLACE_NT202122,PLACE_AB005015,1911
PLACE_NT202122,PLACE_AB005011,1911
PLACE_NT202017,PLACE_AB005016,1911
PLACE_NT202051,PLACE_AB005005,1911
PLACE_NT202058,PLACE_AB005012,1911
PLACE_NT202058,PLACE_AB005006,1911
PLACE_NT202086,PLACE_AB005004,1911
PLACE_NT202086,PLACE_AB005007,1911
PLACE_NT202095,PLACE_AB005008,1911
PLACE_NT202095,PLACE_AB005003,1911
PLACE_NT202103,PLACE_AB005009,1911
PLACE_NT202103,PLACE_AB005018,1911
PLACE_NT202015,PLACE_AB005013,1911
PLACE_NT202090,PLACE_AB005019,1911
PLACE_NT202011,PLACE_AB006009,1911
PLACE_NT202098,PLACE_AB006014,1911
PLACE_NT202126,PLACE_AB006002,1911
PLACE_NT202126,PLACE_AB006005,1911
PLACE_NT202065,PLACE_AB006008,1911
PLACE_NT202077,PLACE_AB006016,1911
PLACE_NT202083,PLACE_AB006017,1911
PLACE_NT202009,PLACE_AB007008,1911
PLACE_NT202009,PLACE_AB007011,1911
PLACE_NT202010,PLACE_AB007005,1911
PLACE_NT202010,PLACE_AB007014,1911
PLACE_NT202010,PLACE_AB006019,1911
PLACE_NT202043,PLACE_AB007004,1911
PLACE_NT202116,PLACE_AB007010,1911
PLACE_NT202006,PLACE_AB001010,1911
PLACE_NT202104,PLACE_AB006012,1911
PLACE_NT202038,PLACE_AB006020,1911
PLACE_NT202038,PLACE_AB006021,1911
PLACE_NT202038,PLACE_AB006007,1911
PLACE_NT202038,PLACE_AB006011,1911
PLACE_NT202038,PLACE_AB006015,1911
PLACE_NT202038,PLACE_AB006022,1911
PLACE_NT202038,PLACE_AB006018,1911
PLACE_NT202038,PLACE_AB006006,1911
PLACE_NT202085,PLACE_AB003008,1911
PLACE_NT202128,PLACE_AB002014,1911
PLACE_NT202128,PLACE_AB002012,1911
PLACE_NT202128,PLACE_AB002010,1911
PLACE_NT202067,PLACE_AB004003,1911
PLACE_NT202067,PLACE_AB004021,1911
PLACE_NT202067,PLACE_AB004013,1911
PLACE_NT202108,PLACE_AB002016,1911
PLACE_NT202108,PLACE_AB002013,1911
PLACE_NT202108,PLACE_AB002018,1911
PLACE_NT202108,PLACE_AB002017,1911
PLACE_NT202108,PLACE_AB002007,1911
PLACE_NT202025,PLACE_AB001013,1911
PLACE_ON091050,PLACE_ON108037,1911
PLACE_ON092002,PLACE_ON130001_1911,1911
PLACE_NT206006,PLACE_YT219003,1911
PLACE_NT206006,PLACE_YT217001,1911
PLACE_NT206006,PLACE_YT219002,1911
PLACE_NT206006,PLACE_YT217004,1911
PLACE_PE132009,PLACE_PE001025,1911
PLACE_PE136001_1901,PLACE_PE003025,1911
PLACE_NS026020,PLACE_NS004031,1911
PLACE_NS026020,PLACE_NS037018_1911,1911
PLACE_NS020001_1911,PLACE_NS020002_1911,1911
PLACE_NS028006,PLACE_NS006025,1911
PLACE_NS028006,PLACE_NS006029,1911
PLACE_NS006030,PLACE_NS006015_1911,1911
PLACE_NS007012,PLACE_NS007025,1911
PLACE_NS007023,PLACE_NS007003,1911
PLACE_NS030029,PLACE_NS008001,1911
PLACE_NS030029,PLACE_NS008003_1911,1911
PLACE_NS030004_1901,PLACE_NS008004,1911
PLACE_NS030004_1901,PLACE_NS008014,1911
PLACE_NS010015_1911,PLACE_NS010001_1911,1911
PLACE_NS010015_1911,PLACE_NS010008_1921,1911
PLACE_NS010017_1911,PLACE_NS010003_1911,1911
PLACE_NS032018_1871,PLACE_NS010016_1911,1911
PLACE_NS032018_1871,PLACE_NS010027_1911,1911
PLACE_NS010031,PLACE_NS010025_1911,1911
PLACE_NS010033,PLACE_NS010011_1911,1911
PLACE_NS035018,PLACE_NS013027,1911
PLACE_NS035018,PLACE_NS013016,1911
PLACE_NS013020,PLACE_NS013025,1911
PLACE_NS035025,PLACE_NS047024,1911
PLACE_NS035025,PLACE_NS013023,1911
PLACE_NS015005,PLACE_NS015015,1911
PLACE_NS049006,PLACE_NS015017,1911
PLACE_NS037013_1901,PLACE_NS049033,1911
PLACE_NS037013_1901,PLACE_NS015013,1911
PLACE_NS015031,PLACE_NS015018,1911
PLACE_NS037031,PLACE_NS015032,1911
PLACE_NS037031,PLACE_NS015035,1911
PLACE_NS016002_1911,PLACE_NS016004_1911,1911
PLACE_NS016009_1911,PLACE_NS016038,1911
PLACE_NS016015,PLACE_NS016011,1911
PLACE_NS039009_1901,PLACE_NS051002,1911
PLACE_NS039009_1901,PLACE_NS051011,1911
PLACE_NS052007,PLACE_NS052024,1911
PLACE_NS052009,PLACE_NS052005,1911
PLACE_NS052025,PLACE_NS052017,1911
PLACE_NS036005,PLACE_NS048010,1911
PLACE_NS036012_1901,PLACE_NS014017,1911
PLACE_NB015009,PLACE_NB024017,1911
PLACE_NB015009,PLACE_NB024008,1911
PLACE_NB015012,PLACE_NB024018,1911
PLACE_NB016001,PLACE_NB025011_1911,1911
PLACE_NB017005,PLACE_NB026013,1911
PLACE_NB026007_1911,PLACE_NB026006,1911
PLACE_NB018004,PLACE_NB027017,1911
PLACE_NB018012,PLACE_NB027016,1911
PLACE_NB022005,PLACE_NB029024,1911
PLACE_NB019004,PLACE_NB029015,1911
PLACE_NB019010,PLACE_NB029016,1911
PLACE_NB031001,PLACE_NB031008,1911
PLACE_NB020004_1901,PLACE_NB031009,1911
PLACE_NB030005,PLACE_NB033018,1911
PLACE_NB023004_1881,PLACE_NB034008,1911
PLACE_NB028004,PLACE_NB028013,1911
PLACE_NB023007_1881,PLACE_NB034010,1911
PLACE_NB028008,PLACE_NB034007_1911,1911
PLACE_NB028008,PLACE_NB028001,1911
PLACE_NB023013_1901,PLACE_NB028005_1911,1911
PLACE_NB023013_1901,PLACE_NB034017,1911
PLACE_NB035002_1921,PLACE_NB035011_1911,1911
PLACE_NB024005_1871,PLACE_NB035010,1911
PLACE_NB024007_1871,PLACE_NB035011_1911_1921,1911
PLACE_QC137007_1901,PLACE_QC037005,1911
PLACE_QC137007_1901,PLACE_QC037009,1911
PLACE_QC138003,PLACE_QC039002_1911,1911
PLACE_QC189015,PLACE_QC039017,1911
PLACE_QC139003_1901,PLACE_QC144001_1911,1911
PLACE_QC139003_1901,PLACE_QC055012_1921,1911
PLACE_QC139011,PLACE_QC040022_1911,1911
PLACE_QC139014,PLACE_QC040026_1911,1911
PLACE_QC139030,PLACE_QC144013,1911
PLACE_QC139030,PLACE_QC055010,1911
PLACE_QC139016_1891,PLACE_QC144016,1911
PLACE_QC139019,PLACE_QC144018,1911
PLACE_QC144025,PLACE_QC144017,1911
PLACE_QC144031,PLACE_QC040024_1911,1911
PLACE_QC141003,PLACE_QC146003_1911,1911
PLACE_QC141008_1901,PLACE_QC042007_1911,1911
PLACE_QC141009,PLACE_QC042012_1911,1911
PLACE_QC142007,PLACE_QC043009_1911,1911
PLACE_QC044006_1921,PLACE_QC148020,1911
PLACE_QC143011_1901,PLACE_QC044015,1911
PLACE_QC143011_1901,PLACE_QC044014,1911
PLACE_QC143011_1901,PLACE_QC148003,1911
PLACE_QC143011_1901,PLACE_QC148002_1911,1911
PLACE_QC044018,PLACE_QC148016,1911
PLACE_QC143999_1891,PLACE_QC148021,1911
PLACE_QC143999_1891,PLACE_QC148999,1911
PLACE_QC145006_1881,PLACE_QC150016,1911
PLACE_QC145009,PLACE_QC150023_1911,1911
PLACE_QC098009_1921,PLACE_QC150018,1911
PLACE_QC098009_1921,PLACE_QC150007_1911,1911
PLACE_QC145013,PLACE_QC098010,1911
PLACE_QC047015,PLACE_QC047012,1911
PLACE_QC146021,PLACE_QC047032,1911
PLACE_QC146021,PLACE_QC047024,1911
PLACE_QC147013,PLACE_QC048016_1911,1911
PLACE_QC148004,PLACE_QC049014,1911
PLACE_QC149042,PLACE_QC086005_1911,1911
PLACE_QC149010_1901,PLACE_QC154045,1911
PLACE_QC149013_1901,PLACE_QC154020,1911
PLACE_QC149013_1901,PLACE_QC154009_1911,1911
PLACE_QC149014_1901,PLACE_QC154012_1911,1911
PLACE_QC149014_1901,PLACE_QC154005_1911,1911
PLACE_QC149016_1901,PLACE_QC154013_1911,1911
PLACE_QC149004_1901,PLACE_QC154019_1911,1911
PLACE_QC149004_1901,PLACE_QC154014,1911
PLACE_QC149019_1901,PLACE_QC154048,1911
PLACE_QC149020_1901,PLACE_QC154021_1911,1911
PLACE_QC149020_1901,PLACE_QC154046,1911
PLACE_QC149021_1901,PLACE_QC154049,1911
PLACE_QC149022,PLACE_QC154026_1911,1911
PLACE_QC149023_1901,PLACE_QC050014_1911,1911
PLACE_QC149026_1901,PLACE_QC154032,1911
PLACE_QC149029,PLACE_QC154033,1911
PLACE_QC149031,PLACE_QC154022_1911,1911
PLACE_QC149031,PLACE_QC154036,1911
PLACE_QC149031,PLACE_QC154015,1911
PLACE_QC149040,PLACE_QC154052,1911
PLACE_QC149050,PLACE_QC154058,1911
PLACE_QC149048,PLACE_QC154067,1911
PLACE_QC150004_1901,PLACE_QC155004_1911,1911
PLACE_QC150004_1901,PLACE_QC155025,1911
PLACE_QC150015,PLACE_QC155012_1911,1911
PLACE_QC150022,PLACE_QC055017_1911,1911
PLACE_QC150022,PLACE_QC155015_1911,1911
PLACE_QC155020,PLACE_QC155014,1911
PLACE_QC151003,PLACE_QC052013_1911,1911
PLACE_QC152011_1891,PLACE_QC053014,1911
PLACE_QC152014_1901,PLACE_QC157017_1911,1911
PLACE_QC157019,PLACE_QC157002_1911,1911
PLACE_QC153019,PLACE_QC038002_1911,1911
PLACE_QC153021_1901,PLACE_QC038022,1911
PLACE_QC054003_1911,PLACE_QC054012_1911,1911
PLACE_QC158014_1911,PLACE_QC038023,1911
PLACE_QC054013_1911,PLACE_QC054018,1911
PLACE_QC154008_1901,PLACE_QC056010_1911,1911
PLACE_QC154009,PLACE_QC056011,1911
PLACE_QC154015_1901,PLACE_QC159019,1911
PLACE_QC154015_1901,PLACE_QC159023,1911
PLACE_QC154999,PLACE_QC159026,1911
PLACE_QC157015,PLACE_QC162007,1911
PLACE_QC157017,PLACE_QC162022,1911
PLACE_QC157017,PLACE_QC162008_1911,1911
PLACE_QC157017,PLACE_QC162023,1911
PLACE_QC157005_1901,PLACE_QC162014,1911
PLACE_QC157006,PLACE_QC162025,1911
PLACE_QC157006,PLACE_QC162015,1911
PLACE_QC157016,PLACE_QC162017,1911
PLACE_QC158013,PLACE_QC163012_1911,1911
PLACE_QC159005,PLACE_QC061016,1911
PLACE_QC160036,PLACE_QC062051,1911
PLACE_QC160036,PLACE_QC062001_1911,1911
PLACE_QC200004,PLACE_QC062003_1911,1911
PLACE_QC200004,PLACE_QC062004_1921,1911
PLACE_QC165009_1911,PLACE_QC165055,1911
PLACE_QC062018,PLACE_QC062059,1911
PLACE_QC062019,PLACE_QC062061,1911
PLACE_QC160012,PLACE_QC165018,1911
PLACE_QC160013_1901,PLACE_QC165020,1911
PLACE_QC062030,PLACE_QC062066,1911
PLACE_QC062032,PLACE_QC062062,1911
PLACE_QC160039,PLACE_QC062055,1911
PLACE_QC160039,PLACE_QC062033,1911
PLACE_QC160015,PLACE_QC165048,1911
PLACE_QC160015,PLACE_QC062035,1911
PLACE_QC160025,PLACE_QC062015,1911
PLACE_QC160025,PLACE_QC062036,1911
PLACE_QC200022,PLACE_QC062046,1911
PLACE_QC200022,PLACE_QC062041,1911
PLACE_QC161008,PLACE_QC166008_1911,1911
PLACE_QC162002,PLACE_QC065002,1911
PLACE_QC162002,PLACE_QC065005,1911
PLACE_QC065008_1911,PLACE_QC065013,1911
PLACE_QC163004,PLACE_QC168001_1911,1911
PLACE_QC163012,PLACE_QC168009_1911,1911
PLACE_QC163003_1901,PLACE_QC168021,1911
PLACE_QC163016,PLACE_QC168017,1911
PLACE_QC163016,PLACE_QC168003_1911,1911
PLACE_QC164008,PLACE_QC066004,1911
PLACE_QC164008,PLACE_QC066006_1911,1911
PLACE_QC164008,PLACE_QC169002_1911,1911
PLACE_QC165005_1901,PLACE_QC170008,1911
PLACE_QC165005_1901,PLACE_QC067006,1911
PLACE_QC167004_1901,PLACE_QC172009,1911
PLACE_QC167004_1901,PLACE_QC172006,1911
PLACE_QC168999_1891,PLACE_QC173999,1911
PLACE_QC169004_1891,PLACE_QC071023,1911
PLACE_QC169018_1901,PLACE_QC071027,1911
PLACE_QC169016,PLACE_QC071024,1911
PLACE_QC169019,PLACE_QC071017_1921,1911
PLACE_QC176004_1911,PLACE_QC176013_1911,1911
PLACE_QC176004_1911,PLACE_QC176001_1911,1911
PLACE_QC074001_1911,PLACE_QC177006_1911,1911
PLACE_QC172003,PLACE_QC177003,1911
PLACE_QC172003,PLACE_QC177009,1911
PLACE_QC175001,PLACE_QC180003,1911
PLACE_QC175001,PLACE_QC180001_1911,1911
PLACE_QC175001,PLACE_QC180002,1911
PLACE_QC176002_1901,PLACE_QC181003_1911,1911
PLACE_QC176002_1901,PLACE_QC181002_1911,1911
PLACE_QC178001_1901,PLACE_QC183001_1911,1911
PLACE_QC178001_1901,PLACE_QC183002_1911,1911
PLACE_QC179002,PLACE_QC184001_1911,1911
PLACE_QC179002,PLACE_QC078026,1911
PLACE_QC179003,PLACE_QC078027,1911
PLACE_QC078005_1911,PLACE_QC078029,1911
PLACE_QC078010,PLACE_QC184027,1911
PLACE_QC179012,PLACE_QC078011_1911,1911
PLACE_QC180011,PLACE_QC094012,1911
PLACE_QC180011,PLACE_QC185012,1911
PLACE_QC180011,PLACE_QC185013,1911
PLACE_QC079015,PLACE_QC079024,1911
PLACE_QC180999_1901,PLACE_QC185032,1911
PLACE_QC181009,PLACE_QC186010,1911
PLACE_QC183003_1901,PLACE_QC188005_1911,1911
PLACE_QC183003_1901,PLACE_QC188003_1911,1911
PLACE_QC183003_1901,PLACE_QC188007_1911,1911
PLACE_QC183003_1901,PLACE_QC188004,1911
PLACE_QC183003_1901,PLACE_QC188002_1911,1911
PLACE_QC185004,PLACE_QC190005,1911
PLACE_QC082001_1921,PLACE_QC082013_1911,1911
PLACE_QC082003,PLACE_QC082014,1911
PLACE_QC186005,PLACE_QC082006_1911,1911
PLACE_QC083001,PLACE_QC083010,1911
PLACE_QC099001,PLACE_QC192030,1911
PLACE_QC188012,PLACE_QC193003_1911,1911
PLACE_QC188012,PLACE_QC193010,1911
PLACE_QC188012,PLACE_QC193037,1911
PLACE_QC084009_1911,PLACE_QC084022,1911
PLACE_QC188022,PLACE_QC193019,1911
PLACE_QC188022,PLACE_QC193021,1911
PLACE_QC193029,PLACE_QC193042,1911
PLACE_QC193030,PLACE_QC193006,1911
PLACE_QC193030,PLACE_QC193002_1911,1911
PLACE_QC188999,PLACE_QC193035,1911
PLACE_QC190007,PLACE_QC091006_1911,1911
PLACE_QC190007,PLACE_QC091014,1911
PLACE_QC190011,PLACE_QC091009_1911,1911
PLACE_QC192014_1901,PLACE_QC087015,1911
PLACE_QC194006_1901,PLACE_QC089007,1911
PLACE_QC195006,PLACE_QC090011,1911
PLACE_QC195006,PLACE_QC090006,1911
PLACE_QC195006,PLACE_QC200003,1911
PLACE_QC197009,PLACE_QC096010,1911
PLACE_QC200020,PLACE_QC205013,1911
PLACE_QC200020,PLACE_QC205017,1911
PLACE_QC200020,PLACE_QC205003,1911
PLACE_QC200024,PLACE_QC057025,1911
PLACE_QC200024,PLACE_QC205006,1911
PLACE_QC205020,PLACE_QC205024,1911
PLACE_QC200999,PLACE_QC205021,1911
PLACE_QC200999,PLACE_QC062031,1911
PLACE_QC200999,PLACE_QC205999,1911
PLACE_QC205014,PLACE_QC205025,1911
PLACE_QC201007_1901,PLACE_QC206007,1911
PLACE_QC100009,PLACE_QC100019,1911
PLACE_QC160999_1901,PLACE_QC165999,1911
PLACE_QC160999_1901,PLACE_QC062007_1911,1911
PLACE_QC160999_1901,PLACE_QC062047,1911
PLACE_QC167006,PLACE_QC172002,1911
PLACE_QC167006,PLACE_QC172008,1911
PLACE_QC138008_1881,PLACE_QC039015_1911,1911
PLACE_QC181022,PLACE_QC186006_1911,1911
PLACE_QC193001,PLACE_QC198001,1911
PLACE_QC193001,PLACE_QC198005_1911,1911
PLACE_QC201008,PLACE_QC206011,1911
PLACE_QC20N000,PLACE_QC20N006,1911
PLACE_QC20N000,PLACE_QC20N005,1911
PLACE_QC20N000,PLACE_QC20N002,1911
PLACE_QC20N000,PLACE_QC20N003,1911
PLACE_QC20N000,PLACE_QC20N007,1911
PLACE_QC20N000,PLACE_QC20N004,1911
PLACE_QC185002,PLACE_QC190017,1911
PLACE_QC185002,PLACE_QC190012,1911
PLACE_QC185002,PLACE_QC190002_1911,1911
PLACE_QC180026,PLACE_QC185010_1911,1911
PLACE_QC163010,PLACE_QC168008_1911,1911
PLACE_QC149009_1901,PLACE_QC154006_1911,1911
PLACE_QC149009_1901,PLACE_QC154043,1911
PLACE_QC149009_1901,PLACE_QC050013,1911
PLACE_QC20N999,PLACE_QC20N001,1911
PLACE_QC20N999,PLACE_QC20N999_1911,1911
PLACE_QC146022,PLACE_QC047031,1911
PLACE_QC196999,PLACE_QC201999,1911
PLACE_AB001001,PLACE_AB194006,1921
PLACE_AB001001,PLACE_AB194011,1921
PLACE_AB001001,PLACE_AB194038,1921
PLACE_AB001001,PLACE_AB194033,1921
PLACE_AB001001,PLACE_AB194012,1921
PLACE_AB001001,PLACE_AB194016,1921
PLACE_AB001001,PLACE_AB194017,1921
PLACE_AB002001,PLACE_AB199017,1921
PLACE_AB002001,PLACE_AB199008,1921
PLACE_AB002001,PLACE_AB199009,1921
PLACE_AB002001,PLACE_AB199010,1921
PLACE_AB002001,PLACE_AB199026,1921
PLACE_AB002001,PLACE_AB199012,1921
PLACE_AB002001,PLACE_AB199025,1921
PLACE_AB002001,PLACE_AB199024,1921
PLACE_AB002001,PLACE_AB199013,1921
PLACE_AB002001,PLACE_AB202032,1921
PLACE_AB002001,PLACE_AB199014,1921
PLACE_AB002001,PLACE_AB202003,1921
PLACE_AB002001,PLACE_AB202004,1921
PLACE_AB002001,PLACE_AB202030,1921
PLACE_AB002001,PLACE_AB202005,1921
PLACE_AB002001,PLACE_AB202033,1921
PLACE_AB002001,PLACE_AB202006,1921
PLACE_AB002002,PLACE_AB204024,1921
PLACE_AB002002,PLACE_AB204026,1921
PLACE_AB002003,PLACE_AB203028,1921
PLACE_AB002003,PLACE_AB203029,1921
PLACE_AB002004,PLACE_AB199015,1921
PLACE_AB002004,PLACE_AB204023,1921
PLACE_AB002999,PLACE_AB200001,1921
PLACE_AB002999,PLACE_AB200004,1921
PLACE_AB002999,PLACE_AB200999,1921
PLACE_AB002999,PLACE_AB200005,1921
PLACE_AB002999,PLACE_AB200022,1921
PLACE_AB002999,PLACE_AB200018,1921
PLACE_AB002999,PLACE_AB200019,1921
PLACE_AB002999,PLACE_AB200020,1921
PLACE_AB002999,PLACE_AB203002,1921
PLACE_AB002999,PLACE_AB202016,1921
PLACE_AB002999,PLACE_AB202017,1921
PLACE_AB002999,PLACE_AB202021,1921
PLACE_AB002999,PLACE_AB202025,1921
PLACE_AB002999,PLACE_AB202028,1921
PLACE_AB002999,PLACE_AB203009,1921
PLACE_AB002999,PLACE_AB203012,1921
PLACE_AB002999,PLACE_AB203013,1921
PLACE_AB002999,PLACE_AB203017,1921
PLACE_AB002999,PLACE_AB203005,1921
PLACE_AB002999,PLACE_AB203003,1921
PLACE_AB002999,PLACE_AB203026,1921
PLACE_AB002999,PLACE_AB203006,1921
PLACE_AB002999,PLACE_AB203007,1921
PLACE_AB002999,PLACE_AB203014,1921
PLACE_AB002999,PLACE_AB203008,1921
PLACE_AB002999,PLACE_AB203015,1921
PLACE_AB002999,PLACE_AB203018,1921
PLACE_AB002999,PLACE_AB203016,1921
PLACE_AB002999,PLACE_AB203019,1921
PLACE_AB002999,PLACE_AB204001,1921
PLACE_AB002999,PLACE_AB204003,1921
PLACE_AB002999,PLACE_AB204025,1921
PLACE_AB002999,PLACE_AB203999,1921
PLACE_AB002999,PLACE_AB203021,1921
PLACE_AB002999,PLACE_AB203020,1921
PLACE_AB002999,PLACE_AB203023,1921
PLACE_AB002999,PLACE_AB203025,1921
PLACE_AB002999,PLACE_AB204004,1921
PLACE_AB002999,PLACE_AB203022,1921
PLACE_AB002999,PLACE_AB204005,1921
PLACE_AB002999,PLACE_AB204009,1921
PLACE_AB002999,PLACE_AB204007,1921
PLACE_AB002999,PLACE_AB204006,1921
PLACE_AB002999,PLACE_AB204008,1921
PLACE_AB002999,PLACE_AB203024,1921
PLACE_AB002999,PLACE_AB204012,1921
PLACE_AB002999,PLACE_AB204010,1921
PLACE_AB002999,PLACE_AB204011,1921
PLACE_AB002999,PLACE_AB204014,1921
PLACE_AB002999,PLACE_AB204019,1921
PLACE_AB002999,PLACE_AB202027,1921
PLACE_AB002999,PLACE_AB204018,1921
PLACE_AB002999,PLACE_AB204015,1921
PLACE_AB002999,PLACE_AB204020,1921
PLACE_AB002999,PLACE_AB204021,1921
PLACE_AB002999,PLACE_AB204999,1921
PLACE_AB002999,PLACE_AB204022,1921
PLACE_AB003001,PLACE_AB190007,1921
PLACE_AB003001,PLACE_AB190011,1921
PLACE_AB003001,PLACE_AB190034,1921
PLACE_AB003001,PLACE_AB192028,1921
PLACE_AB003001,PLACE_AB190012,1921
PLACE_AB003001,PLACE_AB190014,1921
