place_id:ID,uri,uri_source,wikidata_qid,wikidata_label,grounding_status,mint_reason
PLACE_SK185012_1921,http://www.wikidata.org/entity/Q6474080,wikidata,Q6474080,Laird No. 404,matched,
PLACE_SK185013_1921,http://www.wikidata.org/entity/Q5458847,wikidata,Q5458847,Flett's Springs No. 429,matched,
PLACE_SK185014_1921,http://www.wikidata.org/entity/Q14874961,wikidata,Q14874961,Invergordon No. 430,matched,
PLACE_SK185016_1921,http://www.wikidata.org/entity/Q6413874,wikidata,Q6413874,Kinistino No. 459,matched,
PLACE_SK185019_1921,http://www.wikidata.org/entity/Q5311457,wikidata,Q5311457,Duck Lake No. 463,matched,
PLACE_SK185021_1921,http://temp.lincsproject.ca/census/place/SK185021,temp_lincs,,,mint_uri,"SK locality ""Russia"" LID; no Wikidata entity"
PLACE_SK185022_1921,http://www.wikidata.org/entity/Q4983296,wikidata,Q4983296,Buckland No. 491,matched,
PLACE_SK185023_1921,http://temp.lincsproject.ca/census/place/SK185023,temp_lincs,,,mint_uri,SK unorganized township-range local improvement district; no Wikidata entity
PLACE_SK185024_1921,http://temp.lincsproject.ca/census/place/SK185024,temp_lincs,,,mint_uri,SK unorganized township-range local improvement district; no Wikidata entity
PLACE_SK185026_1921,http://www.wikidata.org/entity/Q671431,wikidata,Q671431,Prince Albert,matched,
PLACE_SK185027_1921,http://www.wikidata.org/entity/Q1427938,wikidata,Q1427938,Duck Lake,matched,
PLACE_SK185028_1921,http://www.wikidata.org/entity/Q1904018,wikidata,Q1904018,Humboldt,matched,
PLACE_SK185029_1921,http://www.wikidata.org/entity/Q1916887,wikidata,Q1916887,Rosthern,matched,
PLACE_SK185030_1921,http://www.wikidata.org/entity/Q1917423,wikidata,Q1917423,Vonda,matched,
PLACE_SK185031_1921,http://www.wikidata.org/entity/Q619819,wikidata,Q619819,Aberdeen,matched,
PLACE_SK185033_1921,http://www.wikidata.org/entity/Q1909957,wikidata,Q1909957,Birch Hills,matched,
PLACE_SK185034_1921,http://www.wikidata.org/entity/Q855987,wikidata,Q855987,Bruno,matched,
PLACE_SK185037_1921,http://www.wikidata.org/entity/Q5214646,wikidata,Q5214646,Dana,matched,
PLACE_SK185040_1921,http://www.wikidata.org/entity/Q1911281,wikidata,Q1911281,Hague,matched,
PLACE_SK185042_1921,http://temp.lincsproject.ca/census/place/SK185042,temp_lincs,,,mint_uri,SK village Howell; no Wikidata entity
PLACE_SK185043_1921,http://www.wikidata.org/entity/Q1914869,wikidata,Q1914869,Kinistino,matched,
PLACE_SK185044_1921,http://www.wikidata.org/entity/Q2085203,wikidata,Q2085203,Laird,matched,
PLACE_SK185046_1921,http://www.wikidata.org/entity/Q2201181,wikidata,Q2201181,Muenster,matched,
PLACE_SK185047_1921,http://www.wikidata.org/entity/Q1916342,wikidata,Q1916342,Osler,matched,
PLACE_SK185052_1921,http://www.wikidata.org/entity/Q1904521,wikidata,Q1904521,Warman,matched,
PLACE_SK185999_1921,http://temp.lincsproject.ca/census/place/SK185999,temp_lincs,,,ungrounded,
PLACE_SK186003_1921,http://www.wikidata.org/entity/Q4923957,wikidata,Q4923957,Blaine Lake No. 434,matched,
PLACE_SK186004_1921,http://www.wikidata.org/entity/Q7305465,wikidata,Q7305465,Redberry No. 435,matched,
PLACE_SK186008_1921,http://temp.lincsproject.ca/census/place/SK186008,temp_lincs,,,mint_uri,SK RM 465 historic name not matchable
PLACE_SK186009_1921,http://www.wikidata.org/entity/Q6807891,wikidata,Q6807891,Meeting Lake No. 466,matched,
PLACE_SK186013_1921,http://temp.lincsproject.ca/census/place/SK186013,temp_lincs,,,mint_uri,SK Shell River LID; no Wikidata entity (not to be confused with Shellbrook No. 493 RM)
PLACE_SK186014_1921,http://temp.lincsproject.ca/census/place/SK186014,temp_lincs,,,mint_uri,SK unorganized township-range local improvement district; no Wikidata entity
PLACE_SK186015_1921,http://www.wikidata.org/entity/Q6807302,wikidata,Q6807302,Medstead No. 497,matched,
PLACE_SK186018_1921,http://temp.lincsproject.ca/census/place/SK186018,temp_lincs,,,mint_uri,SK unorganized township-range local improvement district; no Wikidata entity
PLACE_SK186019_1921,http://temp.lincsproject.ca/census/place/SK186019,temp_lincs,,,mint_uri,SK unorganized township-range local improvement district; no Wikidata entity
PLACE_SK186026_1921,http://www.wikidata.org/entity/Q999654,wikidata,Q999654,North Battleford,matched,
PLACE_SK186027_1921,http://www.wikidata.org/entity/Q1916651,wikidata,Q1916651,Radisson,matched,
PLACE_SK186029_1921,http://www.wikidata.org/entity/Q1817854,wikidata,Q1817854,Borden,matched,
PLACE_SK186032_1921,http://www.wikidata.org/entity/Q14874946,wikidata,Q14874946,Fielding,matched,
PLACE_SK186037_1921,http://www.wikidata.org/entity/Q2086383,wikidata,Q2086383,Maymont,matched,
PLACE_SK186041_1921,http://www.wikidata.org/entity/Q1916980,wikidata,Q1916980,Shellbrook,matched,
PLACE_SK186999_1921,http://temp.lincsproject.ca/census/place/SK186999,temp_lincs,,,ungrounded,
PLACE_SK187009_1921,http://www.wikidata.org/entity/Q4969289,wikidata,Q4969289,Britannia No. 502,matched,
PLACE_SK187011_1921,http://temp.lincsproject.ca/census/place/SK187011,temp_lincs,,,mint_uri,"Historic SK RM 529 Bright Sand, later Greenfield (Q5603977) — now a former RM, no active Wikidata settlement entity"
PLACE_SK187012_1921,http://temp.lincsproject.ca/census/place/SK187012,temp_lincs,,,mint_uri,"SK ""North Star"" LID; no Wikidata entity"
PLACE_SK187013_1921,http://temp.lincsproject.ca/census/place/SK187013,temp_lincs,,,mint_uri,SK unorganized township-range local improvement district; no Wikidata entity
PLACE_SK187018_1921,http://temp.lincsproject.ca/census/place/SK187018,temp_lincs,,,mint_uri,SK unorganized township-range local improvement district; no Wikidata entity
PLACE_SK187023_1921,http://www.wikidata.org/entity/Q985674,wikidata,Q985674,Lloydminster,matched,
PLACE_SK187025_1921,http://www.wikidata.org/entity/Q1915126,wikidata,Q1915126,Lashburn,matched,
PLACE_SK187026_1921,http://www.wikidata.org/entity/Q1915344,wikidata,Q1915344,Maidstone,matched,
PLACE_SK187030_1921,http://www.wikidata.org/entity/Q2202084,wikidata,Q2202084,Paynton,matched,
PLACE_ON102015_1921,http://www.wikidata.org/entity/Q115261361,wikidata,Q115261361,Ebbs,matched,
PLACE_ON102088_1921,http://temp.lincsproject.ca/census/place/ON102088,temp_lincs,,,mint_uri,Historic combined Tarbutt and Tarbutt Additional townships in Algoma District
PLACE_ON104017_1921,http://temp.lincsproject.ca/census/place/ON104017,temp_lincs,,,ungrounded,
PLACE_ON105002_1921,http://www.wikidata.org/entity/Q5572083,wikidata,Q5572083,Gloucester,matched,
PLACE_ON105009_1921,http://www.wikidata.org/entity/Q4337550,wikidata,Q4337550,Osgoode,matched,
PLACE_ON105012_1921,http://www.wikidata.org/entity/Q3554592,wikidata,Q3554592,Vanier,matched,
PLACE_ON110013_1921,http://temp.lincsproject.ca/census/place/ON110013,temp_lincs,,,mint_uri,Historic Sandwich West township in Essex County; no Wikidata entity
PLACE_ON110026_1921,http://www.wikidata.org/entity/Q7802072,wikidata,Q7802072,Tilbury,matched,
PLACE_ON111017_1921,http://www.wikidata.org/entity/Q202973,wikidata,Q202973,Kingston,matched,
PLACE_ON111018_1921,http://www.wikidata.org/entity/Q7232416,wikidata,Q7232416,Portsmouth,matched,
PLACE_ON113005_1921,http://temp.lincsproject.ca/census/place/ON113005,temp_lincs,,,mint_uri,ON historic township not in Wikidata
PLACE_ON116018_1921,http://www.wikidata.org/entity/Q115262863,wikidata,Q115262863,Snowdon,matched,
PLACE_ON116999_1921,http://temp.lincsproject.ca/census/place/ON116999,temp_lincs,,,ungrounded,
PLACE_ON118018_1921,http://www.wikidata.org/entity/Q136480718,wikidata,Q136480718,Sidney,matched,
PLACE_ON118019_1921,http://temp.lincsproject.ca/census/place/ON118019,temp_lincs,,,mint_uri,No Wikidata entity for this ON geographic township/village
PLACE_ON119019_1921,http://www.wikidata.org/entity/Q7440408,wikidata,Q7440408,Seaforth,matched,
PLACE_ON119024_1921,http://www.wikidata.org/entity/Q5420085,wikidata,Q5420085,Exeter,matched,
PLACE_ON119025_1921,http://www.wikidata.org/entity/Q5731326,wikidata,Q5731326,Hensall,matched,
PLACE_ON120009_1921,http://temp.lincsproject.ca/census/place/ON120009,temp_lincs,,,mint_uri,"Unusual CSD designation in Kenora, no clear WD entity"
PLACE_ON120011_1921,http://www.wikidata.org/entity/Q6812249,wikidata,Q6812249,Melgund,matched,
PLACE_ON120019_1921,http://www.wikidata.org/entity/Q115262724,wikidata,Q115262724,Rowell,matched,
PLACE_ON120041_1921,http://temp.lincsproject.ca/census/place/ON120041,temp_lincs,,,mint_uri,ON unorganized area not in Wikidata
PLACE_ON120042_1921,http://temp.lincsproject.ca/census/place/ON120042,temp_lincs,,,ungrounded,
PLACE_ON120043_1921,http://www.wikidata.org/entity/Q3040214,wikidata,Q3040214,Dryden,matched,
PLACE_ON120044_1921,http://temp.lincsproject.ca/census/place/ON120044,temp_lincs,,,mint_uri,"1921 town of Keewatin in Kenora, absorbed into Kenora 2000, no separate WD entity"
PLACE_ON120045_1921,http://www.wikidata.org/entity/Q993714,wikidata,Q993714,Kenora,matched,
PLACE_ON121003_1921,http://temp.lincsproject.ca/census/place/ON121003,temp_lincs,,,mint_uri,"Historic Kent township pair, now part of Chatham-Kent; no Wikidata entity"
PLACE_ON121008_1921,http://temp.lincsproject.ca/census/place/ON121008,temp_lincs,,,mint_uri,Historic Ramney (Romney) township in Kent County; no Wikidata entity
PLACE_ON121011_1921,http://temp.lincsproject.ca/census/place/ON121011,temp_lincs,,,ungrounded,
PLACE_ON121017_1921,http://www.wikidata.org/entity/Q7802072,wikidata,Q7802072,Tilbury,matched,
PLACE_ON122011_1921,http://temp.lincsproject.ca/census/place/ON122011,temp_lincs,,,ungrounded,
PLACE_ON122012_1921,http://www.wikidata.org/entity/Q34106,wikidata,Q34106,Sarnia,matched,
PLACE_ON123018_1921,http://www.wikidata.org/entity/Q1938153,wikidata,Q1938153,Smiths Falls,matched,
PLACE_ON124004_1921,http://temp.lincsproject.ca/census/place/ON124004,temp_lincs,,,mint_uri,"Historic Leeds township, now part of Elizabethtown-Kitley; no Wikidata entity"
PLACE_ON124009_1921,http://temp.lincsproject.ca/census/place/ON124009,temp_lincs,,,mint_uri,ON historic township not in Wikidata
PLACE_ON124010_1921,http://temp.lincsproject.ca/census/place/ON124010,temp_lincs,,,mint_uri,ON historic township not in Wikidata
PLACE_ON124011_1921,http://www.wikidata.org/entity/Q34047,wikidata,Q34047,Brockville,matched,
PLACE_ON124013_1921,http://www.wikidata.org/entity/Q570807,wikidata,Q570807,Athens,matched,
PLACE_ON127001_1921,http://www.wikidata.org/entity/Q115260687,wikidata,Q115260687,Allan,matched,
PLACE_ON127002_1921,http://www.wikidata.org/entity/Q115260739,wikidata,Q115260739,Assiginack,matched,
PLACE_ON127003_1921,http://www.wikidata.org/entity/Q11687419,wikidata,Q11687419,Barrie Island,matched,
PLACE_ON127004_1921,http://temp.lincsproject.ca/census/place/ON127004,temp_lincs,,,mint_uri,"Historic Manitoulin geographic township, no Wikidata entity"
PLACE_ON127005_1921,http://www.wikidata.org/entity/Q115263205,wikidata,Q115263205,Billings,matched,
PLACE_ON127006_1921,http://www.wikidata.org/entity/Q115260979,wikidata,Q115260979,Burpee,matched,
PLACE_ON127007_1921,http://www.wikidata.org/entity/Q115261015,wikidata,Q115261015,Campbell,matched,
PLACE_ON127010_1921,http://temp.lincsproject.ca/census/place/ON127010,temp_lincs,,,mint_uri,"Historic Manitoulin geographic township, no Wikidata entity"
PLACE_ON127011_1921,http://www.wikidata.org/entity/Q115261246,wikidata,Q115261246,Dawson,matched,
PLACE_ON127014_1921,http://www.wikidata.org/entity/Q115261796,wikidata,Q115261796,Howland,matched,
PLACE_ON127015_1921,http://www.wikidata.org/entity/Q115262324,wikidata,Q115262324,Mills,matched,
PLACE_ON127017_1921,http://www.wikidata.org/entity/Q115262737,wikidata,Q115262737,Rutherford,matched,
PLACE_ON127018_1921,http://www.wikidata.org/entity/Q115262752,wikidata,Q115262752,Sandfield,matched,
PLACE_ON127020_1921,http://www.wikidata.org/entity/Q115262972,wikidata,Q115262972,Tehkummah,matched,
PLACE_ON127023_1921,http://www.wikidata.org/entity/Q2982694,wikidata,Q2982694,Gore Bay,matched,
PLACE_ON127024_1921,http://www.wikidata.org/entity/Q22552532,wikidata,Q22552532,Little Current,matched,
PLACE_ON130085_1921,http://temp.lincsproject.ca/census/place/ON130085,temp_lincs,,,ungrounded,
PLACE_ON132006_1921,http://temp.lincsproject.ca/census/place/ON132006,temp_lincs,,,mint_uri,"Northumberland geographic township (South Monaghan), no WD entity"
PLACE_ON132007_1921,http://www.wikidata.org/entity/Q136503203,wikidata,Q136503203,Murray,matched,
PLACE_ON134017_1921,http://temp.lincsproject.ca/census/place/ON134017,temp_lincs,,,mint_uri,No Wikidata entity for this ON geographic township/village
PLACE_ON135019_1921,http://www.wikidata.org/entity/Q5731484,wikidata,Q5731484,Henvey,matched,
PLACE_ON137017_1921,http://temp.lincsproject.ca/census/place/ON137017,temp_lincs,,,mint_uri,Historic Tavistock village partition in Perth County; no Wikidata entity for Perth portion
PLACE_ON138014_1921,http://www.wikidata.org/entity/Q115262520,wikidata,Q115262520,Otonabee,matched,
PLACE_ON138015_1921,http://www.wikidata.org/entity/Q115262856,wikidata,Q115262856,Smith,matched,
PLACE_ON138016_1921,http://temp.lincsproject.ca/census/place/ON138016,temp_lincs,,,ungrounded,
PLACE_ON140005_1921,http://temp.lincsproject.ca/census/place/ON140005,temp_lincs,,,mint_uri,"Prince Edward geographic township (North Marysburgh), no WD entity"
PLACE_ON141006_1921,http://temp.lincsproject.ca/census/place/ON141006,temp_lincs,,,mint_uri,"Historic Rainy River geographic township, no Wikidata entity"
PLACE_ON141041_1921,http://www.wikidata.org/entity/Q115263180,wikidata,Q115263180,Woodyatt,matched,
PLACE_ON141046_1921,http://temp.lincsproject.ca/census/place/ON141046,temp_lincs,,,ungrounded,
PLACE_ON142003_1921,http://temp.lincsproject.ca/census/place/ON142003,temp_lincs,,,mint_uri,"Historic Renfrew township, no Wikidata entity"
PLACE_ON142016_1921,http://www.wikidata.org/entity/Q115261720,wikidata,Q115261720,Head,matched,
PLACE_ON142023_1921,http://temp.lincsproject.ca/census/place/ON142023,temp_lincs,,,mint_uri,Historic combined Petawawa & McKay townships in Renfrew County; no Wikidata entity for combined unit
PLACE_ON142036_1921,http://www.wikidata.org/entity/Q543997,wikidata,Q543997,Arnprior,matched,
PLACE_ON144009_1921,http://temp.lincsproject.ca/census/place/ON144009,temp_lincs,,,mint_uri,Historic combined Orillia N & S townships in Simcoe County; no Wikidata entity for combined unit
PLACE_ON144017_1921,http://temp.lincsproject.ca/census/place/ON144017,temp_lincs,,,ungrounded,
PLACE_ON146014_1921,http://www.wikidata.org/entity/Q115260940,wikidata,Q115260940,Broder,matched,
PLACE_ON146022_1921,http://www.wikidata.org/entity/Q115261082,wikidata,Q115261082,Chapleau,matched,
PLACE_ON146033_1921,http://www.wikidata.org/entity/Q115261306,wikidata,Q115261306,Dowling,matched,
PLACE_ON146053_1921,http://temp.lincsproject.ca/census/place/ON146053,temp_lincs,,,mint_uri,"Sudbury geographic township (OCR variant of Hallam), no WD entity"
PLACE_ON146081_1921,http://temp.lincsproject.ca/census/place/ON146081,temp_lincs,,,mint_uri,"Sudbury geographic township, no WD entity"
PLACE_ON146084_1921,http://www.wikidata.org/entity/Q115262165,wikidata,Q115262165,Martland,matched,
PLACE_ON146107_1921,http://www.wikidata.org/entity/Q115262780,wikidata,Q115262780,Scollard,matched,
PLACE_ON146129_1921,http://temp.lincsproject.ca/census/place/ON146129,temp_lincs,,,ungrounded,
PLACE_ON146131_1921,http://www.wikidata.org/entity/Q22486283,wikidata,Q22486283,Chelmsford,matched,
PLACE_ON146132_1921,http://www.wikidata.org/entity/Q115178132,wikidata,Q115178132,Copper Cliff,matched,
PLACE_ON146133_1921,http://temp.lincsproject.ca/census/place/ON146133,temp_lincs,,,mint_uri,"1921 town in Sudbury, merged into Sables-Spanish Rivers, no WD entity"
PLACE_ON146135_1921,http://temp.lincsproject.ca/census/place/ON146135,temp_lincs,,,mint_uri,ON historic town not in Wikidata
PLACE_ON147027_1921,http://temp.lincsproject.ca/census/place/ON147027,temp_lincs,,,skip,
PLACE_ON148025_1921,http://temp.lincsproject.ca/census/place/ON148025,temp_lincs,,,mint_uri,"Historic Timiskaming geographic township, no Wikidata entity"
PLACE_ON148107_1921,http://www.wikidata.org/entity/Q115262006,wikidata,Q115262006,Lebel,matched,
PLACE_ON148145_1921,http://www.wikidata.org/entity/Q115262526,wikidata,Q115262526,Pacaud,matched,
PLACE_ON148157_1921,http://temp.lincsproject.ca/census/place/ON148157,temp_lincs,,,mint_uri,Historic Sargeant township in Timiskaming District; no Wikidata entity
PLACE_ON148177_1921,http://temp.lincsproject.ca/census/place/ON148177,temp_lincs,,,mint_uri,ON unorganized area not in Wikidata
PLACE_ON148189_1921,http://temp.lincsproject.ca/census/place/ON148189,temp_lincs,,,ungrounded,
PLACE_ON150006_1921,http://www.wikidata.org/entity/Q15982096,wikidata,Q15982096,Galt,matched,
PLACE_ON150007_1921,http://www.wikidata.org/entity/Q200166,wikidata,Q200166,Kitchener,matched,
PLACE_ON151001_1921,http://temp.lincsproject.ca/census/place/ON151001,temp_lincs,,,mint_uri,"Historic Welland township, no Wikidata entity"
PLACE_ON151015_1921,http://www.wikidata.org/entity/Q1142330,wikidata,Q1142330,Crystal Beach,matched,
PLACE_ON154001_1921,http://www.wikidata.org/entity/Q1020159,wikidata,Q1020159,Etobicoke,matched,
PLACE_ON154010_1921,http://temp.lincsproject.ca/census/place/ON154010,temp_lincs,,,mint_uri,ON historic township in York county not in Wikidata
PLACE_ON154014_1921,http://www.wikidata.org/entity/Q6862232,wikidata,Q6862232,Mimico,matched,
PLACE_ON154017_1921,http://temp.lincsproject.ca/census/place/ON154017,temp_lincs,,,mint_uri,Historic ON town now a Toronto neighborhood; no separate WD entity for the former town
PLACE_QC037013_1921,http://temp.lincsproject.ca/census/place/QC037013,temp_lincs,,,ungrounded,
PLACE_QC038003_1921,http://temp.lincsproject.ca/census/place/QC038003,temp_lincs,,,ungrounded,
PLACE_QC038006_1921,http://temp.lincsproject.ca/census/place/QC038006,temp_lincs,,,ungrounded,
PLACE_QC038008_1921,http://www.wikidata.org/entity/Q112912921,wikidata,Q112912921,Sainte-Anne-du-Sault,matched,
PLACE_QC038016_1921,http://temp.lincsproject.ca/census/place/QC038016,temp_lincs,,,ungrounded,
PLACE_QC038017_1921,http://temp.lincsproject.ca/census/place/QC038017,temp_lincs,,,ungrounded,
PLACE_QC038020_1921,http://temp.lincsproject.ca/census/place/QC038020,temp_lincs,,,ungrounded,
PLACE_QC039007_1921,http://temp.lincsproject.ca/census/place/QC039007,temp_lincs,,,ungrounded,
PLACE_QC040001_1921,http://temp.lincsproject.ca/census/place/QC040001,temp_lincs,,,ungrounded,
PLACE_QC040005_1921,http://temp.lincsproject.ca/census/place/QC040005,temp_lincs,,,ungrounded,
PLACE_QC040010_1921,http://temp.lincsproject.ca/census/place/QC040010,temp_lincs,,,ungrounded,
PLACE_QC040012_1921,http://temp.lincsproject.ca/census/place/QC040012,temp_lincs,,,ungrounded,
PLACE_QC040014_1921,http://www.wikidata.org/entity/Q112912465,wikidata,Q112912465,Saint-Jules,matched,
PLACE_QC040016_1921,http://temp.lincsproject.ca/census/place/QC040016,temp_lincs,,,ungrounded,
PLACE_QC040020_1921,http://www.wikidata.org/entity/Q112912857,wikidata,Q112912857,Saint-Victor,matched,
PLACE_QC041003_1921,http://temp.lincsproject.ca/census/place/QC041003,temp_lincs,,,ungrounded,
PLACE_QC041006_1921,http://www.wikidata.org/entity/Q112912837,wikidata,Q112912837,Saint-Timothée,matched,
PLACE_QC041007_1921,http://temp.lincsproject.ca/census/place/QC041007,temp_lincs,,,ungrounded,
PLACE_QC042001_1921,http://temp.lincsproject.ca/census/place/QC042001,temp_lincs,,,ungrounded,
PLACE_QC042002_1921,http://temp.lincsproject.ca/census/place/QC042002,temp_lincs,,,ungrounded,
PLACE_QC042005_1921,http://temp.lincsproject.ca/census/place/QC042005,temp_lincs,,,ungrounded,
PLACE_QC042015_1921,http://www.wikidata.org/entity/Q112912733,wikidata,Q112912733,Saint-Raphaël,matched,
PLACE_QC043001_1921,http://temp.lincsproject.ca/census/place/QC043001,temp_lincs,,,ungrounded,
PLACE_QC043002_1921,http://temp.lincsproject.ca/census/place/QC043002,temp_lincs,,,ungrounded,
PLACE_QC043006_1921,http://www.wikidata.org/entity/Q112912002,wikidata,Q112912002,Saint-Charles-de-Mandeville,matched,
PLACE_QC044009_1921,http://temp.lincsproject.ca/census/place/QC044009,temp_lincs,,,ungrounded,
PLACE_QC044010_1921,http://temp.lincsproject.ca/census/place/QC044010,temp_lincs,,,ungrounded,
PLACE_QC045004_1921,http://temp.lincsproject.ca/census/place/QC045004,temp_lincs,,,ungrounded,
PLACE_QC046002_1921,http://temp.lincsproject.ca/census/place/QC046002,temp_lincs,,,ungrounded,
PLACE_QC046007_1921,http://temp.lincsproject.ca/census/place/QC046007,temp_lincs,,,ungrounded,
PLACE_QC046009_1921,http://temp.lincsproject.ca/census/place/QC046009,temp_lincs,,,ungrounded,
PLACE_QC047002_1921,http://temp.lincsproject.ca/census/place/QC047002,temp_lincs,,,ungrounded,
PLACE_QC047008_1921,http://temp.lincsproject.ca/census/place/QC047008,temp_lincs,,,ungrounded,
PLACE_QC047020_1921,http://temp.lincsproject.ca/census/place/QC047020,temp_lincs,,,ungrounded,
PLACE_QC048004_1921,http://temp.lincsproject.ca/census/place/QC048004,temp_lincs,,,ungrounded,
PLACE_QC048006_1921,http://www.wikidata.org/entity/Q112912889,wikidata,Q112912889,Sainte-Agnès,matched,
PLACE_QC048007_1921,http://www.wikidata.org/entity/Q112912151,wikidata,Q112912151,Saint-Fidèle,matched,
PLACE_QC050002_1921,http://temp.lincsproject.ca/census/place/QC050002,temp_lincs,,,ungrounded,
PLACE_QC050004_1921,http://temp.lincsproject.ca/census/place/QC050004,temp_lincs,,,ungrounded,
PLACE_QC050005_1921,http://temp.lincsproject.ca/census/place/QC050005,temp_lincs,,,ungrounded,
PLACE_QC050008_1921,http://temp.lincsproject.ca/census/place/QC050008,temp_lincs,,,ungrounded,
PLACE_QC050009_1921,http://temp.lincsproject.ca/census/place/QC050009,temp_lincs,,,ungrounded,
PLACE_QC050011_1921,http://www.wikidata.org/entity/Q112912000,wikidata,Q112912000,Saint-Charles-Borromée,matched,
PLACE_QC050016_1921,http://temp.lincsproject.ca/census/place/QC050016,temp_lincs,,,ungrounded,
PLACE_QC050017_1921,http://temp.lincsproject.ca/census/place/QC050017,temp_lincs,,,ungrounded,
PLACE_QC050019_1921,http://temp.lincsproject.ca/census/place/QC050019,temp_lincs,,,ungrounded,
PLACE_QC051004_1921,http://temp.lincsproject.ca/census/place/QC051004,temp_lincs,,,ungrounded,
PLACE_QC051005_1921,http://temp.lincsproject.ca/census/place/QC051005,temp_lincs,,,ungrounded,
PLACE_QC051014_1921,http://www.wikidata.org/entity/Q112912970,wikidata,Q112912970,Sainte-Edwidge,matched,
PLACE_QC052008_1921,http://temp.lincsproject.ca/census/place/QC052008,temp_lincs,,,ungrounded,
PLACE_QC053011_1921,http://temp.lincsproject.ca/census/place/QC053011,temp_lincs,,,ungrounded,
PLACE_QC053016_1921,http://www.wikidata.org/entity/Q112912592,wikidata,Q112912592,Saint-Maxime,matched,
PLACE_QC053019_1921,http://www.wikidata.org/entity/Q112912727,wikidata,Q112912727,Saint-Prosper,matched,
PLACE_QC054002_1921,http://temp.lincsproject.ca/census/place/QC054002,temp_lincs,,,ungrounded,
PLACE_QC054006_1921,http://temp.lincsproject.ca/census/place/QC054006,temp_lincs,,,ungrounded,
PLACE_QC054008_1921,http://temp.lincsproject.ca/census/place/QC054008,temp_lincs,,,ungrounded,
PLACE_QC054014_1921,http://temp.lincsproject.ca/census/place/QC054014,temp_lincs,,,ungrounded,
PLACE_QC055003_1921,http://temp.lincsproject.ca/census/place/QC055003,temp_lincs,,,ungrounded,
PLACE_QC055006_1921,http://temp.lincsproject.ca/census/place/QC055006,temp_lincs,,,ungrounded,
PLACE_QC055008_1921,http://temp.lincsproject.ca/census/place/QC055008,temp_lincs,,,ungrounded,
PLACE_QC055009_1921,http://www.wikidata.org/entity/Q112912133,wikidata,Q112912133,Saint-Évariste,matched,
PLACE_QC055011_1921,http://temp.lincsproject.ca/census/place/QC055011,temp_lincs,,,ungrounded,
PLACE_QC055018_1921,http://temp.lincsproject.ca/census/place/QC055018,temp_lincs,,,ungrounded,
PLACE_QC055019_1921,http://temp.lincsproject.ca/census/place/QC055019,temp_lincs,,,ungrounded,
PLACE_QC055020_1921,http://temp.lincsproject.ca/census/place/QC055020,temp_lincs,,,ungrounded,
PLACE_QC056007_1921,http://temp.lincsproject.ca/census/place/QC056007,temp_lincs,,,ungrounded,
PLACE_QC056013_1921,http://temp.lincsproject.ca/census/place/QC056013,temp_lincs,,,ungrounded,
PLACE_QC056024_1921,http://temp.lincsproject.ca/census/place/QC056024,temp_lincs,,,ungrounded,
PLACE_QC056028_1921,http://temp.lincsproject.ca/census/place/QC056028,temp_lincs,,,ungrounded,
PLACE_QC057001_1921,http://temp.lincsproject.ca/census/place/QC057001,temp_lincs,,,ungrounded,
PLACE_QC057002_1921,http://temp.lincsproject.ca/census/place/QC057002,temp_lincs,,,ungrounded,
PLACE_QC057003_1921,http://temp.lincsproject.ca/census/place/QC057003,temp_lincs,,,ungrounded,
PLACE_QC057004_1921,http://temp.lincsproject.ca/census/place/QC057004,temp_lincs,,,ungrounded,
PLACE_QC057005_1921,http://temp.lincsproject.ca/census/place/QC057005,temp_lincs,,,ungrounded,
PLACE_QC057006_1921,http://temp.lincsproject.ca/census/place/QC057006,temp_lincs,,,ungrounded,
PLACE_QC057007_1921,http://temp.lincsproject.ca/census/place/QC057007,temp_lincs,,,ungrounded,
PLACE_QC057009_1921,http://temp.lincsproject.ca/census/place/QC057009,temp_lincs,,,ungrounded,
PLACE_QC057013_1921,http://temp.lincsproject.ca/census/place/QC057013,temp_lincs,,,ungrounded,
PLACE_QC057014_1921,http://temp.lincsproject.ca/census/place/QC057014,temp_lincs,,,ungrounded,
PLACE_QC057015_1921,http://temp.lincsproject.ca/census/place/QC057015,temp_lincs,,,ungrounded,
PLACE_QC057016_1921,http://temp.lincsproject.ca/census/place/QC057016,temp_lincs,,,ungrounded,
PLACE_QC057020_1921,http://temp.lincsproject.ca/census/place/QC057020,temp_lincs,,,ungrounded,
PLACE_QC057026_1921,http://temp.lincsproject.ca/census/place/QC057026,temp_lincs,,,ungrounded,
PLACE_QC057028_1921,http://temp.lincsproject.ca/census/place/QC057028,temp_lincs,,,ungrounded,
PLACE_QC057029_1921,http://temp.lincsproject.ca/census/place/QC057029,temp_lincs,,,ungrounded,
PLACE_QC057030_1921,http://temp.lincsproject.ca/census/place/QC057030,temp_lincs,,,ungrounded,
PLACE_QC057032_1921,http://temp.lincsproject.ca/census/place/QC057032,temp_lincs,,,ungrounded,
PLACE_QC057034_1921,http://temp.lincsproject.ca/census/place/QC057034,temp_lincs,,,ungrounded,
PLACE_QC057036_1921,http://temp.lincsproject.ca/census/place/QC057036,temp_lincs,,,ungrounded,
PLACE_QC059003_1921,http://www.wikidata.org/entity/Q112911902,wikidata,Q112911902,Saint-Athanase,matched,
PLACE_QC059006_1921,http://www.wikidata.org/entity/Q112912260,wikidata,Q112912260,Saint-Grégoire-le-Grand,matched,
