wikidata_qid,wikidata_label,place_id,place_type,name,province,year_min,year_max,num_years,num_chains_for_qid
Q112912500,Saint-Louis,PLACE_QC191004_1901,CSD,St. Louis de Bonsecours,QC,1901,1911,2,4
Q112912500,Saint-Louis,PLACE_QC082004_1921,CSD,St. Louis de Bonsecours,QC,1921,1921,1,4
Q112912505,Saint-Louis,PLACE_QC061011,CSD,St. Louis de Kamouraska,QC,1901,1921,3,2
Q112912505,Saint-Louis,PLACE_QC061017_1921,CSD,"St. Louis de Kamouraska, VL",QC,1921,1921,1,2
Q112912546,Saint-Malachie,PLACE_QC160003,CSD,St. Malachie,QC,1871,1871,1,4
Q112912546,Saint-Malachie,PLACE_QC047009_1881,CSD,St. Malachie,QC,1881,1881,1,4
Q112912546,Saint-Malachie,PLACE_QC152011_1891,CSD,St. Malachie,QC,1891,1901,2,4
Q112912546,Saint-Malachie,PLACE_QC053014,CSD,St. Malachie,QC,1911,1921,2,4
Q112912558,Saint-Marcel,PLACE_QC181006,CSD,St. Marcel,QC,1861,1891,4,3
Q112912558,Saint-Marcel,PLACE_QC138010_1901,CSD,St. Marcel,QC,1901,1901,1,3
Q112912558,Saint-Marcel,PLACE_QC082005_1911,CSD,St. Marcel,QC,1911,1921,2,3
Q112912592,Saint-Maxime,PLACE_QC144021,CSD,St. Maxime de Scott,QC,1901,1911,2,2
Q112912592,Saint-Maxime,PLACE_QC053016_1921,CSD,St. Maxime de Scott,QC,1921,1921,1,2
Q112912597,Saint-Méthode,PLACE_QC154035,CSD,St. Méthode,QC,1901,1911,2,2
Q112912597,Saint-Méthode,PLACE_QC063023_1921,CSD,St. Méthode,QC,1921,1921,1,2
Q112912601,Saint-Michel,PLACE_QC184013_1891,CSD,St. Michel de Rougemont,QC,1891,1891,1,2
Q112912601,Saint-Michel,PLACE_QC085009_1921,CSD,St. Michel de Rougemont,QC,1921,1921,1,2
Q112912628,Saint-Norbert,PLACE_QC052018,CSD,St. Norbert,QC,1871,1881,2,2
Q112912628,Saint-Norbert,PLACE_QC038013,CSD,St. Norbert,QC,1901,1921,3,2
Q112912646,Saint-Patrice,PLACE_QC176011_1881,CSD,St. Patrice de Rawdon,QC,1881,1911,4,2
Q112912646,Saint-Patrice,PLACE_QC073010_1921,CSD,St. Patrice de Rawdon,QC,1921,1921,1,2
Q112912647,Saint-Patrice,PLACE_QC054011,CSD,St. Patrice de la Rivière du Loup,QC,1861,1861,1,2
Q112912647,Saint-Patrice,PLACE_QC095024_1921,CSD,St. Patrice de la Rivière du Loup,QC,1921,1921,1,2
Q112912648,Saint-Patrice-de-Beaurivage,PLACE_QC166013_1891,CSD,St. Patrice de Beaurivage,QC,1891,1891,1,2
Q112912648,Saint-Patrice-de-Beaurivage,PLACE_QC068016_1921,CSD,St. Patrice de Beaurivage,QC,1921,1921,1,2
Q112912662,Saint-Paul,PLACE_QC158013,CSD,St. Paul,QC,1851,1901,6,4
Q112912662,Saint-Paul,PLACE_QC100005_1871,CSD,St. Paul,QC,1871,1871,1,4
Q112912662,Saint-Paul,PLACE_QC163012_1911,CSD,St. Paul,QC,1911,1911,1,4
Q112912662,Saint-Paul,PLACE_QC060013_1921,CSD,St. Paul,QC,1921,1921,1,4
Q112912675,Saint-Paulin,PLACE_QC168010_1901,CSD,St. Paulin,QC,1851,1901,6,3
Q112912675,Saint-Paulin,PLACE_QC173009_1911,CSD,St. Paulin,QC,1911,1911,1,3
Q112912675,Saint-Paulin,PLACE_QC069012_1921,CSD,St. Paulin,QC,1921,1921,1,3
Q112912693,Saint-Pie,PLACE_QC078008,CSD,St. Pie,QC,1851,1851,1,6
Q112912693,Saint-Pie,PLACE_QC004006,CSD,St. Pie,QC,1861,1861,1,6
Q112912693,Saint-Pie,PLACE_QC138009,CSD,St. Pie,QC,1871,1891,3,6
Q112912693,Saint-Pie,PLACE_QC189015,CSD,St. Pie,QC,1901,1901,1,6
Q112912693,Saint-Pie,PLACE_QC039009_1911,CSD,St. Pie,QC,1911,1921,2,6
Q112912693,Saint-Pie,PLACE_QC039017,CSD,"St. Pie, VL",QC,1911,1921,2,6
Q112912712,Saint-Pierre-aux-Liens,PLACE_QC157020,CSD,"St. Pierre aux Liens, Village",QC,1901,1901,1,3
Q112912712,Saint-Pierre-aux-Liens,PLACE_QC162027,CSD,St. Pierre aux Liens vl,QC,1911,1911,1,3
Q112912712,Saint-Pierre-aux-Liens,PLACE_QC076035_1921,CSD,"St. Pierre aux Liens, T-V",QC,1921,1921,1,3
Q112912724,Saint-Polycarpe,PLACE_QC081006,CSD,St. Polycarpe,QC,1851,1851,1,6
Q112912724,Saint-Polycarpe,PLACE_QC049006,CSD,St. Polycarpe,QC,1861,1861,1,6
Q112912724,Saint-Polycarpe,PLACE_QC110002,CSD,St. Polycarpe,QC,1871,1871,1,6
Q112912724,Saint-Polycarpe,PLACE_QC074001,CSD,St. Polycarpe,QC,1881,1881,1,6
Q112912724,Saint-Polycarpe,PLACE_QC089004_1891,CSD,St. Polycarpe,QC,1891,1921,4,6
Q112912724,Saint-Polycarpe,PLACE_QC089012,CSD,"St. Polycarpe, Village",QC,1891,1921,4,6
Q112912726,Saint-Prime,PLACE_QC076027,CSD,St. Prime,QC,1881,1881,1,2
Q112912726,Saint-Prime,PLACE_QC063025_1921,CSD,"St. Prime, par.",QC,1921,1921,1,2
Q112912733,Saint-Raphaël,PLACE_QC141012,CSD,St. Raphaël,QC,1851,1901,6,3
Q112912733,Saint-Raphaël,PLACE_QC146012_1911,CSD,St. Raphaël,QC,1911,1911,1,3
Q112912733,Saint-Raphaël,PLACE_QC042015_1921,CSD,St. Raphael,QC,1921,1921,1,3
Q112912743,Saint-Rémi,PLACE_QC057018,CSD,St. Rémi,QC,1851,1851,1,5
Q112912743,Saint-Rémi,PLACE_QC037004,CSD,St. Rémi,QC,1861,1861,1,5
Q112912743,Saint-Rémi,PLACE_QC077007,CSD,"St. Rémi, Village",QC,1871,1921,6,5
Q112912743,Saint-Rémi,PLACE_QC166012,CSD,St. Rémi,QC,1871,1911,5,5
Q112912743,Saint-Rémi,PLACE_QC077005_1921,CSD,St. Rémi de La Salle,QC,1921,1921,1,5
Q112912763,Saint-Roch,PLACE_QC059011,CSD,St. Roch,QC,1851,1851,1,5
Q112912763,Saint-Roch,PLACE_QC001009,CSD,St. Roch,QC,1861,1861,1,5
Q112912763,Saint-Roch,PLACE_QC082009,CSD,St. Roch,QC,1861,1921,7,5
Q112912763,Saint-Roch,PLACE_QC100004,CSD,St. Roch,QC,1871,1871,1,5
Q112912763,Saint-Roch,PLACE_QC088004,CSD,St. Roch,QC,1881,1881,1,5
Q112912782,Saint-Sébastien,PLACE_QC196013,CSD,St. Sébastien,QC,1871,1911,5,2
Q112912782,Saint-Sébastien,PLACE_QC059007_1921,CSD,St. Sébastien,QC,1921,1921,1,2
Q112912788,Saint-Siméon,PLACE_QC147013,CSD,St. Siméon,QC,1901,1901,1,3
Q112912788,Saint-Siméon,PLACE_QC048010_1911,CSD,St. Siméon,QC,1911,1921,2,3
Q112912788,Saint-Siméon,PLACE_QC048016_1911,CSD,"St. Siméon, VL",QC,1911,1921,2,3
Q112912804,Saint-Sulpice,PLACE_QC059003_1851,CSD,St. Sulpice,QC,1851,1851,1,2
Q112912804,Saint-Sulpice,PLACE_QC065010_1861,CSD,St. Sulpice,QC,1861,1921,7,2
Q112912808,Saint-Sylvestre,PLACE_QC068027,CSD,"St. Sylvestre, VL",QC,1851,1921,8,2
Q112912808,Saint-Sylvestre,PLACE_QC068018_1921,CSD,St. Sylvestre de Beaurivage,QC,1921,1921,1,2
Q112912809,Saint-Télesphore,PLACE_QC049007_1861,CSD,St. Télesphore,QC,1861,1861,1,2
Q112912809,Saint-Télesphore,PLACE_QC089005_1881,CSD,St. Télesphore,QC,1881,1921,5,2
Q112912821,Saint-Thomas,PLACE_QC177011,CSD,St. Thomas,QC,1861,1911,6,2
Q112912821,Saint-Thomas,PLACE_QC074013_1921,CSD,St. Thomas,QC,1921,1921,1,2
Q112912837,Saint-Timothée,PLACE_QC041006_1921,CSD,St. Timothée,QC,1921,1921,1,2
Q112912837,Saint-Timothée,PLACE_QC041013_1921,CSD,"St. Timothée, VL",QC,1921,1921,1,2
Q112912839,Saint-Tite,PLACE_QC133004,CSD,St. Tite,QC,1871,1871,1,5
Q112912839,Saint-Tite,PLACE_QC082012,CSD,St. Tite,QC,1881,1881,1,5
Q112912839,Saint-Tite,PLACE_QC146017,CSD,St. Tite,QC,1891,1891,1,5
Q112912839,Saint-Tite,PLACE_QC146021,CSD,St. Tite,QC,1901,1901,1,5
Q112912839,Saint-Tite,PLACE_QC047024,CSD,St. Tite,QC,1911,1921,2,5
Q112912843,Saint-Urbain,PLACE_QC074002_1851,CSD,St. Urbain,QC,1851,1851,1,2
Q112912843,Saint-Urbain,PLACE_QC048011_1911,CSD,St. Urbain,QC,1861,1921,7,2
Q112912857,Saint-Victor,PLACE_QC139027,CSD,St. Victor de Tring,QC,1891,1901,2,3
Q112912857,Saint-Victor,PLACE_QC144029_1911,CSD,St. Victor de Tring,QC,1911,1911,1,3
Q112912857,Saint-Victor,PLACE_QC040020_1921,CSD,St. Victor de Tring,QC,1921,1921,1,3
Q112912862,Saint-Vincent-de-Paul,PLACE_QC076046,CSD,St. Vincent de Paul,QC,1851,1921,6,3
Q112912862,Saint-Vincent-de-Paul,PLACE_QC163014_1901,CSD,St. Vincent de Paul,QC,1901,1901,1,3
Q112912862,Saint-Vincent-de-Paul,PLACE_QC168010_1911,CSD,St. Vincent de Paul,QC,1911,1911,1,3
Q112912879,Saint-Zotique,PLACE_QC081010,CSD,St. Zotique,QC,1851,1851,1,5
Q112912879,Saint-Zotique,PLACE_QC074003,CSD,St. Zotique,QC,1861,1881,3,5
Q112912879,Saint-Zotique,PLACE_QC199006,CSD,St. Zotique,QC,1891,1911,3,5
Q112912879,Saint-Zotique,PLACE_QC089006,CSD,St. Zotique,QC,1921,1921,1,5
Q112912879,Saint-Zotique,PLACE_QC089013,CSD,"St. Zotique, VL",QC,1921,1921,1,5
Q112912881,Sainte-Adèle,PLACE_QC055002_1861,CSD,Ste. Adèle,QC,1861,1861,1,4
Q112912881,Sainte-Adèle,PLACE_QC197002,CSD,Ste. Adèle,QC,1871,1901,4,4
Q112912881,Sainte-Adèle,PLACE_QC202002_1911,CSD,Ste. Adèle,QC,1911,1911,1,4
Q112912881,Sainte-Adèle,PLACE_QC096006_1921,CSD,Ste. Adèle,QC,1921,1921,1,4
Q112912885,Sainte-Agathe,PLACE_QC171002,CSD,Ste. Agathe,QC,1851,1911,7,3
Q112912885,Sainte-Agathe,PLACE_QC068004_1921,CSD,Ste. Agathe,QC,1921,1921,1,3
Q112912885,Sainte-Agathe,PLACE_QC068025,CSD,"Ste. Agathe, VL",QC,1921,1921,1,3
Q112912908,Sainte-Anne,PLACE_QC149015,CSD,Ste. Anne,QC,1881,1891,2,2
Q112912908,Sainte-Anne,PLACE_QC050025,CSD,"Ste. Anne, VL",QC,1901,1921,3,2
Q112912915,Sainte-Anne-de-Beaupré,PLACE_QC075014,CSD,"Ste. Anne de Beaupré, VL",QC,1911,1921,2,2
Q112912915,Sainte-Anne-de-Beaupré,PLACE_QC075004_1921,CSD,Ste. Anne de Beaupré,QC,1921,1921,1,2
Q112912921,Sainte-Anne-du-Sault,PLACE_QC153014_1891,CSD,Ste. Anne du Sault,QC,1891,1891,1,3
Q112912921,Sainte-Anne-du-Sault,PLACE_QC158014_1911,CSD,Ste. Anne du Sault,QC,1901,1911,2,3
Q112912921,Sainte-Anne-du-Sault,PLACE_QC038008_1921,CSD,Ste. Anne du Sault,QC,1921,1921,1,3
Q112912944,Sainte-Cécile,PLACE_QC006002,CSD,Ste. Cécile,QC,1861,1861,1,6
Q112912944,Sainte-Cécile,PLACE_QC111006,CSD,Ste. Cécile,QC,1871,1871,1,6
Q112912944,Sainte-Cécile,PLACE_QC140003_1881,CSD,Ste. Cécile,QC,1881,1891,2,6
Q112912944,Sainte-Cécile,PLACE_QC145001_1901,CSD,Ste. Cécile,QC,1901,1911,2,6
Q112912944,Sainte-Cécile,PLACE_QC041001_1921,CSD,Ste. Cécile,QC,1921,1921,1,6
Q112912944,Sainte-Cécile,PLACE_QC041012,CSD,"Ste. Cécile, VL",QC,1921,1921,1,6
Q112912949,Sainte-Cécile,PLACE_QC193012,CSD,Ste. Cécile du Bic,QC,1871,1911,5,2
Q112912949,Sainte-Cécile,PLACE_QC084006_1921,CSD,Ste. Cécile du Bic,QC,1921,1921,1,2
Q112912981,Sainte-Eulalie,PLACE_QC184009,CSD,Ste. Eulalie,QC,1871,1911,5,2
Q112912981,Sainte-Eulalie,PLACE_QC078009_1921,CSD,Ste. Eulalie,QC,1921,1921,1,2
Q112912993,Sainte-Flore,PLACE_QC093008_1921,CSD,Ste. Flore,QC,1861,1921,6,2
Q112912993,Sainte-Flore,PLACE_QC146008_1901,CSD,Ste. Flore,QC,1901,1901,1,2
Q112912999,Sainte-Geneviève,PLACE_QC065006,CSD,Ste. Geneviève,QC,1851,1851,1,6
Q112912999,Sainte-Geneviève,PLACE_QC162006,CSD,Ste. Geneviève,QC,1861,1911,6,6
Q112912999,Sainte-Geneviève,PLACE_QC162026,CSD,"Ste. Geneviève, Village",QC,1861,1911,6,6
Q112912999,Sainte-Geneviève,PLACE_QC076008_1921,CSD,"Ste. Geneviève, par.",QC,1921,1921,1,6
Q112912999,Sainte-Geneviève,PLACE_QC076037,CSD,"Ste. Geneviève, VL",QC,1921,1921,1,6
Q112912999,Sainte-Geneviève,PLACE_QC076038,CSD,"Ste. Geneviève de Pierrefonds, VL",QC,1921,1921,1,6
Q112913014,Sainte-Hélène,PLACE_QC160009,CSD,Ste. Hélène,QC,1891,1891,1,2
Q112913014,Sainte-Hélène,PLACE_QC061010_1901,CSD,Ste. Hélène,QC,1901,1921,3,2
Q112913028,Sainte-Julie,PLACE_QC082007_1851,CSD,Ste. Julie,QC,1851,1851,1,2
Q112913028,Sainte-Julie,PLACE_QC098004_1861,CSD,Ste. Julie,QC,1861,1921,7,2
Q112913094,Sainte-Perpétue,PLACE_QC170010,CSD,Ste. Perpétue,QC,1901,1911,2,2
Q112913094,Sainte-Perpétue,PLACE_QC067011_1921,CSD,Ste. Perpétue,QC,1921,1921,1,2
Q112913101,Sainte-Rosalie,PLACE_QC078010_1851,CSD,Ste. Rosalie,QC,1851,1851,1,2
Q112913101,Sainte-Rosalie,PLACE_QC039010_1861,CSD,Ste. Rosalie,QC,1861,1921,7,2
Q112913106,Sainte-Rose-de-Lima,PLACE_QC079012_1851,CSD,Ste. Rose,QC,1851,1851,1,8
Q112913106,Sainte-Rose-de-Lima,PLACE_QC098002,CSD,Ste. Rose,QC,1871,1871,1,8
Q112913106,Sainte-Rose-de-Lima,PLACE_QC098003_1871,CSD,"Ste. Rose, Village",QC,1871,1871,1,8
Q112913106,Sainte-Rose-de-Lima,PLACE_QC163012,CSD,Ste. Rose,QC,1881,1901,3,8
Q112913106,Sainte-Rose-de-Lima,PLACE_QC168019,CSD,"Ste. Rose, Village",QC,1881,1911,4,8
Q112913106,Sainte-Rose-de-Lima,PLACE_QC168009_1911,CSD,Ste. Rose,QC,1911,1911,1,8
Q112913106,Sainte-Rose-de-Lima,PLACE_QC076045,CSD,"Ste. Rose, par.",QC,1921,1921,1,8
Q112913106,Sainte-Rose-de-Lima,PLACE_QC076049_1921,CSD,"Ste. Rose, T-V",QC,1921,1921,1,8
Q112913108,Sainte-Scholastique,PLACE_QC080003,CSD,Ste. Scholastique,QC,1851,1851,1,5
Q112913108,Sainte-Scholastique,PLACE_QC056013,CSD,"Ste. Scholastique, Parish",QC,1861,1861,1,5
Q112913108,Sainte-Scholastique,PLACE_QC052015,CSD,"Ste. Scholastique, Village",QC,1871,1921,6,5
Q112913108,Sainte-Scholastique,PLACE_QC097009,CSD,Ste. Scholastique,QC,1871,1871,1,5
Q112913108,Sainte-Scholastique,PLACE_QC052011_1881,CSD,Ste. Scholastique,QC,1881,1921,5,5
Q112913114,Sainte-Thècle,PLACE_QC146016,CSD,Ste. Thècle,QC,1881,1891,2,3
Q112913114,Sainte-Thècle,PLACE_QC151018,CSD,Ste. Thècle,QC,1901,1911,2,3
Q112913114,Sainte-Thècle,PLACE_QC047021,CSD,Ste. Thècle,QC,1921,1921,1,3
Q112913285,Saint-Simon,PLACE_QC045013,CSD,St. Simon,QC,1851,1861,2,4
Q112913285,Saint-Simon,PLACE_QC040002,CSD,St. Simon,QC,1871,1881,2,4
Q112913285,Saint-Simon,PLACE_QC193032,CSD,St. Simon,QC,1891,1911,3,4
Q112913285,Saint-Simon,PLACE_QC084017_1921,CSD,St. Simon,QC,1921,1921,1,4
Q112975,Enderby,PLACE_BC014009,CSD,Enderby c,BC,1911,1911,1,2
Q112975,Enderby,PLACE_BC218007_1921,CSD,"Enderby, C",BC,1921,1921,1,2
Q1138837,Cranbrook,PLACE_BC009002,CSD,Cranbrook,BC,1911,1911,1,3
Q1138837,Cranbrook,PLACE_BC210005,CSD,"Cranbrook, C",BC,1911,1921,2,3
Q1138837,Cranbrook,PLACE_BC210002,CSD,Cranbrook,BC,1921,1921,1,3
Q113893935,Stirling,PLACE_ON071015,CSD,"Stirling, Village",ON,1861,1901,5,3
Q113893935,Stirling,PLACE_ON080016_1911,CSD,Stirling vl,ON,1911,1911,1,3
Q113893935,Stirling,PLACE_ON118033,CSD,"Stirling, VL",ON,1911,1921,2,3
Q114506323,Lakefield,PLACE_ON138019,CSD,"Lakefield, VL",ON,1891,1921,4,2
Q114506323,Lakefield,PLACE_ON112011_1911,CSD,Lakefield vl,ON,1911,1911,1,2
Q115134599,Bothwell,PLACE_ON003005,CSD,"Bothwell, Town—Ville",ON,1871,1871,1,4
Q115134599,Bothwell,PLACE_ON178008_1881,CSD,Bothwell,ON,1881,1881,1,4
Q115134599,Bothwell,PLACE_ON045001_1891,CSD,"Bothwell, Town—Ville",ON,1891,1901,2,4
Q115134599,Bothwell,PLACE_ON121014,CSD,"Bothwell, T-V",ON,1911,1921,2,4
Q115134672,Strathroy,PLACE_ON168006,CSD,"Strathroy, Village",ON,1861,1881,3,3
Q115134672,Strathroy,PLACE_ON090008_1891,CSD,"Strathroy, Town—Ville",ON,1891,1901,2,3
Q115134672,Strathroy,PLACE_ON128018,CSD,"Strathroy, T-V",ON,1911,1921,2,3
Q115178132,Copper Cliff,PLACE_ON099094,CSD,Copper Cliff t-v,ON,1911,1911,1,3
Q115178132,Copper Cliff,PLACE_ON099163_1911,CSD,Copper Cliff t-v,ON,1911,1911,1,3
Q115178132,Copper Cliff,PLACE_ON146132_1921,CSD,"Copper Cliff, T-V",ON,1921,1921,1,3
Q115260687,Allan,PLACE_ON054002_1911,CSD,Allan,ON,1881,1911,3,2
Q115260687,Allan,PLACE_ON127001_1921,CSD,Allan,ON,1921,1921,1,2
Q115260727,Arthur,PLACE_ON103002,CSD,Arthur,ON,1861,1861,1,3
Q115260727,Arthur,PLACE_ON035004,CSD,Arthur,ON,1871,1871,1,3
Q115260727,Arthur,PLACE_ON152001_1881,CSD,Arthur,ON,1881,1921,5,3
Q115260739,Assiginack,PLACE_ON054003,CSD,Assiginack,ON,1881,1911,4,2
Q115260739,Assiginack,PLACE_ON127002_1921,CSD,Assiginack,ON,1921,1921,1,2
Q115260874,Blenheim,PLACE_ON127003,CSD,Blenheim,ON,1851,1901,6,2
Q115260874,Blenheim,PLACE_ON134002_1911,CSD,Blenheim,ON,1911,1921,2,2
Q115260888,Bonfield,PLACE_ON092008,CSD,Bonfield,ON,1901,1901,1,2
Q115260888,Bonfield,PLACE_ON130012,CSD,Bonfield,ON,1911,1921,2,2
Q115260922,Brantford,PLACE_ON065002,CSD,Brantford,ON,1851,1861,2,3
Q115260922,Brantford,PLACE_ON048003_1891,CSD,Brantford,ON,1891,1891,1,3
Q115260922,Brantford,PLACE_ON103001_1921,CSD,Brantford,ON,1921,1921,1,3
Q115260952,Bruce,PLACE_ON003003_1851,CSD,Bruce,ON,1851,1851,1,2
Q115260952,Bruce,PLACE_ON104005_1871,CSD,Bruce,ON,1871,1921,6,2
Q115261024,Caradoc,PLACE_ON023003,CSD,Carradoc,ON,1851,1851,1,2
Q115261024,Caradoc,PLACE_ON128003_1891,CSD,Caradoc,ON,1861,1921,7,2
Q115261048,Cartier,PLACE_ON146019,CSD,Cartier,ON,1901,1921,2,2
Q115261048,Cartier,PLACE_ON054016_1911,CSD,Cartier,ON,1911,1911,1,2
Q115261082,Chapleau,PLACE_ON044038,CSD,Chapleau,ON,1901,1901,1,2
Q115261082,Chapleau,PLACE_ON146022_1921,CSD,Chapleau,ON,1921,1921,1,2
Q115261146,Collingwood,PLACE_ON155002,CSD,Collingwood,ON,1851,1881,4,2
Q115261146,Collingwood,PLACE_ON114003_1891,CSD,Collingwood,ON,1891,1921,4,2
Q115261246,Dawson,PLACE_ON046053,CSD,Dawson,ON,1891,1891,1,2
Q115261246,Dawson,PLACE_ON127011_1921,CSD,Dawson,ON,1921,1921,1,2
Q115261272,Derby,PLACE_ON011004_1851,CSD,Derby,ON,1851,1851,1,2
Q115261272,Derby,PLACE_ON114004,CSD,Derby,ON,1861,1921,7,2
Q115261306,Dowling,PLACE_ON054022,CSD,Dowling,ON,1911,1911,1,2
Q115261306,Dowling,PLACE_ON146033_1921,CSD,Dowling,ON,1921,1921,1,2
Q115261319,Drury,PLACE_ON054029_1911,CSD,Drury,ON,1911,1911,1,2
Q115261319,Drury,PLACE_ON146034,CSD,Drury,ON,1921,1921,1,2
Q115261521,Fullarton,PLACE_ON137007_1891,CSD,Fullarton,ON,1851,1921,7,2
Q115261521,Fullarton,PLACE_ON092007,CSD,Pullarton,ON,1861,1861,1,2
Q115261587,Goderich,PLACE_ON016015,CSD,Goderich,ON,1851,1851,1,3
Q115261587,Goderich,PLACE_ON173007,CSD,Goderich,ON,1861,1881,3,3
Q115261587,Goderich,PLACE_ON119003_1891,CSD,Goderich,ON,1891,1921,4,3
Q115261628,Grimsthorpe,PLACE_ON015009_1851,CSD,Grimsthorpe,ON,1851,1851,1,2
Q115261628,Grimsthorpe,PLACE_ON118007,CSD,Grimsthorpe,ON,1911,1921,2,2
Q115261670,Hallowell,PLACE_ON140003_1921,CSD,Hallowell,ON,1851,1921,7,2
Q115261670,Hallowell,PLACE_ON119009,CSD,Hallowel,ON,1881,1881,1,2
Q115261675,Hamilton,PLACE_ON054001,CSD,Hamilton,ON,1851,1871,3,3
Q115261675,Hamilton,PLACE_ON124003_1881,CSD,Hamilton,ON,1881,1881,1,3
Q115261675,Hamilton,PLACE_ON132005_1891,CSD,Hamilton,ON,1891,1921,4,3
Q115261748,Hilliard,PLACE_ON099076_1911,CSD,Hilliard,ON,1911,1911,1,2
Q115261748,Hilliard,PLACE_ON148086,CSD,Hilliard,ON,1911,1921,2,2
Q115261809,Hungerford,PLACE_ON015010,CSD,Hungerford,ON,1851,1851,1,3
Q115261809,Hungerford,PLACE_ON073002,CSD,Hungerford,ON,1861,1891,4,3
Q115261809,Hungerford,PLACE_ON118009,CSD,Hungerford,ON,1901,1921,3,3
Q115261919,Kincardine,PLACE_ON003009,CSD,Kincardine,ON,1851,1851,1,3
Q115261919,Kincardine,PLACE_ON027005,CSD,Kincardine,ON,1871,1871,1,3
Q115261919,Kincardine,PLACE_ON104012,CSD,Kincardine,ON,1881,1921,5,3
Q115261968,Lanark,PLACE_ON082008,CSD,Lanark,ON,1851,1861,2,2
Q115261968,Lanark,PLACE_ON123008,CSD,Lanark,ON,1871,1921,6,2
Q115262072,London,PLACE_ON023012,CSD,London,ON,1851,1851,1,6
Q115262072,London,PLACE_ON086007,CSD,London,ON,1861,1861,1,6
Q115262072,London,PLACE_ON167003,CSD,London,ON,1881,1881,1,6
Q115262072,London,PLACE_ON087003_1891,CSD,London,ON,1891,1901,2,6
Q115262072,London,PLACE_ON095002_1911,CSD,London,ON,1911,1911,1,6
Q115262072,London,PLACE_ON128008,CSD,London,ON,1921,1921,1,6
Q115262165,Martland,PLACE_ON099104_1911,CSD,Martland,ON,1911,1911,1,2
Q115262165,Martland,PLACE_ON146084_1921,CSD,Martland,ON,1921,1921,1,2
Q115262181,Mattawan,PLACE_ON130056,CSD,Mattawan,ON,1901,1921,3,2
Q115262181,Mattawan,PLACE_ON099106_1911,CSD,Mattawan,ON,1911,1911,1,2
Q115262327,Milner,PLACE_ON099107_1911,CSD,Milner,ON,1911,1911,1,2
Q115262327,Milner,PLACE_ON148130,CSD,Milner,ON,1911,1921,2,2
Q115262370,Mornington,PLACE_ON137010,CSD,Mornington,ON,1851,1921,7,2
Q115262370,Mornington,PLACE_ON104006_1901,CSD,"Mornington, Village",ON,1901,1901,1,2
Q115262426,Neelon,PLACE_ON099112_1911,CSD,Neelon,ON,1911,1911,1,2
Q115262426,Neelon,PLACE_ON146094,CSD,Neelon,ON,1921,1921,1,2
Q115262458,Norman,PLACE_ON146096,CSD,Norman,ON,1891,1921,2,2
Q115262458,Norman,PLACE_ON099114_1911,CSD,Norman,ON,1911,1911,1,2
Q115262497,Oliver,PLACE_ON044060_1901,CSD,Oliver ,ON,1901,1901,1,2
Q115262497,Oliver,PLACE_ON147017,CSD,Oliver,ON,1911,1921,2,2
Q115262520,Otonabee,PLACE_ON112007_1911,CSD,Otonabee,ON,1851,1911,7,2
Q115262520,Otonabee,PLACE_ON138014_1921,CSD,Otonabee,ON,1921,1921,1,2
Q115262523,Otto,PLACE_ON099116_1911,CSD,Otto,ON,1911,1911,1,2
Q115262523,Otto,PLACE_ON148144,CSD,Otto,ON,1921,1921,1,2
Q115262527,Paipoonge,PLACE_ON123055_1911,CSD,Paipoonge,ON,1911,1911,1,2
Q115262527,Paipoonge,PLACE_ON147018,CSD,Paipoonge,ON,1911,1921,2,2
Q115262530,Palmerston,PLACE_ON072010,CSD,Palmerston,ON,1861,1861,1,2
Q115262530,Palmerston,PLACE_ON111012_1911,CSD,Palmerston,ON,1911,1921,2,2
Q115262532,Papineau,PLACE_ON130064,CSD,Papineau,ON,1901,1921,3,2
Q115262532,Papineau,PLACE_ON099118_1911,CSD,Papineau,ON,1911,1911,1,2
Q115262539,Parkinson,PLACE_ON102068,CSD,Parkinson,ON,1901,1921,2,2
Q115262539,Parkinson,PLACE_ON054070_1911,CSD,Parkinson,ON,1911,1911,1,2
Q115262551,Patton,PLACE_ON102069,CSD,Patton,ON,1901,1921,3,2
Q115262551,Patton,PLACE_ON054071_1911,CSD,Patton,ON,1911,1911,1,2
Q115262552,Pattullo,PLACE_ON123057_1911,CSD,Pattullo,ON,1911,1911,1,2
Q115262552,Pattullo,PLACE_ON141028,CSD,Pattullo,ON,1921,1921,1,2
Q115262569,Pembroke,PLACE_ON033009,CSD,Pembroke,ON,1851,1851,1,3
Q115262569,Pembroke,PLACE_ON114006_1861,CSD,Pembroke,ON,1861,1891,4,3
Q115262569,Pembroke,PLACE_ON142022,CSD,Pembroke,ON,1901,1921,3,3
Q115262573,Pense,PLACE_ON099120_1911,CSD,Pense,ON,1911,1911,1,2
Q115262573,Pense,PLACE_ON148146,CSD,Pense,ON,1921,1921,1,2
Q115262607,Poitras,PLACE_ON099123_1911,CSD,Poitras,ON,1911,1911,1,2
Q115262607,Poitras,PLACE_ON130069,CSD,Poitras,ON,1911,1921,2,2
Q115262615,Potts,PLACE_ON123062_1911,CSD,Potts,ON,1911,1911,1,2
Q115262615,Potts,PLACE_ON141029,CSD,Potts,ON,1921,1921,1,2
Q115262619,Pratt,PLACE_ON123063_1911,CSD,Pratt,ON,1911,1911,1,2
Q115262619,Pratt,PLACE_ON141030,CSD,Pratt,ON,1921,1921,1,2
