identifier_id:ID,:LABEL,value,identifier_type,year:int
TCPUID_ON044095_1901,E42_Identifier,ON044095,TCP_UID,1901
TCPUID_ON054048_1911,E42_Identifier,ON054048,TCP_UID,1911
TCPUID_ON182009_1881,E42_Identifier,ON182009,TCP_UID,1881
TCPUID_ON182002_1881,E42_Identifier,ON182002,TCP_UID,1881
TCPUID_ON182007_1881,E42_Identifier,ON182007,TCP_UID,1881
TCPUID_ON182008_1881,E42_Identifier,ON182008,TCP_UID,1881
TCPUID_ON046044_1891,E42_Identifier,ON046044,TCP_UID,1891
TCPUID_ON182011_1881,E42_Identifier,ON182011,TCP_UID,1881
TCPUID_ON182010_1881,E42_Identifier,ON182010,TCP_UID,1881
TCPUID_ON182015_1881,E42_Identifier,ON182015,TCP_UID,1881
TCPUID_ON182017_1881,E42_Identifier,ON182017,TCP_UID,1881
TCPUID_ON182999_1881,E42_Identifier,ON182999,TCP_UID,1881
TCPUID_ON182026_1881,E42_Identifier,ON182026,TCP_UID,1881
TCPUID_ON046013_1891,E42_Identifier,ON046013,TCP_UID,1891
TCPUID_ON160001_1881,E42_Identifier,ON160001,TCP_UID,1881
TCPUID_ON015001_1871,E42_Identifier,ON015001,TCP_UID,1871
TCPUID_ON159002_1881,E42_Identifier,ON159002,TCP_UID,1881
TCPUID_ON106001_1891,E42_Identifier,ON106001,TCP_UID,1891
TCPUID_ON102001_1901,E42_Identifier,ON102001,TCP_UID,1901
TCPUID_ON016001_1871,E42_Identifier,ON016001,TCP_UID,1871
TCPUID_ON160003_1881,E42_Identifier,ON160003,TCP_UID,1881
TCPUID_ON015005_1871,E42_Identifier,ON015005,TCP_UID,1871
TCPUID_ON159005_1881,E42_Identifier,ON159005,TCP_UID,1881
TCPUID_ON015002_1871,E42_Identifier,ON015002,TCP_UID,1871
TCPUID_ON159003_1881,E42_Identifier,ON159003,TCP_UID,1881
TCPUID_ON106006_1891,E42_Identifier,ON106006,TCP_UID,1891
TCPUID_ON102006_1901,E42_Identifier,ON102006,TCP_UID,1901
TCPUID_ON159004_1881,E42_Identifier,ON159004,TCP_UID,1881
TCPUID_ON015004_1871,E42_Identifier,ON015004,TCP_UID,1871
TCPUID_ON159001_1881,E42_Identifier,ON159001,TCP_UID,1881
TCPUID_ON068004_1871,E42_Identifier,ON068004,TCP_UID,1871
TCPUID_ON109002_1881,E42_Identifier,ON109002,TCP_UID,1881
TCPUID_ON050004_1891,E42_Identifier,ON050004,TCP_UID,1891
TCPUID_ON047004_1901,E42_Identifier,ON047004,TCP_UID,1901
TCPUID_ON109004_1881,E42_Identifier,ON109004,TCP_UID,1881
TCPUID_ON050003_1891,E42_Identifier,ON050003,TCP_UID,1891
TCPUID_ON047003_1901,E42_Identifier,ON047003,TCP_UID,1901
TCPUID_ON109006_1881,E42_Identifier,ON109006,TCP_UID,1881
TCPUID_ON050006_1891,E42_Identifier,ON050006,TCP_UID,1891
TCPUID_ON047006_1901,E42_Identifier,ON047006,TCP_UID,1901
TCPUID_ON177006_1881,E42_Identifier,ON177006,TCP_UID,1881
TCPUID_ON177005_1881,E42_Identifier,ON177005,TCP_UID,1881
TCPUID_ON177009_1881,E42_Identifier,ON177009,TCP_UID,1881
TCPUID_ON052013_1891,E42_Identifier,ON052013,TCP_UID,1891
TCPUID_ON049012_1901,E42_Identifier,ON049012,TCP_UID,1901
TCPUID_ON177002_1881,E42_Identifier,ON177002,TCP_UID,1881
TCPUID_ON052003_1891,E42_Identifier,ON052003,TCP_UID,1891
TCPUID_ON049003_1901,E42_Identifier,ON049003,TCP_UID,1901
TCPUID_ON059003_1911,E42_Identifier,ON059003,TCP_UID,1911
TCPUID_ON104003_1921,E42_Identifier,ON104003,TCP_UID,1921
TCPUID_ON177011_1881,E42_Identifier,ON177011,TCP_UID,1881
TCPUID_ON052012_1891,E42_Identifier,ON052012,TCP_UID,1891
TCPUID_ON049011_1901,E42_Identifier,ON049011,TCP_UID,1901
TCPUID_ON028001_1871,E42_Identifier,ON028001,TCP_UID,1871
TCPUID_ON177001_1881,E42_Identifier,ON177001,TCP_UID,1881
TCPUID_ON053001_1891,E42_Identifier,ON053001,TCP_UID,1891
TCPUID_ON050001_1901,E42_Identifier,ON050001,TCP_UID,1901
TCPUID_ON059004_1911,E42_Identifier,ON059004,TCP_UID,1911
TCPUID_ON104005_1921,E42_Identifier,ON104005,TCP_UID,1921
TCPUID_ON027005_1871,E42_Identifier,ON027005,TCP_UID,1871
TCPUID_ON176005_1881,E42_Identifier,ON176005,TCP_UID,1881
TCPUID_ON053003_1891,E42_Identifier,ON053003,TCP_UID,1891
TCPUID_ON050003_1901,E42_Identifier,ON050003,TCP_UID,1901
TCPUID_ON059006_1911,E42_Identifier,ON059006,TCP_UID,1911
TCPUID_ON104012_1921,E42_Identifier,ON104012,TCP_UID,1921
TCPUID_ON176011_1881,E42_Identifier,ON176011,TCP_UID,1881
TCPUID_ON053008_1891,E42_Identifier,ON053008,TCP_UID,1891
TCPUID_ON050009_1901,E42_Identifier,ON050009,TCP_UID,1901
TCPUID_ON177003_1881,E42_Identifier,ON177003,TCP_UID,1881
TCPUID_ON177008_1881,E42_Identifier,ON177008,TCP_UID,1881
TCPUID_ON052009_1891,E42_Identifier,ON052009,TCP_UID,1891
TCPUID_ON050007_1901,E42_Identifier,ON050007,TCP_UID,1901
TCPUID_ON176009_1881,E42_Identifier,ON176009,TCP_UID,1881
TCPUID_ON051006_1891,E42_Identifier,ON051006,TCP_UID,1891
TCPUID_ON048006_1901,E42_Identifier,ON048006,TCP_UID,1901
TCPUID_ON176008_1881,E42_Identifier,ON176008,TCP_UID,1881
TCPUID_ON051001_1891,E42_Identifier,ON051001,TCP_UID,1891
TCPUID_ON048001_1901,E42_Identifier,ON048001,TCP_UID,1901
TCPUID_ON060001_1911,E42_Identifier,ON060001,TCP_UID,1911
TCPUID_ON104004_1921,E42_Identifier,ON104004,TCP_UID,1921
TCPUID_ON176010_1881,E42_Identifier,ON176010,TCP_UID,1881
TCPUID_ON051005_1891,E42_Identifier,ON051005,TCP_UID,1891
TCPUID_ON048005_1901,E42_Identifier,ON048005,TCP_UID,1901
TCPUID_ON176003_1881,E42_Identifier,ON176003,TCP_UID,1881
TCPUID_ON051003_1891,E42_Identifier,ON051003,TCP_UID,1891
TCPUID_ON048003_1901,E42_Identifier,ON048003,TCP_UID,1901
TCPUID_ON060003_1911,E42_Identifier,ON060003,TCP_UID,1911
TCPUID_ON104007_1921,E42_Identifier,ON104007,TCP_UID,1921
TCPUID_ON177012_1881,E42_Identifier,ON177012,TCP_UID,1881
TCPUID_ON052008_1891,E42_Identifier,ON052008,TCP_UID,1891
TCPUID_ON049008_1901,E42_Identifier,ON049008,TCP_UID,1901
TCPUID_ON177010_1881,E42_Identifier,ON177010,TCP_UID,1881
TCPUID_ON052004_1891,E42_Identifier,ON052004,TCP_UID,1891
TCPUID_ON049004_1901,E42_Identifier,ON049004,TCP_UID,1901
TCPUID_ON027007_1871,E42_Identifier,ON027007,TCP_UID,1871
TCPUID_ON176007_1881,E42_Identifier,ON176007,TCP_UID,1881
TCPUID_ON051004_1891,E42_Identifier,ON051004,TCP_UID,1891
TCPUID_ON048004_1901,E42_Identifier,ON048004,TCP_UID,1901
TCPUID_ON060005_1911,E42_Identifier,ON060005,TCP_UID,1911
TCPUID_ON104010_1921,E42_Identifier,ON104010,TCP_UID,1921
TCPUID_ON027002_1871,E42_Identifier,ON027002,TCP_UID,1871
TCPUID_ON176012_1881,E42_Identifier,ON176012,TCP_UID,1881
TCPUID_ON176002_1881,E42_Identifier,ON176002,TCP_UID,1881
TCPUID_ON108001_1881,E42_Identifier,ON108001,TCP_UID,1881
TCPUID_ON153009_1881,E42_Identifier,ON153009,TCP_UID,1881
TCPUID_ON153011_1881,E42_Identifier,ON153011,TCP_UID,1881
TCPUID_ON036004_1871,E42_Identifier,ON036004,TCP_UID,1871
TCPUID_ON155006_1881,E42_Identifier,ON155006,TCP_UID,1881
TCPUID_ON155005_1881,E42_Identifier,ON155005,TCP_UID,1881
TCPUID_ON040003_1871,E42_Identifier,ON040003,TCP_UID,1871
TCPUID_ON141005_1881,E42_Identifier,ON141005,TCP_UID,1881
TCPUID_ON041004_1871,E42_Identifier,ON041004,TCP_UID,1871
TCPUID_ON138004_1881,E42_Identifier,ON138004,TCP_UID,1881
TCPUID_ON119005_1891,E42_Identifier,ON119005,TCP_UID,1891
TCPUID_ON115006_1901,E42_Identifier,ON115006,TCP_UID,1901
TCPUID_ON034009_1871,E42_Identifier,ON034009,TCP_UID,1871
TCPUID_ON152001_1881,E42_Identifier,ON152001,TCP_UID,1881
TCPUID_ON127005_1881,E42_Identifier,ON127005,TCP_UID,1881
TCPUID_ON058004_1891,E42_Identifier,ON058004,TCP_UID,1891
TCPUID_ON055004_1901,E42_Identifier,ON055004,TCP_UID,1901
TCPUID_ON127003_1881,E42_Identifier,ON127003,TCP_UID,1881
TCPUID_ON058001_1891,E42_Identifier,ON058001,TCP_UID,1891
TCPUID_ON055001_1901,E42_Identifier,ON055001,TCP_UID,1901
TCPUID_ON064002_1911,E42_Identifier,ON064002,TCP_UID,1911
TCPUID_ON108002_1921,E42_Identifier,ON108002,TCP_UID,1921
TCPUID_ON128001_1881,E42_Identifier,ON128001,TCP_UID,1881
TCPUID_ON050002_1871,E42_Identifier,ON050002,TCP_UID,1871
TCPUID_ON128005_1881,E42_Identifier,ON128005,TCP_UID,1881
TCPUID_ON051002_1871,E42_Identifier,ON051002,TCP_UID,1871
TCPUID_ON127002_1881,E42_Identifier,ON127002,TCP_UID,1881
TCPUID_ON050005_1871,E42_Identifier,ON050005,TCP_UID,1871
TCPUID_ON128002_1881,E42_Identifier,ON128002,TCP_UID,1881
TCPUID_ON006004_1871,E42_Identifier,ON006004,TCP_UID,1871
TCPUID_ON163006_1881,E42_Identifier,ON163006,TCP_UID,1881
TCPUID_ON090002_1891,E42_Identifier,ON090002,TCP_UID,1891
TCPUID_ON163004_1881,E42_Identifier,ON163004,TCP_UID,1881
TCPUID_ON060003_1891,E42_Identifier,ON060003,TCP_UID,1891
TCPUID_ON163005_1881,E42_Identifier,ON163005,TCP_UID,1881
TCPUID_ON060001_1891,E42_Identifier,ON060001,TCP_UID,1891
TCPUID_ON057001_1901,E42_Identifier,ON057001,TCP_UID,1901
TCPUID_ON163007_1881,E42_Identifier,ON163007,TCP_UID,1881
TCPUID_ON163002_1881,E42_Identifier,ON163002,TCP_UID,1881
TCPUID_ON060004_1891,E42_Identifier,ON060004,TCP_UID,1891
TCPUID_ON057004_1901,E42_Identifier,ON057004,TCP_UID,1901
TCPUID_ON005001_1871,E42_Identifier,ON005001,TCP_UID,1871
TCPUID_ON164001_1881,E42_Identifier,ON164001,TCP_UID,1881
TCPUID_ON061001_1891,E42_Identifier,ON061001,TCP_UID,1891
TCPUID_ON058001_1901,E42_Identifier,ON058001,TCP_UID,1901
TCPUID_ON164003_1881,E42_Identifier,ON164003,TCP_UID,1881
TCPUID_ON061007_1891,E42_Identifier,ON061007,TCP_UID,1891
TCPUID_ON058007_1901,E42_Identifier,ON058007,TCP_UID,1901
TCPUID_ON066003_1911,E42_Identifier,ON066003,TCP_UID,1911
TCPUID_ON109006_1921,E42_Identifier,ON109006,TCP_UID,1921
TCPUID_ON181015_1881,E42_Identifier,ON181015,TCP_UID,1881
TCPUID_ON062003_1891,E42_Identifier,ON062003,TCP_UID,1891
TCPUID_ON059003_1901,E42_Identifier,ON059003,TCP_UID,1901
TCPUID_ON067002_1911,E42_Identifier,ON067002,TCP_UID,1911
TCPUID_ON110010_1921,E42_Identifier,ON110010,TCP_UID,1921
TCPUID_ON181016_1881,E42_Identifier,ON181016,TCP_UID,1881
TCPUID_ON062001_1891,E42_Identifier,ON062001,TCP_UID,1891
TCPUID_ON059001_1901,E42_Identifier,ON059001,TCP_UID,1901
TCPUID_ON181005_1881,E42_Identifier,ON181005,TCP_UID,1881
TCPUID_ON063004_1891,E42_Identifier,ON063004,TCP_UID,1891
TCPUID_ON060004_1901,E42_Identifier,ON060004,TCP_UID,1901
TCPUID_ON181004_1881,E42_Identifier,ON181004,TCP_UID,1881
TCPUID_ON001005_1871,E42_Identifier,ON001005,TCP_UID,1871
TCPUID_ON181007_1881,E42_Identifier,ON181007,TCP_UID,1881
TCPUID_ON063007_1891,E42_Identifier,ON063007,TCP_UID,1891
TCPUID_ON060008_1901,E42_Identifier,ON060008,TCP_UID,1901
TCPUID_ON181006_1881,E42_Identifier,ON181006,TCP_UID,1881
TCPUID_ON063006_1891,E42_Identifier,ON063006,TCP_UID,1891
TCPUID_ON181008_1881,E42_Identifier,ON181008,TCP_UID,1881
TCPUID_ON063010_1891,E42_Identifier,ON063010,TCP_UID,1891
TCPUID_ON060011_1901,E42_Identifier,ON060011,TCP_UID,1901
TCPUID_ON068007_1911,E42_Identifier,ON068007,TCP_UID,1911
TCPUID_ON110008_1921,E42_Identifier,ON110008,TCP_UID,1921
TCPUID_ON181018_1881,E42_Identifier,ON181018,TCP_UID,1881
TCPUID_ON063008_1891,E42_Identifier,ON063008,TCP_UID,1891
TCPUID_ON060009_1901,E42_Identifier,ON060009,TCP_UID,1901
TCPUID_ON181002_1881,E42_Identifier,ON181002,TCP_UID,1881
TCPUID_ON063001_1891,E42_Identifier,ON063001,TCP_UID,1891
TCPUID_ON060001_1901,E42_Identifier,ON060001,TCP_UID,1901
TCPUID_ON064006_1871,E42_Identifier,ON064006,TCP_UID,1871
TCPUID_ON118012_1881,E42_Identifier,ON118012,TCP_UID,1881
TCPUID_ON045002_1891,E42_Identifier,ON045002,TCP_UID,1891
TCPUID_ON043002_1901,E42_Identifier,ON043002,TCP_UID,1901
TCPUID_ON069001_1911,E42_Identifier,ON069001,TCP_UID,1911
TCPUID_ON111001_1921,E42_Identifier,ON111001,TCP_UID,1921
TCPUID_ON064015_1871,E42_Identifier,ON064015,TCP_UID,1871
TCPUID_ON118014_1881,E42_Identifier,ON118014,TCP_UID,1881
TCPUID_ON045005_1891,E42_Identifier,ON045005,TCP_UID,1891
TCPUID_ON043005_1901,E42_Identifier,ON043005,TCP_UID,1901
TCPUID_ON064008_1871,E42_Identifier,ON064008,TCP_UID,1871
TCPUID_ON118008_1881,E42_Identifier,ON118008,TCP_UID,1881
TCPUID_ON045006_1891,E42_Identifier,ON045006,TCP_UID,1891
TCPUID_ON043006_1901,E42_Identifier,ON043006,TCP_UID,1901
TCPUID_ON064007_1871,E42_Identifier,ON064007,TCP_UID,1871
TCPUID_ON118013_1881,E42_Identifier,ON118013,TCP_UID,1881
TCPUID_ON045008_1891,E42_Identifier,ON045008,TCP_UID,1891
TCPUID_ON043008_1901,E42_Identifier,ON043008,TCP_UID,1901
TCPUID_ON069008_1911,E42_Identifier,ON069008,TCP_UID,1911
TCPUID_ON111007_1921,E42_Identifier,ON111007,TCP_UID,1921
TCPUID_ON115006_1881,E42_Identifier,ON115006,TCP_UID,1881
TCPUID_ON064002_1891,E42_Identifier,ON064002,TCP_UID,1891
TCPUID_ON061002_1901,E42_Identifier,ON061002,TCP_UID,1901
TCPUID_ON069007_1911,E42_Identifier,ON069007,TCP_UID,1911
TCPUID_ON111006_1921,E42_Identifier,ON111006,TCP_UID,1921
TCPUID_ON115005_1881,E42_Identifier,ON115005,TCP_UID,1881
TCPUID_ON064004_1891,E42_Identifier,ON064004,TCP_UID,1891
TCPUID_ON061004_1901,E42_Identifier,ON061004,TCP_UID,1901
TCPUID_ON069014_1911,E42_Identifier,ON069014,TCP_UID,1911
TCPUID_ON106001_1881,E42_Identifier,ON106001,TCP_UID,1881
TCPUID_ON066001_1891,E42_Identifier,ON066001,TCP_UID,1891
TCPUID_ON063001_1901,E42_Identifier,ON063001,TCP_UID,1901
TCPUID_ON071001_1911,E42_Identifier,ON071001,TCP_UID,1911
TCPUID_ON113001_1921,E42_Identifier,ON113001,TCP_UID,1921
TCPUID_ON070007_1871,E42_Identifier,ON070007,TCP_UID,1871
TCPUID_ON107007_1881,E42_Identifier,ON107007,TCP_UID,1881
TCPUID_ON085002_1891,E42_Identifier,ON085002,TCP_UID,1891
TCPUID_ON070004_1871,E42_Identifier,ON070004,TCP_UID,1871
TCPUID_ON107004_1881,E42_Identifier,ON107004,TCP_UID,1881
TCPUID_ON085004_1891,E42_Identifier,ON085004,TCP_UID,1891
TCPUID_ON082004_1901,E42_Identifier,ON082004,TCP_UID,1901
TCPUID_ON036007_1871,E42_Identifier,ON036007,TCP_UID,1871
TCPUID_ON155001_1881,E42_Identifier,ON155001,TCP_UID,1881
TCPUID_ON069001_1891,E42_Identifier,ON069001,TCP_UID,1891
TCPUID_ON066001_1901,E42_Identifier,ON066001,TCP_UID,1901
TCPUID_ON072001_1911,E42_Identifier,ON072001,TCP_UID,1911
TCPUID_ON155009_1881,E42_Identifier,ON155009,TCP_UID,1881
TCPUID_ON067008_1891,E42_Identifier,ON067008,TCP_UID,1891
TCPUID_ON064008_1901,E42_Identifier,ON064008,TCP_UID,1901
TCPUID_ON073003_1911,E42_Identifier,ON073003,TCP_UID,1911
TCPUID_ON114013_1921,E42_Identifier,ON114013,TCP_UID,1921
TCPUID_ON155008_1881,E42_Identifier,ON155008,TCP_UID,1881
TCPUID_ON067004_1891,E42_Identifier,ON067004,TCP_UID,1891
TCPUID_ON064004_1901,E42_Identifier,ON064004,TCP_UID,1901
TCPUID_ON156007_1881,E42_Identifier,ON156007,TCP_UID,1881
TCPUID_ON156008_1881,E42_Identifier,ON156008,TCP_UID,1881
TCPUID_ON037007_1871,E42_Identifier,ON037007,TCP_UID,1871
TCPUID_ON156001_1881,E42_Identifier,ON156001,TCP_UID,1881
TCPUID_ON068004_1891,E42_Identifier,ON068004,TCP_UID,1891
TCPUID_ON065004_1901,E42_Identifier,ON065004,TCP_UID,1901
TCPUID_ON154001_1881,E42_Identifier,ON154001,TCP_UID,1881
TCPUID_ON069003_1891,E42_Identifier,ON069003,TCP_UID,1891
TCPUID_ON066004_1901,E42_Identifier,ON066004,TCP_UID,1901
TCPUID_ON154002_1881,E42_Identifier,ON154002,TCP_UID,1881
TCPUID_ON069002_1891,E42_Identifier,ON069002,TCP_UID,1891
TCPUID_ON018003_1871,E42_Identifier,ON018003,TCP_UID,1871
TCPUID_ON144006_1881,E42_Identifier,ON144006,TCP_UID,1881
TCPUID_ON094001_1891,E42_Identifier,ON094001,TCP_UID,1891
TCPUID_ON018001_1871,E42_Identifier,ON018001,TCP_UID,1871
TCPUID_ON144004_1881,E42_Identifier,ON144004,TCP_UID,1881
TCPUID_ON094008_1891,E42_Identifier,ON094008,TCP_UID,1891
TCPUID_ON067013_1901,E42_Identifier,ON067013,TCP_UID,1901
TCPUID_ON075009_1911,E42_Identifier,ON075009,TCP_UID,1911
TCPUID_ON115009_1921,E42_Identifier,ON115009,TCP_UID,1921
TCPUID_ON144003_1881,E42_Identifier,ON144003,TCP_UID,1881
TCPUID_ON094006_1891,E42_Identifier,ON094006,TCP_UID,1891
TCPUID_ON067009_1901,E42_Identifier,ON067009,TCP_UID,1901
TCPUID_ON075005_1911,E42_Identifier,ON075005,TCP_UID,1911
TCPUID_ON115005_1921,E42_Identifier,ON115005,TCP_UID,1921
TCPUID_ON018002_1871,E42_Identifier,ON018002,TCP_UID,1871
TCPUID_ON144009_1881,E42_Identifier,ON144009,TCP_UID,1881
TCPUID_ON094004_1891,E42_Identifier,ON094004,TCP_UID,1891
TCPUID_ON067007_1901,E42_Identifier,ON067007,TCP_UID,1901
TCPUID_ON150008_1881,E42_Identifier,ON150008,TCP_UID,1881
TCPUID_ON071001_1891,E42_Identifier,ON071001,TCP_UID,1891
TCPUID_ON068001_1901,E42_Identifier,ON068001,TCP_UID,1901
TCPUID_ON076007_1911,E42_Identifier,ON076007,TCP_UID,1911
TCPUID_ON117009_1921,E42_Identifier,ON117009,TCP_UID,1921
TCPUID_ON150007_1881,E42_Identifier,ON150007,TCP_UID,1881
TCPUID_ON071003_1891,E42_Identifier,ON071003,TCP_UID,1891
TCPUID_ON068003_1901,E42_Identifier,ON068003,TCP_UID,1901
TCPUID_ON076001_1911,E42_Identifier,ON076001,TCP_UID,1911
TCPUID_ON117001_1921,E42_Identifier,ON117001,TCP_UID,1921
TCPUID_ON150001_1881,E42_Identifier,ON150001,TCP_UID,1881
TCPUID_ON071007_1891,E42_Identifier,ON071007,TCP_UID,1891
TCPUID_ON068007_1901,E42_Identifier,ON068007,TCP_UID,1901
TCPUID_ON076003_1911,E42_Identifier,ON076003,TCP_UID,1911
TCPUID_ON117003_1921,E42_Identifier,ON117003,TCP_UID,1921
TCPUID_ON150002_1881,E42_Identifier,ON150002,TCP_UID,1881
TCPUID_ON071002_1891,E42_Identifier,ON071002,TCP_UID,1891
TCPUID_ON068002_1901,E42_Identifier,ON068002,TCP_UID,1901
TCPUID_ON076008_1911,E42_Identifier,ON076008,TCP_UID,1911
TCPUID_ON117005_1921,E42_Identifier,ON117005,TCP_UID,1921
TCPUID_ON062006_1871,E42_Identifier,ON062006,TCP_UID,1871
TCPUID_ON122012_1881,E42_Identifier,ON122012,TCP_UID,1881
TCPUID_ON074004_1891,E42_Identifier,ON074004,TCP_UID,1891
TCPUID_ON071004_1901,E42_Identifier,ON071004,TCP_UID,1901
TCPUID_ON122016_1881,E42_Identifier,ON122016,TCP_UID,1881
TCPUID_ON122007_1881,E42_Identifier,ON122007,TCP_UID,1881
TCPUID_ON074017_1891,E42_Identifier,ON074017,TCP_UID,1891
TCPUID_ON071017_1901,E42_Identifier,ON071017,TCP_UID,1901
TCPUID_ON080008_1911,E42_Identifier,ON080008,TCP_UID,1911
TCPUID_ON118023_1921,E42_Identifier,ON118023,TCP_UID,1921
TCPUID_ON122015_1881,E42_Identifier,ON122015,TCP_UID,1881
TCPUID_ON062005_1871,E42_Identifier,ON062005,TCP_UID,1871
TCPUID_ON122004_1881,E42_Identifier,ON122004,TCP_UID,1881
TCPUID_ON074009_1891,E42_Identifier,ON074009,TCP_UID,1891
TCPUID_ON071009_1901,E42_Identifier,ON071009,TCP_UID,1901
TCPUID_ON122005_1881,E42_Identifier,ON122005,TCP_UID,1881
TCPUID_ON074008_1891,E42_Identifier,ON074008,TCP_UID,1891
TCPUID_ON071008_1901,E42_Identifier,ON071008,TCP_UID,1901
TCPUID_ON079008_1911,E42_Identifier,ON079008,TCP_UID,1911
TCPUID_ON118012_1921,E42_Identifier,ON118012,TCP_UID,1921
TCPUID_ON122008_1881,E42_Identifier,ON122008,TCP_UID,1881
TCPUID_ON074012_1891,E42_Identifier,ON074012,TCP_UID,1891
TCPUID_ON071013_1901,E42_Identifier,ON071013,TCP_UID,1901
TCPUID_ON122009_1881,E42_Identifier,ON122009,TCP_UID,1881
TCPUID_ON122010_1881,E42_Identifier,ON122010,TCP_UID,1881
TCPUID_ON061001_1871,E42_Identifier,ON061001,TCP_UID,1871
TCPUID_ON120001_1881,E42_Identifier,ON120001,TCP_UID,1881
TCPUID_ON120004_1881,E42_Identifier,ON120004,TCP_UID,1881
TCPUID_ON120002_1881,E42_Identifier,ON120002,TCP_UID,1881
TCPUID_ON122014_1881,E42_Identifier,ON122014,TCP_UID,1881
TCPUID_ON074005_1891,E42_Identifier,ON074005,TCP_UID,1891
TCPUID_ON071005_1901,E42_Identifier,ON071005,TCP_UID,1901
TCPUID_ON122013_1881,E42_Identifier,ON122013,TCP_UID,1881
TCPUID_ON074003_1891,E42_Identifier,ON074003,TCP_UID,1891
TCPUID_ON071003_1901,E42_Identifier,ON071003,TCP_UID,1901
TCPUID_ON079003_1911,E42_Identifier,ON079003,TCP_UID,1911
TCPUID_ON118004_1921,E42_Identifier,ON118004,TCP_UID,1921
TCPUID_ON060001_1871,E42_Identifier,ON060001,TCP_UID,1871
TCPUID_ON121001_1881,E42_Identifier,ON121001,TCP_UID,1881
TCPUID_ON174007_1881,E42_Identifier,ON174007,TCP_UID,1881
TCPUID_ON174008_1881,E42_Identifier,ON174008,TCP_UID,1881
TCPUID_ON175010_1881,E42_Identifier,ON175010,TCP_UID,1881
TCPUID_ON076008_1891,E42_Identifier,ON076008,TCP_UID,1891
TCPUID_ON073008_1901,E42_Identifier,ON073008,TCP_UID,1901
TCPUID_ON175001_1881,E42_Identifier,ON175001,TCP_UID,1881
TCPUID_ON076004_1891,E42_Identifier,ON076004,TCP_UID,1891
TCPUID_ON073004_1901,E42_Identifier,ON073004,TCP_UID,1901
TCPUID_ON081002_1911,E42_Identifier,ON081002,TCP_UID,1911
TCPUID_ON119006_1921,E42_Identifier,ON119006,TCP_UID,1921
TCPUID_ON175009_1881,E42_Identifier,ON175009,TCP_UID,1881
TCPUID_ON076001_1891,E42_Identifier,ON076001,TCP_UID,1891
TCPUID_ON073001_1901,E42_Identifier,ON073001,TCP_UID,1901
TCPUID_ON175007_1881,E42_Identifier,ON175007,TCP_UID,1881
TCPUID_ON175003_1881,E42_Identifier,ON175003,TCP_UID,1881
TCPUID_ON026011_1871,E42_Identifier,ON026011,TCP_UID,1871
TCPUID_ON175008_1881,E42_Identifier,ON175008,TCP_UID,1881
TCPUID_ON175002_1881,E42_Identifier,ON175002,TCP_UID,1881
TCPUID_ON076006_1891,E42_Identifier,ON076006,TCP_UID,1891
TCPUID_ON073006_1901,E42_Identifier,ON073006,TCP_UID,1901
TCPUID_ON025004_1871,E42_Identifier,ON025004,TCP_UID,1871
TCPUID_ON173005_1881,E42_Identifier,ON173005,TCP_UID,1881
TCPUID_ON173006_1881,E42_Identifier,ON173006,TCP_UID,1881
TCPUID_ON077001_1891,E42_Identifier,ON077001,TCP_UID,1891
TCPUID_ON074001_1901,E42_Identifier,ON074001,TCP_UID,1901
TCPUID_ON173001_1881,E42_Identifier,ON173001,TCP_UID,1881
TCPUID_ON091007_1891,E42_Identifier,ON091007,TCP_UID,1891
TCPUID_ON088007_1901,E42_Identifier,ON088007,TCP_UID,1901
TCPUID_ON173004_1881,E42_Identifier,ON173004,TCP_UID,1881
TCPUID_ON091003_1891,E42_Identifier,ON091003,TCP_UID,1891
TCPUID_ON088003_1901,E42_Identifier,ON088003,TCP_UID,1901
TCPUID_ON026001_1871,E42_Identifier,ON026001,TCP_UID,1871
TCPUID_ON174003_1881,E42_Identifier,ON174003,TCP_UID,1881
TCPUID_ON078003_1891,E42_Identifier,ON078003,TCP_UID,1891
TCPUID_ON075003_1901,E42_Identifier,ON075003,TCP_UID,1901
TCPUID_ON083002_1911,E42_Identifier,ON083002,TCP_UID,1911
TCPUID_ON119002_1921,E42_Identifier,ON119002,TCP_UID,1921
TCPUID_ON175005_1881,E42_Identifier,ON175005,TCP_UID,1881
TCPUID_ON175011_1881,E42_Identifier,ON175011,TCP_UID,1881
TCPUID_ON025007_1871,E42_Identifier,ON025007,TCP_UID,1871
TCPUID_ON174002_1881,E42_Identifier,ON174002,TCP_UID,1881
TCPUID_ON003003_1871,E42_Identifier,ON003003,TCP_UID,1871
TCPUID_ON178011_1881,E42_Identifier,ON178011,TCP_UID,1881
TCPUID_ON047007_1891,E42_Identifier,ON047007,TCP_UID,1891
TCPUID_ON045007_1901,E42_Identifier,ON045007,TCP_UID,1901
TCPUID_ON178010_1881,E42_Identifier,ON178010,TCP_UID,1881
TCPUID_ON047005_1891,E42_Identifier,ON047005,TCP_UID,1891
TCPUID_ON045005_1901,E42_Identifier,ON045005,TCP_UID,1901
TCPUID_ON002006_1871,E42_Identifier,ON002006,TCP_UID,1871
TCPUID_ON180008_1881,E42_Identifier,ON180008,TCP_UID,1881
TCPUID_ON003001_1871,E42_Identifier,ON003001,TCP_UID,1871
TCPUID_ON178009_1881,E42_Identifier,ON178009,TCP_UID,1881
TCPUID_ON178001_1881,E42_Identifier,ON178001,TCP_UID,1881
